,WasherDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.06066666666666667,0.0
2024-01-01 00:15:00,0.001,0.0,0.04,0.0
2024-01-01 00:30:00,0.001,0.0,0.15,0.0
2024-01-01 00:45:00,0.001,0.0,0.07666666666666666,0.0
2024-01-01 01:00:00,0.001,0.0,0.24466666666666667,0.0
2024-01-01 01:15:00,0.001,0.0,0.24466666666666667,0.0
2024-01-01 01:30:00,0.001,0.0,0.04,0.0
2024-01-01 01:45:00,0.001,0.0,0.06933333333333333,0.0
2024-01-01 02:00:00,0.001,0.0,0.15,0.0
2024-01-01 02:15:00,0.001,0.0,0.068,0.0
2024-01-01 02:30:00,0.001,0.0,0.32166666666666666,0.0
2024-01-01 02:45:00,0.001,0.0,0.147,0.0
2024-01-01 03:00:00,0.001,0.0,0.04,0.0
2024-01-01 03:15:00,0.001,0.0,0.09866666666666667,0.0
2024-01-01 03:30:00,0.001,0.0,0.128,0.0
2024-01-01 03:45:00,0.001,0.0,0.133,0.0
2024-01-01 04:00:00,0.001,0.0,0.30566666666666664,0.0
2024-01-01 04:15:00,0.001,0.0,0.09066666666666667,0.0
2024-01-01 04:30:00,0.001,0.0,0.04,0.0
2024-01-01 04:45:00,0.001,0.0,0.128,0.0
2024-01-01 05:00:00,0.001,0.0,0.109,0.0
2024-01-01 05:15:00,0.001,0.0,0.195,0.0
2024-01-01 05:30:00,0.001,0.0,0.2586666666666667,0.0
2024-01-01 05:45:00,0.001,0.0,0.06533333333333333,0.0
2024-01-01 06:00:00,0.001,0.0,0.04733333333333333,0.0
2024-01-01 06:15:00,0.001,0.0,0.15,0.0
2024-01-01 06:30:00,0.001,0.0,0.15200000000000002,0.0
2024-01-01 06:45:00,0.001,0.0,0.17666666666666667,0.0
2024-01-01 07:00:00,0.001,0.0,0.23,1.0
2024-01-01 07:15:00,0.001,0.0,0.04,1.5
2024-01-01 07:30:00,0.001,0.0,0.07666666666666666,1.5
2024-01-01 07:45:00,0.001,0.0,0.15,1.5
2024-01-01 08:00:00,0.001,0.0,0.195,1.5
2024-01-01 08:15:00,0.001,0.0,0.12966666666666668,1.5
2024-01-01 08:30:00,0.001,0.0,0.2046666666666667,1.5
2024-01-01 08:45:00,0.001,0.0,0.11433333333333334,1.5
2024-01-01 09:00:00,0.001,0.0,1.0396666666666665,1.0
2024-01-01 09:15:00,0.001,0.0,2.2947333333333333,0.0
2024-01-01 09:30:00,0.001,6.666666666666667e-05,0.3993333333333334,0.0
2024-01-01 09:45:00,0.001,1.6502666666666668,0.3274666666666667,0.0
2024-01-01 10:00:00,0.001,1.3504,0.39133333333333337,0.0
2024-01-01 10:15:00,0.001,1.6502666666666668,0.05213333333333334,0.0
2024-01-01 10:30:00,0.001,0.0009333333333333333,0.13533333333333333,0.0
2024-01-01 10:45:00,0.001,0.0,0.23600000000000002,0.0
2024-01-01 11:00:00,0.001,0.0,0.10200000000000001,0.0
