,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-01 15:30:00,0.001,0.001,0.0,0.2438237423726735,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.1298237423726735,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.09905707570600683,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.2928570757060068,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.3158973779241888,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.2852521973529143,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.39925219735291434,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.259918864019581,2.2
2024-01-01 17:30:00,0.001,0.001,0.0,0.20925219735291428,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.3476084245489981,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.2603666666666667,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.29375769209802666,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.39925219735291434,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.2345855306862476,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.24025219735291428,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.7640521973529143,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.2505855306862476,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.3369805859607771,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.48869999999999997,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.8317666666666667,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.3710333333333333,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.45370000000000005,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.28256666666666663,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.3297,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.26094666666666666,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.042,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.1700437728039162,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.3090071135110925,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.20637593972558782,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.3837092730589211,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.34570927305892113,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.14990927305892116,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.21303070201972876,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.1151215828248449,0.0
