,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,1.0194296825205402,14.967551955824755,13.520514542520893,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.0,1.0194296825205402,14.9012994815117,13.560689159792894,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,15.0,1.0194296825205402,14.839777136425774,13.595424369608896,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,1.0194296825205402,14.782534439481607,13.625266091443613,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.0,1.0194296825205402,14.729165035087561,13.65070654411684,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,15.0,1.0194296825205402,14.679302361021268,13.672189519774994,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,15.0,1.0194296825205402,14.632615741700327,13.690115139977186,12.0,60.0,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,1.0194296825205402,14.588806865075703,13.704844144741742,12.0,60.0,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,15.0,1.0194296825205402,14.547227930912902,13.708990237765004,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,15.0,1.0194296825205402,14.553765382179884,13.702526605033684,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.0,1.0194296825205402,15.266467916149857,13.710470410577067,11.0,60.0,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,15.0,1.0194296825205402,15.492998536282675,13.746090440699517,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,15.0,1.0194296825205402,15.412162218894032,13.779708111920849,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,1.0194296825205402,15.33642177979913,13.80763283249718,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,15.0,1.0194296825205402,15.265299232151014,13.83044249660704,11.0,60.0,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,15.0,1.0194296825205402,15.198363349258853,13.848658102133978,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,15.7,1.0194296825205402,15.452684168169275,13.868090558257517,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:15:00,1.0,16.866666666666667,1.0194296825205402,15.603754945917673,13.896901424125456,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:30:00,1.0,18.5,1.0194296825205402,16.428441343304982,13.944007796410453,11.0,60.0,60.0,0.0,0.0
2024-01-01 04:45:00,2.0,15.933333333333334,1.0194296825205402,17.089594639290215,14.027645370432994,11.0,60.0,60.0,0.0,0.0
2024-01-01 05:00:00,2.0,15.0,1.0194296825205402,16.99415295842784,14.109880672641335,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:15:00,1.0,16.4,1.0194296825205402,16.930959182274737,14.172611793045453,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:30:00,2.0,15.0,1.0194296825205402,17.14564249291972,14.23707576795107,10.0,60.0,60.0,0.0,0.0
2024-01-01 05:45:00,2.0,15.0,1.0194296825205402,17.01136608514215,14.298526093117996,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:00:00,2.0,15.0,1.0194296825205402,16.885800376235945,14.350176208845207,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:15:00,1.0,17.1,1.0194296825205402,16.935308030251964,14.394243970586972,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:30:00,1.0,18.5,1.0194296825205402,17.752873710385693,14.45545748727864,10.0,60.0,60.0,0.0,0.0
2024-01-01 06:45:00,1.0,18.5,1.0194296825205402,18.63108353932868,14.553323048355375,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:00:00,1.0,18.5,1.0194296825205402,18.920941667542326,14.676589313729245,10.0,60.0,60.0,0.0,0.0
2024-01-01 07:15:00,1.0,18.5,1.0194296825205402,18.726442204429375,14.790885057305696,10.0,57.30667558528429,60.0,3.594378666666667,0.0
2024-01-01 07:30:00,1.0,18.5,1.0194296825205402,18.545669207659913,14.889435614420286,10.0,58.317271667463004,60.0,0.5134826666666666,0.0
2024-01-01 07:45:00,1.0,18.5,1.0194296825205402,18.377317150926377,14.973822777029664,10.0,58.78971657907314,60.0,3.337637333333334,0.0
2024-01-01 08:00:00,1.0,18.5,1.0194296825205402,18.221510178854157,15.04549036828415,10.0,59.214974868609715,60.0,0.2567413333333333,0.0
2024-01-01 08:15:00,1.0,18.5,1.0194296825205402,18.07729178545278,15.10580685205964,10.0,58.24980258002874,60.0,3.594378666666667,0.0
2024-01-01 08:30:00,1.0,18.5,1.0194296825205402,18.362629006089207,15.161209080990993,10.0,58.96559579550894,60.0,1.7971893333333335,0.0
2024-01-01 08:45:00,1.0,17.1,1.0194296825205402,18.7581520012646,15.236521903584066,10.0,60.48631820353572,60.0,0.0,0.0
2024-01-01 09:00:00,1.0,18.5,1.0194296825205402,18.600040992461956,15.309271212569945,10.0,61.08832489249893,60.0,0.2567413333333333,0.0
2024-01-01 09:15:00,3.0,18.5,1.0194296825205402,18.45419574807547,15.370514969775854,10.0,57.18913635929301,60.0,3.5943786666666666,0.0
2024-01-01 09:30:00,1.0,18.5,1.0194296825205402,18.317570414369502,15.421451285023716,10.0,59.03413435260407,60.0,0.5134826666666666,0.0
2024-01-01 09:45:00,1.0,18.5,1.0194296825205402,18.189299857317124,15.463126179881604,10.0,60.428430004777994,60.0,3.337637333333334,0.0
2024-01-01 10:00:00,1.0,18.5,1.0194296825205402,18.073652710869663,15.504257501143462,11.0,56.95006822742493,60.0,0.2567413333333333,0.0
2024-01-01 10:15:00,1.0,18.5,1.0194296825205402,18.27636925716977,15.549651585760735,11.0,60.95611887243212,60.0,0.2567413333333333,0.0
2024-01-01 10:30:00,1.0,18.5,1.0194296825205402,18.96083678752098,15.617815384250063,11.0,60.12493989488793,60.0,1.5404480000000003,0.0
2024-01-01 10:45:00,1.0,18.5,1.0194296825205402,18.890719493386545,15.6956108475093,11.0,57.2361838509319,60.0,4.6213440000000015,0.0
2024-01-01 11:00:00,1.0,18.5,1.0194296825205402,18.76393805194297,15.770567620987341,12.0,59.559984710941485,60.0,0.0,0.0
2024-01-01 11:15:00,1.0,18.5,1.0194296825205402,18.651069348750266,15.84399558142352,12.0,61.136668896321325,60.0,0.0,0.0
2024-01-01 11:30:00,1.0,18.5,1.0194296825205402,18.54647764851112,15.907851328080104,12.0,60.502935881510055,60.0,3.0808960000000005,0.0
2024-01-01 11:45:00,1.0,18.5,1.0194296825205402,18.449372306110845,15.96309345099077,12.0,57.60991189679912,60.0,3.337637333333334,0.0
2024-01-01 12:00:00,1.0,18.5,1.0194296825205402,18.35751022433781,16.010565531765,12.0,57.65678356426211,60.0,0.0,0.0
