,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,0.6278418403939717,14.99016415503537,13.505546776801484,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,0.6278418403939717,14.969367431435172,13.517114512551233,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.6278418403939717,14.948996430126423,13.528199261855256,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.6278418403939717,14.929039296466907,13.538815408283149,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.6278418403939717,14.909484517834782,13.548976917814711,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.6278418403939717,14.890320913727633,13.55869735093551,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.6278418403939717,14.871537626148234,13.567989874382194,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.6278418403939717,14.853124110268732,13.576867272547629,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.6278418403939717,14.834784392975935,13.582908079034732,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.6278418403939717,14.81643001141241,13.585833020041777,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.6278418403939717,14.798358453173552,13.588464740992553,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.6278418403939717,14.78056219536725,13.590812292488769,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.6278418403939717,14.763033931161907,13.592884461540715,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.6278418403939717,14.745766563534497,13.594689779204474,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.6278418403939717,14.728753199199653,13.59623652799795,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,1.0,16.666666666666668,0.6278418403939717,14.742896727092203,13.597560071651465,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,0.6278418403939717,15.246110535064355,13.601648895264681,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,19.333333333333332,0.6278418403939717,15.742021928270288,13.612846142193957,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.6278418403939717,16.394473554986007,13.63123481082185,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,20.0,0.6278418403939717,17.047600127803502,13.65792242721722,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,20.0,0.6278418403939717,17.692044728253837,13.690221717940595,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,20.0,0.6278418403939717,18.327943763638327,13.72758471186509,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,20.0,0.6278418403939717,18.955813156793802,13.77257320264326,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,20.0,0.6278418403939717,19.575857571290367,13.824943007292056,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,20.0,0.6278418403939717,20.188275818727924,13.88445707664073,10.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,20.0,0.6278418403939717,20.469681496004966,13.94964872497915,10.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,20.0,0.6278418403939717,20.38000596603222,14.014294496723489,10.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,20.0,0.6278418403939717,20.29235447054159,14.07658793996836,10.0,0.7708333333333334,1,0,1,0.7625000000000001
2024-01-01 07:00:00,1.0,20.0,0.6278418403939717,20.206692648879912,14.136598549652033,10.0,0.7999999999999999,0,0,1,0.0
2024-01-01 07:15:00,1.0,20.0,0.6278418403939717,20.122967899840784,14.194394141707251,10.0,0.7999999999999999,0,0,1,0.0
2024-01-01 07:30:00,1.0,20.0,0.6278418403939717,20.041100218062752,14.250040267364072,10.0,0.0,0,1,0,0.0
2024-01-01 07:45:00,1.0,20.0,0.6278418403939717,19.96103734837784,14.303600448149869,10.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,20.0,0.6278418403939717,19.884192845967977,14.35514195853554,10.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,0.6278418403939717,19.810699602689848,14.404751839813711,10.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,20.0,0.6278418403939717,19.738822164793056,14.452495436778493,10.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,20.0,0.6278418403939717,19.668515116028562,14.498427946689144,10.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,20.0,0.6278418403939717,19.60153325003535,14.54260983980534,10.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,20.0,0.6278418403939717,19.538057534960352,14.58512651329639,10.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,3.0,19.566666666666666,0.6278418403939717,19.475973159276993,14.62603733479669,10.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,19.533333333333335,0.6278418403939717,19.41524103083672,14.66538981224934,10.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,3.0,19.566666666666666,0.6278418403939717,19.72975737984036,14.707200178036251,11.0,0.0,0,0,0,0.0
2024-01-01 10:15:00,1.0,19.833333333333332,0.6278418403939717,19.997773631003167,14.756384997716447,11.0,0.0,0,0,0,0.0
2024-01-01 10:30:00,1.0,20.0,0.6278418403939717,19.940798826971594,14.805425919674528,11.0,0.0,0,0,0,0.0
2024-01-01 10:45:00,1.0,20.0,0.6278418403939717,19.88521161144604,14.85282675991355,11.0,0.0,0,0,0,0.0
2024-01-01 11:00:00,1.0,20.0,0.6278418403939717,19.834384775004544,14.901081430189599,12.0,0.0,0,0,0,0.0
2024-01-01 11:15:00,1.0,20.0,0.6278418403939717,19.78874746760167,14.950585921666596,12.0,0.0,0,0,0,0.0
2024-01-01 11:30:00,1.0,20.0,0.6278418403939717,19.744352003896974,14.99858998706287,12.0,0.0,0,0,0,0.0
2024-01-01 11:45:00,1.0,20.0,0.6278418403939717,19.701162636069462,15.045137255617414,12.0,0.7791666666666667,1,0,1,0.7708333333333334
2024-01-01 12:00:00,1.0,20.0,0.6278418403939717,19.657619358160186,15.09026426372999,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 12:15:00,1.0,20.0,0.6278418403939717,19.613498701293324,15.133983866269606,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 12:30:00,1.0,20.0,0.6278418403939717,19.570525821006754,15.176328516470484,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 12:45:00,1.0,20.0,0.6278418403939717,19.528667828048135,15.217338322866407,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 13:00:00,1.0,20.0,0.6278418403939717,19.69126565093013,15.257650313097402,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 13:15:00,1.0,20.0,0.6278418403939717,20.31250475699477,15.302799159687881,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 13:30:00,1.0,20.0,0.6278418403939717,20.50098287574884,15.353370966221556,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 13:45:00,1.0,20.0,0.6278418403939717,20.448503515493844,15.403300755155799,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 14:00:00,1.0,20.0,0.6278418403939717,20.39294103784265,15.451616061396864,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 14:15:00,1.0,20.0,0.6278418403939717,20.333707033206487,15.498281560928227,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 14:30:00,1.0,20.0,0.6278418403939717,20.275860541749466,15.543320848896578,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 14:45:00,3.0,19.666666666666668,0.6278418403939717,20.21936226284218,15.586781755116537,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:00:00,3.0,19.5,0.6278418403939717,20.16008209165168,15.62869508494739,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:15:00,1.0,19.733333333333334,0.6278418403939717,20.09747389142944,15.66903005838635,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:30:00,1.0,20.0,0.6278418403939717,20.036217601169614,15.707810361755017,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:45:00,1.0,20.0,0.6278418403939717,19.97627530892072,15.745082053037699,12.0,0.7999999999999999,0,0,1,0.0
2024-01-01 16:00:00,1.0,20.0,0.6278418403939717,19.91719996705215,15.778455498381113,11.0,0.7999999999999999,0,0,1,0.0
