,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.06651739911763811,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.08755219735291431,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.11901886401958098,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.17721886401958098,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.07455219735291431,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.0640347982352762,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.11633333333333333,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.109,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.04615299796604626,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.16482374237267347,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.08415707570600683,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.0548237423726735,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.0548237423726735,0.9333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.049305995932092526,2.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.07966666666666665,1.4666666666666666
2024-01-01 05:00:00,0.001,0.0,0.001,0.14566666666666667,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.17626666666666665,0.4
2024-01-01 05:45:00,0.001,0.0,0.001,0.3095333333333333,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.11633333333333333,1.3333333333333333
2024-01-01 06:30:00,0.001,0.0,0.001,0.109,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.043,2.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.0482,2.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.056,2.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.056,2.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.166,2.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.07233333333333333,1.6
2024-01-01 08:15:00,0.001,0.0,0.001,0.44279999999999997,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.07966666666666665,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.14566666666666667,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.11633333333333333,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.109,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.043,0.26666666666666666
2024-01-01 11:15:00,0.001,0.0,0.001,0.043,2.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.153,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.07233333333333333,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.5760666666666665,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.6127333333333332,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.14566666666666667,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.043,1.4666666666666666
2024-01-01 14:00:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.043,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.11633333333333333,0.0
