,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,2.0,15.5,0.804760469057746,15.4887848291188,13.756205276863062,12.0
2024-01-01 00:15:00,2.0,15.5,0.804760469057746,15.465061969547577,13.769150256432624,12.0
2024-01-01 00:30:00,2.0,15.5,0.804760469057746,15.441810000151296,13.78156065972084,12.0
2024-01-01 00:45:00,2.0,15.5,0.804760469057746,15.419016120413405,13.79345207938791,12.0
2024-01-01 01:00:00,2.0,15.5,0.804760469057746,15.396667890979632,13.804839665191896,12.0
2024-01-01 01:15:00,2.0,15.5,0.804760469057746,15.374753223431078,13.815738136538219,12.0
2024-01-01 01:30:00,2.0,15.5,0.804760469057746,15.353260370347018,13.826161794673594,12.0
2024-01-01 01:45:00,2.0,15.5,0.804760469057746,15.332177915649165,13.836124534534553,12.0
2024-01-01 02:00:00,2.0,15.5,0.804760469057746,15.311209232682817,13.843205772203875,11.0
2024-01-01 02:15:00,2.0,15.5,0.804760469057746,15.290265980952888,13.847126319236502,11.0
2024-01-01 02:30:00,2.0,15.5,0.804760469057746,15.269645052884616,13.850709639726876,11.0
2024-01-01 02:45:00,2.0,15.5,0.804760469057746,15.249338043436316,13.853965892028533,11.0
2024-01-01 03:00:00,2.0,15.5,0.804760469057746,15.229336783715837,13.856904945114309,11.0
2024-01-01 03:15:00,2.0,15.5,0.804760469057746,15.209633334296285,13.859536386778043,11.0
2024-01-01 03:30:00,2.0,15.5,0.804760469057746,15.190219978721068,13.861869531603984,11.0
2024-01-01 03:45:00,2.0,15.5,0.804760469057746,15.171089217192932,13.863913428710388,11.0
2024-01-01 04:00:00,1.0,15.9,0.804760469057746,15.152233760441739,13.865676869273766,11.0
2024-01-01 04:15:00,2.0,19.9,0.804760469057746,16.03477919216119,13.870870209744158,11.0
2024-01-01 04:30:00,2.0,15.5,0.804760469057746,16.60256399310343,13.888831934089527,11.0
2024-01-01 04:45:00,2.0,15.5,0.804760469057746,16.565321072599804,13.908389436598346,11.0
2024-01-01 05:00:00,2.0,16.7,0.804760469057746,16.782631096739127,13.925787116962855,10.0
2024-01-01 05:15:00,2.0,15.5,0.804760469057746,16.83468070053318,13.942757118271244,10.0
2024-01-01 05:30:00,2.0,15.5,0.804760469057746,16.79445468226096,13.959104354347769,10.0
2024-01-01 05:45:00,1.0,15.9,0.804760469057746,16.75495743551081,13.974645667320386,10.0
2024-01-01 06:00:00,2.0,16.3,0.804760469057746,17.039158343182404,13.991216345262147,10.0
2024-01-01 06:15:00,2.0,15.5,0.804760469057746,17.01979099564612,14.00956946471827,10.0
2024-01-01 06:30:00,1.0,15.9,0.804760469057746,16.977978247275573,14.027076705205568,10.0
2024-01-01 06:45:00,3.0,21.5,0.804760469057746,17.861258394608793,14.04744547185567,10.0
2024-01-01 07:00:00,3.0,21.5,0.804760469057746,19.53851981109352,14.085402429597359,10.0
2024-01-01 07:15:00,3.0,21.5,0.804760469057746,21.19436372424659,14.144051682745333,10.0
2024-01-01 07:30:00,3.0,21.5,0.804760469057746,22.020285368528352,14.219734157561259,10.0
2024-01-01 07:45:00,3.0,21.5,0.804760469057746,21.915806314925764,14.297191484859185,10.0
2024-01-01 08:00:00,3.0,21.5,0.804760469057746,21.81468023302456,14.371931410235124,10.0
2024-01-01 08:15:00,3.0,21.5,0.804760469057746,21.71697079616265,14.444050964245658,10.0
2024-01-01 08:30:00,3.0,21.5,0.804760469057746,21.621434744417073,14.513631340484437,10.0
2024-01-01 08:45:00,3.0,21.5,0.804760469057746,21.528012103442844,14.580745795840272,10.0
2024-01-01 09:00:00,3.0,21.5,0.804760469057746,21.437616205919298,14.645469129051378,10.0
2024-01-01 09:15:00,3.0,21.5,0.804760469057746,21.350311717609966,14.707888071416903,10.0
2024-01-01 09:30:00,3.0,21.5,0.804760469057746,21.264924036891795,14.76807448792871,10.0
2024-01-01 09:45:00,3.0,21.5,0.804760469057746,21.18140035537197,14.826092863534626,10.0
2024-01-01 10:00:00,3.0,21.5,0.804760469057746,21.10316574394438,14.884451827502508,11.0
2024-01-01 10:15:00,3.0,21.5,0.804760469057746,21.030646250273705,14.943562272665325,11.0
2024-01-01 10:30:00,1.0,21.5,0.804760469057746,21.76825881718525,15.004263305873677,11.0
2024-01-01 10:45:00,3.0,21.5,0.804760469057746,22.033144992089785,15.073061493873752,11.0
2024-01-01 11:00:00,3.0,21.5,0.804760469057746,21.954072325611023,15.143083416733294,12.0
2024-01-01 11:15:00,3.0,21.5,0.804760469057746,21.880610563929164,15.213634778205897,12.0
2024-01-01 11:30:00,1.0,21.5,0.804760469057746,21.808985964758598,15.2819840871549,12.0
2024-01-01 11:45:00,3.0,21.5,0.804760469057746,21.73914713907925,15.348194266819858,12.0
2024-01-01 12:00:00,3.0,21.5,0.804760469057746,21.669441966724875,15.41232048621273,12.0
2024-01-01 12:15:00,3.0,21.5,0.804760469057746,21.5996219041603,15.474393173527854,12.0
2024-01-01 12:30:00,3.0,21.5,0.804760469057746,21.53148596625782,15.534462350844926,12.0
2024-01-01 12:45:00,1.0,21.5,0.804760469057746,21.464987232713067,15.59258542871621,12.0
2024-01-01 13:00:00,3.0,21.5,0.804760469057746,21.400372229559878,15.648819278191047,12.0
2024-01-01 13:15:00,1.0,21.5,0.804760469057746,21.337633121941305,15.703223383242667,12.0
2024-01-01 13:30:00,3.0,21.5,0.804760469057746,21.27639025594722,15.755851811187647,12.0
2024-01-01 13:45:00,3.0,21.5,0.804760469057746,21.21660199948511,15.806755490291124,12.0
2024-01-01 14:00:00,3.0,21.5,0.804760469057746,21.15461962625982,15.85597045875006,12.0
2024-01-01 14:15:00,1.0,21.5,0.804760469057746,21.089953358764827,15.90347953639973,12.0
2024-01-01 14:30:00,3.0,21.5,0.804760469057746,21.026722733510827,15.94931209980255,12.0
2024-01-01 14:45:00,3.0,21.5,0.804760469057746,21.727033438877136,15.996992136796672,12.0
2024-01-01 15:00:00,1.0,21.5,0.804760469057746,21.9290323373456,16.05202135618165,12.0
2024-01-01 15:15:00,1.0,21.5,0.804760469057746,21.84981883274446,16.105839553460868,12.0
2024-01-01 15:30:00,1.0,21.5,0.804760469057746,21.77230946432189,16.157682654715522,12.0
2024-01-01 15:45:00,3.0,21.5,0.804760469057746,21.69645740384797,16.207607815658786,12.0
2024-01-01 16:00:00,3.0,21.5,0.804760469057746,21.621898548885294,16.25323636243856,11.0
2024-01-01 16:15:00,1.0,21.5,0.804760469057746,21.548506991980492,16.294329349145265,11.0
2024-01-01 16:30:00,1.0,21.5,0.804760469057746,21.476585230575164,16.333749762593875,11.0
2024-01-01 16:45:00,1.0,21.5,0.804760469057746,21.406093260576462,16.371546344010383,11.0
2024-01-01 17:00:00,1.0,21.5,0.804760469057746,21.3369922067322,16.40776645026597,11.0
2024-01-01 17:15:00,1.0,21.5,0.804760469057746,21.26924429066553,16.442456093101843,11.0
