,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-03 23:45:00,0.001,0.0,0.49576283028240276,0.0,1.5
2024-01-04 00:00:00,0.001,0.0,0.4295237423726735,0.0,1.5
2024-01-04 00:15:00,0.001,0.0,0.38919040903934016,0.0,1.5
2024-01-04 00:30:00,0.001,0.0,0.6633170757060068,0.0,0.7
2024-01-04 00:45:00,0.001,0.0,0.2938237423726735,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.2886904090393402,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.24166666666666667,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.12873333333333334,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.5730666666666667,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.5730666666666667,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.084,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.128,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.4398,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.8396000000000001,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.04,0.0,0.3
2024-01-04 03:45:00,0.001,0.0,0.04,0.0,1.5
2024-01-04 04:00:00,0.001,0.0,0.4764666666666667,0.0,1.5
2024-01-04 04:15:00,0.001,0.0,0.13533333333333333,3.2666666666666666,0.3
2024-01-04 04:30:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.04,0.0,1.0
2024-01-04 05:30:00,0.001,0.0,0.6024,0.0,1.5
2024-01-04 05:45:00,0.001,0.0,0.14266666666666666,0.0,1.1
2024-01-04 06:00:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.5730666666666667,0.0,0.0
2024-01-04 06:30:00,0.001,0.0,0.04,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.1126,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.18733333333333332,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.5505333333333333,0.0,1.1
2024-01-04 07:30:00,0.001,0.0,0.44053333333333333,0.0,1.4
2024-01-04 07:45:00,0.001,0.0,0.174,0.0,0.0
2024-01-04 08:00:00,0.001,0.0,0.174,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.5860666666666667,0.0,1.3
2024-01-04 08:30:00,0.001,0.0,0.8672666666666667,0.0,1.5
2024-01-04 08:45:00,0.001,0.0,0.163,0.0,1.5
2024-01-04 09:00:00,0.001,0.0,0.04733333333333333,0.0,0.6
2024-01-04 09:15:00,0.001,0.0,0.04,0.0,0.0
