,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-01 11:15:00,0.001,0.001,0.33749232723147216,0.0
2024-01-01 11:30:00,0.001,0.001,2.283233333333333,0.0
2024-01-01 11:45:00,0.001,0.001,2.0183666666666666,0.0
2024-01-01 12:00:00,0.001,0.001,0.32796666666666663,0.0
2024-01-01 12:15:00,0.001,0.001,0.3720333333333333,0.0
2024-01-01 12:30:00,0.001,0.001,0.3087,0.0
2024-01-01 12:45:00,0.001,0.001,0.19296666666666665,0.0
2024-01-01 13:00:00,0.001,0.001,0.1817,0.0
2024-01-01 13:15:00,0.001,0.21009531541237417,0.23816666666666667,0.0
2024-01-01 13:30:00,0.001,0.6512177418389324,0.39136666666666664,0.0
2024-01-01 13:45:00,0.001,0.4137072442888054,0.49269999999999997,2.4
2024-01-01 14:00:00,0.001,0.16964365321084549,0.31536666666666663,0.26666666666666666
2024-01-01 14:15:00,0.001,0.6030308412973945,0.30269999999999997,0.0
2024-01-01 14:30:00,0.001,1.1911661941981222,0.30269999999999997,0.0
2024-01-01 14:45:00,0.001,0.09525598664950095,0.18976666666666667,0.0
2024-01-01 15:00:00,0.001,0.1389822423506404,0.3717,0.0
2024-01-01 15:15:00,0.001,0.4027552660211879,0.2830333333333333,0.0
2024-01-01 15:30:00,0.001,0.001,0.1817,0.0
2024-01-01 15:45:00,0.001,0.001,0.5133,0.0
2024-01-01 16:00:00,0.001,0.001,0.9519399999999999,0.0
2024-01-01 16:15:00,0.001,0.001,0.2693333333333333,0.0
2024-01-01 16:30:00,0.001,0.001,0.7578,0.0
2024-01-01 16:45:00,0.001,0.001,0.12733333333333335,1.6
2024-01-01 17:00:00,0.001,0.001,0.046,1.0666666666666667
2024-01-01 17:15:00,0.001,0.001,0.046,0.0
2024-01-01 17:30:00,0.001,0.001,0.058666666666666666,0.0
2024-01-01 17:45:00,0.001,0.001,0.2521333333333333,0.0
2024-01-01 18:00:00,0.001,0.001,0.2591333333333333,0.0
2024-01-01 18:15:00,0.001,0.001,0.18,0.0
2024-01-01 18:30:00,0.001,0.001,0.18,0.0
2024-01-01 18:45:00,0.001,0.001,0.5798,0.0
2024-01-01 19:00:00,0.001,0.001,0.2539333333333333,0.0
2024-01-01 19:15:00,0.6286846602752406,0.001,0.2576,0.0
2024-01-01 19:30:00,1.8289432008376663,0.001,0.19124724338965035,0.0
2024-01-01 19:45:00,1.97400812164362,0.001,0.1928237423726735,0.0
2024-01-01 20:00:00,1.9410712157733687,0.001,0.24929040903934016,1.8666666666666667
2024-01-01 20:15:00,0.6673183812687167,0.001,0.33836882621449527,0.8
2024-01-01 20:30:00,0.001,0.001,0.4551374110732939,0.0
2024-01-01 20:45:00,0.001,0.001,0.2548237423726735,0.0
2024-01-01 21:00:00,0.001,0.001,0.1788237423726735,0.0
2024-01-01 21:15:00,0.001,0.001,0.12235707570600685,0.0
2024-01-01 21:30:00,0.001,0.001,0.0578237423726735,0.0
2024-01-01 21:45:00,0.001,0.001,0.17739616361573607,0.0
2024-01-01 22:00:00,0.001,0.001,0.21066666666666664,0.0
2024-01-01 22:15:00,0.001,0.001,0.168,0.0
2024-01-01 22:30:00,0.001,0.001,0.5678,0.0
2024-01-01 22:45:00,0.001,0.001,0.168,0.0
2024-01-01 23:00:00,0.001,0.001,0.206,0.0
2024-01-01 23:15:00,0.001,0.001,0.3417333333333333,0.0
2024-01-01 23:30:00,0.001,0.001,0.24079232723147215,0.0
2024-01-01 23:45:00,0.001,0.001,0.1798237423726735,0.0
2024-01-02 00:00:00,0.001,0.001,1.2459570757060068,0.0
2024-01-02 00:15:00,0.001,0.001,0.1798237423726735,0.0
2024-01-02 00:30:00,0.001,0.001,0.19479232723147213,0.0
2024-01-02 00:45:00,0.001,0.001,0.19799999999999998,0.0
2024-01-02 01:00:00,0.001,0.001,0.046,0.0
2024-01-02 01:15:00,0.001,0.001,0.046,0.0
2024-01-02 01:30:00,0.001,0.001,0.0507294969490694,0.0
2024-01-02 01:45:00,0.001,0.001,0.10849040903934017,0.0
2024-01-02 02:00:00,0.001,0.001,0.24782374237267352,0.0
2024-01-02 02:15:00,0.001,0.001,0.10849040903934017,0.0
2024-01-02 02:30:00,0.001,0.001,0.0578237423726735,0.0
2024-01-02 02:45:00,0.001,0.001,0.45368249491511564,0.0
2024-01-02 03:00:00,0.001,0.001,0.046,0.0
2024-01-02 03:15:00,0.001,0.001,0.19799999999999998,0.0
2024-01-02 03:30:00,0.001,0.001,0.18533333333333332,0.0
2024-01-02 03:45:00,0.001,0.001,0.5790666666666666,0.0
2024-01-02 04:00:00,0.001,0.001,0.046,0.0
2024-01-02 04:15:00,0.001,0.001,0.046,0.26666666666666666
2024-01-02 04:30:00,0.001,0.001,0.10933333333333332,1.3333333333333333
2024-01-02 04:45:00,0.001,0.001,0.23600000000000002,0.0
2024-01-02 05:00:00,0.001,0.001,0.084,0.0
2024-01-02 05:15:00,0.001,0.001,0.046,0.8
2024-01-02 05:30:00,0.001,0.001,0.046,0.0
2024-01-02 05:45:00,0.001,0.001,0.046,0.0
2024-01-02 06:00:00,0.001,0.001,0.21066666666666664,0.26666666666666666
2024-01-02 06:15:00,0.001,0.001,0.17266666666666666,2.933333333333333
2024-01-02 06:30:00,0.001,0.001,0.046,0.0
2024-01-02 06:45:00,0.001,0.001,0.046,0.0
2024-01-02 07:00:00,0.001,0.001,0.046,0.0
2024-01-02 07:15:00,0.001,0.001,0.12199999999999998,0.0
2024-01-02 07:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-02 07:45:00,0.001,0.001,0.08259999999999999,0.0
2024-01-02 08:00:00,0.001,0.001,0.059000000000000004,1.8666666666666667
2024-01-02 08:15:00,0.001,0.001,0.059000000000000004,0.8
2024-01-02 08:30:00,0.001,0.001,0.059000000000000004,0.0
2024-01-02 08:45:00,0.001,0.001,0.232,0.0
2024-01-02 09:00:00,0.001,0.001,0.16,0.0
2024-01-02 09:15:00,0.001,0.001,0.046,0.0
2024-01-02 09:30:00,0.001,0.001,0.046,0.0
2024-01-02 09:45:00,0.001,0.001,0.046,0.0
2024-01-02 10:00:00,0.001,0.001,0.13466666666666666,0.0
2024-01-02 10:15:00,0.001,0.001,0.23600000000000002,0.0
2024-01-02 10:30:00,0.001,0.001,0.058666666666666666,0.0
2024-01-02 10:45:00,0.001,0.001,0.046,0.0
2024-01-02 11:00:00,0.001,0.001,0.046,0.0
2024-01-02 11:15:00,0.001,0.001,0.046,0.0
2024-01-02 11:30:00,0.001,0.001,0.23600000000000002,2.6666666666666665
2024-01-02 11:45:00,0.001,0.001,0.14733333333333334,0.0
2024-01-02 12:00:00,0.001,0.001,0.046,0.0
2024-01-02 12:15:00,0.001,0.001,0.046,0.0
2024-01-02 12:30:00,0.001,0.001,0.5877333333333332,0.0
2024-01-02 12:45:00,0.001,0.001,0.16033333333333333,0.0
2024-01-02 13:00:00,0.001,0.001,0.7820666666666668,0.0
2024-01-02 13:15:00,0.001,0.001,0.059000000000000004,0.0
2024-01-02 13:30:00,0.001,0.001,0.05466666666666666,0.0
2024-01-02 13:45:00,0.001,0.001,0.046,0.0
2024-01-02 14:00:00,0.001,0.001,0.058666666666666666,0.0
2024-01-02 14:15:00,0.001,0.001,0.23600000000000002,0.0
2024-01-02 14:30:00,0.001,0.001,0.13466666666666666,0.0
2024-01-02 14:45:00,0.001,0.001,0.046,0.0
2024-01-02 15:00:00,0.001,0.001,0.046,2.4
2024-01-02 15:15:00,0.001,0.001,0.046,0.26666666666666666
2024-01-02 15:30:00,0.001,0.001,0.16,0.0
2024-01-02 15:45:00,0.001,0.001,0.264,0.0
2024-01-02 16:00:00,0.001,0.001,0.168,0.0
2024-01-02 16:15:00,0.001,0.001,0.168,0.0
2024-01-02 16:30:00,0.001,0.001,0.168,0.0
2024-01-02 16:45:00,0.001,0.001,0.13640000000000002,0.0
2024-01-02 17:00:00,0.001,0.001,0.23600000000000002,0.0
2024-01-02 17:15:00,0.001,0.001,0.12806666666666666,0.0
2024-01-02 17:30:00,0.001,0.001,0.059000000000000004,0.0
2024-01-02 17:45:00,0.001,0.001,0.059000000000000004,0.0
2024-01-02 18:00:00,0.001,0.001,0.059000000000000004,0.0
2024-01-02 18:15:00,0.001,0.001,0.17786666666666665,0.0
2024-01-02 18:30:00,0.001,0.001,0.21066666666666664,0.0
2024-01-02 18:45:00,0.001,0.001,0.046,2.6666666666666665
2024-01-02 19:00:00,0.001,0.001,0.10293333333333334,0.0
2024-01-02 19:15:00,0.001,0.001,0.168,0.0
2024-01-02 19:30:00,0.001,0.001,0.2130942454236041,0.0
2024-01-02 19:45:00,0.001,0.001,0.3698237423726735,0.0
2024-01-02 20:00:00,0.001,0.001,0.6429570757060069,0.0
2024-01-02 20:15:00,0.001,0.001,0.49829040903934013,0.0
2024-01-02 20:30:00,0.001,0.001,0.057035492881161935,0.0
2024-01-02 20:45:00,0.001,0.001,0.046,0.0
2024-01-02 21:00:00,0.001,0.001,0.18533333333333332,0.0
2024-01-02 21:15:00,0.001,0.001,0.33126666666666665,0.0
2024-01-02 21:30:00,0.001,0.001,0.31253333333333333,0.0
2024-01-02 21:45:00,0.001,0.001,0.10293333333333334,0.0
2024-01-02 22:00:00,0.001,0.001,0.168,0.0
2024-01-02 22:15:00,0.001,0.001,0.21866666666666668,0.0
2024-01-02 22:30:00,0.001,0.001,0.358,0.0
2024-01-02 22:45:00,0.001,0.001,0.22103141514120137,0.0
2024-01-02 23:00:00,0.001,0.001,0.1798237423726735,0.0
2024-01-02 23:15:00,0.001,0.001,0.1798237423726735,0.0
2024-01-02 23:30:00,0.001,0.001,0.5714904090393401,0.0
2024-01-02 23:45:00,0.001,0.001,0.2098237423726735,0.0
2024-01-03 00:00:00,0.001,0.001,0.3508237423726735,0.0
2024-01-03 00:15:00,0.001,0.001,0.289,0.0
2024-01-03 00:30:00,0.001,0.001,0.289,0.0
2024-01-03 00:45:00,0.001,0.001,0.289,0.0
2024-01-03 01:00:00,0.001,0.001,0.35233333333333333,0.0
2024-01-03 01:15:00,0.001,0.001,0.479,0.0
2024-01-03 01:30:00,0.001,0.001,0.8519333333333333,0.0
2024-01-03 01:45:00,0.001,0.001,0.167,0.0
2024-01-03 02:00:00,0.001,0.001,0.15893333333333334,0.0
2024-01-03 02:15:00,0.001,0.001,0.046,0.0
2024-01-03 02:30:00,0.001,0.001,0.21066666666666664,0.0
2024-01-03 02:45:00,0.001,0.001,0.17266666666666666,0.0
2024-01-03 03:00:00,0.001,0.001,0.046,0.0
2024-01-03 03:15:00,0.001,0.001,0.31253333333333333,0.0
2024-01-03 03:30:00,0.001,0.001,0.17926666666666666,0.0
2024-01-03 03:45:00,0.001,0.001,0.12199999999999998,0.0
2024-01-03 04:00:00,0.001,0.001,0.23600000000000002,0.0
2024-01-03 04:15:00,0.001,0.001,0.07133333333333333,1.0666666666666667
2024-01-03 04:30:00,0.001,0.001,0.046,4.0
2024-01-03 04:45:00,0.001,0.001,0.046,1.0666666666666667
2024-01-03 05:00:00,0.001,0.001,0.046,0.0
2024-01-03 05:15:00,0.001,0.001,0.2233333333333333,0.0
2024-01-03 05:30:00,0.001,0.001,0.16,0.0
2024-01-03 05:45:00,0.001,0.001,0.046,0.0
2024-01-03 06:00:00,0.001,0.001,0.046,0.0
2024-01-03 06:15:00,0.001,0.001,0.046,0.0
2024-01-03 06:30:00,0.001,0.001,0.13466666666666666,0.0
2024-01-03 06:45:00,0.001,0.001,0.23600000000000002,0.0
2024-01-03 07:00:00,0.001,0.001,0.058666666666666666,0.0
2024-01-03 07:15:00,0.001,0.001,0.046,0.0
2024-01-03 07:30:00,0.001,0.001,0.046,0.26666666666666666
2024-01-03 07:45:00,0.001,0.001,0.046,2.4
2024-01-03 08:00:00,0.001,0.001,0.23600000000000002,0.0
2024-01-03 08:15:00,0.001,0.001,0.14733333333333334,0.0
2024-01-03 08:30:00,0.001,0.001,0.046,0.0
2024-01-03 08:45:00,0.001,0.001,0.046,0.0
2024-01-03 09:00:00,0.001,0.001,0.046,0.0
2024-01-03 09:15:00,0.001,0.001,0.14733333333333334,0.0
2024-01-03 09:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-03 09:45:00,0.001,0.001,0.046,0.0
2024-01-03 10:00:00,0.001,0.001,0.046,0.0
2024-01-03 10:15:00,0.001,0.001,0.046,0.0
2024-01-03 10:30:00,0.001,0.001,0.058666666666666666,0.0
2024-01-03 10:45:00,0.001,0.001,0.23600000000000002,1.3333333333333333
2024-01-03 11:00:00,0.001,0.001,0.13466666666666666,1.3333333333333333
2024-01-03 11:15:00,0.001,0.001,0.046,0.0
2024-01-03 11:30:00,0.001,0.001,0.046,0.0
2024-01-03 11:45:00,0.001,0.001,0.046,0.0
2024-01-03 12:00:00,0.001,0.001,0.16,0.0
2024-01-03 12:15:00,0.001,0.001,0.2233333333333333,0.0
2024-01-03 12:30:00,0.001,0.001,0.046,0.0
2024-01-03 12:45:00,0.001,0.001,0.046,0.0
2024-01-03 13:00:00,0.001,0.001,0.046,0.0
2024-01-03 13:15:00,0.001,0.001,0.07133333333333332,0.0
2024-01-03 13:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-03 13:45:00,0.001,0.001,0.12199999999999998,0.0
2024-01-03 14:00:00,0.001,0.001,0.046,2.4
2024-01-03 14:15:00,0.001,0.001,0.046,0.26666666666666666
2024-01-03 14:30:00,0.001,0.001,0.046,0.0
2024-01-03 14:45:00,0.001,0.001,0.17439999999999997,0.0
2024-01-03 15:00:00,0.001,0.001,0.22366666666666665,0.0
2024-01-03 15:15:00,0.001,0.001,0.10779999999999999,0.0
2024-01-03 15:30:00,0.001,0.001,0.181,0.0
2024-01-03 15:45:00,0.001,0.001,0.18013333333333334,0.0
2024-01-03 16:00:00,0.001,0.001,0.206,0.0
2024-01-03 16:15:00,0.001,0.001,0.3417333333333333,0.0
2024-01-03 16:30:00,0.001,0.001,0.10933333333333332,0.0
2024-01-03 16:45:00,0.001,0.001,0.046,0.0
2024-01-03 17:00:00,0.001,0.001,0.046,0.0
2024-01-03 17:15:00,0.001,0.001,0.046,2.6666666666666665
2024-01-03 17:30:00,0.001,0.001,0.18533333333333332,0.0
2024-01-03 17:45:00,0.001,0.001,0.19799999999999998,0.0
2024-01-03 18:00:00,0.001,0.001,0.046,0.0
2024-01-03 18:15:00,0.001,0.001,0.046,0.0
2024-01-03 18:30:00,0.001,0.001,0.046,0.0
2024-01-03 18:45:00,0.001,0.001,0.5367999999999999,0.0
2024-01-03 19:00:00,0.001,0.001,0.357,0.0
2024-01-03 19:15:00,0.001,0.001,0.21766666666666667,0.0
2024-01-03 19:30:00,0.001,0.001,0.167,0.0
2024-01-03 19:45:00,0.001,0.001,0.167,0.0
2024-01-03 20:00:00,0.001,0.001,0.14279999999999998,0.0
2024-01-03 20:15:00,0.001,0.001,0.19799999999999998,0.8
2024-01-03 20:30:00,0.001,0.001,0.18533333333333332,1.8666666666666667
2024-01-03 20:45:00,0.001,0.001,0.046,0.0
2024-01-03 21:00:00,0.001,0.001,0.08666666666666667,0.0
2024-01-03 21:15:00,0.001,0.001,0.168,0.0
2024-01-03 21:30:00,0.001,0.001,0.23133333333333334,0.0
2024-01-03 21:45:00,0.001,0.001,0.358,0.0
2024-01-03 22:00:00,0.001,0.001,0.23826666666666665,0.0
2024-01-03 22:15:00,0.001,0.001,0.22787458079089118,0.0
2024-01-03 22:30:00,0.001,0.001,0.1788237423726735,0.0
2024-01-03 22:45:00,0.001,0.001,0.1788237423726735,0.0
2024-01-03 23:00:00,0.001,0.001,0.3434904090393402,0.0
2024-01-03 23:15:00,0.001,0.001,0.39423549288116194,0.0
2024-01-03 23:30:00,0.001,0.001,0.168,0.0
2024-01-03 23:45:00,0.001,0.001,0.168,0.0
2024-01-04 00:00:00,0.001,0.001,0.168,0.0
2024-01-04 00:15:00,0.001,0.001,0.18706666666666666,0.0
2024-01-04 00:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-04 00:45:00,0.001,0.001,0.4711333333333333,0.0
2024-01-04 01:00:00,0.001,0.001,0.046,0.0
2024-01-04 01:15:00,0.001,0.001,0.046,0.0
2024-01-04 01:30:00,0.001,0.001,0.046,0.0
2024-01-04 01:45:00,0.001,0.001,0.2233333333333333,0.0
2024-01-04 02:00:00,0.001,0.001,0.16,0.0
2024-01-04 02:15:00,0.001,0.001,0.046,0.0
2024-01-04 02:30:00,0.001,0.001,0.4458,0.0
2024-01-04 02:45:00,0.001,0.001,0.5790666666666666,0.0
2024-01-04 03:00:00,0.001,0.001,0.13466666666666666,0.0
2024-01-04 03:15:00,0.001,0.001,0.6357999999999999,0.0
2024-01-04 03:30:00,0.001,0.001,0.058666666666666666,0.0
2024-01-04 03:45:00,0.001,0.001,0.046,0.0
2024-01-04 04:00:00,0.001,0.001,0.046,0.0
2024-01-04 04:15:00,0.001,0.001,0.046,2.1333333333333333
2024-01-04 04:30:00,0.001,0.001,0.23600000000000002,2.1333333333333333
2024-01-04 04:45:00,0.001,0.001,0.14733333333333334,0.0
2024-01-04 05:00:00,0.001,0.001,0.046,0.0
2024-01-04 05:15:00,0.001,0.001,0.046,0.0
2024-01-04 05:30:00,0.001,0.001,0.046,0.0
2024-01-04 05:45:00,0.001,0.001,0.14733333333333334,0.0
2024-01-04 06:00:00,0.001,0.001,0.23600000000000002,1.0666666666666667
2024-01-04 06:15:00,0.001,0.001,0.046,1.3333333333333333
2024-01-04 06:30:00,0.001,0.001,0.046,0.0
2024-01-04 06:45:00,0.001,0.001,0.046,0.0
2024-01-04 07:00:00,0.001,0.001,0.058666666666666666,0.0
2024-01-04 07:15:00,0.001,0.001,0.23600000000000002,0.0
2024-01-04 07:30:00,0.001,0.001,0.13466666666666666,0.0
2024-01-04 07:45:00,0.001,0.001,0.046,2.1333333333333333
2024-01-04 08:00:00,0.001,0.001,0.046,0.5333333333333333
2024-01-04 08:15:00,0.001,0.001,0.046,0.0
2024-01-04 08:30:00,0.001,0.001,0.16,0.0
2024-01-04 08:45:00,0.001,0.001,0.2233333333333333,0.0
2024-01-04 09:00:00,0.001,0.001,0.046,0.0
2024-01-04 09:15:00,0.001,0.001,0.046,0.0
2024-01-04 09:30:00,0.001,0.001,0.046,0.0
2024-01-04 09:45:00,0.001,0.001,0.07133333333333332,0.0
2024-01-04 10:00:00,0.001,0.001,0.23600000000000002,0.0
2024-01-04 10:15:00,0.001,0.001,0.12199999999999998,0.0
2024-01-04 10:30:00,0.001,0.001,0.046,2.6666666666666665
2024-01-04 10:45:00,0.001,0.001,0.046,0.0
2024-01-04 11:00:00,0.001,0.001,0.046,0.0
2024-01-04 11:15:00,0.001,0.001,0.17266666666666666,0.0
2024-01-04 11:30:00,0.001,0.001,0.21066666666666664,0.0
2024-01-04 11:45:00,0.001,0.001,0.046,0.0
2024-01-04 12:00:00,0.001,0.001,0.046,0.0
2024-01-04 12:15:00,0.001,0.001,0.046,0.0
2024-01-04 12:30:00,0.001,0.001,0.084,0.0
2024-01-04 12:45:00,0.001,0.001,0.23600000000000002,0.0
2024-01-04 13:00:00,0.001,0.001,0.10933333333333332,1.3333333333333333
2024-01-04 13:15:00,0.001,0.001,0.046,1.3333333333333333
2024-01-04 13:30:00,0.001,0.001,0.046,0.0
2024-01-04 13:45:00,0.001,0.001,0.046,0.0
2024-01-04 14:00:00,0.001,0.001,0.18533333333333332,0.0
2024-01-04 14:15:00,0.001,0.001,0.2023333333333333,0.0
2024-01-04 14:30:00,0.001,0.001,0.059000000000000004,0.0
2024-01-04 14:45:00,0.001,0.001,0.059000000000000004,0.0
2024-01-04 15:00:00,0.001,0.001,0.059000000000000004,0.0
2024-01-04 15:15:00,0.001,0.001,0.10706666666666666,0.0
2024-01-04 15:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-04 15:45:00,0.001,0.001,0.09666666666666666,2.6666666666666665
2024-01-04 16:00:00,0.001,0.001,0.046,0.0
2024-01-04 16:15:00,0.001,0.001,0.046,0.0
2024-01-04 16:30:00,0.001,0.001,0.046,0.0
2024-01-04 16:45:00,0.001,0.001,0.7154066666666666,0.0
2024-01-04 17:00:00,0.001,0.001,0.32103333333333334,0.0
2024-01-04 17:15:00,0.001,0.001,0.1817,0.0
2024-01-04 17:30:00,0.001,0.001,0.1817,0.0
2024-01-04 17:45:00,0.001,0.001,0.1817,0.0
2024-01-04 18:00:00,0.001,0.001,0.24503333333333333,0.0
2024-01-04 18:15:00,0.001,0.001,0.3717,1.0666666666666667
2024-01-04 18:30:00,0.001,0.001,0.2197,1.6
2024-01-04 18:45:00,0.001,0.001,0.7147666666666666,0.0
2024-01-04 19:00:00,0.001,0.001,0.1817,0.0
2024-01-04 19:15:00,0.001,0.001,0.1817,0.0
2024-01-04 19:30:00,0.001,0.001,0.34636666666666666,0.0
2024-01-04 19:45:00,0.001,0.001,0.40596666666666664,0.0
2024-01-04 20:00:00,0.001,0.001,0.30369999999999997,0.0
2024-01-04 20:15:00,0.001,0.001,0.7034999999999999,0.0
2024-01-04 20:30:00,0.001,0.001,0.30369999999999997,0.0
2024-01-04 20:45:00,0.001,0.001,0.3875824949151157,0.0
2024-01-04 21:00:00,0.001,0.001,0.48925707570600685,2.6666666666666665
2024-01-04 21:15:00,0.001,0.001,0.4457237423726735,0.0
2024-01-04 21:30:00,0.001,0.001,0.4365237423726735,0.0
2024-01-04 21:45:00,0.001,0.001,0.34605707570600686,0.0
2024-01-04 22:00:00,0.001,0.001,0.3008237423726735,0.0
2024-01-04 22:15:00,0.001,0.001,0.34834124745755785,0.0
2024-01-04 22:30:00,0.001,0.001,0.16,0.0
2024-01-04 22:45:00,0.001,0.001,0.046,0.0
2024-01-04 23:00:00,0.001,0.001,0.046,0.0
2024-01-04 23:15:00,0.001,0.001,0.44580000000000003,0.0
2024-01-04 23:30:00,0.001,0.001,0.13466666666666666,0.0
2024-01-04 23:45:00,0.001,0.001,0.23915299796604625,0.0
2024-01-05 00:00:00,0.001,0.001,0.07049040903934016,0.0
2024-01-05 00:15:00,0.001,0.001,0.0578237423726735,0.0
2024-01-05 00:30:00,0.001,0.001,0.0578237423726735,0.0
2024-01-05 00:45:00,0.001,0.001,0.0578237423726735,0.0
2024-01-05 01:00:00,0.001,0.001,0.24703549288116194,0.0
2024-01-05 01:15:00,0.001,0.001,0.14733333333333334,0.0
2024-01-05 01:30:00,0.001,0.001,0.046,0.0
2024-01-05 01:45:00,0.001,0.001,0.046,0.0
2024-01-05 02:00:00,0.001,0.001,0.046,0.0
2024-01-05 02:15:00,0.001,0.001,0.14733333333333334,0.0
2024-01-05 02:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-05 02:45:00,0.001,0.001,0.046,0.0
2024-01-05 03:00:00,0.001,0.001,0.046,0.0
2024-01-05 03:15:00,0.001,0.001,0.046,0.0
2024-01-05 03:30:00,0.001,0.001,0.058666666666666666,0.0
2024-01-05 03:45:00,0.001,0.001,0.23600000000000002,0.0
2024-01-05 04:00:00,0.001,0.001,0.13466666666666666,0.0
2024-01-05 04:15:00,0.001,0.001,0.046,0.8
2024-01-05 04:30:00,0.001,0.001,0.046,1.6
2024-01-05 04:45:00,0.001,0.001,0.046,2.4
2024-01-05 05:00:00,0.001,0.001,0.16,0.0
2024-01-05 05:15:00,0.001,0.001,0.7563999999999999,0.0
2024-01-05 05:30:00,0.001,0.001,0.046,0.0
2024-01-05 05:45:00,0.001,0.001,0.046,0.0
2024-01-05 06:00:00,0.001,0.001,0.046,2.4
2024-01-05 06:15:00,0.001,0.001,0.07133333333333332,0.0
2024-01-05 06:30:00,0.001,0.001,0.23600000000000002,0.0
2024-01-05 06:45:00,0.001,0.001,0.12199999999999998,1.6
2024-01-05 07:00:00,0.001,0.001,0.046,1.3333333333333333
2024-01-05 07:15:00,0.001,0.001,0.046,0.0
2024-01-05 07:30:00,0.001,0.001,0.0486,0.0
2024-01-05 07:45:00,0.001,0.001,0.18566666666666667,0.0
2024-01-05 08:00:00,0.001,0.001,0.22366666666666665,0.0
2024-01-05 08:15:00,0.001,0.001,0.059000000000000004,0.0
2024-01-05 08:30:00,0.001,0.001,0.058133333333333335,0.0
2024-01-05 08:45:00,0.001,0.001,0.046,0.5333333333333333
2024-01-05 09:00:00,0.001,0.001,0.084,2.1333333333333333
2024-01-05 09:15:00,0.001,0.001,0.23600000000000002,0.0
2024-01-05 09:30:00,0.001,0.001,0.10933333333333332,0.0
2024-01-05 09:45:00,0.001,0.001,0.052066666666666664,0.0
2024-01-05 10:00:00,0.001,0.001,0.059000000000000004,0.0
2024-01-05 10:15:00,0.001,0.001,0.5040333333333333,0.0
2024-01-05 10:30:00,0.001,0.001,0.3340333333333333,0.0
2024-01-05 10:45:00,0.001,0.001,0.34149999999999997,0.5333333333333333
2024-01-05 11:00:00,0.001,0.001,0.18949999999999997,2.1333333333333333
