,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-05 20:00:00,0.001,0.0,0.46247593972558776,1.5
2024-01-05 20:15:00,0.001,0.0,0.3520759397255878,1.5
2024-01-05 20:30:00,0.001,0.0,0.3853426063922545,1.5
2024-01-05 20:45:00,0.001,0.0,0.8222759397255878,1.5
2024-01-05 21:00:00,0.001,0.0,0.8100759397255878,1.5
2024-01-05 21:15:00,0.001,0.0,0.5080759397255877,1.5
2024-01-05 21:30:00,0.001,0.0,0.3520759397255878,1.5
2024-01-05 21:45:00,0.001,0.0,0.3520759397255878,1.5
2024-01-05 22:00:00,0.001,0.0,0.9523426063922545,1.5
2024-01-05 22:15:00,0.001,0.0,1.029475939725588,1.5
2024-01-05 22:30:00,0.001,0.0,0.5447699437934953,1.5
2024-01-05 22:45:00,0.001,0.0,0.503918864019581,1.5
2024-01-05 23:00:00,0.001,0.0,0.3601111912510531,1.5
2024-01-05 23:15:00,0.001,0.0,0.3278759397255878,1.5
2024-01-05 23:30:00,0.001,0.0,0.3240759397255878,1.5
2024-01-05 23:45:00,0.001,0.0,0.3030411414903116,1.5
2024-01-06 00:00:00,0.001,0.0,0.39819040903934017,1.5
2024-01-06 00:15:00,0.001,0.0,0.3448570757060068,1.5
2024-01-06 00:30:00,0.001,0.0,0.0980215828248449,1.5
2024-01-06 00:45:00,0.001,0.0,0.052,1.5
2024-01-06 01:00:00,0.001,0.0,0.176,1.5
2024-01-06 01:15:00,0.001,0.0,0.114,1.5
2024-01-06 01:30:00,0.001,0.0,0.256,1.5
2024-01-06 01:45:00,0.001,0.0,0.192,1.5
2024-01-06 02:00:00,0.001,0.0,0.052,1.5
2024-01-06 02:15:00,0.001,0.0,0.052,1.5
2024-01-06 02:30:00,0.001,0.0,0.207,1.5
2024-01-06 02:45:00,0.001,0.0,0.08299999999999999,1.5
2024-01-06 03:00:00,0.001,0.0,0.2613333333333333,1.5
2024-01-06 03:15:00,0.001,0.0,0.18666666666666665,1.5
2024-01-06 03:30:00,0.001,0.0,0.0614589938981388,1.5
2024-01-06 03:45:00,0.001,0.0,0.0948237423726735,1.5
2024-01-06 04:00:00,0.001,0.0,0.21882374237267352,1.5
2024-01-06 04:15:00,0.001,0.0,0.5968904090393402,1.5
2024-01-06 04:30:00,0.001,0.0,0.27849040903934014,1.5
2024-01-06 04:45:00,0.001,0.0,0.1900040777399606,1.5
2024-01-06 05:00:00,0.001,0.0,0.052,1.5
2024-01-06 05:15:00,0.001,0.0,0.114,1.5
2024-01-06 05:30:00,0.001,0.0,0.176,1.5
