,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-02 23:30:00,0.001,0.0,0.001,0.4311286963359374
2024-01-02 23:45:00,0.001,0.0,0.001,0.24310135893469662
2024-01-03 00:00:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 00:15:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 00:30:00,0.001,0.0,0.001,0.1953759397255878
2024-01-03 00:45:00,0.001,0.0,0.001,0.16699388886286778
2024-01-03 01:00:00,0.001,0.0,0.001,0.3569726625987592
2024-01-03 01:15:00,0.001,0.0,0.001,0.07233333333333333
2024-01-03 01:30:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 01:45:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 02:00:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 02:15:00,0.001,0.0,0.001,0.092
2024-01-03 02:30:00,0.001,0.0,0.001,0.376
2024-01-03 02:45:00,0.001,0.0,0.001,0.1
2024-01-03 03:00:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 03:15:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 03:30:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 03:45:00,0.001,0.0,0.001,0.051666666666666666
2024-01-03 04:00:00,0.001,0.0,0.001,0.36333333333333334
2024-01-03 04:15:00,0.001,0.0,0.001,0.153
2024-01-03 04:30:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 04:45:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 05:00:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 05:15:00,0.001,0.0,0.001,0.4618
2024-01-03 05:30:00,0.001,0.0,0.001,0.3
2024-01-03 05:45:00,0.001,0.0,0.001,0.206
2024-01-03 06:00:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 06:15:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 06:30:00,0.001,0.0,0.001,0.030999999999999996
2024-01-03 06:45:00,0.001,0.0,0.001,0.07233333333333333
2024-01-03 07:00:00,0.001,0.0,0.001,0.23666666666666666
2024-01-03 07:15:00,0.001,0.0,0.001,0.221
2024-01-03 07:30:00,0.001,0.0,0.001,1.6259215828248448
2024-01-03 07:45:00,0.001,0.0,0.001,2.1648237423726737
2024-01-03 08:00:00,0.001,0.0,0.001,0.1842904090393402
2024-01-03 08:15:00,0.001,0.0,0.001,0.49775707570600686
2024-01-03 08:30:00,0.001,0.0,0.001,0.20049040903934018
2024-01-03 08:45:00,0.001,0.0,0.001,0.23315707570600683
2024-01-03 09:00:00,0.001,0.0,0.001,0.14769808180786806
2024-01-03 09:15:00,0.001,0.0,0.001,0.044
2024-01-03 09:30:00,0.001,0.0,0.001,0.044
2024-01-03 09:45:00,0.001,0.0,0.001,0.10600000000000001
