,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 22:30:00,0.001,0.145,0.0,3.0,0.0
2024-01-01 22:45:00,0.001,0.11533333333333333,0.0,0.4,0.0
2024-01-01 23:00:00,0.001,0.242,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.09,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.16566666666666666,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.16566666666666666,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.145,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.242,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.12433333333333334,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.2703333333333333,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.242,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.09,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 04:15:00,0.001,0.10366666666666666,0.0,0.6,0.0
2024-01-02 04:30:00,0.001,0.33366666666666667,0.0,1.4,0.0
2024-01-02 04:45:00,0.001,0.23733333333333334,0.0,3.0,0.0
2024-01-02 05:00:00,0.001,0.052,0.0,0.4,0.0
2024-01-02 05:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 05:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.397,1.4666666666666666,0.0,0.0
2024-01-02 06:15:00,0.001,0.19466666666666665,11.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.052,1.4666666666666666,0.0,0.0
2024-01-02 06:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.12566666666666668,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.397,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.152,1.4666666666666666,0.0,0.0
2024-01-02 08:00:00,0.001,0.052,2.2,1.4,0.0
2024-01-02 08:15:00,0.001,0.052,0.0,1.6,0.0
2024-01-02 08:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.36133333333333334,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.13466666666666666,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.242,0.0,0.0,0.0
2024-01-02 10:30:00,0.001,0.2773333333333333,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.15533333333333335,0.0,0.0,0.0
2024-01-02 11:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.11533333333333333,0.0,2.4,0.0
2024-01-02 11:45:00,0.001,0.242,0.0,0.6,0.0
2024-01-02 12:00:00,0.001,0.19333333333333333,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.176,0.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.23146666666666665,0.0,0.0,2.0
2024-01-02 13:45:00,0.001,0.3176666666666667,0.0,0.0,3.0
2024-01-02 14:00:00,0.001,0.173,0.0,0.0,2.4
2024-01-02 14:15:00,0.001,0.173,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.36300000000000004,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.2501333333333333,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.114,0.0,1.2,0.2
2024-01-02 15:15:00,0.001,0.207,0.0,1.8,3.0
2024-01-02 15:30:00,0.001,0.06233333333333333,0.0,0.0,3.0
2024-01-02 15:45:00,0.001,0.11533333333333333,0.0,0.0,2.6
2024-01-02 16:00:00,0.001,0.242,0.0,0.0,2.6
2024-01-02 16:15:00,0.001,0.09,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.09333333333333332,3.6666666666666665,0.0,0.0
2024-01-02 16:45:00,0.001,0.207,11.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.08299999999999999,11.0,0.0,1.6
2024-01-02 17:15:00,0.001,0.17866666666666664,11.0,0.0,1.4
2024-01-02 17:30:00,0.001,0.21666666666666667,1.4666666666666666,0.0,0.0
2024-01-02 17:45:00,0.001,0.052,0.0,0.0,2.4
2024-01-02 18:00:00,0.001,0.07266666666666666,0.0,0.0,1.8
2024-01-02 18:15:00,0.001,0.23013827805880382,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.13521886401958097,0.0,0.0,1.4
2024-01-02 18:45:00,0.001,0.27355219735291425,0.0,2.2,3.0
2024-01-02 19:00:00,0.001,1.784218864019581,0.0,0.8,0.4
2024-01-02 19:15:00,0.001,1.4162855306862479,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.0835521973529143,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.2385521973529143,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.21921886401958096,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.27355219735291425,0.0,0.0,1.8
2024-01-02 20:30:00,0.001,0.10262087894116571,0.0,0.0,1.0
2024-01-02 20:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.28428754560783237,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.24821886401958093,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.15615219735291433,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.20455219735291433,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.20034523770585905,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.2866666666666667,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.4766666666666667,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.1856,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.20833333333333334,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.37633333333333335,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.09,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.052,0.0,0.0,2.2
2024-01-03 01:45:00,0.001,0.251,0.0,0.0,0.4
2024-01-03 02:00:00,0.001,0.3716666666666667,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.45180000000000003,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.052,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.052,0.0,0.0,2.4
2024-01-03 03:15:00,0.001,0.2936666666666667,0.0,0.0,2.8
2024-01-03 03:30:00,0.001,0.30833333333333335,0.0,0.0,0.6
2024-01-03 03:45:00,0.001,0.07266666666666666,0.0,0.0,3.0
2024-01-03 04:00:00,0.001,0.052,0.0,0.0,1.8
2024-01-03 04:15:00,0.001,0.052,0.0,0.2,0.0
2024-01-03 04:30:00,0.001,0.11533333333333333,0.0,2.2,0.0
2024-01-03 04:45:00,0.001,0.6728000000000001,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.245,0.0,0.0,2.6
2024-01-03 05:15:00,0.001,0.09333333333333332,0.0,1.2,2.0
