,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 08:15:00,0.23666666666666666,0.0,0.0,1.3
2024-01-01 08:30:00,0.147,0.0,0.0,0.0
2024-01-01 08:45:00,0.06526666666666667,0.0,0.0,0.9
2024-01-01 09:00:00,0.067,0.0,0.0,0.2
2024-01-01 09:15:00,0.4668,0.0,0.0,0.0
2024-01-01 09:30:00,0.16966666666666666,0.0,0.0,0.0
2024-01-01 09:45:00,0.8050666666666667,0.0,0.0,0.0
2024-01-01 10:00:00,0.116,0.0,0.0,1.3
2024-01-01 10:15:00,0.06582374237267351,0.0,0.0,0.0
2024-01-01 10:30:00,0.6803104090393401,0.0,0.0,0.0
2024-01-01 10:45:00,0.2015237423726735,0.0,0.0,0.0
2024-01-01 11:00:00,0.33779040903934016,0.0,0.0,0.0
2024-01-01 11:15:00,0.42109616361573604,0.0,1.4,0.0
2024-01-01 11:30:00,0.7995666666666666,0.0,1.0,0.3
2024-01-01 11:45:00,2.3247,0.0,0.0,1.5
2024-01-01 12:00:00,1.4331275787569375,0.0,0.0,0.7
2024-01-01 12:15:00,0.7223237423726735,0.0,0.0,0.0
2024-01-01 12:30:00,0.48719040903934013,0.0,0.0,0.0
2024-01-01 12:45:00,0.5361904090393401,0.0,0.0,0.4
2024-01-01 13:00:00,0.2499237423726735,0.0,0.0,1.5
2024-01-01 13:15:00,0.3130647484745347,0.0,0.0,1.5
2024-01-01 13:30:00,0.5836726625987593,0.0,0.0,0.7
2024-01-01 13:45:00,1.3225237423726734,0.0,0.0,0.0
2024-01-01 14:00:00,0.9181904090393401,0.0,0.0,0.0
2024-01-01 14:15:00,0.4729237423726735,0.0,0.0,0.0
2024-01-01 14:30:00,0.19247707570600686,0.0,0.0,0.0
2024-01-01 14:45:00,0.06503549288116194,0.0,0.0,0.0
2024-01-01 15:00:00,0.054,0.0,0.0,0.0
2024-01-01 15:15:00,0.054,0.0,0.0,0.0
2024-01-01 15:30:00,0.2806666666666667,0.0,0.0,0.0
2024-01-01 15:45:00,0.20566666666666666,0.0,0.0,0.0
2024-01-01 16:00:00,0.054,0.0,0.0,0.2
2024-01-01 16:15:00,0.054,0.0,2.2,1.5
2024-01-01 16:30:00,0.054,0.9333333333333333,0.0,0.1
2024-01-01 16:45:00,0.054,7.0,0.0,0.9
2024-01-01 17:00:00,0.31166666666666665,2.8,0.0,0.9
2024-01-01 17:15:00,0.17466666666666666,0.0,0.0,1.4
2024-01-01 17:30:00,0.054,0.0,0.0,1.5
2024-01-01 17:45:00,0.054,0.0,0.0,1.5
2024-01-01 18:00:00,0.054,0.0,0.0,0.2
2024-01-01 18:15:00,0.08499999999999999,0.0,0.0,0.0
2024-01-01 18:30:00,0.3163961636157361,0.0,0.0,0.5
2024-01-01 18:45:00,0.17757040903934015,0.0,0.0,1.3
2024-01-01 19:00:00,0.1541437423726735,0.0,0.0,0.0
2024-01-01 19:15:00,0.06582374237267351,0.0,0.0,1.5
2024-01-01 19:30:00,0.07503035469678589,0.0,0.0,1.5
2024-01-01 19:45:00,0.26048553068624763,0.0,0.0,1.5
2024-01-01 20:00:00,0.47604260639225443,0.0,0.0,1.5
2024-01-01 20:15:00,0.2770426063922544,0.0,0.0,1.5
2024-01-01 20:30:00,0.2829092730589211,0.0,0.2,1.5
2024-01-01 20:45:00,0.44950432833345066,0.0,2.2,1.5
2024-01-01 21:00:00,0.5890814344707002,0.0,0.0,1.5
2024-01-01 21:15:00,0.31944260639225447,0.0,0.0,1.5
2024-01-01 21:30:00,0.37244260639225446,0.0,0.0,1.5
2024-01-01 21:45:00,0.26090927305892114,0.0,0.0,1.5
2024-01-01 22:00:00,0.31536011147713877,0.0,0.0,1.5
2024-01-01 22:15:00,0.30072949694906936,0.0,0.0,1.4
2024-01-01 22:30:00,0.3078237423726735,0.0,0.0,1.5
2024-01-01 22:45:00,0.6983570757060069,0.0,0.0,1.5
2024-01-01 23:00:00,0.6651570757060069,0.0,0.0,1.5
2024-01-01 23:15:00,0.12449040903934018,0.0,0.0,1.5
2024-01-01 23:30:00,0.0952724599020602,0.0,0.0,1.5
2024-01-01 23:45:00,0.4971759397255879,0.0,0.0,1.5
2024-01-02 00:00:00,0.2306426063922545,0.0,0.0,1.5
2024-01-02 00:15:00,0.26554044684442585,0.0,0.0,1.5
2024-01-02 00:30:00,0.37437186198562716,0.0,0.0,1.5
2024-01-02 00:45:00,0.24759388886286782,0.0,0.0,1.5
2024-01-02 01:00:00,0.18682374237267352,0.0,0.0,1.5
2024-01-02 01:15:00,0.18682374237267352,0.0,0.0,1.5
2024-01-02 01:30:00,0.21782374237267352,0.0,0.0,1.5
2024-01-02 01:45:00,0.23635299796604628,0.0,0.0,1.5
2024-01-02 02:00:00,0.18766666666666668,0.0,0.0,1.5
2024-01-02 02:15:00,0.11266666666666666,0.0,0.0,1.5
2024-01-02 02:30:00,0.054,0.0,0.0,1.5
2024-01-02 02:45:00,0.5870666666666666,0.0,0.0,1.5
2024-01-02 03:00:00,0.116,0.0,0.0,1.5
2024-01-02 03:15:00,0.209,0.0,0.0,1.5
2024-01-02 03:30:00,0.15666666666666668,0.0,0.0,1.5
2024-01-02 03:45:00,0.6457333333333334,2.8,0.0,1.5
