,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-05 11:45:00,0.2961313106793138,0.36300000000000004,0.0,0.0
2024-01-05 12:00:00,0.9065954028231974,0.1686,0.0,0.0
2024-01-05 12:15:00,0.001,0.4589333333333333,0.0,1.8
2024-01-05 12:30:00,0.001,0.26666666666666666,0.0,0.4
2024-01-05 12:45:00,0.001,0.307,0.0,0.0
2024-01-05 13:00:00,0.001,0.307,0.0,0.0
2024-01-05 13:15:00,0.001,0.4716666666666667,0.0,0.0
2024-01-05 13:30:00,0.001,0.3793979850784152,0.0,0.0
2024-01-05 13:45:00,0.001,0.30601886401958095,0.0,0.0
2024-01-05 14:00:00,0.001,0.36101886401958094,0.0,1.8
2024-01-05 14:15:00,0.001,2.4475521973529144,0.0,3.0
2024-01-05 14:30:00,0.001,1.9903521973529144,0.0,0.6
2024-01-05 14:45:00,0.001,0.44805769209802665,0.0,0.0
2024-01-05 15:00:00,0.001,0.30180695964705523,0.0,0.0
2024-01-05 15:15:00,0.001,0.4953521973529143,0.0,0.0
2024-01-05 15:30:00,0.001,0.6286188640195809,0.0,0.0
2024-01-05 15:45:00,0.001,0.0955521973529143,0.0,1.0
2024-01-05 16:00:00,0.001,0.19148553068624763,0.0,3.0
2024-01-05 16:15:00,0.001,0.30282783858822093,0.0,1.6
2024-01-05 16:30:00,0.001,0.38186666666666663,0.0,0.0
2024-01-05 16:45:00,0.001,0.3058237423726735,0.0,0.0
2024-01-05 17:00:00,0.001,0.3539970757060068,0.0,0.0
2024-01-05 17:15:00,0.001,0.3205237423726735,0.0,1.2
2024-01-05 17:30:00,0.001,0.3123904090393402,0.0,2.8
2024-01-05 17:45:00,0.001,0.35821391005631703,0.0,0.0
2024-01-05 18:00:00,0.001,0.4977,0.0,0.0
2024-01-05 18:15:00,0.001,0.32036666666666663,0.0,0.0
2024-01-05 18:30:00,0.001,0.4326452377058591,0.0,0.8
2024-01-05 18:45:00,0.001,0.46125219735291434,0.0,1.4
2024-01-05 19:00:00,0.001,0.4047855306862477,0.0,0.0
2024-01-05 19:15:00,0.001,0.4824915266183402,0.0,1.4
2024-01-05 19:30:00,0.001,0.6378341818432564,0.0,0.8
2024-01-05 19:45:00,0.001,0.5762570757060068,0.0,1.4
2024-01-05 20:00:00,0.001,0.587765500255005,0.0,3.0
2024-01-05 20:15:00,0.001,0.9938759397255877,0.0,1.0
2024-01-05 20:30:00,0.001,0.5869816943019838,0.0,0.0
2024-01-05 20:45:00,0.001,0.5879855306862477,0.0,0.0
2024-01-05 21:00:00,0.001,0.7186876902340761,0.0,2.2
2024-01-05 21:15:00,0.001,0.636374474823645,0.0,0.0
2024-01-05 21:30:00,0.001,0.5772481011373668,0.0,3.0
2024-01-05 21:45:00,0.001,0.5940759397255878,0.0,1.0
2024-01-05 22:00:00,0.001,0.41095593972558775,0.0,0.0
2024-01-05 22:15:00,0.001,0.35004260639225443,0.0,0.0
2024-01-05 22:30:00,0.001,0.5273759397255877,0.0,0.0
2024-01-05 22:45:00,0.001,0.42604260639225444,0.0,0.0
2024-01-05 23:00:00,0.001,0.7371759397255878,0.0,0.0
2024-01-05 23:15:00,0.001,0.9874426063922546,0.0,0.0
2024-01-05 23:30:00,0.001,0.33737593972558777,0.0,0.0
2024-01-05 23:45:00,0.001,0.33737593972558777,0.0,0.0
2024-01-06 00:00:00,0.001,0.5102410447608587,0.0,0.0
2024-01-06 00:15:00,0.001,0.31926666666666664,0.0,0.0
2024-01-06 00:30:00,0.001,0.10793333333333331,0.0,0.0
2024-01-06 00:45:00,0.001,0.051,0.0,0.0
2024-01-06 01:00:00,0.001,0.051,0.0,1.6
2024-01-06 01:15:00,0.001,0.051,0.0,3.0
2024-01-06 01:30:00,0.001,0.8336666666666667,0.0,1.8
2024-01-06 01:45:00,0.001,0.8454,0.0,0.0
2024-01-06 02:00:00,0.001,0.1940347982352762,0.0,0.0
2024-01-06 02:15:00,0.001,0.6043521973529143,0.0,0.0
2024-01-06 02:30:00,0.001,0.17201886401958094,0.0,0.0
2024-01-06 02:45:00,0.001,0.08255219735291432,0.0,2.2
2024-01-06 03:00:00,0.001,0.20921886401958095,0.0,1.2
2024-01-06 03:15:00,0.001,0.2324945052548876,0.0,0.0
2024-01-06 03:30:00,0.001,0.051,0.0,0.0
2024-01-06 03:45:00,0.001,0.1478,0.0,1.6
2024-01-06 04:00:00,0.001,0.172,0.0,2.4
2024-01-06 04:15:00,0.001,0.172,0.0,0.0
2024-01-06 04:30:00,0.001,0.2733333333333333,0.0,0.0
2024-01-06 04:45:00,0.001,0.362,0.0,0.0
2024-01-06 05:00:00,0.001,0.06713333333333332,0.0,0.0
2024-01-06 05:15:00,0.001,0.06313333333333333,0.0,0.0
2024-01-06 05:30:00,0.001,0.064,0.0,0.2
2024-01-06 05:45:00,0.001,0.064,0.0,2.4
2024-01-06 06:00:00,0.001,0.13566666666666669,0.0,0.0
2024-01-06 06:15:00,0.001,0.241,0.0,0.0
2024-01-06 06:30:00,0.001,0.07633333333333334,0.0,0.0
2024-01-06 06:45:00,0.001,0.5840666666666666,0.0,0.0
2024-01-06 07:00:00,0.001,0.051,0.0,0.0
2024-01-06 07:15:00,0.001,0.31753333333333333,0.0,0.0
2024-01-06 07:30:00,0.001,0.2349333333333333,0.0,0.0
2024-01-06 07:45:00,0.001,0.241,0.0,1.4
2024-01-06 08:00:00,0.001,0.15006666666666665,0.0,3.0
2024-01-06 08:15:00,0.001,0.4385333333333333,0.0,0.6
2024-01-06 08:30:00,0.001,0.8383333333333333,0.0,0.0
2024-01-06 08:45:00,0.001,0.7050666666666666,0.0,0.0
2024-01-06 09:00:00,0.001,0.19733333333333333,0.0,0.0
2024-01-06 09:15:00,0.001,0.362,0.0,1.2
2024-01-06 09:30:00,0.001,0.24799999999999997,0.0,3.0
2024-01-06 09:45:00,0.001,0.172,0.0,3.0
2024-01-06 10:00:00,0.001,0.5717999999999999,0.0,2.0
2024-01-06 10:15:00,0.001,0.2452,0.0,0.0
2024-01-06 10:30:00,0.001,0.294,0.0,0.0
2024-01-06 10:45:00,0.001,0.41946666666666665,0.0,2.0
2024-01-06 11:00:00,0.001,0.2743333333333334,0.0,0.0
2024-01-06 11:15:00,0.001,0.173,0.0,0.0
2024-01-06 11:30:00,0.001,0.051,0.0,0.6
