,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,59.756749851887236,60.0,1.5404480000000003,0.0
2024-01-01 00:45:00,2.0,61.05224072623026,60.0,3.3376373333333333,0.0
2024-01-01 01:00:00,2.0,60.20040439560434,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,60.26145483038692,60.0,3.0808960000000005,0.0
2024-01-01 01:30:00,2.0,59.13983908265634,60.0,6.161792000000001,0.0
2024-01-01 01:45:00,2.0,60.756143334925774,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,61.042813186813014,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,60.91033318681301,60.0,0.2567413333333333,0.0
2024-01-01 02:30:00,2.0,60.82201318681302,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,60.82201318681302,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,60.82201318681302,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,60.82201318681302,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,60.63065318681302,60.0,0.2567413333333333,0.0
2024-01-01 03:45:00,2.0,60.35097318681302,60.0,2.053930666666667,0.0
2024-01-01 04:00:00,2.0,59.39455082656456,60.0,1.7971893333333335,0.0
2024-01-01 04:15:00,2.0,61.015921261347145,60.0,0.0,0.0
2024-01-01 04:30:00,2.0,60.883441261347144,60.0,0.5134826666666666,0.0
2024-01-01 04:45:00,2.0,60.50072126134715,60.0,0.5134826666666666,0.0
2024-01-01 05:00:00,1.0,60.05912126134716,60.0,0.2567413333333333,0.0
2024-01-01 05:15:00,2.0,59.83832126134716,60.0,0.5134826666666666,0.0
2024-01-01 05:30:00,2.0,59.264241261347166,60.0,0.2567413333333333,0.0
2024-01-01 05:45:00,1.0,59.220081261347175,60.0,0.2567413333333333,0.0
2024-01-01 06:00:00,1.0,58.89166860965103,60.0,2.0539306666666666,0.0
2024-01-01 06:15:00,1.0,61.21836521739109,60.0,0.0,0.0
2024-01-01 06:30:00,1.0,61.27569918776853,60.0,0.0,0.0
2024-01-01 06:45:00,1.0,61.11377918776853,60.0,0.2567413333333333,0.0
2024-01-01 07:00:00,1.0,61.054899187768534,60.0,0.0,0.0
2024-01-01 07:15:00,3.0,59.99505918776853,60.0,1.5404480000000003,0.0
2024-01-01 07:30:00,3.0,59.73009918776854,60.0,0.0,0.0
2024-01-01 07:45:00,3.0,59.91200168179623,60.0,2.310672,0.0
2024-01-01 08:00:00,1.0,60.12383770664094,60.0,2.310672,0.0
2024-01-01 08:15:00,1.0,59.55013534639247,60.0,1.5404480000000003,0.0
2024-01-01 08:30:00,3.0,60.87710578117506,60.0,0.2567413333333333,0.0
2024-01-01 08:45:00,3.0,60.80350578117506,60.0,0.0,0.0
2024-01-01 09:00:00,3.0,60.71518578117506,60.0,0.2567413333333333,0.0
2024-01-01 09:15:00,3.0,60.42078578117506,60.0,1.7971893333333335,0.0
2024-01-01 09:30:00,3.0,59.037105781175065,60.0,0.0,0.0
2024-01-01 09:45:00,3.0,59.35142283803125,60.0,0.5134826666666666,0.0
2024-01-01 10:00:00,1.0,61.15642312470108,60.0,0.0,0.0
2024-01-01 10:15:00,3.0,61.160814448160224,60.0,0.2567413333333333,0.0
2024-01-01 10:30:00,3.0,60.61617444816024,60.0,0.5134826666666666,0.0
2024-01-01 10:45:00,1.0,60.21873444816024,60.0,0.770224,0.0
2024-01-01 11:00:00,3.0,59.850734448160246,60.0,0.0,0.0
2024-01-01 11:15:00,3.0,59.850734448160246,60.0,0.0,0.0
2024-01-01 11:30:00,3.0,59.850734448160246,60.0,0.0,0.0
2024-01-01 11:45:00,3.0,59.57105444816025,60.0,0.5134826666666666,0.0
2024-01-01 12:00:00,3.0,59.40913444816025,60.0,0.0,0.0
2024-01-01 12:15:00,3.0,58.86140238891515,60.0,3.594378666666667,0.0
2024-01-01 12:30:00,3.0,59.397702818919896,60.0,0.5134826666666666,0.0
2024-01-01 12:45:00,3.0,60.96279178213058,60.0,0.5134826666666666,0.0
2024-01-01 13:00:00,3.0,60.59479178213058,60.0,0.0,0.0
2024-01-01 13:15:00,3.0,60.59479178213058,60.0,0.0,0.0
2024-01-01 13:30:00,3.0,59.44663178213058,60.0,1.5404480000000003,0.0
2024-01-01 13:45:00,1.0,59.26999178213058,60.0,0.0,0.0
2024-01-01 14:00:00,1.0,59.26999178213058,60.0,0.0,0.0
2024-01-01 14:15:00,1.0,59.26999178213058,60.0,0.0,0.0
2024-01-01 14:30:00,1.0,59.26999178213058,60.0,0.0,0.0
2024-01-01 14:45:00,1.0,59.36530163401782,60.0,0.5134826666666666,0.0
2024-01-01 15:00:00,1.0,61.04969662685106,60.0,0.2567413333333333,0.0
2024-01-01 15:15:00,1.0,59.95887059722851,60.0,3.337637333333334,0.0
2024-01-01 15:30:00,1.0,58.80075956043918,60.0,1.7971893333333335,0.0
2024-01-01 15:45:00,1.0,61.0525569039652,60.0,0.0,0.0
2024-01-01 16:00:00,1.0,61.07166822742435,60.0,0.0,0.0
2024-01-01 16:15:00,1.0,60.36510822742435,60.0,3.8511200000000003,0.0
2024-01-01 16:30:00,1.0,59.892653072144824,60.0,0.2567413333333333,0.0
2024-01-01 16:45:00,1.0,61.11837630195847,60.0,0.2567413333333333,0.0
2024-01-01 17:00:00,1.0,60.956456301958475,60.0,3.0808960000000005,0.0
2024-01-01 17:15:00,1.0,60.210752030577645,60.0,1.5404480000000003,0.0
2024-01-01 17:30:00,1.0,59.93707482083086,60.0,0.0,0.0
2024-01-01 17:45:00,1.0,57.84226216913472,60.0,6.161792000000001,0.0
2024-01-01 18:00:00,1.0,59.39276200668842,60.0,2.053930666666667,0.0
2024-01-01 18:15:00,1.0,61.127566555183385,60.0,0.0,0.0
2024-01-01 18:30:00,1.0,60.75802052556083,60.0,0.770224,0.0
2024-01-01 18:45:00,1.0,60.39002052556084,60.0,0.2567413333333333,0.0
2024-01-01 19:00:00,1.0,60.30170052556084,60.0,0.0,0.0
2024-01-01 19:15:00,1.0,59.79812846631573,60.0,3.0808960000000005,0.0
2024-01-01 19:30:00,1.0,59.74562889632048,60.0,1.7971893333333335,0.0
2024-01-01 19:45:00,1.0,61.075197859531166,60.0,0.2567413333333333,0.0
2024-01-01 20:00:00,1.0,61.045757859531165,60.0,0.0,0.0
2024-01-01 20:15:00,1.0,61.045757859531165,60.0,0.0,0.0
2024-01-01 20:30:00,1.0,60.13311785953116,60.0,2.053930666666667,0.0
2024-01-01 20:45:00,1.0,58.81048829431375,60.0,5.648309333333334,0.0
2024-01-01 21:00:00,1.0,60.118231514571725,60.0,0.5134826666666666,0.0
2024-01-01 21:15:00,1.0,60.38919430482495,60.0,2.310672,0.0
2024-01-01 21:30:00,1.0,60.55767606306669,60.0,0.5134826666666666,0.0
2024-01-01 21:45:00,1.0,60.65119311992287,60.0,2.053930666666667,0.0
2024-01-01 22:00:00,1.0,60.54902429049142,60.0,0.5134826666666666,0.0
2024-01-01 22:15:00,2.0,60.7365519350208,60.0,0.2567413333333333,0.0
2024-01-01 22:30:00,2.0,60.4568719350208,60.0,0.5134826666666666,0.0
2024-01-01 22:45:00,2.0,59.5439851696123,60.0,3.337637333333334,0.0
2024-01-01 23:00:00,2.0,58.6713101576677,60.0,3.594378666666667,0.0
2024-01-01 23:15:00,2.0,60.87511514572308,60.0,0.0,0.0
2024-01-01 23:30:00,2.0,59.76011161012822,60.0,5.648309333333334,0.0
2024-01-01 23:45:00,2.0,60.04493821309044,60.0,3.8511200000000003,0.0
2024-01-02 00:00:00,1.0,61.09538614428964,60.0,0.0,0.0
2024-01-02 00:15:00,2.0,61.21005408504454,60.0,0.0,0.0
2024-01-02 00:30:00,2.0,60.15021408504454,60.0,1.5404480000000003,0.0
2024-01-02 00:45:00,2.0,59.56840393693177,60.0,1.7971893333333335,0.0
2024-01-02 01:00:00,2.0,61.00051936932544,60.0,0.5134826666666666,0.0
2024-01-02 01:15:00,2.0,60.76475260391694,60.0,0.0,0.0
2024-01-02 01:30:00,2.0,60.36168745341526,60.0,2.053930666666667,0.0
2024-01-02 01:45:00,2.0,61.00504156712762,60.0,0.0,0.0
2024-01-02 02:00:00,2.0,60.85784156712762,60.0,0.2567413333333333,0.0
2024-01-02 02:15:00,2.0,60.78424156712762,60.0,0.0,0.0
2024-01-02 02:30:00,2.0,60.54872156712762,60.0,1.0269653333333333,0.0
2024-01-02 02:45:00,2.0,59.70968156712764,60.0,0.5134826666666666,0.0
2024-01-02 03:00:00,2.0,59.45944156712764,60.0,0.0,0.0
2024-01-02 03:15:00,2.0,59.45944156712764,60.0,0.0,0.0
2024-01-02 03:30:00,2.0,59.45944156712764,60.0,0.0,0.0
2024-01-02 03:45:00,2.0,59.45944156712764,60.0,0.0,0.0
2024-01-02 04:00:00,2.0,59.32696156712765,60.0,2.053930666666667,0.0
2024-01-02 04:15:00,1.0,59.64239655996087,60.0,0.0,0.0
2024-01-02 04:30:00,1.0,60.95643978977452,60.0,0.2567413333333333,0.0
2024-01-02 04:45:00,1.0,60.91227978977452,60.0,0.0,0.0
2024-01-02 05:00:00,2.0,59.675799789774516,60.0,1.5404480000000003,0.0
2024-01-02 05:15:00,2.0,59.27835978977453,60.0,0.770224,0.0
2024-01-02 05:30:00,2.0,59.577528752985216,60.0,3.337637333333334,0.0
2024-01-02 05:45:00,1.0,61.100069182989955,60.0,0.0,0.0
2024-01-02 06:00:00,1.0,61.214737123744854,60.0,0.0,0.0
2024-01-02 06:15:00,3.0,61.141137123744855,60.0,0.2567413333333333,0.0
2024-01-02 06:30:00,3.0,59.96953991399807,60.0,3.337637333333334,0.0
2024-01-02 06:45:00,3.0,60.39370549450449,60.0,1.5404480000000003,0.0
2024-01-02 07:00:00,3.0,59.95210549450449,60.0,0.0,0.0
2024-01-02 07:15:00,1.0,59.95210549450449,60.0,0.0,0.0
2024-01-02 07:30:00,3.0,59.87850549450449,60.0,0.5134826666666666,0.0
2024-01-02 07:45:00,3.0,59.51050549450449,60.0,0.0,0.0
2024-01-02 08:00:00,3.0,59.51050549450449,60.0,0.0,0.0
2024-01-02 08:15:00,3.0,59.51050549450449,60.0,0.0,0.0
2024-01-02 08:30:00,1.0,59.45162549450449,60.0,0.2567413333333333,0.0
2024-01-02 08:45:00,1.0,59.289705494504496,60.0,0.0,0.0
2024-01-02 09:00:00,1.0,58.48709534639173,60.0,3.337637333333334,0.0
2024-01-02 09:15:00,1.0,59.95490033444712,60.0,0.0,0.0
2024-01-02 09:30:00,3.0,60.99130312470034,60.0,0.5134826666666666,0.0
2024-01-02 09:45:00,3.0,60.56442312470033,60.0,0.0,0.0
2024-01-02 10:00:00,3.0,60.56442312470033,60.0,0.0,0.0
2024-01-02 10:15:00,3.0,60.56442312470033,60.0,0.0,0.0
2024-01-02 10:30:00,3.0,60.54970312470034,60.0,0.2567413333333333,0.0
2024-01-02 10:45:00,3.0,60.34362312470034,60.0,0.0,0.0
2024-01-02 11:00:00,3.0,60.27002312470034,60.0,0.5134826666666666,0.0
2024-01-02 11:15:00,1.0,59.90202312470035,60.0,0.0,0.0
2024-01-02 11:30:00,1.0,59.90202312470035,60.0,0.0,0.0
2024-01-02 11:45:00,1.0,59.50458312470035,60.0,0.5134826666666666,0.0
2024-01-02 12:00:00,1.0,59.40154312470035,60.0,0.5134826666666666,0.0
2024-01-02 12:15:00,1.0,59.01882312470036,60.0,0.0,0.0
2024-01-02 12:30:00,1.0,59.436180181556544,60.0,0.5134826666666666,0.0
2024-01-02 12:45:00,1.0,60.97442767319532,60.0,1.0269653333333333,0.0
2024-01-02 13:00:00,3.0,60.56072164357277,60.0,0.0,0.0
2024-01-02 13:15:00,3.0,60.56072164357277,60.0,0.0,0.0
2024-01-02 13:30:00,1.0,60.56072164357277,60.0,0.0,0.0
2024-01-02 13:45:00,1.0,59.69923149546001,60.0,3.0808960000000005,0.0
2024-01-02 14:00:00,3.0,60.823032661250714,60.0,0.5134826666666666,0.0
2024-01-02 14:15:00,3.0,60.504389718106886,60.0,2.0539306666666666,0.0
2024-01-02 14:30:00,3.0,59.75324162446139,60.0,1.5404480000000003,0.0
