,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.09033333333333333,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.13433333333333333,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.6674000000000001,0.4
2024-01-01 02:00:00,0.001,0.0,0.001,0.09033333333333333,1.8666666666666667
2024-01-01 02:15:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.06833333333333333,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.149,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.04633333333333333,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.039,0.9333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.11233333333333334,2.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.11233333333333333,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.039,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.4387999999999999,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.04633333333333334,0.4
2024-01-01 06:00:00,0.001,0.0,0.001,0.149,2.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.06833333333333333,2.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.039,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.5720666666666666,2.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.06634523770585907,2.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.12188553068624763,2.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.16588553068624765,2.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.603618864019581,0.6666666666666666
2024-01-01 08:00:00,0.001,0.0,0.001,0.47035219735291434,0.0
