,BaseLoad,P_EV,P_WB
2024-01-03 02:15:00,0.1013863312993796,0.0,1.5
2024-01-03 02:30:00,0.18869999999999998,0.0,1.5
2024-01-03 02:45:00,0.21969999999999998,0.0,0.6
2024-01-03 03:00:00,0.3437,0.0,1.5
2024-01-03 03:15:00,0.24036666666666665,0.0,1.5
2024-01-03 03:30:00,0.26936666666666664,0.0,0.4
2024-01-03 03:45:00,0.37645299796604625,0.0,0.0
2024-01-03 04:00:00,0.47739040903934016,0.0,0.0
2024-01-03 04:15:00,0.3555237423726735,0.0,0.0
2024-01-03 04:30:00,0.2728570757060068,0.0,0.0
2024-01-03 04:45:00,0.19579424542360407,0.0,0.0
2024-01-03 05:00:00,0.18869999999999998,0.0,0.7
2024-01-03 05:15:00,0.27669999999999995,0.0,1.5
2024-01-03 05:30:00,0.3773666666666667,0.0,1.5
2024-01-03 05:45:00,0.2817,0.0,1.5
2024-01-03 06:00:00,0.18869999999999998,0.0,1.5
2024-01-03 06:15:00,0.19043333333333332,0.0,1.5
2024-01-03 06:30:00,0.20170000000000002,0.0,1.5
2024-01-03 06:45:00,0.3257,0.0,1.5
2024-01-03 07:00:00,0.4107,0.0,1.5
2024-01-03 07:15:00,0.2375,0.0,1.5
2024-01-03 07:30:00,0.7330333333333333,8.066666666666666,0.4
2024-01-03 07:45:00,0.7347666666666667,11.0,0.0
2024-01-03 08:00:00,0.22361333333333333,0.0,0.0
2024-01-03 08:15:00,0.20033333333333334,0.0,0.0
2024-01-03 08:30:00,0.0608,0.0,0.0
2024-01-03 08:45:00,0.4222,0.0,0.0
2024-01-03 09:00:00,0.7582,0.0,0.0
2024-01-03 09:15:00,0.5484666666666667,0.0,0.0
2024-01-03 09:30:00,0.221,0.0,0.0
2024-01-03 09:45:00,0.06166666666666667,0.0,1.3
2024-01-03 10:00:00,0.053,0.0,1.5
2024-01-03 10:15:00,0.053,0.0,1.5
2024-01-03 10:30:00,0.36069999999999997,0.0,0.1
2024-01-03 10:45:00,0.4203,0.0,0.0
2024-01-03 11:00:00,0.3003666666666666,0.0,1.1
2024-01-03 11:15:00,0.28576666666666667,0.0,1.5
2024-01-03 11:30:00,0.2927,0.0,0.5
2024-01-03 11:45:00,0.30976666666666663,0.0,0.0
2024-01-03 12:00:00,0.3640333333333333,0.0,0.0
2024-01-03 12:15:00,0.34609999999999996,0.0,0.0
2024-01-03 12:30:00,0.20336666666666664,0.0,0.0
2024-01-03 12:45:00,0.18869999999999998,0.0,0.0
2024-01-03 13:00:00,0.20936666666666665,0.0,1.4
2024-01-03 13:15:00,0.3437,0.0,1.5
2024-01-03 13:30:00,0.2507,0.0,1.5
2024-01-03 13:45:00,0.20336666666666664,0.0,1.5
2024-01-03 14:00:00,0.3010647484745347,0.0,1.5
2024-01-03 14:15:00,0.20785707570600684,0.0,1.5
2024-01-03 14:30:00,0.3555237423726735,0.0,1.5
2024-01-03 14:45:00,0.6829904090393402,0.0,1.5
2024-01-03 15:00:00,0.28884374237267346,0.0,1.5
2024-01-03 15:15:00,0.2005237423726735,0.0,1.5
2024-01-03 15:30:00,0.21464124745755783,0.0,1.5
2024-01-03 15:45:00,0.5123066666666667,0.0,1.5
2024-01-03 16:00:00,0.18578205086272,0.0,1.5
2024-01-03 16:15:00,0.09558769023407623,0.0,1.5
2024-01-03 16:30:00,0.0963759397255878,0.0,1.5
2024-01-03 16:45:00,0.14160927305892113,0.0,1.5
2024-01-03 17:00:00,0.33101824762756116,8.066666666666666,1.5
2024-01-03 17:15:00,0.34755107977391425,11.0,1.5
2024-01-03 17:30:00,0.29136666666666666,4.4,1.5
2024-01-03 17:45:00,0.18869999999999998,0.0,0.6
2024-01-03 18:00:00,0.18869999999999998,0.0,0.0
2024-01-03 18:15:00,0.3048382780588038,0.0,0.0
2024-01-03 18:30:00,0.3729855306862477,0.0,0.0
2024-01-03 18:45:00,0.34125219735291434,0.0,0.0
2024-01-03 19:00:00,0.377918864019581,0.0,0.7
2024-01-03 19:15:00,0.42978754560783244,0.0,1.3
2024-01-03 19:30:00,0.39660983231635644,0.0,1.3
2024-01-03 19:45:00,0.49583418184325634,0.0,1.5
2024-01-03 20:00:00,0.27960927305892114,0.0,0.8
2024-01-03 20:15:00,0.2450759397255878,0.0,0.0
2024-01-03 20:30:00,0.3288759397255878,0.0,0.0
2024-01-03 20:45:00,0.4487426063922545,0.0,0.1
2024-01-03 21:00:00,0.5876664639699676,0.0,1.5
2024-01-03 21:15:00,0.24796361249411566,0.0,1.5
2024-01-03 21:30:00,0.6091092730589213,0.0,1.5
2024-01-03 21:45:00,0.0963759397255878,0.0,1.5
2024-01-03 22:00:00,0.21610927305892114,0.0,1.5
2024-01-03 22:15:00,0.37982868709814394,0.0,0.7
2024-01-03 22:30:00,0.31572949694906943,0.0,0.7
2024-01-03 22:45:00,0.2614666666666666,0.0,1.5
2024-01-03 23:00:00,0.19293131841174857,0.0,1.5
2024-01-03 23:15:00,0.11908553068624764,0.0,1.5
2024-01-03 23:30:00,0.2395521973529143,0.0,1.4
2024-01-03 23:45:00,0.15688553068624764,0.0,0.0
2024-01-04 00:00:00,0.08455219735291429,0.0,0.0
2024-01-04 00:15:00,0.14321886401958098,0.0,0.0
2024-01-04 00:30:00,0.12843681315686095,0.0,0.0
2024-01-04 00:45:00,0.19766666666666666,0.0,0.0
2024-01-04 01:00:00,0.146,0.0,0.2
2024-01-04 01:15:00,0.053,0.0,1.5
2024-01-04 01:30:00,0.053,0.0,1.5
2024-01-04 01:45:00,0.053,0.0,1.5
2024-01-04 02:00:00,0.3762666666666667,0.0,0.7
2024-01-04 02:15:00,0.6324666666666666,0.0,0.0
2024-01-04 02:30:00,0.053,0.0,0.0
2024-01-04 02:45:00,0.053,0.0,0.0
2024-01-04 03:00:00,0.053,0.0,0.0
2024-01-04 03:15:00,0.15633333333333332,0.0,1.0
2024-01-04 03:30:00,0.18733333333333332,0.0,1.5
2024-01-04 03:45:00,0.12633333333333333,0.0,1.5
2024-01-04 04:00:00,0.11166666666666666,0.0,1.5
2024-01-04 04:15:00,0.053,0.0,1.5
2024-01-04 04:30:00,0.13566666666666669,0.0,1.5
2024-01-04 04:45:00,0.208,0.0,0.8
2024-01-04 05:00:00,0.053,0.0,0.6
2024-01-04 05:15:00,0.053,0.0,1.5
2024-01-04 05:30:00,0.13366666666666666,0.0,1.5
2024-01-04 05:45:00,0.16633333333333333,0.0,0.0
2024-01-04 06:00:00,0.6077999999999999,0.0,1.0
2024-01-04 06:15:00,0.07366666666666667,0.0,1.5
2024-01-04 06:30:00,0.053,0.0,1.5
2024-01-04 06:45:00,0.4528,0.0,1.5
2024-01-04 07:00:00,0.09433333333333334,0.0,1.5
2024-01-04 07:15:00,0.29600000000000004,0.0,1.5
2024-01-04 07:30:00,0.13833333333333334,0.0,1.5
2024-01-04 07:45:00,0.053,0.0,1.5
2024-01-04 08:00:00,0.053,0.0,1.5
2024-01-04 08:15:00,0.07366666666666667,0.0,1.5
2024-01-04 08:30:00,0.208,0.0,1.5
2024-01-04 08:45:00,0.12106666666666667,0.0,1.5
2024-01-04 09:00:00,0.16133333333333333,0.0,1.5
2024-01-04 09:15:00,0.8352666666666667,0.0,1.5
2024-01-04 09:30:00,1.314,0.0,1.5
2024-01-04 09:45:00,1.2124666666666668,0.0,1.5
2024-01-04 10:00:00,0.14086666666666667,0.0,0.8
2024-01-04 10:15:00,0.066,0.0,1.5
2024-01-04 10:30:00,0.066,0.0,1.5
2024-01-04 10:45:00,0.16866666666666666,0.0,1.5
2024-01-04 11:00:00,0.21926666666666664,0.0,1.2
2024-01-04 11:15:00,0.16153333333333333,0.0,0.0
2024-01-04 11:30:00,0.066,0.0,0.1
2024-01-04 11:45:00,0.066,8.066666666666666,1.5
2024-01-04 12:00:00,0.066,9.533333333333333,1.5
2024-01-04 12:15:00,0.2610533333333333,0.0,1.5
2024-01-04 12:30:00,0.39740000000000003,0.0,1.5
2024-01-04 12:45:00,0.16332,0.0,1.5
2024-01-04 13:00:00,0.053,0.0,1.5
2024-01-04 13:15:00,0.5860666666666667,0.0,0.9
2024-01-04 13:30:00,0.146,0.0,0.0
2024-01-04 13:45:00,0.76692,0.0,0.0
2024-01-04 14:00:00,0.30643333333333334,0.0,0.0
2024-01-04 14:15:00,0.29869999999999997,0.0,0.0
2024-01-04 14:30:00,0.2103,0.0,0.2
2024-01-04 14:45:00,0.27403333333333335,0.0,1.5
2024-01-04 15:00:00,0.4413079141242245,0.0,1.4
2024-01-04 15:15:00,0.3448570757060069,0.0,0.0
2024-01-04 15:30:00,0.3345237423726735,0.0,0.0
2024-01-04 15:45:00,0.33619040903934017,0.0,0.0
2024-01-04 16:00:00,0.5042252072746164,0.0,0.0
2024-01-04 16:15:00,0.4066013589346966,0.0,0.0
2024-01-04 16:30:00,0.2512521973529143,0.0,0.0
2024-01-04 16:45:00,0.2202521973529143,1.4666666666666666,0.0
2024-01-04 17:00:00,0.2202521973529143,11.0,0.0
2024-01-04 17:15:00,0.7695945052548876,8.066666666666666,0.0
2024-01-04 17:30:00,1.0481278385882211,0.0,0.0
2024-01-04 17:45:00,1.629918864019581,0.0,0.0
2024-01-04 18:00:00,0.6362521973529144,0.0,0.6
2024-01-04 18:15:00,0.3331855306862476,0.0,1.5
2024-01-04 18:30:00,0.2937313184117486,0.0,0.5
2024-01-04 18:45:00,0.4285133333333333,0.0,0.9
2024-01-04 19:00:00,0.38912757875693743,0.0,1.5
2024-01-04 19:15:00,0.33472374237267355,0.0,1.5
2024-01-04 19:30:00,0.30319040903934014,0.0,1.5
2024-01-04 19:45:00,0.2005237423726735,0.0,1.5
2024-01-04 20:00:00,0.3444021595478286,0.0,1.5
2024-01-04 20:15:00,0.2817,0.0,0.3
2024-01-04 20:30:00,0.2603275787569374,0.0,0.0
2024-01-04 20:45:00,0.3215237423726735,0.0,0.9
2024-01-04 21:00:00,0.8912570757060069,0.0,1.5
2024-01-04 21:15:00,0.5408570757060068,0.0,1.5
2024-01-04 21:30:00,0.4351904090393402,0.0,1.5
2024-01-04 21:45:00,0.7200051953189605,0.0,1.5
2024-01-04 22:00:00,0.2847855306862476,0.0,1.5
2024-01-04 22:15:00,0.34519344481047215,0.0,1.5
2024-01-04 22:30:00,0.45640927305892115,0.0,1.5
2024-01-04 22:45:00,0.5392092730589211,0.0,1.4
2024-01-04 23:00:00,0.4393515809608945,0.0,0.0
2024-01-04 23:15:00,0.2854092730589211,0.0,0.0
2024-01-04 23:30:00,0.2450759397255878,0.0,0.0
2024-01-04 23:45:00,0.2414201114771388,0.0,0.0
2024-01-05 00:00:00,0.2879521973529143,0.0,0.0
2024-01-05 00:15:00,0.23048553068624764,0.0,0.0
2024-01-05 00:30:00,0.27195421227449906,0.0,0.3
2024-01-05 00:45:00,0.2796,0.0,1.5
2024-01-05 01:00:00,0.23600000000000002,0.0,1.5
2024-01-05 01:15:00,0.28059999999999996,0.0,1.5
2024-01-05 01:30:00,0.19466666666666665,0.0,1.5
2024-01-05 01:45:00,0.174,0.0,1.5
2024-01-05 02:00:00,0.174,0.0,1.5
2024-01-05 02:15:00,0.27399999999999997,3.6666666666666665,1.0
2024-01-05 02:30:00,0.2894,11.0,0.3
2024-01-05 02:45:00,0.09433333333333334,5.133333333333334,1.5
2024-01-05 03:00:00,0.053,0.0,0.2
2024-01-05 03:15:00,0.053,0.0,0.0
2024-01-05 03:30:00,0.07366666666666667,0.0,0.6
2024-01-05 03:45:00,0.208,0.0,1.5
2024-01-05 04:00:00,0.181,0.0,1.5
2024-01-05 04:15:00,0.11900000000000001,0.0,1.5
2024-01-05 04:30:00,0.053,0.0,1.5
2024-01-05 04:45:00,0.053,0.0,1.5
2024-01-05 05:00:00,0.208,0.0,1.5
2024-01-05 05:15:00,0.13566666666666666,0.0,1.5
2024-01-05 05:30:00,0.053,0.0,1.5
2024-01-05 05:45:00,0.12633333333333333,0.0,1.5
2024-01-05 06:00:00,0.11166666666666666,0.0,1.5
2024-01-05 06:15:00,0.18733333333333332,0.0,1.5
2024-01-05 06:30:00,0.15633333333333332,3.6666666666666665,0.4
2024-01-05 06:45:00,0.053,3.6666666666666665,0.0
2024-01-05 07:00:00,0.053,0.0,0.0
2024-01-05 07:15:00,0.05386666666666666,0.0,0.6
2024-01-05 07:30:00,0.26033333333333336,0.0,1.5
2024-01-05 07:45:00,0.7744000000000001,0.0,1.5
2024-01-05 08:00:00,0.066,0.0,0.5
2024-01-05 08:15:00,0.066,0.0,0.0
2024-01-05 08:30:00,0.05906666666666667,0.0,0.0
2024-01-05 08:45:00,0.146,0.0,0.0
2024-01-05 09:00:00,0.19766666666666666,0.0,0.0
2024-01-05 09:15:00,0.14100000000000001,0.0,0.0
2024-01-05 09:30:00,0.097,0.0,0.0
2024-01-05 09:45:00,0.053,0.0,0.0
2024-01-05 10:00:00,0.12533333333333332,0.0,0.0
2024-01-05 10:15:00,0.208,0.0,0.0
2024-01-05 10:30:00,0.06333333333333332,0.0,0.0
2024-01-05 10:45:00,0.053,0.0,0.0
2024-01-05 11:00:00,0.14833333333333334,0.0,0.0
2024-01-05 11:15:00,0.14133333333333334,0.0,0.0
2024-01-05 11:30:00,0.208,0.0,0.0
2024-01-05 11:45:00,0.084,0.0,0.0
2024-01-05 12:00:00,0.053,0.0,0.0
2024-01-05 12:15:00,0.053,0.0,0.0
2024-01-05 12:30:00,0.084,0.0,0.0
2024-01-05 12:45:00,0.3106666666666667,0.0,0.0
2024-01-05 13:00:00,0.13399999999999998,0.0,0.0
2024-01-05 13:15:00,0.053,0.0,0.0
2024-01-05 13:30:00,0.053,0.0,0.0
2024-01-05 13:45:00,0.06333333333333332,0.0,0.0
2024-01-05 14:00:00,0.208,0.0,0.0
2024-01-05 14:15:00,0.12533333333333332,0.0,0.0
2024-01-05 14:30:00,0.163,0.0,0.0
2024-01-05 14:45:00,0.075,0.0,0.0
2024-01-05 15:00:00,0.053,0.0,0.0
2024-01-05 15:15:00,0.19766666666666666,0.0,0.0
2024-01-05 15:30:00,0.146,0.0,0.0
2024-01-05 15:45:00,0.053,0.0,0.0
2024-01-05 16:00:00,0.060333333333333336,0.0,0.0
2024-01-05 16:15:00,0.163,0.0,0.0
2024-01-05 16:30:00,0.19166666666666668,0.0,0.0
2024-01-05 16:45:00,0.16666666666666666,0.0,0.0
2024-01-05 17:00:00,0.053,0.0,0.0
2024-01-05 17:15:00,0.0600942454236041,0.0,0.8
2024-01-05 17:30:00,0.0648237423726735,0.0,1.5
2024-01-05 17:45:00,0.18282374237267351,0.0,0.3
2024-01-05 18:00:00,0.30915707570600687,0.0,1.2
2024-01-05 18:15:00,0.4703805767229837,0.0,1.5
2024-01-05 18:30:00,0.062458993898138804,0.0,0.6
2024-01-05 18:45:00,0.0648237423726735,0.0,0.0
2024-01-05 19:00:00,0.170628687098144,0.0,0.0
2024-01-05 19:15:00,0.2513759397255878,0.0,0.0
2024-01-05 19:30:00,0.11837593972558781,0.0,0.0
2024-01-05 19:45:00,0.22032869633593746,0.0,0.7
2024-01-05 20:00:00,0.2055521973529143,0.0,1.5
2024-01-05 20:15:00,0.2536116445412422,0.0,1.5
2024-01-05 20:30:00,0.3408237423726735,0.0,1.5
2024-01-05 20:45:00,0.23804260639225447,0.0,1.5
2024-01-05 21:00:00,0.7504426063922546,0.0,1.5
2024-01-05 21:15:00,0.22978769023407622,0.0,1.5
2024-01-05 21:30:00,0.23485819328500684,0.0,1.5
2024-01-05 21:45:00,0.2513759397255878,0.0,1.5
2024-01-05 22:00:00,0.1313988335883383,0.0,1.5
2024-01-05 22:15:00,0.0963759397255878,0.0,1.5
2024-01-05 22:30:00,0.0963759397255878,0.0,1.5
2024-01-05 22:45:00,0.1138896084262082,0.0,1.5
2024-01-05 23:00:00,0.8105918739412831,0.0,1.5
2024-01-05 23:15:00,0.2389849142942278,0.0,1.5
2024-01-05 23:30:00,0.11250927305892114,10.266666666666667,1.5
2024-01-05 23:45:00,0.2173759397255878,5.866666666666666,1.5
2024-01-06 00:00:00,0.7433483609686504,0.0,1.5
2024-01-06 00:15:00,0.36055219735291427,0.0,1.5
2024-01-06 00:30:00,0.2629771061372495,0.0,1.5
