,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 17:15:00,0.15933333333333335,0.0,0.0,0.0
2024-01-01 17:30:00,0.205,0.0,0.0,0.0
2024-01-01 17:45:00,0.05,0.0,0.0,0.0
2024-01-01 18:00:00,0.136,0.0,0.0,0.0
2024-01-01 18:15:00,0.306,0.0,0.0,0.0
2024-01-01 18:30:00,0.17666666666666667,0.0,0.0,0.0
2024-01-01 18:45:00,0.10166666666666666,0.0,0.0,0.0
2024-01-01 19:00:00,0.174,0.0,0.0,0.0
2024-01-01 19:15:00,0.05,0.0,2.3333333333333335,0.0
2024-01-01 19:30:00,0.26599999999999996,0.0,0.0,0.0
2024-01-01 19:45:00,0.3026666666666667,0.0,0.0,0.0
2024-01-01 20:00:00,0.05,0.0,0.0,0.0
2024-01-01 20:15:00,0.2456,0.0,0.0,0.0
2024-01-01 20:30:00,0.8081021595478287,0.0,0.0,1.6
2024-01-01 20:45:00,0.3263182476275611,0.0,0.0,0.0
2024-01-01 21:00:00,0.4337092730589211,0.0,0.0,0.0
2024-01-01 21:15:00,0.3460892730589211,0.0,0.0,0.0
2024-01-01 21:30:00,0.4894892730589211,0.0,0.0,0.0
2024-01-01 21:45:00,0.4767426063922544,0.0,0.0,2.2
2024-01-01 22:00:00,0.5137426063922544,0.0,0.0,2.4
2024-01-01 22:15:00,0.5751559397255878,0.0,0.0,2.0
2024-01-01 22:30:00,0.4870664427765184,0.0,0.0,0.0
2024-01-01 22:45:00,0.5696876902340763,0.0,0.0,0.0
2024-01-01 23:00:00,0.37207593972558783,0.0,0.0,0.0
2024-01-01 23:15:00,0.5454092730589212,0.0,0.0,0.0
2024-01-01 23:30:00,0.5710759397255878,0.0,0.0,1.0
2024-01-01 23:45:00,0.43716610740923134,0.0,0.0,0.0
2024-01-02 00:00:00,0.3429816943019837,0.0,0.0,3.0
2024-01-02 00:15:00,0.4454092730589212,0.0,0.0,2.2
2024-01-02 00:30:00,0.41058143447070017,0.0,0.0,0.0
2024-01-02 00:45:00,0.6151237423726735,0.0,0.0,0.0
2024-01-02 01:00:00,0.32419040903934015,0.0,0.0,0.0
2024-01-02 01:15:00,0.19121774644058095,0.0,0.0,0.0
2024-01-02 01:30:00,0.5131266666666666,0.0,0.0,0.6
2024-01-02 01:45:00,0.12333333333333334,0.0,0.0,3.0
2024-01-02 02:00:00,0.33233333333333337,0.0,0.0,2.0
2024-01-02 02:15:00,0.7384666666666667,0.0,0.0,1.6
2024-01-02 02:30:00,0.05,0.0,0.0,0.0
2024-01-02 02:45:00,0.05,0.0,0.0,0.0
2024-01-02 03:00:00,0.5830666666666667,0.0,0.0,0.0
2024-01-02 03:15:00,0.228,0.0,0.0,1.2
2024-01-02 03:30:00,0.4106666666666667,0.0,0.0,0.0
2024-01-02 03:45:00,0.15566666666666668,0.0,0.0,0.0
2024-01-02 04:00:00,0.05,0.0,0.0,0.0
2024-01-02 04:15:00,0.05,0.0,5.0,0.0
2024-01-02 04:30:00,0.13866666666666666,0.0,0.3333333333333333,2.4
2024-01-02 04:45:00,0.2693333333333333,0.0,0.0,1.6
2024-01-02 05:00:00,0.32433333333333336,5.6,0.0,0.0
2024-01-02 05:15:00,0.112,0.0,0.0,0.0
2024-01-02 05:30:00,0.05,0.0,0.0,0.0
2024-01-02 05:45:00,0.10066666666666667,0.0,0.0,1.4
2024-01-02 06:00:00,0.23999999999999996,0.0,0.0,2.6
2024-01-02 06:15:00,0.146,0.0,0.0,0.0
2024-01-02 06:30:00,0.7044666666666667,0.0,0.0,0.0
2024-01-02 06:45:00,0.103,0.0,0.0,0.0
2024-01-02 07:00:00,0.06266666666666668,0.0,0.0,0.0
2024-01-02 07:15:00,0.23999999999999996,0.0,0.0,2.4
2024-01-02 07:30:00,0.17666666666666667,0.0,2.0,1.8
2024-01-02 07:45:00,0.07066666666666667,0.0,0.3333333333333333,0.0
2024-01-02 08:00:00,0.30033333333333334,0.0,0.0,0.0
2024-01-02 08:15:00,0.09400000000000001,0.0,0.0,0.0
2024-01-02 08:30:00,0.21726666666666666,0.0,0.0,2.4
2024-01-02 08:45:00,0.6274666666666666,0.0,0.0,1.4
2024-01-02 09:00:00,0.063,0.0,0.0,0.0
2024-01-02 09:15:00,0.11466666666666667,0.0,0.0,0.8
2024-01-02 09:30:00,0.32706666666666667,1.8666666666666667,0.0,3.0
2024-01-02 09:45:00,0.3362666666666667,1.8666666666666667,0.0,0.8
2024-01-02 10:00:00,0.4278,0.0,0.0,0.0
2024-01-02 10:15:00,0.2798666666666667,0.0,0.0,0.0
2024-01-02 10:30:00,0.26893333333333336,0.0,0.0,0.0
2024-01-02 10:45:00,0.26666666666666666,0.0,0.0,0.0
2024-01-02 11:00:00,0.417,0.0,2.3333333333333335,1.6
2024-01-02 11:15:00,0.36346666666666666,0.0,0.0,0.8
2024-01-02 11:30:00,0.10846666666666667,0.0,0.0,0.0
2024-01-02 11:45:00,0.063,0.0,0.0,0.0
2024-01-02 12:00:00,0.063,0.0,0.0,1.2
2024-01-02 12:15:00,0.2273333333333333,0.0,0.0,0.0
2024-01-02 12:30:00,0.34298,0.0,0.0,0.0
2024-01-02 12:45:00,0.38436666666666663,1.8666666666666667,0.0,0.0
2024-01-02 13:00:00,0.21206117192155427,1.4,0.0,0.0
2024-01-02 13:15:00,0.29478553068624763,0.0,0.0,0.4
2024-01-02 13:30:00,0.36391886401958096,0.0,0.0,3.0
2024-01-02 13:45:00,0.680718864019581,0.0,0.0,2.0
2024-01-02 14:00:00,0.47801043947058286,0.0,0.0,0.0
2024-01-02 14:15:00,0.3925,0.0,0.0,0.0
2024-01-02 14:30:00,0.20769999999999997,0.0,0.0,0.2
2024-01-02 14:45:00,0.1857,0.0,2.3333333333333335,1.8
2024-01-02 15:00:00,0.3986310797739143,0.0,0.0,0.0
2024-01-02 15:15:00,0.6055104090393402,0.0,0.0,0.0
2024-01-02 15:30:00,0.5973237423726735,0.0,0.0,0.0
2024-01-02 15:45:00,0.29285707570600683,0.0,0.0,0.0
2024-01-02 16:00:00,0.6413237423726735,0.0,0.0,1.2
2024-01-02 16:15:00,0.32419040903934015,0.0,0.0,0.0
2024-01-02 16:30:00,0.9115904090393402,0.0,0.0,1.6
2024-01-02 16:45:00,0.8549904090393401,0.9333333333333333,0.0,0.0
2024-01-02 17:00:00,0.3161589938981388,0.0,0.0,0.0
2024-01-02 17:15:00,0.3918570757060068,0.0,0.0,0.0
2024-01-02 17:30:00,0.4731904090393402,0.0,0.0,0.0
2024-01-02 17:45:00,0.5085237423726735,0.0,0.0,0.0
2024-01-02 18:00:00,0.424491873941283,0.0,0.0,0.0
2024-01-02 18:15:00,0.32380519531896057,0.0,0.0,0.2
2024-01-02 18:30:00,0.23971119125105309,0.0,2.3333333333333335,2.4
2024-01-02 18:45:00,0.3440759397255878,0.0,0.0,1.2
2024-01-02 19:00:00,1.0531426063922544,0.0,0.0,1.2
2024-01-02 19:15:00,0.30339736868639544,0.0,0.0,3.0
2024-01-02 19:30:00,0.4356570757060068,0.0,0.0,3.0
2024-01-02 19:45:00,0.4246837423726735,0.0,0.0,3.0
2024-01-02 20:00:00,0.4026956467451992,0.0,0.0,0.8
2024-01-02 20:15:00,0.5694092730589211,0.0,0.0,1.2
2024-01-02 20:30:00,0.5867426063922545,0.0,0.0,2.2
2024-01-02 20:45:00,0.3500759397255878,0.0,0.0,1.4
2024-01-02 21:00:00,0.48667593972558787,0.0,0.0,0.0
2024-01-02 21:15:00,0.38107593972558784,0.0,0.0,2.2
2024-01-02 21:30:00,0.6251426063922544,0.0,0.0,0.2
2024-01-02 21:45:00,0.5220759397255877,0.0,0.0,0.0
2024-01-02 22:00:00,0.46007593972558786,0.0,0.0,0.0
2024-01-02 22:15:00,0.37660927305892117,0.0,0.0,2.4
2024-01-02 22:30:00,0.5050759397255878,0.0,2.0,0.8
2024-01-02 22:45:00,0.45781573151899624,0.0,0.6666666666666666,0.2
2024-01-02 23:00:00,0.8965,0.0,0.0,3.0
2024-01-02 23:15:00,0.3315,0.0,0.0,3.0
2024-01-02 23:30:00,0.4156374110732939,0.0,0.0,1.0
2024-01-02 23:45:00,0.30619040903934014,0.0,0.0,0.0
2024-01-03 00:00:00,0.2874904090393402,0.0,0.0,0.0
2024-01-03 00:15:00,0.7883570757060069,0.0,0.0,0.0
2024-01-03 00:30:00,0.11170215954782861,0.0,0.0,1.0
2024-01-03 00:45:00,0.18326666666666666,0.0,0.0,0.0
2024-01-03 01:00:00,0.38986666666666664,0.0,0.0,0.0
2024-01-03 01:15:00,0.24933333333333335,0.0,0.0,0.0
2024-01-03 01:30:00,0.333,0.0,0.0,3.0
2024-01-03 01:45:00,0.5384666666666666,0.0,0.0,3.0
2024-01-03 02:00:00,0.4498,0.0,0.0,2.0
2024-01-03 02:15:00,0.05,0.0,0.0,0.0
2024-01-03 02:30:00,0.5138,0.0,0.0,0.0
2024-01-03 02:45:00,0.44166666666666665,0.0,0.0,0.0
2024-01-03 03:00:00,0.23866666666666667,0.0,0.0,0.0
2024-01-03 03:15:00,0.05,0.0,0.0,0.0
2024-01-03 03:30:00,0.05,0.0,0.0,1.4
2024-01-03 03:45:00,0.05,0.0,0.0,0.0
2024-01-03 04:00:00,0.24399999999999997,0.0,0.0,0.0
2024-01-03 04:15:00,0.4693333333333333,0.0,3.3333333333333335,0.0
2024-01-03 04:30:00,0.081,0.0,0.0,0.0
2024-01-03 04:45:00,0.05,0.0,0.0,0.0
2024-01-03 05:00:00,0.05,0.0,0.0,0.0
2024-01-03 05:15:00,0.17666666666666667,0.0,0.0,0.0
2024-01-03 05:30:00,0.26799999999999996,0.0,0.0,0.0
2024-01-03 05:45:00,0.32766666666666666,0.0,0.0,0.0
2024-01-03 06:00:00,0.07200000000000001,0.4666666666666667,0.0,0.0
2024-01-03 06:15:00,0.05,5.6,0.0,2.2
2024-01-03 06:30:00,0.1404,0.0,0.0,0.6
2024-01-03 06:45:00,0.253,0.0,0.0,3.0
2024-01-03 07:00:00,0.16533333333333333,0.0,0.0,3.0
2024-01-03 07:15:00,0.2823333333333334,0.0,2.0,1.6
2024-01-03 07:30:00,0.107,0.0,0.3333333333333333,0.0
2024-01-03 07:45:00,0.105,0.0,0.0,0.0
2024-01-03 08:00:00,0.23999999999999996,0.0,0.0,1.0
2024-01-03 08:15:00,0.5384666666666666,0.0,0.0,0.0
2024-01-03 08:30:00,0.14306666666666665,2.3333333333333335,0.0,2.4
2024-01-03 08:45:00,0.22933333333333333,0.0,0.0,3.0
2024-01-03 09:00:00,0.14166666666666666,0.0,0.0,3.0
2024-01-03 09:15:00,0.253,0.0,0.0,3.0
2024-01-03 09:30:00,0.3106666666666667,0.0,0.0,2.8
2024-01-03 09:45:00,0.184,0.0,0.0,0.0
2024-01-03 10:00:00,0.29766666666666663,0.0,0.0,0.0
2024-01-03 10:15:00,0.29733333333333334,0.0,0.0,0.0
2024-01-03 10:30:00,0.4075333333333333,0.0,1.3333333333333333,0.0
2024-01-03 10:45:00,0.21466666666666664,0.0,1.0,1.2
2024-01-03 11:00:00,0.05,0.0,0.0,2.2
2024-01-03 11:15:00,0.05,0.0,0.0,1.0
2024-01-03 11:30:00,1.0834000000000001,3.2666666666666666,0.0,0.0
2024-01-03 11:45:00,2.496651079773914,0.0,0.0,0.0
2024-01-03 12:00:00,0.4828237423726735,0.0,0.0,0.0
2024-01-03 12:15:00,1.185757075706007,0.0,0.0,1.2
2024-01-03 12:30:00,2.272557075706007,0.0,0.0,0.0
2024-01-03 12:45:00,1.4643570757060071,0.0,0.0,0.0
2024-01-03 13:00:00,0.3081253132418626,0.0,0.0,0.0
2024-01-03 13:15:00,0.27888553068624766,0.0,0.0,1.0
2024-01-03 13:30:00,0.25088553068624764,1.4,0.0,0.0
2024-01-03 13:45:00,0.11655219735291429,0.0,0.3333333333333333,0.0
2024-01-03 14:00:00,0.0945521973529143,0.0,2.0,0.0
2024-01-03 14:15:00,0.22214725262744384,0.0,0.0,0.0
2024-01-03 14:30:00,0.48846666666666666,0.0,0.0,2.2
2024-01-03 14:45:00,0.25966666666666666,0.0,0.0,3.0
2024-01-03 15:00:00,0.26633333333333337,0.0,0.0,0.6
2024-01-03 15:15:00,0.215,0.0,0.0,2.4
2024-01-03 15:30:00,0.11913333333333334,0.0,0.0,2.2
2024-01-03 15:45:00,0.4452431656496898,0.0,0.0,1.6
2024-01-03 16:00:00,0.4214217274510887,0.0,0.0,3.0
2024-01-03 16:15:00,0.2143759397255878,0.0,0.0,1.6
2024-01-03 16:30:00,0.2877092730589211,0.0,0.0,1.6
2024-01-03 16:45:00,0.24004260639225444,0.0,0.0,0.0
2024-01-03 17:00:00,0.7911092730589212,0.0,1.0,0.0
2024-01-03 17:15:00,0.44685819328500676,0.0,1.3333333333333333,0.2
2024-01-03 17:30:00,0.2645521973529143,0.0,0.0,1.0
2024-01-03 17:45:00,0.2025521973529143,0.0,0.0,0.0
2024-01-03 18:00:00,0.25388553068624764,0.0,0.0,0.0
2024-01-03 18:15:00,0.344618864019581,0.0,0.0,1.8
2024-01-03 18:30:00,0.3925521973529143,0.0,0.0,0.0
2024-01-03 18:45:00,0.8700855306862476,0.0,0.0,0.0
2024-01-03 19:00:00,1.2043366104601618,0.0,0.0,0.0
2024-01-03 19:15:00,1.9933391265687268,0.0,0.0,1.2
2024-01-03 19:30:00,1.536865500255005,0.0,0.0,1.2
2024-01-03 19:45:00,0.4225092730589211,0.0,0.0,0.8
2024-01-03 20:00:00,0.17770927305892112,0.0,0.0,0.0
2024-01-03 20:15:00,0.35010927305892114,0.0,2.3333333333333335,1.4
2024-01-03 20:30:00,0.2169759397255878,0.0,0.0,0.0
2024-01-03 20:45:00,0.26504260639225447,0.0,0.0,0.0
2024-01-03 21:00:00,0.41170927305892113,0.0,0.0,1.4
2024-01-03 21:15:00,0.41304260639225443,0.0,0.0,3.0
2024-01-03 21:30:00,0.6717092730589213,0.0,0.0,0.2
2024-01-03 21:45:00,0.2173759397255878,0.0,0.0,0.0
2024-01-03 22:00:00,0.09816011147713881,0.0,0.0,0.0
2024-01-03 22:15:00,0.37641886401958097,0.0,0.0,1.2
2024-01-03 22:30:00,0.329218864019581,0.0,0.0,1.2
2024-01-03 22:45:00,0.30419152661834015,0.0,0.0,0.2
2024-01-03 23:00:00,0.3410426063922544,0.0,0.0,0.0
2024-01-03 23:15:00,0.2498675151765897,0.0,0.0,2.0
2024-01-03 23:30:00,0.2264904090393402,0.0,0.0,1.2
2024-01-03 23:45:00,0.22491391005631703,0.0,0.0,0.8
2024-01-04 00:00:00,0.05,0.0,0.0,1.6
2024-01-04 00:15:00,0.12333333333333334,0.0,0.0,0.8
2024-01-04 00:30:00,0.22966666666666666,0.0,0.0,2.0
2024-01-04 00:45:00,0.23866666666666667,0.0,0.0,0.0
2024-01-04 01:00:00,0.23999999999999996,0.0,0.0,1.8
2024-01-04 01:15:00,0.06266666666666668,0.0,0.0,3.0
2024-01-04 01:30:00,0.05,0.0,0.0,0.6
2024-01-04 01:45:00,0.10133333333333333,0.0,0.0,0.0
2024-01-04 02:00:00,0.37133333333333335,0.0,0.0,1.6
2024-01-04 02:15:00,0.27099999999999996,0.0,0.0,0.8
2024-01-04 02:30:00,0.10066666666666667,0.0,0.0,0.0
2024-01-04 02:45:00,0.05,0.0,0.0,2.0
2024-01-04 03:00:00,0.05,0.0,0.0,0.0
2024-01-04 03:15:00,0.15066666666666664,0.0,0.0,0.0
2024-01-04 03:30:00,0.505,0.0,0.0,0.0
2024-01-04 03:45:00,0.13866666666666666,0.0,0.0,0.8
2024-01-04 04:00:00,0.05,0.0,0.6666666666666666,2.0
2024-01-04 04:15:00,0.05,0.0,4.666666666666667,0.8
2024-01-04 04:30:00,0.06266666666666668,0.0,0.0,0.0
2024-01-04 04:45:00,0.8320666666666666,0.0,0.0,0.0
2024-01-04 05:00:00,0.4106666666666667,0.0,0.0,0.0
2024-01-04 05:15:00,0.07200000000000001,0.0,0.0,0.0
2024-01-04 05:30:00,0.05,0.0,0.0,0.0
2024-01-04 05:45:00,0.059533333333333334,0.0,0.0,2.4
2024-01-04 06:00:00,0.22766666666666666,0.0,0.0,3.0
2024-01-04 06:15:00,0.31033333333333335,0.0,0.0,2.0
2024-01-04 06:30:00,0.25133333333333335,0.0,0.0,0.0
2024-01-04 06:45:00,0.107,0.0,0.3333333333333333,0.6
2024-01-04 07:00:00,0.063,0.0,2.0,1.4
2024-01-04 07:15:00,0.1862,0.0,0.0,0.0
2024-01-04 07:30:00,0.23999999999999996,0.0,0.0,0.0
2024-01-04 07:45:00,0.17633333333333334,0.0,0.0,0.0
2024-01-04 08:00:00,0.7184000000000001,0.0,0.0,0.0
2024-01-04 08:15:00,0.116,0.0,0.0,0.8
2024-01-04 08:30:00,0.13866666666666666,0.0,0.0,3.0
2024-01-04 08:45:00,0.2505173991176381,0.0,0.0,1.2
2024-01-04 09:00:00,0.13221886401958097,0.0,0.0,0.0
2024-01-04 09:15:00,0.228818864019581,0.0,0.0,2.0
2024-01-04 09:30:00,0.17688553068624766,0.0,2.3333333333333335,0.0
2024-01-04 09:45:00,0.23321886401958097,0.0,0.0,0.0
2024-01-04 10:00:00,0.2782417578823314,0.0,0.0,0.0
2024-01-04 10:15:00,0.15166666666666667,0.0,0.0,1.8
2024-01-04 10:30:00,1.0130666666666666,0.0,0.0,0.2
2024-01-04 10:45:00,0.205,0.0,0.0,0.0
2024-01-04 11:00:00,0.09278824949151157,0.0,0.0,0.0
2024-01-04 11:15:00,0.3618237423726735,0.0,0.0,2.0
2024-01-04 11:30:00,0.5882904090393402,0.0,0.0,0.0
2024-01-04 11:45:00,0.0618237423726735,0.0,0.0,1.6
2024-01-04 12:00:00,0.11349040903934018,2.8,0.0,1.0
2024-01-04 12:15:00,0.22509707570600684,7.0,2.3333333333333335,0.0
2024-01-04 12:30:00,1.9157079141242244,4.2,0.0,0.0
2024-01-04 12:45:00,3.346364651745082,0.0,0.0,0.0
2024-01-04 13:00:00,0.45125219735291433,0.0,0.0,1.2
2024-01-04 13:15:00,0.9319855306862477,0.0,0.0,2.2
2024-01-04 13:30:00,0.42091886401958095,0.0,0.0,0.0
2024-01-04 13:45:00,0.5579188640195809,0.0,0.0,1.8
2024-01-04 14:00:00,0.4967,0.0,0.0,2.0
2024-01-04 14:15:00,0.35823333333333335,0.0,0.0,0.0
2024-01-04 14:30:00,0.22969999999999996,0.0,0.0,0.4
2024-01-04 14:45:00,0.6149487175293867,0.0,1.0,3.0
2024-01-04 15:00:00,0.41958553068624765,0.0,1.3333333333333333,1.8
2024-01-04 15:15:00,0.5337855306862476,0.0,0.0,1.8
2024-01-04 15:30:00,0.39671886401958095,0.0,0.0,1.6
2024-01-04 15:45:00,0.4119646517450819,0.0,0.0,0.0
2024-01-04 16:00:00,0.4067347982352762,0.0,0.0,0.0
2024-01-04 16:15:00,0.40191886401958093,0.0,0.0,0.0
2024-01-04 16:30:00,0.6083455306862475,0.9333333333333333,0.0,0.0
2024-01-04 16:45:00,0.23408553068624763,0.0,0.0,1.0
2024-01-04 17:00:00,0.18328553068624764,0.0,0.0,0.2
2024-01-04 17:15:00,0.2668855306862476,0.0,0.0,0.0
2024-01-04 17:30:00,0.3991208697033723,0.0,2.3333333333333335,0.0
2024-01-04 17:45:00,0.4387237423726735,0.0,0.0,0.0
2024-01-04 18:00:00,1.0189217274510889,0.0,0.0,0.0
2024-01-04 18:15:00,0.34200927305892115,0.0,0.0,0.0
2024-01-04 18:30:00,0.22592294175954153,0.0,0.0,2.8
2024-01-04 18:45:00,0.31918553068624766,0.0,0.0,3.0
2024-01-04 19:00:00,0.612918864019581,0.0,0.0,3.0
2024-01-04 19:15:00,0.5482750912156648,0.0,0.0,3.0
2024-01-04 19:30:00,0.4489,0.0,0.0,2.8
2024-01-04 19:45:00,0.41452783858822095,0.0,0.0,0.8
2024-01-04 20:00:00,0.4146953630026041,0.0,2.3333333333333335,0.8
2024-01-04 20:15:00,0.7370092730589212,0.0,0.0,2.2
2024-01-04 20:30:00,2.6935426063922545,0.0,0.0,0.0
2024-01-04 20:45:00,2.4684092730589215,0.0,0.0,0.0
2024-01-04 21:00:00,0.4361973686863954,0.0,0.0,1.8
2024-01-04 21:15:00,0.2750738345203135,0.0,0.0,2.2
2024-01-04 21:30:00,0.35953785791771975,0.0,0.0,0.0
2024-01-04 21:45:00,0.42600927305892117,0.0,0.0,0.0
2024-01-04 22:00:00,0.3880759397255878,0.0,0.0,0.0
2024-01-04 22:15:00,0.6662759397255879,0.0,0.0,0.0
2024-01-04 22:30:00,0.5503671678536468,0.0,0.0,0.0
2024-01-04 22:45:00,0.5251237423726736,0.0,0.0,0.0
2024-01-04 23:00:00,0.543928687098144,0.0,0.0,1.6
2024-01-04 23:15:00,0.3258092730589211,0.0,0.0,1.0
2024-01-04 23:30:00,0.5566759397255879,0.0,0.0,0.0
2024-01-04 23:45:00,0.9605426063922544,0.0,0.0,0.0
2024-01-05 00:00:00,0.39374260639225445,0.0,0.0,0.0
2024-01-05 00:15:00,0.5400759397255878,0.0,0.0,2.6
2024-01-05 00:30:00,0.8726013589346967,0.0,0.0,3.0
2024-01-05 00:45:00,0.2877487175293867,0.0,0.0,0.0
2024-01-05 01:00:00,0.37870000000000004,0.0,0.0,0.0
2024-01-05 01:15:00,0.5644243587646934,0.0,0.0,0.0
2024-01-05 01:30:00,1.0359855306862475,0.0,0.0,1.2
2024-01-05 01:45:00,0.502918864019581,0.0,0.0,0.0
2024-01-05 02:00:00,0.23338553068624762,0.0,0.0,1.4
2024-01-05 02:15:00,0.750318864019581,0.0,0.0,1.4
2024-01-05 02:30:00,0.2898382780588038,0.0,0.0,0.8
2024-01-05 02:45:00,0.5463666666666668,0.0,0.0,3.0
2024-01-05 03:00:00,0.3757,0.0,0.0,1.6
2024-01-05 03:15:00,0.5981666666666665,0.0,0.0,0.6
2024-01-05 03:30:00,0.7187666666666667,0.0,0.0,0.8
2024-01-05 03:45:00,0.13141999999999998,0.0,0.0,0.0
2024-01-05 04:00:00,0.6284666666666667,0.0,3.3333333333333335,1.2
2024-01-05 04:15:00,0.44299999999999995,0.0,3.3333333333333335,1.6
2024-01-05 04:30:00,0.12266666666666666,0.0,0.0,0.0
2024-01-05 04:45:00,0.05,0.0,0.0,0.0
2024-01-05 05:00:00,0.4498,0.0,0.0,0.0
2024-01-05 05:15:00,0.6337333333333334,0.0,0.0,1.4
2024-01-05 05:30:00,0.35366666666666663,0.0,0.0,0.4
2024-01-05 05:45:00,0.29600000000000004,0.0,0.0,0.0
2024-01-05 06:00:00,0.09400000000000001,0.0,0.6666666666666666,0.0
2024-01-05 06:15:00,0.05,0.0,1.6666666666666667,0.0
2024-01-05 06:30:00,0.4624666666666667,0.0,0.0,0.0
2024-01-05 06:45:00,0.23999999999999996,0.0,0.0,0.0
2024-01-05 07:00:00,0.32133333333333336,0.0,0.0,0.4
2024-01-05 07:15:00,0.15433333333333332,0.0,0.0,2.6
2024-01-05 07:30:00,0.116,0.0,0.0,1.0
2024-01-05 07:45:00,0.06213333333333334,0.0,0.0,0.6
2024-01-05 08:00:00,0.6274666666666666,0.0,1.6666666666666667,0.0
