,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-02 02:45:00,0.001,0.001,0.2398467993372547,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.27803333333333335,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.21203333333333332,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.6705333333333333,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.07233333333333333,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.18633333333333332,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.05433333333333333,0.0,2.0
2024-01-02 04:30:00,0.001,0.001,0.157,0.0,2.0
2024-01-02 04:45:00,0.001,0.001,0.05433333333333333,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.14833333333333334,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.11033333333333334,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.07633333333333334,5.866666666666666,0.0
2024-01-02 06:00:00,0.001,0.001,0.1423333333333333,11.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.047,8.066666666666666,0.0
2024-01-02 06:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.5033333333333333,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.13333333333333333,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.12333333333333334,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.16133333333333333,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.04873333333333333,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.12033333333333333,0.0,1.0
2024-01-02 09:00:00,0.749399932232701,0.001,0.11133333333333334,0.0,1.2
2024-01-02 09:15:00,1.8972392235313549,0.10380772589538387,0.05999999999999999,0.0,0.0
2024-01-02 09:30:00,1.8309528189172917,0.20671234924320997,0.21546666666666667,0.0,0.0
2024-01-02 09:45:00,0.7354850558423817,1.1731496535286334,0.3396,0.0,0.0
2024-01-02 10:00:00,0.57400413982207,0.23038879123199496,0.5808,0.0,0.0
2024-01-02 10:15:00,0.001,0.5904714082723814,0.2763333333333333,0.0,0.0
2024-01-02 10:30:00,0.001,0.4854863435082232,0.21033333333333332,0.0,0.0
2024-01-02 10:45:00,0.5133357661134783,0.16616168836457856,0.23194523770585906,0.0,0.0
2024-01-02 11:00:00,1.8126105293494639,0.5149083967827618,0.695418864019581,0.0,0.0
2024-01-02 11:15:00,1.9750930667388347,1.2575608255053539,2.4913521973529145,0.0,0.0
2024-01-02 11:30:00,1.9517746161720926,0.12384923520517449,0.36555219735291433,0.0,0.0
2024-01-02 11:45:00,0.7872116014247428,0.1218282831049564,0.9408843163777949,0.0,0.0
2024-01-02 12:00:00,0.001,0.3680441955704638,1.859357075706007,0.0,0.0
2024-01-02 12:15:00,0.001,0.7990600207583909,0.5013709950001173,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.1537092730589211,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0903759397255878,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.21650927305892115,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.4062226063922545,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.34707593972558776,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.5213543569007428,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.3498286963359375,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.3600759397255878,0.0,1.0
2024-01-02 14:30:00,0.001,0.001,0.41140927305892117,0.0,1.2
2024-01-02 14:45:00,0.001,0.001,0.4334092730589212,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.37007593972558783,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.32740927305892115,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.2260759397255878,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.2260759397255878,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.30634260639225447,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,1.1062092730589212,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,1.658675939725588,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,1.2174092730589214,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.34101824762756117,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.3386620204314773,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.44240927305892114,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.2888092730589211,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.3654092730589211,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.22371119125105307,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.20163131841174856,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.15347074440662725,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.28175707570600683,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.31583564674519926,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.2747092730589211,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.21137593972558782,0.0,2.0
2024-01-02 20:00:00,0.001,0.001,0.21137593972558782,0.0,0.2
2024-01-02 20:15:00,0.001,0.001,0.6405092730589211,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.30670927305892115,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.37604260639225445,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.26270927305892117,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.3480426063922544,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.31270927305892116,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.2996959397255878,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.6774150276353171,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.4020426063922545,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.7969159397255879,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.33900927305892115,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.34707593972558776,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.4574759397255878,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.46695435690074294,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.503918864019581,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.21321043947058285,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.6140521973529143,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.7473188640195809,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.22158553068624762,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.42558553068624766,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.28491886401958094,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.19742435876469333,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.1827,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.1827,0.0,0.6
2024-01-03 03:30:00,0.001,0.001,0.21203333333333332,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.4513707444066272,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.1945237423726735,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.1945237423726735,0.0,1.8
2024-01-03 04:30:00,0.001,0.001,0.1945237423726735,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.1945237423726735,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.17938407773996054,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.22166666666666665,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.25966666666666666,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.5234666666666666,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.4467999999999999,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.18026666666666666,0.0,0.2
2024-01-03 07:30:00,0.001,0.001,0.4467999999999999,0.0,2.0
2024-01-03 07:45:00,0.001,0.001,0.07233333333333333,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.2816666666666666,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.07843681315686095,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.07855219735291431,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.611618864019581,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.08406994379349526,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.7329759397255878,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.37869535376481067,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.1356237423726735,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.1928237423726735,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.18494124745755783,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.181,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.3724,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.25605491615817827,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.32549040903934023,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,2.058823742372674,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.7416237423726737,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.2492237423726735,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.3454904090393402,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.262215828248449,0.0,0.6
2024-01-03 12:45:00,0.001,0.001,0.7258904090393403,0.0,1.6
2024-01-03 13:00:00,0.001,0.001,0.21336202043147734,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.5950426063922546,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,1.1533092730589212,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,3.323042606392255,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,2.075442606392255,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.2243759397255878,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.2226426063922545,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.23670927305892114,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.4611092730589211,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.30670927305892115,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.24070927305892115,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.21137593972558782,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.21198711351109253,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.7445188640195809,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.2937119043725257,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.33235073245097146,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.35558553068624765,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.34825219735291435,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.3584994407425647,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.5247426063922545,0.0,2.2
2024-01-03 18:00:00,0.001,0.001,0.38940927305892115,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.4490988335883383,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.43539593972558777,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,1.2799426063922545,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.4104092730589211,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.4484092730589211,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.37580241937911213,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.40305889716868604,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.6136092730589212,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.5410092730589212,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.3654092730589211,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.25140927305892113,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.38007593972558784,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.4362588335883383,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.4202492730589211,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.38540927305892114,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.49940927305892113,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.44627593972558777,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.7342092730589211,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.27934260639225444,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.3260411414903116,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.9273271042732991,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.39858553068624764,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.40961378017775923,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.5012359397255879,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.3544092730589211,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.34286898007853256,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.4801904090393402,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.31079424542360407,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.33303333333333335,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.39903333333333335,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.25529999999999997,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.24603333333333335,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.2840333333333333,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.1827,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.7670999999999999,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.2812750912156648,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.2142521973529143,0.0,0.2
2024-01-04 03:30:00,0.001,0.001,0.35358553068624765,0.0,0.6
2024-01-04 03:45:00,0.001,0.001,0.23958553068624763,0.0,3.0
2024-01-04 04:00:00,0.001,0.001,0.6140521973529143,0.0,0.4
2024-01-04 04:15:00,0.001,0.001,0.23730725262744382,0.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.09833333333333334,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.07233333333333333,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.18633333333333332,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.5551333333333334,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.08933333333333333,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.1587333333333333,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.119,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.06733333333333333,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.17,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.06733333333333333,0.0,0.0
2024-01-04 07:45:00,0.001,0.11168793632775932,0.21426666666666666,0.0,0.0
2024-01-04 08:00:00,0.001,0.19883213881083456,0.15739999999999998,0.0,0.8
2024-01-04 08:15:00,0.001,1.1919111899081825,0.047,0.0,1.4
2024-01-04 08:30:00,0.001,0.10943051901756166,0.07633333333333334,0.0,0.0
2024-01-04 08:45:00,0.001,0.17218476076597364,0.1423333333333333,0.0,0.0
2024-01-04 09:00:00,0.001,0.35116374390942556,0.11553333333333334,0.0,0.0
2024-01-04 09:15:00,1.4491974914579884,0.5287194589028279,0.5611333333333334,0.0,0.0
2024-01-04 09:30:00,1.9244796209905488,0.12049328674879728,0.05999999999999999,0.0,0.0
2024-01-04 09:45:00,1.97843492348752,0.29288461440607627,0.05999999999999999,0.0,0.0
2024-01-04 10:00:00,1.1365737188825709,0.866586312770266,0.6444,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.12813333333333335,0.0,0.0
2024-01-04 10:30:00,0.001,0.001,0.18633333333333332,0.0,0.0
2024-01-04 10:45:00,0.001,0.06612199801669287,0.08533333333333333,0.0,0.0
2024-01-04 11:00:00,0.001,0.19006134212123083,0.13886666666666664,0.0,0.0
2024-01-04 11:15:00,0.001,0.7803025484349668,0.151,0.0,0.0
2024-01-04 11:30:00,0.001,0.5492199581826239,0.22433333333333336,0.0,0.0
2024-01-04 11:45:00,0.001,0.1434513441698239,0.34623450525488764,0.0,0.0
2024-01-04 12:00:00,0.001,0.2554147936828785,0.48758553068624766,0.0,0.0
2024-01-04 12:15:00,0.001,0.67508669111518,0.34825219735291435,0.0,0.0
2024-01-04 12:30:00,0.001,0.09870951859967539,0.33958553068624764,0.0,2.0
2024-01-04 12:45:00,0.001,0.18557756726486918,0.3289417578823315,0.0,0.2
2024-01-04 13:00:00,0.001,0.8314813029734992,0.3829,0.0,0.0
2024-01-04 13:15:00,0.001,1.341038226434923,0.35581538419605335,0.0,0.0
2024-01-04 13:30:00,0.001,0.14565805940498583,0.29058553068624765,0.0,0.0
2024-01-04 13:45:00,0.001,0.15539743014652482,0.42850553068624764,0.0,0.0
2024-01-04 14:00:00,0.001,0.326329885707718,0.34825219735291435,0.0,0.0
2024-01-04 14:15:00,0.001,0.08950416996725559,0.354718864019581,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.8303278385882209,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.4867354928811619,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.2429237423726735,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.1945237423726735,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.28284374237267346,0.0,0.0
2024-01-04 15:45:00,0.6286846602752406,0.001,0.22385707570600685,0.0,0.0
2024-01-04 16:00:00,1.8289432008376663,0.001,0.44823418184325636,0.0,0.0
2024-01-04 16:15:00,1.97400812164362,0.001,0.4484092730589211,0.0,0.0
2024-01-04 16:30:00,1.9410712157733687,0.001,0.35140927305892117,0.0,0.0
2024-01-04 16:45:00,0.001,0.001,0.6694092730589212,0.0,1.8
2024-01-04 17:00:00,0.001,0.001,0.2243759397255878,0.0,0.4
