,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.6309848638715755,0.3123666666666666,0.0
2024-01-01 00:15:00,0.001,0.0,0.12937987831482983,0.3757,0.0
2024-01-01 00:30:00,0.001,0.0,0.27823892558351815,0.1857,0.0
2024-01-01 00:45:00,0.001,0.0,1.6536739716103108,0.1857,0.0
2024-01-01 01:00:00,0.001,0.0,0.4373188138364432,0.1495133333333333,0.0
2024-01-01 01:15:00,0.001,0.0,0.16762203730679656,0.05,0.0
2024-01-01 01:30:00,0.001,0.0,0.23982869028390835,0.08800000000000001,0.0
2024-01-01 01:45:00,0.001,0.0,0.5993692209683182,0.23999999999999996,0.0
2024-01-01 02:00:00,0.001,0.0,0.12773794877620775,0.13866666666666666,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.18933333333333333,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.2273333333333333,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.23999999999999996,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.126,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.05,1.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.05,0.4
2024-01-01 06:15:00,0.001,0.0,0.001,0.05,3.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.20199999999999999,1.2
2024-01-01 06:45:00,0.001,0.0,0.001,0.21466666666666664,3.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.05,2.8
2024-01-01 07:15:00,0.001,0.0,0.001,0.05,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.05,0.0
