,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.3460759397255878,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.3460759397255878,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.3749724599020602,0.0,0.2
2024-01-01 00:45:00,0.001,0.0,0.001,0.5833314151412013,0.0,1.5
2024-01-01 01:00:00,0.001,0.0,0.001,0.32103333333333334,0.0,0.3
2024-01-01 01:15:00,0.001,0.0,0.001,0.1817,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.1817,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.2127,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.31603333333333333,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.2830333333333333,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.3717,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.1817,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.2127,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.18938,0.0,0.3
2024-01-01 03:30:00,0.001,0.0,0.001,0.046,0.0,1.5
2024-01-01 03:45:00,0.001,0.0,0.001,0.09666666666666666,0.0,1.5
2024-01-01 04:00:00,0.001,0.0,0.001,0.23600000000000002,0.13333333333333333,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.12766666666666668,2.0,1.5
2024-01-01 04:30:00,0.001,0.0,0.001,0.18033333333333335,0.13333333333333333,1.4
2024-01-01 04:45:00,0.001,0.0,0.001,0.046,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.046,1.3333333333333333,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.44580000000000003,0.26666666666666666,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.267,0.0,1.3
2024-01-01 05:45:00,0.001,0.0,0.001,0.2816666666666667,0.0,1.5
2024-01-01 06:00:00,0.001,0.0,0.001,0.046,0.0,1.5
2024-01-01 06:15:00,0.001,0.0,0.001,0.046,0.0,1.5
2024-01-01 06:30:00,0.001,0.0,0.001,0.052933333333333325,0.0,0.4
2024-01-01 06:45:00,0.001,0.0,0.001,0.09,0.13333333333333333,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.33266666666666667,2.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.211,0.13333333333333333,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.5092,0.0,1.3
2024-01-01 07:45:00,0.001,0.0,0.001,0.167,0.0,1.5
2024-01-01 08:00:00,0.001,0.0,0.001,0.198,0.0,1.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.30133333333333334,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.25566666666666665,0.0,0.1
