,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 00:15:00,0.0,0.21133333333333332,0.0,0.0,0.0
2024-01-01 00:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 00:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 01:15:00,0.0,0.12199999999999998,0.0,0.0,0.0
2024-01-01 01:30:00,0.0,0.12866666666666665,0.0,0.0,0.0
2024-01-01 01:45:00,0.0,0.16066666666666668,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 02:15:00,0.0,0.034,0.0,0.4,0.0
2024-01-01 02:30:00,0.0,0.034,0.0,1.0,0.0
2024-01-01 02:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.23066666666666666,0.0,0.0,0.0
2024-01-01 03:15:00,0.0,0.14666666666666667,0.0,0.0,0.0
2024-01-01 03:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 03:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 04:15:00,0.0,0.034,0.0,2.4,0.0
2024-01-01 04:30:00,0.0,0.186,0.0,0.0,0.0
2024-01-01 04:45:00,0.0,0.16199999999999998,0.0,0.0,0.0
2024-01-01 05:00:00,0.0,0.06333333333333332,0.0,0.0,0.0
2024-01-01 05:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 05:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 05:45:00,0.0,0.04666666666666667,0.0,1.8,0.0
2024-01-01 06:00:00,0.0,0.19866666666666666,0.0,2.4,0.0
2024-01-01 06:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 06:30:00,0.0,0.144,0.0,0.0,0.0
2024-01-01 06:45:00,0.0,0.056,0.0,0.0,0.0
2024-01-01 07:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 07:15:00,0.0,0.09733333333333333,0.0,0.0,0.0
2024-01-01 07:30:00,0.0,0.14800000000000002,0.4666666666666667,0.0,0.0
2024-01-01 07:45:00,0.0,0.034,7.0,1.6,0.0
2024-01-01 08:00:00,0.0,0.04133333333333333,5.6,0.0,0.0
2024-01-01 08:15:00,0.0,0.144,0.0,0.0,0.0
2024-01-01 08:30:00,0.0,0.048666666666666664,0.0,0.0,0.0
2024-01-01 08:45:00,0.0,0.14800000000000002,0.0,0.0,0.0
2024-01-01 09:00:00,0.0,0.09733333333333333,0.0,0.0,0.0
2024-01-01 09:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 09:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 09:45:00,0.0,0.048666666666666664,0.0,0.6,0.0
2024-01-01 10:00:00,0.0,0.144,0.0,1.0,0.0
2024-01-01 10:15:00,0.0,0.206,0.0,0.0,0.0
2024-01-01 10:30:00,0.0,0.04666666666666667,0.0,0.0,0.0
2024-01-01 10:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 11:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 11:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 11:30:00,0.0,0.08133333333333333,0.0,0.0,2.0
2024-01-01 11:45:00,0.0,0.29600000000000004,0.0,0.0,3.0
2024-01-01 12:00:00,0.0,0.034,0.0,0.0,3.0
2024-01-01 12:15:00,0.0,0.034,0.0,0.0,2.6
2024-01-01 12:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 12:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 13:00:00,0.0,0.11000000000000001,0.0,0.8,0.0
2024-01-01 13:15:00,0.0,0.16466666666666668,0.0,0.8,0.0
2024-01-01 13:30:00,0.0,0.13666666666666666,0.0,0.0,0.0
2024-01-01 13:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 14:00:00,0.0,0.034,0.0,0.0,2.2
2024-01-01 14:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 14:30:00,0.0,0.16066666666666668,0.0,0.0,0.0
2024-01-01 14:45:00,0.0,0.08466666666666667,0.0,0.0,0.0
2024-01-01 15:00:00,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-01 15:15:00,0.0,0.12933333333333333,0.0,0.0,0.0
2024-01-01 15:30:00,0.0,0.034,4.666666666666667,0.0,1.2
2024-01-01 15:45:00,0.0,0.034,0.4666666666666667,0.0,3.0
2024-01-01 16:00:00,0.0,0.21133333333333332,0.0,0.0,0.4
2024-01-01 16:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 16:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 16:45:00,0.0,0.078,0.0,0.0,0.0
2024-01-01 17:00:00,0.0,0.12199999999999998,0.0,1.0,0.0
2024-01-01 17:15:00,0.0,0.07200000000000001,0.0,0.6,0.0
2024-01-01 17:30:00,0.0,0.17333333333333334,0.0,0.0,0.0
2024-01-01 17:45:00,0.0,0.034,3.2666666666666666,0.0,0.0
2024-01-01 18:00:00,0.0,0.034,0.0,0.0,1.2
2024-01-01 18:15:00,0.0,0.034,0.0,0.0,3.0
2024-01-01 18:30:00,0.0,0.08533333333333333,0.0,0.0,1.2
2024-01-01 18:45:00,0.0,0.2033333333333333,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.12266666666666667,0.0,0.0,0.0
2024-01-01 19:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-01 19:30:00,0.0,0.12273333333333333,0.0,0.0,0.0
2024-01-01 19:45:00,0.0,0.2782843587646934,0.0,0.0,0.0
2024-01-01 20:00:00,0.0,0.3222521973529143,0.0,0.0,1.4
2024-01-01 20:15:00,0.0,0.5202521973529143,0.0,0.0,2.8
2024-01-01 20:30:00,0.0,0.42551886401958094,0.0,0.0,0.0
2024-01-01 20:45:00,0.0,0.2012521973529143,0.0,0.0,1.2
2024-01-01 21:00:00,0.0,0.18652783858822095,0.0,0.0,3.0
2024-01-01 21:15:00,0.0,0.1697,0.0,1.4,0.4
2024-01-01 21:30:00,0.0,0.30717362631372186,0.0,0.2,0.6
2024-01-01 21:45:00,0.0,0.7338521973529143,0.0,0.0,2.4
2024-01-01 22:00:00,0.0,0.3890404468444259,0.0,0.0,0.0
2024-01-01 22:15:00,0.0,0.40007593972558786,0.0,0.0,0.0
2024-01-01 22:30:00,0.0,0.33407593972558786,0.0,0.0,0.0
2024-01-01 22:45:00,0.0,0.33407593972558786,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.3531904090393401,0.0,0.0,0.0
2024-01-01 23:15:00,0.0,0.3969237423726735,0.0,0.0,0.0
2024-01-01 23:30:00,0.0,0.29385299796604625,0.0,0.0,2.2
2024-01-01 23:45:00,0.0,0.3640333333333333,0.0,0.0,0.6
2024-01-02 00:00:00,0.0,0.34936666666666666,0.0,0.0,0.0
2024-01-02 00:15:00,0.0,0.24644666666666667,0.0,0.0,0.0
2024-01-02 00:30:00,0.0,0.13533333333333336,0.0,0.0,0.4
2024-01-02 00:45:00,0.0,0.6430666666666666,0.0,0.0,1.8
2024-01-02 01:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 01:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 01:30:00,0.0,0.11466666666666667,0.0,0.0,0.0
2024-01-02 01:45:00,0.0,0.08533333333333333,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.186,0.0,0.0,0.0
2024-01-02 02:15:00,0.0,0.059333333333333335,0.0,0.0,0.0
2024-01-02 02:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 02:45:00,0.0,0.034,4.2,0.0,0.0
2024-01-02 03:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 03:15:00,0.0,0.13466666666666666,0.0,0.0,0.0
2024-01-02 03:30:00,0.0,0.24266666666666667,0.0,0.0,0.0
2024-01-02 03:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 04:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 04:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 04:30:00,0.0,0.034,0.0,2.2,0.0
2024-01-02 04:45:00,0.0,0.09733333333333333,0.0,0.0,0.0
2024-01-02 05:00:00,0.0,0.24333333333333332,0.0,0.0,0.0
2024-01-02 05:15:00,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-02 05:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 05:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 06:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 06:15:00,0.0,0.14800000000000002,0.0,0.0,0.0
2024-01-02 06:30:00,0.0,0.09733333333333333,0.0,0.0,0.0
2024-01-02 06:45:00,0.0,0.13666666666666666,1.8666666666666667,0.0,0.0
2024-01-02 07:00:00,0.0,0.06333333333333332,5.133333333333334,0.0,0.0
2024-01-02 07:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 07:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 07:45:00,0.0,0.19866666666666666,0.0,1.6,0.0
2024-01-02 08:00:00,0.0,0.04666666666666667,0.0,0.0,0.0
2024-01-02 08:15:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 08:30:00,0.0,0.144,0.0,0.0,0.0
2024-01-02 08:45:00,0.0,0.056,0.0,0.0,0.0
2024-01-02 09:00:00,0.0,0.059333333333333335,0.0,0.0,0.0
2024-01-02 09:15:00,0.0,0.186,0.0,0.0,0.0
2024-01-02 09:30:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 09:45:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 10:00:00,0.0,0.04133333333333333,0.0,0.0,0.0
2024-01-02 10:15:00,0.0,0.144,0.0,0.0,0.0
2024-01-02 10:30:00,0.0,0.12466666666666668,0.0,0.0,0.0
2024-01-02 10:45:00,0.0,0.13533333333333336,0.0,0.0,0.0
2024-01-02 11:00:00,0.0,0.034,0.0,0.0,0.0
2024-01-02 11:15:00,0.0,0.034,0.0,0.0,0.0
