,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-02 18:45:00,0.001,0.07355219735291431,0.0,0.0
2024-01-02 19:00:00,0.001,0.07355219735291431,0.0,0.0
2024-01-02 19:15:00,0.001,0.13221886401958097,0.0,0.0
2024-01-02 19:30:00,0.001,0.15626465174508192,0.0,0.0
2024-01-02 19:45:00,0.001,0.042,0.0,0.0
2024-01-02 20:00:00,0.001,0.042,0.0,0.0
2024-01-02 20:15:00,0.001,0.042,1.4,0.0
2024-01-02 20:30:00,0.001,0.042,0.4,0.0
2024-01-02 20:45:00,0.001,0.13,0.0,0.0
2024-01-02 21:00:00,0.001,0.108,0.0,0.0
2024-01-02 21:15:00,0.001,0.042,0.0,0.0
2024-01-02 21:30:00,0.001,0.042,0.0,0.0
2024-01-02 21:45:00,0.001,0.042,0.0,0.0
2024-01-02 22:00:00,0.001,0.05090983231635647,0.0,0.0
2024-01-02 22:15:00,0.001,0.1638237423726735,0.0,2.0
2024-01-02 22:30:00,0.001,0.09049040903934016,0.0,1.6
2024-01-02 22:45:00,0.001,0.06644462131383921,0.0,0.0
2024-01-02 23:00:00,0.001,0.0853759397255878,0.0,0.0
2024-01-02 23:15:00,0.001,0.08222294175954153,0.0,0.0
2024-01-02 23:30:00,0.001,0.11021886401958098,0.0,3.0
2024-01-02 23:45:00,0.001,0.789218864019581,0.0,3.0
2024-01-03 00:00:00,0.001,0.18716117192155432,0.0,0.0
2024-01-03 00:15:00,0.001,0.163,0.0,0.0
2024-01-03 00:30:00,0.001,0.163,0.0,0.0
2024-01-03 00:45:00,0.001,0.163,0.0,0.0
2024-01-03 01:00:00,0.001,0.17253333333333334,0.0,1.0
2024-01-03 01:15:00,0.001,0.13,0.0,0.0
2024-01-03 01:30:00,0.001,0.042,0.0,1.2
2024-01-03 01:45:00,0.001,0.5750666666666666,0.0,0.0
2024-01-03 02:00:00,0.001,0.042,0.0,0.0
2024-01-03 02:15:00,0.001,0.042,0.0,2.8
2024-01-03 02:30:00,0.001,0.13733333333333334,0.0,1.2
2024-01-03 02:45:00,0.001,0.10066666666666667,0.0,1.0
2024-01-03 03:00:00,0.001,0.042,0.0,0.0
2024-01-03 03:15:00,0.001,0.042,0.0,0.0
2024-01-03 03:30:00,0.001,0.042,0.0,1.6
2024-01-03 03:45:00,0.001,0.05666666666666667,0.0,2.4
2024-01-03 04:00:00,0.001,0.152,0.0,0.0
2024-01-03 04:15:00,0.001,0.07133333333333333,0.6,0.0
2024-01-03 04:30:00,0.001,0.042,0.6,1.8
2024-01-03 04:45:00,0.001,0.042,0.0,0.0
2024-01-03 05:00:00,0.001,0.042,0.0,0.0
2024-01-03 05:15:00,0.001,0.6190666666666667,0.0,0.0
2024-01-03 05:30:00,0.001,0.152,1.2,0.0
2024-01-03 05:45:00,0.001,0.042,0.4,0.0
2024-01-03 06:00:00,0.001,0.042,0.0,2.4
2024-01-03 06:15:00,0.001,0.042,0.0,0.0
2024-01-03 06:30:00,0.001,0.042,0.0,0.0
2024-01-03 06:45:00,0.001,0.11533333333333333,0.0,0.6
2024-01-03 07:00:00,0.001,0.12266666666666666,0.0,3.0
2024-01-03 07:15:00,0.001,0.042,0.0,3.0
2024-01-03 07:30:00,0.001,0.042,0.0,0.4
2024-01-03 07:45:00,0.001,0.4547999999999999,0.0,0.0
2024-01-03 08:00:00,0.001,0.055,0.0,1.4
2024-01-03 08:15:00,0.001,0.15766666666666668,0.0,3.0
2024-01-03 08:30:00,0.001,0.10633333333333334,0.0,0.0
2024-01-03 08:45:00,0.001,0.0446,0.0,0.0
2024-01-03 09:00:00,0.001,0.042,0.0,0.0
2024-01-03 09:15:00,0.001,0.042,0.0,0.0
2024-01-03 09:30:00,0.001,0.064,0.0,0.0
2024-01-03 09:45:00,0.001,0.165,1.0,0.0
2024-01-03 10:00:00,0.001,0.09313333333333333,0.8,1.8
2024-01-03 10:15:00,0.001,0.176,0.0,2.0
2024-01-03 10:30:00,0.001,0.176,0.0,0.0
2024-01-03 10:45:00,0.001,0.176,0.0,1.6
2024-01-03 11:00:00,0.001,0.23178406578430477,0.0,1.8
2024-01-03 11:15:00,0.001,0.24075219735291428,0.0,0.0
2024-01-03 11:30:00,0.001,0.07355219735291431,0.0,2.4
2024-01-03 11:45:00,0.001,0.07355219735291431,0.0,0.8
2024-01-03 12:00:00,0.001,0.08135219735291431,0.0,0.0
2024-01-03 12:15:00,0.001,0.17528553068624764,0.0,1.4
2024-01-03 12:30:00,0.001,0.5274069596470553,0.0,0.0
2024-01-03 12:45:00,0.001,0.38654124745755786,0.0,0.0
2024-01-03 13:00:00,0.001,0.2067550607844221,0.0,0.0
2024-01-03 13:15:00,0.001,0.2193759397255878,0.0,0.0
2024-01-03 13:30:00,0.001,0.2193759397255878,0.0,0.0
2024-01-03 13:45:00,0.001,0.21850927305892115,0.0,1.0
2024-01-03 14:00:00,0.001,0.30534044684442585,0.0,0.6
2024-01-03 14:15:00,0.001,0.21120695964705527,0.0,0.0
2024-01-03 14:30:00,0.001,0.8036855306862477,1.0,0.0
2024-01-03 14:45:00,0.001,1.3302188640195811,0.8,0.0
2024-01-03 15:00:00,0.001,0.8353521973529144,0.0,0.0
2024-01-03 15:15:00,0.001,0.11588553068624764,0.0,0.8
2024-01-03 15:30:00,0.001,0.17972435876469334,0.0,0.6
2024-01-03 15:45:00,0.1907336200641085,0.46599999999999997,0.0,0.0
2024-01-03 16:00:00,0.5904714082723814,0.0714487175293867,0.0,0.0
2024-01-03 16:15:00,0.4854863435082232,0.07355219735291431,0.0,1.4
2024-01-03 16:30:00,0.16616168836457856,0.08954836096865036,0.0,3.0
2024-01-03 16:45:00,0.5149083967827618,0.19737593972558778,0.0,3.0
2024-01-03 17:00:00,1.2575608255053539,0.2894675151765897,0.0,2.2
2024-01-03 17:15:00,0.12384923520517449,0.18782374237267352,0.0,0.0
2024-01-03 17:30:00,0.1218282831049564,0.18703549288116195,0.0,0.0
2024-01-03 17:45:00,0.3680441955704638,0.176,0.0,0.0
2024-01-03 18:00:00,0.05781048888980152,0.074,0.0,2.2
2024-01-03 18:15:00,0.001,0.13157649898302312,0.0,0.8
2024-01-03 18:30:00,0.001,0.1198237423726735,0.0,0.0
2024-01-03 18:45:00,0.23432020964825145,0.0538237423726735,0.0,0.0
2024-01-03 19:00:00,0.7039212343379038,0.0538237423726735,0.0,0.0
2024-01-03 19:15:00,0.34459935945807013,0.06995707570600683,1.8,0.0
2024-01-03 19:30:00,0.17055433073639628,0.7136472433896504,0.0,0.0
2024-01-03 19:45:00,0.6931757513099117,0.2877243587646933,0.0,0.0
2024-01-03 20:00:00,1.1064459872400179,0.2422543569007429,0.0,1.6
2024-01-03 20:15:00,0.08670669606343534,0.20637593972558782,0.0,0.0
2024-01-03 20:30:00,0.16148062471651628,0.7394426063922546,0.0,0.0
2024-01-03 20:45:00,0.4466169173542534,0.14990927305892116,0.0,0.0
2024-01-03 21:00:00,0.40076831462441487,0.24015087707721527,0.0,1.2
2024-01-03 21:15:00,0.001,0.3163759397255878,0.0,0.0
2024-01-03 21:30:00,0.001,0.21370927305892115,0.0,1.2
2024-01-03 21:45:00,0.001,0.20637593972558782,0.0,0.4
2024-01-03 22:00:00,0.001,0.6910426063922546,0.0,2.0
2024-01-03 22:15:00,0.001,0.06039989403275377,0.0,3.0
2024-01-03 22:30:00,0.001,0.5164139192941105,0.0,0.2
2024-01-03 22:45:00,0.001,1.16943469226803,0.0,2.2
2024-01-03 23:00:00,0.001,0.5520426063922544,0.0,0.0
2024-01-03 23:15:00,0.001,0.0853759397255878,0.0,0.0
2024-01-03 23:30:00,0.001,0.0853759397255878,0.0,2.8
2024-01-03 23:45:00,0.001,0.13377593972558782,0.0,1.4
2024-01-04 00:00:00,0.001,0.2772602082065916,0.0,1.0
2024-01-04 00:15:00,0.001,0.22166666666666668,0.0,1.0
2024-01-04 00:30:00,0.001,0.163,0.0,2.8
2024-01-04 00:45:00,0.001,0.163,0.0,0.2
2024-01-04 01:00:00,0.001,0.1388,0.0,0.0
2024-01-04 01:15:00,0.001,0.05666666666666667,0.0,0.0
2024-01-04 01:30:00,0.001,0.152,0.0,0.0
2024-01-04 01:45:00,0.001,0.07133333333333333,0.0,0.0
2024-01-04 02:00:00,0.001,0.042,0.0,0.0
2024-01-04 02:15:00,0.001,0.042,0.0,0.0
2024-01-04 02:30:00,0.001,0.042,0.0,0.0
2024-01-04 02:45:00,0.001,0.08600000000000001,0.0,0.0
2024-01-04 03:00:00,0.001,0.152,0.0,0.0
2024-01-04 03:15:00,0.001,0.042,0.0,0.0
2024-01-04 03:30:00,0.001,0.042,0.0,0.0
2024-01-04 03:45:00,0.001,0.042,0.0,0.0
2024-01-04 04:00:00,0.001,0.042,0.0,0.0
2024-01-04 04:15:00,0.001,0.11533333333333333,0.8,0.0
2024-01-04 04:30:00,0.001,0.12266666666666666,2.4,0.0
2024-01-04 04:45:00,0.001,0.042,0.0,0.0
2024-01-04 05:00:00,0.001,0.042,0.0,0.0
2024-01-04 05:15:00,0.001,0.042,0.0,0.0
2024-01-04 05:30:00,0.001,0.042,0.0,0.0
2024-01-04 05:45:00,0.001,0.14466666666666667,0.0,0.0
2024-01-04 06:00:00,0.001,0.09333333333333332,0.0,0.0
2024-01-04 06:15:00,0.001,0.042,0.0,0.0
2024-01-04 06:30:00,0.001,0.042,0.0,0.0
2024-01-04 06:45:00,0.001,0.042,0.0,0.0
2024-01-04 07:00:00,0.001,0.064,0.0,0.0
2024-01-04 07:15:00,0.001,0.152,0.0,0.0
2024-01-04 07:30:00,0.001,0.064,0.0,0.0
2024-01-04 07:45:00,0.001,0.042,0.0,0.0
2024-01-04 08:00:00,0.001,0.042,0.0,0.0
2024-01-04 08:15:00,0.001,0.042,1.8,0.0
2024-01-04 08:30:00,0.001,0.09333333333333332,0.0,0.0
2024-01-04 08:45:00,0.001,0.14466666666666667,0.0,0.0
2024-01-04 09:00:00,0.001,0.042,0.0,0.0
2024-01-04 09:15:00,0.001,0.042,0.0,0.0
2024-01-04 09:30:00,0.001,0.042,0.0,0.0
2024-01-04 09:45:00,0.001,0.042,0.0,0.0
2024-01-04 10:00:00,0.001,0.12266666666666666,0.0,2.2
2024-01-04 10:15:00,0.001,0.12486666666666667,0.0,0.0
2024-01-04 10:30:00,0.001,0.055,0.0,2.0
2024-01-04 10:45:00,0.001,0.055,0.0,2.8
2024-01-04 11:00:00,0.001,0.055,0.0,0.0
2024-01-04 11:15:00,0.001,0.05350599593209253,0.0,0.0
2024-01-04 11:30:00,0.001,0.1638237423726735,0.0,0.0
2024-01-04 11:45:00,0.001,0.0978237423726735,0.0,1.4
2024-01-04 12:00:00,0.001,0.0538237423726735,1.8,0.0
2024-01-04 12:15:00,0.001,0.0538237423726735,0.0,0.0
2024-01-04 12:30:00,0.001,0.0538237423726735,0.0,0.0
2024-01-04 12:45:00,0.001,0.1931215828248449,0.0,0.0
2024-01-04 13:00:00,0.001,0.273,0.0,0.6
2024-01-04 13:15:00,0.001,0.17766666666666667,0.0,1.8
2024-01-04 13:30:00,0.001,0.163,0.0,0.0
2024-01-04 13:45:00,0.001,0.163,0.0,0.8
2024-01-04 14:00:00,0.001,0.10319616361573607,0.0,0.8
2024-01-04 14:15:00,0.001,0.11942374237267352,0.0,0.0
2024-01-04 14:30:00,0.001,0.3854904090393402,0.0,0.0
2024-01-04 14:45:00,0.001,0.19389040903934018,0.0,0.0
2024-01-04 15:00:00,0.001,0.305380730587021,0.0,2.6
2024-01-04 15:15:00,0.001,0.42063219735291424,0.0,3.0
2024-01-04 15:30:00,0.001,0.3878855306862476,0.0,2.6
2024-01-04 15:45:00,0.001,0.2525521973529143,1.2,0.0
2024-01-04 16:00:00,0.001,0.24181886401958094,0.6,0.0
2024-01-04 16:15:00,0.001,0.2157521973529143,0.0,1.2
2024-01-04 16:30:00,0.001,0.2075521973529143,0.0,1.6
2024-01-04 16:45:00,0.001,0.20061886401958098,0.0,0.0
2024-01-04 17:00:00,0.001,0.20188553068624765,0.0,0.0
2024-01-04 17:15:00,0.001,1.8410855306862477,0.0,0.0
2024-01-04 17:30:00,0.001,1.171618864019581,0.0,0.0
2024-01-04 17:45:00,0.001,0.26762087894116576,0.0,0.0
2024-01-04 18:00:00,0.001,0.170298081807868,0.0,0.0
2024-01-04 18:15:00,0.001,0.7342515809608945,0.0,0.0
2024-01-04 18:30:00,0.001,0.2651226063922545,0.0,0.0
2024-01-04 18:45:00,0.001,0.8044959397255877,0.0,0.0
2024-01-04 19:00:00,0.001,0.6297092730589211,0.0,0.0
2024-01-04 19:15:00,0.001,1.457838528652294,0.0,0.0
2024-01-04 19:30:00,0.001,1.361834798235276,1.0,2.8
2024-01-04 19:45:00,0.001,0.2075521973529143,0.8,3.0
2024-01-04 20:00:00,0.001,0.27670519531896054,0.0,3.0
2024-01-04 20:15:00,0.001,0.2943759397255878,0.0,1.0
2024-01-04 20:30:00,0.001,0.6061759397255879,0.0,0.0
2024-01-04 20:45:00,0.001,0.7394426063922546,0.0,0.0
2024-01-04 21:00:00,0.001,0.1853411414903116,0.0,0.0
2024-01-04 21:15:00,0.001,0.7078904090393402,0.0,0.0
2024-01-04 21:30:00,0.001,0.27015707570600683,0.0,0.0
2024-01-04 21:45:00,0.001,0.2404237423726735,0.0,0.4
2024-01-04 22:00:00,0.001,0.18782374237267352,0.0,3.0
2024-01-04 22:15:00,0.001,0.18782374237267352,0.0,1.2
2024-01-04 22:30:00,0.001,0.18782374237267352,0.0,1.0
2024-01-04 22:45:00,0.001,0.1912237423726735,0.0,0.0
2024-01-04 23:00:00,0.001,0.2953411414903116,0.0,0.0
2024-01-04 23:15:00,0.001,0.23570927305892114,0.0,0.0
2024-01-04 23:30:00,0.001,0.20637593972558782,0.0,0.0
2024-01-04 23:45:00,0.001,0.20322294175954156,0.0,0.0
2024-01-05 00:00:00,0.001,0.19455219735291432,0.0,0.0
2024-01-05 00:15:00,0.001,0.2175173991176381,0.0,0.8
2024-01-05 00:30:00,0.001,0.2007472526274438,0.0,1.6
2024-01-05 00:45:00,0.001,0.07355219735291431,0.0,0.0
2024-01-05 01:00:00,0.001,0.07355219735291431,0.0,0.0
2024-01-05 01:15:00,0.001,0.07355219735291431,0.0,0.0
2024-01-05 01:30:00,0.001,0.0630347982352762,0.0,0.0
2024-01-05 01:45:00,0.001,0.11533333333333333,0.0,0.0
2024-01-05 02:00:00,0.001,0.12266666666666666,0.0,0.0
2024-01-05 02:15:00,0.001,0.042,0.0,0.0
2024-01-05 02:30:00,0.001,0.042,0.0,0.0
2024-01-05 02:45:00,0.001,0.44179999999999997,0.0,0.0
2024-01-05 03:00:00,0.001,0.042,0.0,0.0
2024-01-05 03:15:00,0.001,0.14466666666666667,0.0,0.0
2024-01-05 03:30:00,0.001,0.09333333333333332,0.0,0.0
2024-01-05 03:45:00,0.001,0.042,2.2,2.2
2024-01-05 04:00:00,0.001,0.042,1.6,0.0
2024-01-05 04:15:00,0.001,0.5750666666666666,0.0,0.0
2024-01-05 04:30:00,0.001,0.064,0.0,1.0
2024-01-05 04:45:00,0.001,0.6850666666666666,0.0,0.6
2024-01-05 05:00:00,0.001,0.064,0.0,0.0
2024-01-05 05:15:00,0.001,0.042,0.0,0.0
2024-01-05 05:30:00,0.001,0.042,0.0,0.0
2024-01-05 05:45:00,0.001,0.042,0.0,0.0
2024-01-05 06:00:00,0.001,0.09333333333333332,0.0,0.0
2024-01-05 06:15:00,0.001,0.2235333333333333,0.0,2.2
2024-01-05 06:30:00,0.001,0.133,0.0,2.0
2024-01-05 06:45:00,0.001,0.133,1.8,1.0
2024-01-05 07:00:00,0.001,0.15403479823527622,0.0,0.8
2024-01-05 07:15:00,0.001,0.08568553068624764,0.0,0.0
2024-01-05 07:30:00,0.001,0.16367785791771977,0.0,0.0
2024-01-05 07:45:00,0.001,0.15870927305892116,0.0,0.0
2024-01-05 08:00:00,0.001,0.0853759397255878,0.0,0.4
2024-01-05 08:15:00,0.001,0.055927222196201117,0.0,1.6
2024-01-05 08:30:00,0.001,0.055557075706006834,0.0,2.6
2024-01-05 08:45:00,0.001,0.10310124745755785,0.0,2.4
2024-01-05 09:00:00,0.001,0.20915999999999998,0.0,2.6
2024-01-05 09:15:00,0.001,1.2624666666666668,0.0,0.0
2024-01-05 09:30:00,0.001,1.3734000000000002,1.0,0.0
2024-01-05 09:45:00,0.001,0.16993333333333333,0.8,0.0
2024-01-05 10:00:00,0.001,0.176,0.0,0.0
2024-01-05 10:15:00,0.001,0.2053333333333333,0.0,0.0
2024-01-05 10:30:00,0.001,0.286,0.0,1.8
2024-01-05 10:45:00,0.030528685607001272,0.19066666666666665,0.0,0.0
