,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-01 16:30:00,0.001,0.001,0.0,0.2759831373647351,0.5262709950001173
2024-01-01 16:45:00,0.001,0.001,0.0,0.8756974757013526,0.4860759397255878
2024-01-01 17:00:00,0.001,0.001,0.0,0.07226666666666669,0.6164680256013634
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.9199188640195809
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.35482869633593744
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.5342759397255877
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.5109724599020601
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.29392374237267355
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,2.2435237423726737
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,1.607657075706007
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.34880432833345065
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.5502092730589212
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,1.0466013589346967
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.476616945827449
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.4215426063922545
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.9808092730589212
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.40207593972558786
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.7941744748236449
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.5105281859111639
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.38978553068624766
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.46125219735291434
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.4659816943019838
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.5751426063922545
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.5182938888628678
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,1.083209273058921
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.5329426063922544
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.46519344481047215
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.3941699437934953
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.37466202043147734
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.4755237423726735
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.48285707570600683
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.3342570757060068
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.19321774644058096
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.18769999999999998
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.7207666666666666
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.2703666666666667
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.27604666666666666
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.22933333333333333
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.237
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.30400000000000005
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.09
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.08299999999999999
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.397
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.151
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.274
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.305
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-02 07:30:00,0.001,0.8634814531737187,0.0,0.001,0.052
2024-01-02 07:45:00,0.001,1.857995618523015,0.0,0.001,0.14066666666666666
2024-01-02 08:00:00,0.001,1.9701877264540295,0.0,0.001,0.37633333333333335
2024-01-02 08:15:00,0.001,1.9077775307551545,0.0,0.001,0.114
2024-01-02 08:30:00,0.001,0.44058325089269434,0.0,0.001,0.052
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.16493333333333332
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.173
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.21706666666666666
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.8068000000000001
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.34326666666666666
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.09953333333333333
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.186
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.17646666666666666
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.1972
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.4390666666666666
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.35700000000000004
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.2866666666666667
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.4559333333333333
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,2.2708
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,1.0422666666666667
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.17866666666666664
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.2763733333333333
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.3236098323163565
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.2615237423726735
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.1995237423726735
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.20472374237267352
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.2885237423726735
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.40252374237267347
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.24988441310724763
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.35483333333333333
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.1980333333333333
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.24216666666666667
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.4250333333333333
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.5897
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.46303333333333335
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.4823666666666667
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.5071
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.3087
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.3192173991176381
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.504918864019581
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.4409045245843864
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.21324260639225448
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.4282426063922545
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.38923766166678403
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.9423570757060069
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,1.7081744748236452
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,3.1638759397255876
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,1.1926210235674095
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.9168759397255878
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.5200759397255877
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.8397426063922545
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.5372759397255877
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.6630759397255878
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.8982092730589211
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.6039778579177197
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.954754356900743
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.5867426063922544
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.4373426063922545
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.6734759397255877
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.5217426063922544
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.7447267781438055
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.6129581932850068
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,1.4070092730589212
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.5350759397255878
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.6089426063922544
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,1.010232774075898
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.23048406578430478
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.1892764989830231
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.26279040903934014
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.4755237423726735
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.8319904090393401
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.49785707570600685
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.3157942454236041
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.18769999999999998
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.13466666666666666
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.21633333333333332
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.242
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.09
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.18633333333333332
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.30400000000000005
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.14066666666666666
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.5850666666666666
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.08299999999999999
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.3463333333333333
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.20166666666666666
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.3185333333333334
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.5850666666666666
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.061533333333333336
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.23633333333333334
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.36866666666666664
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.06413333333333333
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.05373333333333333
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.9518
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,2.5113333333333334
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,1.2848000000000002
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.065
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.05806666666666667
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.07209424542360411
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.0768237423726735
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.28515707570600685
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.3244904090393402
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.6072237423726735
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.46362374237267356
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.05278824949151157
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.46442087894116574
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.23735886401958098
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.453918864019581
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.3646521973529143
2024-01-03 12:45:00,0.001,0.001,0.9003333333333333,0.001,0.38651886401958097
2024-01-03 13:00:00,0.001,0.001,2.1000666666666667,0.001,0.49954871752938673
2024-01-03 13:15:00,0.001,0.001,1.0505333333333333,0.001,0.18769999999999998
2024-01-03 13:30:00,0.001,0.001,0.6007333333333332,0.001,0.2637
2024-01-03 13:45:00,0.001,0.001,0.0002666666666666667,0.001,0.3777
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.3347
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.5231666666666667
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.4388333333333333
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.3217
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.3470333333333333
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.9054333333333333
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.4602333333333333
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.6765487175293867
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.7500562750928749
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.4730759397255878
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.4730759397255878
2024-01-03 16:45:00,0.001,0.001,0.0,0.05564715796137402,0.5802341818432564
2024-01-03 17:00:00,0.001,0.001,0.0,0.22013987331463125,0.5102904090393402
2024-01-03 17:15:00,0.001,0.001,0.0,0.9795795582158954,0.38376091209027074
2024-01-03 17:30:00,0.001,0.001,0.0,0.3190568556123789,0.32207857103919235
2024-01-03 17:45:00,0.001,0.001,0.0,0.14121900394048875,0.22068553068624766
2024-01-03 18:00:00,0.001,0.001,0.0,0.23940084995644734,0.28521886401958096
2024-01-03 18:15:00,0.001,0.001,0.0,0.67508669111518,0.42341886401958095
2024-01-03 18:30:00,0.001,0.001,1.0503333333333333,0.11586924878944922,0.6298556679386483
2024-01-03 18:45:00,0.001,0.001,1.9501333333333333,0.23374226993171238,0.44993766166678395
2024-01-03 19:00:00,0.001,0.001,1.2004666666666666,1.1687090628504015,0.6074092730589211
2024-01-03 19:15:00,0.001,0.001,0.45026666666666665,0.9384860337014035,0.5311426063922544
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.46727593972558784
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.9563699437934953
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,1.145993444810472
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.5226759397255878
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.5040759397255878
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.6280759397255877
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.7257426063922544
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.7522759397255878
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.6630759397255878
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.9488759397255878
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.4730759397255878
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.5557426063922544
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.5867426063922544
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.4569426063922545
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.6250759397255877
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.5997426063922544
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.324755060784422
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.3058237423726735
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.43700407773996053
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.2753333333333333
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.20173333333333332
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.22933333333333333
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,1.1181333333333334
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.08299999999999999
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.207
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.11299999999999999
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.242
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.09
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.13466666666666666
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.16566666666666666
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.242
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.14066666666666666
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.5861333333333333
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.2533333333333333
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.5911333333333334
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.08299999999999999
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.3017333333333333
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.2653333333333333
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.065
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.065
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.06413333333333333
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.052
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.17266666666666666
2024-01-04 08:30:00,0.001,0.001,0.0,0.05564715796137402,0.3556666666666667
2024-01-04 08:45:00,0.001,0.001,0.0,0.22013987331463125,0.18408666666666665
2024-01-04 09:00:00,0.001,0.001,0.0,0.9795795582158954,0.18769999999999998
2024-01-04 09:15:00,0.001,0.001,0.0,0.3190568556123789,0.7224999999999999
2024-01-04 09:30:00,0.001,0.001,0.0,0.14121900394048875,0.2007
2024-01-04 09:45:00,0.001,0.001,0.0,0.23940084995644734,0.2007
2024-01-04 10:00:00,0.001,0.001,0.0,0.67508669111518,0.5123666666666667
2024-01-04 10:15:00,0.001,0.001,0.0,0.11586924878944922,0.3640333333333334
2024-01-04 10:30:00,0.001,0.001,0.0,0.23374226993171238,0.7285666666666665
2024-01-04 10:45:00,0.001,0.001,0.0,1.1687090628504015,0.18769999999999998
2024-01-04 11:00:00,0.001,0.001,0.0,0.9583355868984219,1.1451666666666667
2024-01-04 11:15:00,0.001,0.001,0.0,0.15898641551634765,2.3097
2024-01-04 11:30:00,0.001,0.001,0.0,0.19416460380795228,1.5074333333333334
2024-01-04 11:45:00,0.001,0.001,0.0,0.4402888580549542,0.5874333333333334
2024-01-04 12:00:00,0.001,0.001,0.0,0.18028871711386005,0.3020333333333333
2024-01-04 12:15:00,0.001,0.001,0.0,0.001,0.6914999999999999
2024-01-04 12:30:00,0.001,0.001,0.0,0.001,0.24316666666666667
2024-01-04 12:45:00,0.001,0.001,0.0,0.001,0.736919664632713
2024-01-04 13:00:00,0.001,0.001,0.0,0.001,0.28765707570600685
2024-01-04 13:15:00,0.001,0.001,0.0,0.001,0.5609237423726736
2024-01-04 13:30:00,0.001,0.001,0.0,0.001,0.5436570757060067
2024-01-04 13:45:00,0.001,0.001,0.0,0.001,0.4415237423726735
2024-01-04 14:00:00,0.001,0.001,0.0,0.001,0.32683074440662724
2024-01-04 14:15:00,0.001,0.001,0.0,0.001,0.5735333333333333
2024-01-04 14:30:00,0.001,0.001,0.0,0.001,0.48593333333333333
2024-01-04 14:45:00,0.001,0.001,0.0,0.001,0.255
2024-01-04 15:00:00,0.001,0.001,0.0,0.001,0.36666666666666664
2024-01-04 15:15:00,0.001,0.001,0.0,0.001,0.356
2024-01-04 15:30:00,0.001,0.001,0.0,0.001,0.294
2024-01-04 15:45:00,0.001,0.001,0.0,0.001,0.294
2024-01-04 16:00:00,0.001,0.001,0.15033333333333332,0.001,0.294
2024-01-04 16:15:00,0.001,0.001,2.25,0.001,0.3376666666666666
2024-01-04 16:30:00,0.001,0.001,1.0505333333333333,0.001,0.197
2024-01-04 16:45:00,0.001,0.001,1.2002,0.001,0.2091034798235276
2024-01-04 17:00:00,0.001,0.001,0.0,0.001,0.09388553068624764
2024-01-04 17:15:00,0.001,0.001,0.0,0.001,0.0835521973529143
2024-01-04 17:30:00,0.001,0.001,0.0,0.001,0.4833521973529143
2024-01-04 17:45:00,0.001,0.001,0.0,0.001,0.3211521973529143
2024-01-04 18:00:00,0.001,0.001,0.0,0.001,0.517918864019581
2024-01-04 18:15:00,0.001,0.001,0.0,0.001,0.4453778579177197
2024-01-04 18:30:00,0.001,0.001,0.0,0.001,0.4787426063922544
2024-01-04 18:45:00,0.001,0.001,0.0,0.001,0.37340927305892113
2024-01-04 19:00:00,0.001,0.001,0.0,0.001,0.9744092730589212
2024-01-04 19:15:00,0.001,0.001,0.0,0.001,2.537409273058921
2024-01-04 19:30:00,0.001,0.001,0.0,0.001,1.81133469226803
2024-01-04 19:45:00,0.001,0.001,0.0,0.001,0.3655855306862477
2024-01-04 20:00:00,0.001,0.001,0.0,0.001,0.4745855306862477
2024-01-04 20:15:00,0.001,0.001,0.0,0.001,0.4425855306862477
2024-01-04 20:30:00,0.001,0.001,0.0,0.001,0.46125219735291434
