,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.31936666666666663,0.0,0.0
2024-01-01 00:15:00,0.0,0.3046999999999999,0.0,0.0
2024-01-01 00:30:00,0.0,0.3278382780588039,0.0,0.0
2024-01-01 00:45:00,0.0,0.33625219735291434,0.0,3.6666666666666665
2024-01-01 01:00:00,0.0,0.2636521973529143,0.0,0.3333333333333333
2024-01-01 01:15:00,0.0,0.28858553068624765,0.0,2.3333333333333335
2024-01-01 01:30:00,0.0,0.273918864019581,0.0,3.6666666666666665
2024-01-01 01:45:00,0.0,0.18580347982352763,0.0,0.0
2024-01-01 02:00:00,0.0,0.1837,0.0,0.0
2024-01-01 02:15:00,0.0,0.1837,0.0,5.0
2024-01-01 02:30:00,0.0,0.1837,0.0,0.0
2024-01-01 02:45:00,0.0,0.21303333333333332,0.0,0.0
2024-01-01 03:00:00,0.0,0.28636666666666666,0.0,1.0
2024-01-01 03:15:00,0.0,0.1837,0.0,3.0
2024-01-01 03:30:00,0.0,0.1837,0.0,1.3333333333333333
2024-01-01 03:45:00,0.0,0.1837,0.0,2.3333333333333335
2024-01-01 04:00:00,0.0,0.05704666666666667,0.26666666666666666,0.0
2024-01-01 04:15:00,0.0,0.048,4.0,0.0
2024-01-01 04:30:00,0.0,0.14333333333333334,4.0,0.0
2024-01-01 04:45:00,0.0,0.08466666666666667,0.5333333333333333,0.0
2024-01-01 05:00:00,0.0,0.048,0.26666666666666666,0.0
2024-01-01 05:15:00,0.0,0.048,4.0,0.0
2024-01-01 05:30:00,0.0,0.048,4.0,0.0
2024-01-01 05:45:00,0.0,0.048,4.0,0.0
2024-01-01 06:00:00,0.0,0.09933333333333333,1.0666666666666667,0.0
2024-01-01 06:15:00,0.0,0.12866666666666665,0.0,0.0
2024-01-01 06:30:00,0.0,0.048,0.0,0.0
2024-01-01 06:45:00,0.0,0.048,0.0,0.0
2024-01-01 07:00:00,0.0,0.048,0.0,0.0
2024-01-01 07:15:00,0.0,0.048,0.0,0.0
2024-01-01 07:30:00,0.0,0.05533333333333334,0.0,0.0
2024-01-01 07:45:00,0.0,0.158,1.6,0.0
2024-01-01 08:00:00,0.0,0.06266666666666668,1.6,0.0
2024-01-01 08:15:00,0.0,0.048,0.0,0.0
2024-01-01 08:30:00,0.0,0.048,0.0,0.0
2024-01-01 08:45:00,0.0,0.048,0.0,0.0
2024-01-01 09:00:00,0.0,0.048,0.0,0.0
2024-01-01 09:15:00,0.0,0.12133333333333333,0.0,0.0
2024-01-01 09:30:00,0.0,0.10666666666666667,0.0,0.0
2024-01-01 09:45:00,0.0,0.048,0.0,0.0
2024-01-01 10:00:00,0.0,0.048,1.8666666666666667,0.0
