,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.0,0.001,0.20373070201972876,0.0
2024-01-01 00:15:00,0.0,0.001,0.22713469226802996,0.0
2024-01-01 00:30:00,0.0,0.001,0.2192521973529143,3.0
2024-01-01 00:45:00,0.0,0.001,0.29258553068624765,3.0
2024-01-01 01:00:00,0.0,0.001,0.27058553068624763,1.8
2024-01-01 01:15:00,0.0,0.001,0.21714871752938666,0.0
2024-01-01 01:30:00,0.0,0.001,0.18769999999999998,0.0
2024-01-01 01:45:00,0.0,0.001,0.18769999999999998,0.0
2024-01-01 02:00:00,0.0,0.001,0.2170333333333333,0.0
2024-01-01 02:15:00,0.0,0.001,0.2830333333333333,0.0
2024-01-01 02:30:00,0.0,0.001,0.18769999999999998,2.4
2024-01-01 02:45:00,0.0,0.001,0.18769999999999998,1.8
2024-01-01 03:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-01 03:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-01 03:30:00,0.0,0.001,0.19256666666666666,0.0
2024-01-01 03:45:00,0.0,0.001,0.08133333333333333,0.0
2024-01-01 04:00:00,0.0,0.001,0.052,0.0
2024-01-01 04:15:00,0.0,0.001,0.052,0.0
2024-01-01 04:30:00,0.0,0.001,0.052,0.0
2024-01-01 04:45:00,0.0,0.001,0.10333333333333333,0.2
2024-01-01 05:00:00,0.0,0.001,0.12533333333333335,2.0
2024-01-01 05:15:00,0.0,0.001,0.052,0.0
2024-01-01 05:30:00,0.0,0.001,0.052,0.0
2024-01-01 05:45:00,0.0,0.001,0.5850666666666666,0.0
2024-01-01 06:00:00,0.0,0.001,0.05933333333333333,0.0
2024-01-01 06:15:00,0.0,0.001,0.162,2.0
2024-01-01 06:30:00,0.0,0.001,0.059333333333333335,0.0
2024-01-01 06:45:00,0.0,0.001,0.052,0.0
2024-01-01 07:00:00,0.0,0.001,0.052,0.0
2024-01-01 07:15:00,0.0,0.001,0.052,0.0
2024-01-01 07:30:00,0.0,0.001,0.12533333333333335,0.0
2024-01-01 07:45:00,0.0,0.001,0.10333333333333333,0.0
2024-01-01 08:00:00,0.0,0.001,0.052,0.0
2024-01-01 08:15:00,0.0,0.001,0.052,0.0
2024-01-01 08:30:00,0.0,0.001,0.052,2.4
