,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.068,0.0,0.0,0.0
2024-01-01 00:15:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 00:30:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 00:45:00,0.0,0.17,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.16233333333333333,0.0,0.0,0.0
2024-01-01 01:15:00,0.0,0.156,0.0,0.0,0.0
2024-01-01 01:30:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 01:45:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.10800000000000001,0.0,0.0,0.0
2024-01-01 02:15:00,0.0,0.18033333333333335,0.0,0.0,0.0
2024-01-01 02:30:00,0.0,0.112,0.0,0.0,0.0
2024-01-01 02:45:00,0.0,0.13399999999999998,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.046,0.0,1.0666666666666667,0.9
2024-01-01 03:15:00,0.0,0.046,0.0,2.0,1.5
2024-01-01 03:30:00,0.0,0.201,0.0,0.0,0.6
2024-01-01 03:45:00,0.0,0.08733333333333333,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.13399999999999998,0.0,0.0,0.6
2024-01-01 04:15:00,0.0,0.112,0.0,0.0,1.5
2024-01-01 04:30:00,0.0,0.046,0.0,0.0,1.5
2024-01-01 04:45:00,0.0,0.13899999999999998,0.0,0.0,0.5
2024-01-01 05:00:00,0.0,0.14933333333333335,0.0,0.0,0.0
2024-01-01 05:15:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 05:30:00,0.0,0.156,0.0,0.0,1.0
2024-01-01 05:45:00,0.0,0.09000000000000001,0.0,0.0,1.5
2024-01-01 06:00:00,0.0,0.077,0.0,0.0,1.5
2024-01-01 06:15:00,0.0,0.201,0.0,0.6666666666666666,1.5
2024-01-01 06:30:00,0.0,0.05633333333333333,0.0,2.0,1.5
2024-01-01 06:45:00,0.0,0.081,0.0,0.4,1.5
2024-01-01 07:00:00,0.0,0.17767074440662725,0.0,0.0,1.5
2024-01-01 07:15:00,0.0,0.0928237423726735,0.0,0.0,0.3
2024-01-01 07:30:00,0.0,0.1948237423726735,0.0,0.0,1.1
2024-01-01 07:45:00,0.0,0.1388237423726735,0.0,0.0,1.5
2024-01-01 08:00:00,0.0,0.05388249491511567,0.0,0.0,1.5
2024-01-01 08:15:00,0.0,0.09000000000000001,0.0,0.0,1.5
2024-01-01 08:30:00,0.0,0.156,0.0,0.0,1.3
2024-01-01 08:45:00,0.0,0.10800000000000001,0.0,0.0,0.0
2024-01-01 09:00:00,0.0,0.22066666666666668,0.0,0.0,0.0
2024-01-01 09:15:00,0.0,0.167,0.0,0.0,0.0
2024-01-01 09:30:00,0.0,0.18,0.0,0.0,0.0
2024-01-01 09:45:00,0.0,0.246,4.2,0.0,0.8
2024-01-01 10:00:00,0.0,0.26799999999999996,7.0,0.0,1.5
2024-01-01 10:15:00,0.0,0.7804666666666668,7.0,0.0,1.1
2024-01-01 10:30:00,0.0,0.08733333333333333,7.0,0.0,0.0
2024-01-01 10:45:00,0.0,0.046,7.0,0.0,0.0
2024-01-01 11:00:00,0.0,0.046,0.9333333333333333,0.0,0.0
2024-01-01 11:15:00,0.0,0.13399999999999998,0.0,0.0,0.0
2024-01-01 11:30:00,0.0,0.20500000000000002,1.4,0.0,0.0
2024-01-01 11:45:00,0.0,0.14933333333333335,7.0,0.0,0.0
2024-01-01 12:00:00,0.0,0.046,7.0,0.0,0.0
2024-01-01 12:15:00,0.0,0.046,5.133333333333334,0.0,1.0
2024-01-01 12:30:00,0.0,0.046,0.0,0.0,1.5
2024-01-01 12:45:00,0.0,0.187,0.0,0.0,1.5
2024-01-01 13:00:00,0.0,0.24500000000000002,0.0,0.0,1.5
2024-01-01 13:15:00,0.0,0.06673333333333333,0.0,0.0,1.2
2024-01-01 13:30:00,0.0,0.059000000000000004,0.0,1.2,0.0
2024-01-01 13:45:00,0.0,0.059000000000000004,0.0,1.8666666666666667,0.0
2024-01-01 14:00:00,0.0,0.081,0.0,0.0,0.0
2024-01-01 14:15:00,0.0,0.2852,0.0,0.0,0.0
2024-01-01 14:30:00,0.0,0.14033333333333334,0.0,0.0,0.0
2024-01-01 14:45:00,0.0,0.31253333333333333,0.0,0.0,0.0
2024-01-01 15:00:00,0.0,0.31253333333333333,0.0,0.0,0.0
2024-01-01 15:15:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 15:30:00,0.0,0.152,0.0,0.0,0.0
2024-01-01 15:45:00,0.0,0.2903333333333334,0.0,0.0,0.0
2024-01-01 16:00:00,0.0,0.046,0.0,0.0,0.0
2024-01-01 16:15:00,0.0,0.5790666666666666,0.0,0.0,0.9
2024-01-01 16:30:00,0.0,0.056517399117638104,0.0,0.0,1.5
2024-01-01 16:45:00,0.0,0.08543469226802998,0.0,0.0,0.6
2024-01-01 17:00:00,0.0,0.3103759397255878,4.2,0.0,0.0
2024-01-01 17:15:00,0.0,0.6991759397255879,0.0,0.0,0.0
2024-01-01 17:30:00,0.0,0.21037593972558782,0.0,0.0,0.0
2024-01-01 17:45:00,0.0,0.21037593972558782,0.0,0.0,0.7
2024-01-01 18:00:00,0.0,0.5809973779241889,0.0,0.0,1.5
2024-01-01 18:15:00,0.0,0.3085759397255878,0.0,0.0,0.1
2024-01-01 18:30:00,0.0,0.6570426063922544,0.0,0.0,1.4
2024-01-01 18:45:00,0.0,0.3016426063922545,0.0,0.0,1.5
2024-01-01 19:00:00,0.0,0.10237593972558781,0.0,0.0,1.0
2024-01-01 19:15:00,0.0,0.1772713515608536,0.0,0.0,0.0
2024-01-01 19:30:00,0.0,0.2165611719215543,0.0,0.0,0.0
2024-01-01 19:45:00,0.0,0.35355219735291427,0.0,0.0,0.2
2024-01-01 20:00:00,0.0,0.31888553068624764,0.0,0.0,1.5
2024-01-01 20:15:00,0.0,0.24255219735291428,0.0,0.0,0.4
2024-01-01 20:30:00,0.0,0.08351538419605337,0.0,1.6,0.0
2024-01-01 20:45:00,0.0,0.5790666666666666,0.0,1.4666666666666666,1.3
2024-01-01 21:00:00,0.0,0.17,0.0,0.0,1.5
2024-01-01 21:15:00,0.0,0.21136441310724763,0.0,0.0,1.5
2024-01-01 21:30:00,0.0,0.5374570757060069,0.0,0.0,1.5
2024-01-01 21:45:00,0.0,0.8573237423726735,0.0,0.0,1.5
