,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.20837593972558782,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.20837593972558782,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.24749040903934016,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.46069040903934017,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.137215828248449,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.044,1.1
2024-01-01 01:30:00,0.001,0.0,0.001,0.044,1.5
2024-01-01 01:45:00,0.001,0.0,0.001,0.044,1.2
2024-01-01 02:00:00,0.001,0.0,0.001,0.13533333333333333,0.5
2024-01-01 02:15:00,0.001,0.0,0.001,0.3073333333333333,1.5
2024-01-01 02:30:00,0.001,0.0,0.001,0.14533333333333334,1.5
2024-01-01 02:45:00,0.001,0.0,0.001,0.044,0.1
2024-01-01 03:00:00,0.001,0.0,0.001,0.44380000000000003,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.058666666666666666,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.18333333333333332,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.11733333333333333,1.1
2024-01-01 05:00:00,0.001,0.0,0.001,0.11,1.5
2024-01-01 05:15:00,0.001,0.0,0.001,0.18333333333333332,1.5
2024-01-01 05:30:00,0.001,0.0,0.001,0.22133333333333335,0.8
2024-01-01 05:45:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.066,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.051333333333333335,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.14533333333333334,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.234,0.0
