,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.18433333333333332,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.10833333333333334,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.5461333333333334,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.6920666666666667,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.045,0.0,2.0
2024-01-01 02:30:00,0.001,0.001,0.045,0.0,0.6666666666666666
2024-01-01 02:45:00,0.001,0.001,0.20966666666666667,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.18433333333333332,0.0,2.6666666666666665
2024-01-01 03:15:00,0.001,0.001,0.15899999999999997,0.0,0.6666666666666666
2024-01-01 03:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.045,0.0,3.0
2024-01-01 04:15:00,0.001,0.001,0.045,3.3333333333333335,1.0
2024-01-01 04:30:00,0.001,0.001,0.3363333333333333,0.0,0.0
2024-01-01 04:45:00,0.001,0.001,0.17166666666666666,1.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 05:30:00,0.001,0.001,0.045,1.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.045,1.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.17166666666666666,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.3363333333333333,1.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.5780666666666666,5.0,1.6666666666666667
2024-01-01 06:45:00,0.001,0.001,0.055400000000000005,5.0,2.6666666666666665
2024-01-01 07:00:00,0.001,0.001,0.058,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.058,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.15933333333333335,0.0,0.0
2024-01-01 07:45:00,0.001,0.001,0.20966666666666667,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.19699999999999998,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.121,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.17166666666666666,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.045,4.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.17166666666666666,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.121,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.197,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.197,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.32366666666666666,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.18433333333333332,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.1751333333333333,4.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.47000000000000003,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.1723104394705829,0.0,3.6666666666666665
2024-01-01 18:45:00,0.001,0.001,0.19991694582744898,0.0,2.0
2024-01-01 19:00:00,0.001,0.001,0.6091759397255879,0.0,5.0
2024-01-01 19:15:00,0.001,0.001,0.2335759397255878,0.0,5.0
2024-01-01 19:30:00,0.001,0.001,0.31070927305892115,0.0,1.3333333333333333
2024-01-01 19:45:00,0.001,0.001,0.3613759397255878,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.4764585406079496,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.33037593972558776,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.32406994379349524,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.5937759397255878,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,2.6143092730589212,0.0,2.6666666666666665
2024-01-01 21:15:00,0.001,0.001,0.44437593972558775,0.0,2.0
2024-01-01 21:30:00,0.001,0.001,0.39370927305892106,0.0,3.0
2024-01-01 21:45:00,0.001,0.001,0.46103852865229383,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.29179883358833825,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.2988237423726735,0.0,2.3333333333333335
2024-01-01 22:30:00,0.001,0.001,0.9332237423726736,0.0,4.0
2024-01-01 22:45:00,0.001,0.001,0.42940780815697827,0.0,5.0
2024-01-01 23:00:00,0.001,0.001,0.3016502791607823,0.0,5.0
2024-01-01 23:15:00,0.001,0.001,0.299218864019581,0.0,5.0
2024-01-01 23:30:00,0.001,0.001,0.31648553068624763,0.0,5.0
2024-01-01 23:45:00,0.001,0.001,0.20361886401958096,0.0,5.0
2024-01-02 00:00:00,0.001,0.001,0.27995421227449907,0.0,5.0
2024-01-02 00:15:00,0.001,0.001,0.28,0.0,5.0
2024-01-02 00:30:00,0.001,0.001,0.6910000000000001,0.0,5.0
2024-01-02 00:45:00,0.001,0.001,0.045,0.0,5.0
2024-01-02 01:00:00,0.001,0.001,0.15899999999999997,0.0,5.0
2024-01-02 01:15:00,0.001,0.001,0.13366666666666666,0.0,1.3333333333333333
2024-01-02 01:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.18433333333333332,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.20966666666666667,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.045,0.0,2.6666666666666665
2024-01-02 03:45:00,0.001,0.001,0.045,0.0,0.3333333333333333
2024-01-02 04:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.045,4.333333333333333,0.0
2024-01-02 04:30:00,0.001,0.001,0.311,1.6666666666666667,0.0
2024-01-02 04:45:00,0.001,0.001,0.197,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.349,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.057666666666666665,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.045,0.0,0.6666666666666666
2024-01-02 07:00:00,0.001,0.001,0.045,0.0,4.666666666666667
2024-01-02 07:15:00,0.001,0.001,0.4448,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.2431333333333333,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.30533333333333335,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.3433333333333333,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.1786208789411657,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.1975521973529143,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.1975521973529143,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.19401886401958096,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.19055219735291432,0.0,0.3333333333333333
2024-01-02 09:30:00,0.001,0.001,0.10618406578430477,0.0,3.6666666666666665
2024-01-02 09:45:00,0.001,0.001,0.19699999999999998,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.045,0.0,3.3333333333333335
2024-01-02 10:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.045,0.0,3.3333333333333335
2024-01-02 11:15:00,0.001,0.001,0.121,1.6666666666666667,1.6666666666666667
2024-01-02 11:30:00,0.001,0.001,0.17166666666666666,2.3333333333333335,3.0
2024-01-02 11:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.14633333333333332,0.0,3.0
2024-01-02 12:15:00,0.001,0.001,0.5588,0.0,3.0
2024-01-02 12:30:00,0.001,0.001,0.045,0.0,0.6666666666666666
2024-01-02 12:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.045,0.0,1.3333333333333333
2024-01-02 14:30:00,0.001,0.001,0.045,0.0,5.0
2024-01-02 14:45:00,0.001,0.001,0.17166666666666666,0.0,0.3333333333333333
2024-01-02 15:00:00,0.001,0.001,0.22233333333333333,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.045,0.0,4.333333333333333
2024-01-02 16:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.2983333333333333,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.20966666666666667,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.057133333333333335,0.0,1.6666666666666667
2024-01-02 17:15:00,0.001,0.001,0.058,0.0,5.0
2024-01-02 17:30:00,0.001,0.001,0.14673333333333333,0.0,1.0
2024-01-02 17:45:00,0.001,0.001,0.2023333333333333,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.41357509121566477,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,1.1508346922680301,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.5156426063922545,0.0,1.6666666666666667
2024-01-02 18:45:00,0.001,0.001,2.729375939725588,0.0,1.0
2024-01-02 19:00:00,0.001,0.001,0.4822426063922544,0.3333333333333333,0.0
2024-01-02 19:15:00,0.001,0.001,0.19180780815697826,3.6666666666666665,0.0
2024-01-02 19:30:00,0.001,0.001,0.2913688262144953,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.31512566056480545,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.3646904090393402,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.3004655002550049,0.0,2.6666666666666665
2024-01-02 20:30:00,0.001,0.001,0.33037593972558776,0.0,3.0
2024-01-02 20:45:00,0.001,0.001,0.33037593972558776,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.42303852865229385,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.31296117192155426,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.13630146490194286,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.2522543569007429,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0883759397255878,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.6617759397255879,0.0,2.6666666666666665
2024-01-02 22:30:00,0.001,0.001,0.31070927305892115,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.29866116268376086,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.2812666666666666,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.36333333333333334,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.35866666666666663,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.179,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.27253333333333335,0.0,3.6666666666666665
2024-01-03 00:15:00,0.001,0.001,0.20739999999999997,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.4448,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.14418406578430476,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.19055219735291432,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.17788553068624763,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.19055219735291432,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.07444871752938668,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.045,0.0,4.333333333333333
2024-01-03 02:45:00,0.001,0.001,0.15899999999999997,0.0,1.6666666666666667
2024-01-03 03:00:00,0.001,0.001,0.235,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.5780666666666666,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.07446666666666667,3.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.8527333333333333,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.5002,0.0,1.0
2024-01-03 05:00:00,0.001,0.001,0.17826666666666666,0.0,5.0
2024-01-03 05:15:00,0.001,0.001,0.44480000000000003,0.0,1.3333333333333333
2024-01-03 05:30:00,0.001,0.001,0.045,0.0,2.0
2024-01-03 05:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.4569333333333333,0.0,2.6666666666666665
2024-01-03 06:30:00,0.001,0.001,0.4828,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.15899999999999997,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.24713333333333332,0.0,0.6666666666666666
2024-01-03 08:15:00,0.001,0.001,0.07933741107329391,0.0,4.333333333333333
2024-01-03 08:30:00,0.001,0.001,0.06982374237267351,1.6666666666666667,0.0
2024-01-03 08:45:00,0.001,0.001,0.6028904090393402,2.3333333333333335,0.0
2024-01-03 09:00:00,0.001,0.001,0.16249040903934017,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.1708237423726735,0.0,0.0
2024-01-03 09:30:00,0.001,0.1613153268107452,0.0860942454236041,0.0,0.6666666666666666
2024-01-03 09:45:00,0.001,0.4742561237541715,1.7020000000000002,0.0,2.0
2024-01-03 10:00:00,0.001,0.614273171681349,1.2579999999999998,0.0,0.0
2024-01-03 10:15:00,0.40165028568849453,0.15269830158935585,0.5062,0.0,2.3333333333333335
2024-01-03 10:30:00,1.7936349296414096,0.3591484120935252,0.41265899389813876,0.0,2.0
2024-01-03 10:45:00,1.9742961391433866,1.3103478708408682,0.3568237423726735,0.0,0.0
2024-01-03 11:00:00,1.9603980523329312,0.24717629226994017,0.2818237423726735,0.0,0.0
2024-01-03 11:15:00,0.9100461729923902,0.10649224540073976,0.3324904090393402,0.0,0.0
2024-01-03 11:30:00,0.001,0.3213968434492331,0.34430215954782856,0.0,0.0
2024-01-03 11:45:00,0.001,0.8709994292464647,0.5193333333333333,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.18666666666666665,0.0,3.6666666666666665
2024-01-03 12:15:00,0.001,0.001,0.4516,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,1.8457313184117485,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,1.0425521973529144,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.28655219735291426,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.2785483609686503,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.20584260639225443,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.30023766166678395,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.1778237423726735,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.171517746440581,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.166,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.27285107977391426,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.37242374237267356,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.2918237423726735,0.0,4.666666666666667
2024-01-03 15:30:00,0.001,0.001,0.18822374237267347,0.6666666666666666,0.6666666666666666
2024-01-03 15:45:00,0.001,0.001,0.19535707570600683,3.3333333333333335,0.0
2024-01-03 16:00:00,0.001,0.001,0.21615299796604626,0.0,2.6666666666666665
2024-01-03 16:15:00,0.001,0.001,0.1452,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.2756,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.235,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.04586666666666666,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.4739333333333333,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.2803333333333333,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.48533333333333334,0.0,1.3333333333333333
2024-01-03 18:30:00,0.001,0.001,0.35539616361573606,0.0,4.0
