,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 20:45:00,0.001,0.40648553068624765,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.19824175788233145,0.0,0.6666666666666666,2.0
2024-01-01 21:15:00,0.001,0.23470146490194288,0.0,2.0,0.0
2024-01-01 21:30:00,0.001,0.2297521973529143,0.0,0.9333333333333333,0.0
2024-01-01 21:45:00,0.001,0.4061521973529143,0.0,0.0,1.8
2024-01-01 22:00:00,0.001,0.661218864019581,0.0,0.0,0.4
2024-01-01 22:15:00,0.001,0.4475521973529143,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.3777173991176381,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.294,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.21993333333333334,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.18466666666666667,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.16566666666666666,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.052,0.0,0.0,0.0
