,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,1.093383437442911,14.966266887296966,13.521762100462052,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,1.093383437442911,14.897557150454315,13.564280668155314,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,1.093383437442911,14.833989947648574,13.600903273589207,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,1.093383437442911,14.775056480088207,13.632242565936425,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,1.093383437442911,14.720299627354068,13.658848728557524,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,1.093383437442911,14.66930868752751,13.681215838733607,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,1.093383437442911,14.621714652760035,13.699787579979274,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,1.093383437442911,14.57718596577723,13.714962372842523,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,1.093383437442911,14.535053765731563,13.719349273777349,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,1.093383437442911,14.863531755942319,13.71603867915652,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,1.093383437442911,15.530428634450635,13.74670205747017,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,1.093383437442911,15.444778339097688,13.784961093243187,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,1.093383437442911,15.364865323435405,13.816801499293303,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,1.093383437442911,15.290129214783002,13.842896724671943,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,16.0,1.093383437442911,15.44049760990094,13.866760709401712,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,1.093383437442911,15.508048409257741,13.898610012301766,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,19.0,1.093383437442911,16.06794794404369,13.933857000745729,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,16.666666666666668,1.093383437442911,16.86651342607361,14.011195425556332,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,15.333333333333334,1.093383437442911,17.368262776499293,14.111123621496814,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,15.0,1.093383437442911,17.221540030945153,14.212616225199827,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,18.0,1.093383437442911,17.447010023554586,14.295950545265896,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.0,1.093383437442911,18.019097225630972,14.394303532295902,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,16.0,1.093383437442911,18.066576194321332,14.494456176900425,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,15.0,1.093383437442911,18.039514460900268,14.592968323243577,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.0,1.093383437442911,17.8746823042711,14.67862017809041,10.0,0.7999999999999998,1,0,1,0.7863888888888889
2024-01-01 06:15:00,1.0,15.666666666666666,1.093383437442911,17.729711352147465,14.75116025327671,10.0,0.7999999999999998,0,0,1,0.0
2024-01-01 06:30:00,1.0,20.0,1.093383437442911,18.677361137831735,14.829954839924966,10.0,0.7999999999999998,0,0,1,0.0
