,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.18669999999999998,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.18669999999999998,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.3513666666666666,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.21047333333333332,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.206,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.09233333333333334,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.165,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.20299999999999999,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.12333333333333332,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.206,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.11433333333333333,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.241,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.06366666666666666,0.0,2.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.16466666666666666,0.0,1.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.16466666666666666,0.0,0.3333333333333333
2024-01-01 04:15:00,0.001,0.0,0.001,0.06366666666666666,0.0,4.333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.241,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.11433333333333333,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.206,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.12333333333333332,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.20299999999999999,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.165,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.09233333333333334,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.206,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.18333333333333332,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.21566666666666665,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.051,5.866666666666666,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.051,8.8,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.13366666666666666,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.24633333333333332,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.241,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.07633333333333334,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.175,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.3443333333333333,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.127,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.4611333333333333,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.3453333333333333,3.6666666666666665,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.23966666666666667,1.4666666666666666,1.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.5840666666666666,0.0,1.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.051,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.6711333333333334,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,2.7902202717869398,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.4453092730589212,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.10737593972558782,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.10737593972558782,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.14458769023407622,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.36988553068624763,0.0,0.0
