,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.18682374237267352,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.1844589938981388,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.2158736263137219,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.5880188640195809,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.0855521973529143,0.0,1.1
2024-01-01 01:15:00,0.001,0.0,0.001,0.0855521973529143,0.0,0.9
2024-01-01 01:30:00,0.001,0.0,0.001,0.0855521973529143,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.0855521973529143,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.06554029298038858,0.0,0.3
2024-01-01 02:15:00,0.001,0.0,0.001,0.164,0.0,1.5
2024-01-01 02:30:00,0.001,0.0,0.001,0.07600000000000001,0.0,1.5
2024-01-01 02:45:00,0.001,0.0,0.001,0.054,0.0,1.5
2024-01-01 03:00:00,0.001,0.0,0.001,0.054,0.0,1.5
2024-01-01 03:15:00,0.001,0.0,0.001,0.054,0.8,1.5
2024-01-01 03:30:00,0.001,0.0,0.001,0.054,1.0,1.5
2024-01-01 03:45:00,0.001,0.0,0.001,0.142,0.0,1.5
2024-01-01 04:00:00,0.001,0.0,0.001,0.10533333333333333,0.0,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.054,2.2,1.5
2024-01-01 04:30:00,0.001,0.0,0.001,0.054,0.2,1.4
2024-01-01 04:45:00,0.001,0.0,0.001,0.8535999999999999,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.054,1.4,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.11266666666666666,2.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.19113333333333332,3.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.175,1.6,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.175,0.0,0.5
