,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,15.0,15.0,13.5,12.0,2.3888487498056823,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,15.0,14.995366414632873,13.502933653073098,12.0,2.3888487498056823,0.0,0.07599128523650263,60.0,59.99564261825132,0.0
2024-01-01 00:02:00,2.0,15.0,14.990755803923316,13.5058406659885,12.0,2.3888487498056823,0.0,0.07598257147230925,60.0,59.99128573615462,0.0
2024-01-01 00:03:00,2.0,15.0,14.986168017520109,13.508721221763402,12.0,2.3888487498056823,0.0,0.07597385870730526,60.0,59.98692935365263,0.0
2024-01-01 00:04:00,2.0,15.0,14.981602906082108,13.511575502180744,12.0,2.3888487498056823,0.0,0.07596514694137609,60.0,59.982573470688045,0.0
2024-01-01 00:05:00,2.0,15.0,14.977060321271443,13.514403687797536,12.0,2.3888487498056823,0.0,0.07595643617440717,60.0,59.97821808720359,0.0
2024-01-01 00:06:00,2.0,15.0,14.972540115746769,13.517205957953106,12.0,2.3888487498056823,0.0,0.07594772640628397,60.0,59.97386320314199,0.0
2024-01-01 00:07:00,2.0,15.0,14.968042143156554,13.519982490777302,12.0,2.3888487498056823,0.0,0.07593901763689195,60.0,59.96950881844597,0.0
2024-01-01 00:08:00,2.0,15.0,14.963566258132412,13.52273346319864,12.0,2.3888487498056823,0.0,0.07593030986611657,60.0,59.96515493305829,0.0
2024-01-01 00:09:00,2.0,15.0,14.95911231628249,13.525459050952385,12.0,2.3888487498056823,0.0,0.07592160309384334,60.0,59.96080154692167,0.0
2024-01-01 00:10:00,2.0,15.0,14.95468017418489,13.528159428588598,12.0,2.3888487498056823,0.0,0.07591289731995776,60.0,59.95644865997888,0.0
2024-01-01 00:11:00,2.0,15.0,14.950269689381145,13.53083476948011,12.0,2.3888487498056823,0.0,0.07590419254434536,60.0,59.952096272172675,0.0
2024-01-01 00:12:00,2.0,15.0,14.945880720369722,13.533485245830452,12.0,2.3888487498056823,0.0,0.07589548876689163,60.0,59.947744383445816,0.0
2024-01-01 00:13:00,2.0,15.0,14.941513126599594,13.536111028681727,12.0,2.3888487498056823,0.0,0.07588678598748215,60.0,59.94339299374107,0.0
2024-01-01 00:14:00,2.0,15.0,14.937166768463827,13.538712287922438,12.0,2.3888487498056823,0.0,0.07587808420600246,60.0,59.93904210300123,0.0
2024-01-01 00:15:00,2.0,15.0,14.932841507293235,13.541289192295247,12.0,2.3888487498056823,0.0,0.07586938342233814,60.0,59.934691711169066,0.0
2024-01-01 00:16:00,2.0,15.0,14.928537205350061,13.543841909404701,12.0,2.3888487498056823,0.0,0.07586068363637474,60.0,59.93034181818737,0.0
2024-01-01 00:17:00,2.0,15.0,14.92425372582171,13.54637060572489,12.0,2.3888487498056823,0.0,0.0758519848479979,60.0,59.92599242399895,0.0
2024-01-01 00:18:00,2.0,15.0,14.91999093281452,13.548875446607063,12.0,2.3888487498056823,0.0,0.07584328705709321,60.0,59.9216435285466,0.0
2024-01-01 00:19:00,2.0,15.0,14.91574869134757,13.551356596287185,12.0,2.3888487498056823,0.0,0.07583459026354629,60.0,59.917295131773145,0.0
2024-01-01 00:20:00,2.0,15.0,14.911526867346547,13.553814217893455,12.0,2.3888487498056823,0.0,0.07582589446724278,60.0,59.91294723362139,0.0
2024-01-01 00:21:00,2.0,15.0,14.907325327637631,13.55624847345376,12.0,2.3888487498056823,0.0,0.07581719966806831,60.0,59.908599834034156,0.0
2024-01-01 00:22:00,2.0,15.0,14.903143939941438,13.558659523903085,12.0,2.3888487498056823,0.0,0.07580850586590858,60.0,59.904252932954286,0.0
2024-01-01 00:23:00,2.0,15.0,14.898982572867002,13.561047529090876,12.0,2.3888487498056823,0.0,0.07579981306064923,60.0,59.899906530324614,0.0
2024-01-01 00:24:00,2.0,15.0,14.894841095905786,13.563412647788352,12.0,2.3888487498056823,0.0,0.07579112125217596,60.0,59.89556062608798,0.0
2024-01-01 00:25:00,2.0,15.0,14.890719379425748,13.56575503769576,12.0,2.3888487498056823,0.0,0.07578243044037447,60.0,59.891215220187235,0.0
2024-01-01 00:26:00,2.0,15.0,14.88661729466544,13.568074855449591,12.0,2.3888487498056823,0.0,0.07577374062513047,60.0,59.886870312565236,0.0
2024-01-01 00:27:00,2.0,15.0,14.882534713728141,13.570372256629742,12.0,2.3888487498056823,0.0,0.0757650518063297,60.0,59.88252590316485,0.0
2024-01-01 00:28:00,2.0,15.0,14.878471509576046,13.572647395766635,12.0,2.3888487498056823,0.0,0.07575636398385788,60.0,59.87818199192894,0.0
2024-01-01 00:29:00,2.0,15.0,14.874427556024475,13.57490042634828,12.0,2.3888487498056823,0.0,0.07574767715760078,60.0,59.87383857880039,0.0
2024-01-01 00:30:00,2.0,15.0,14.870402727736131,13.5771315008273,12.0,2.3888487498056823,0.0,0.07573899132744416,60.0,59.86949566372208,0.0
2024-01-01 00:31:00,2.0,15.0,14.8663969002154,13.579340770627894,12.0,2.3888487498056823,0.0,0.0757303064932738,60.0,59.86515324663689,0.0
2024-01-01 00:32:00,2.0,15.0,14.862409949802682,13.58152838615278,12.0,2.3888487498056823,0.0,0.07572162265497547,60.0,59.86081132748773,0.0
2024-01-01 00:33:00,2.0,15.0,14.858441753668762,13.583694496790052,12.0,2.3888487498056823,0.0,0.075712939812435,60.0,59.8564699062175,0.0
2024-01-01 00:34:00,2.0,15.0,14.854492189809221,13.585839250920035,12.0,2.3888487498056823,0.0,0.0757042579655382,60.0,59.8521289827691,0.0
2024-01-01 00:35:00,2.0,15.0,14.850561137038882,13.587962795922053,12.0,2.3888487498056823,0.0,0.07569557711417092,60.0,59.84778855708546,0.0
2024-01-01 00:36:00,2.0,15.0,14.846648474986301,13.590065278181182,12.0,2.3888487498056823,0.0,0.07568689725821898,60.0,59.84344862910949,0.0
2024-01-01 00:37:00,2.0,15.0,14.842754084088279,13.592146843094941,12.0,2.3888487498056823,0.0,0.07567821839756825,60.0,59.83910919878412,0.0
2024-01-01 00:38:00,2.0,15.0,14.83887784558443,13.594207635079943,12.0,2.3888487498056823,0.0,0.07566954053210459,60.0,59.834770266052296,0.0
2024-01-01 00:39:00,2.0,15.0,14.83501964151177,13.596247797578503,12.0,2.3888487498056823,0.0,0.0756608636617139,60.0,59.83043183085695,0.0
2024-01-01 00:40:00,2.0,15.0,14.831179354699357,13.598267473065194,12.0,2.3888487498056823,0.0,0.07565218778628209,60.0,59.82609389314104,0.0
2024-01-01 00:41:00,2.0,15.0,14.827356868762948,13.600266803053373,12.0,2.3888487498056823,0.0,0.07564351290569503,60.0,59.82175645284752,0.0
2024-01-01 00:42:00,2.0,15.0,14.823552068099712,13.602245928101643,12.0,2.3888487498056823,0.0,0.07563483901983867,60.0,59.81741950991933,0.0
2024-01-01 00:43:00,2.0,15.0,14.819764837882966,13.604204987820294,12.0,2.3888487498056823,0.0,0.07562616612859895,60.0,59.81308306429947,0.0
2024-01-01 00:44:00,2.0,15.0,14.81599506405695,13.60614412087768,12.0,2.3888487498056823,0.0,0.07561749423186179,60.0,59.80874711593089,0.0
2024-01-01 00:45:00,2.0,15.0,14.812242633331643,13.608063465006568,12.0,2.3888487498056823,11.553360000000001,0.07560882332951317,60.0,59.804411664756586,6.0
2024-01-01 00:46:00,2.0,15.0,14.808507433177596,13.609963157010439,12.0,2.3888487498056823,11.553360000000001,0.07427535342143908,60.0,59.13767671071954,6.0
2024-01-01 00:47:00,2.0,15.0,14.804789351820821,13.611843332769741,12.0,2.3888487498056823,0.0,0.0729420364196134,60.0,58.4710182098067,0.0
2024-01-01 00:48:00,2.0,15.0,14.801088278237707,13.613704127248111,12.0,2.3888487498056823,0.0,0.07310567421763504,60.0,58.55283710881752,0.0
2024-01-01 00:49:00,2.0,15.0,14.797404102149962,13.615545674498545,12.0,2.3888487498056823,0.0,0.07326929325164735,60.0,58.63464662582368,0.0
2024-01-01 00:50:00,2.0,15.0,14.7937367140196,13.617368107669533,12.0,2.3888487498056823,0.0,0.07343289352380197,60.0,58.71644676190098,0.0
2024-01-01 00:51:00,2.0,15.0,14.790086005043957,13.61917155901115,12.0,2.3888487498056823,0.0,0.07359647503625028,60.0,58.798237518125134,0.0
2024-01-01 00:52:00,2.0,15.0,14.786451867150737,13.620956159881105,12.0,2.3888487498056823,0.0,0.07376003779114339,60.0,58.880018895571695,0.0
2024-01-01 00:53:00,2.0,15.0,14.782834192993102,13.622722040750753,12.0,2.3888487498056823,0.0,0.07392358179063223,60.0,58.96179089531611,0.0
2024-01-01 00:54:00,2.0,15.0,14.779232875944784,13.624469331211065,12.0,2.3888487498056823,0.0,0.07408710703686741,60.0,59.043553518433704,0.0
2024-01-01 00:55:00,2.0,15.0,14.775647810095233,13.62619815997855,12.0,2.3888487498056823,0.0,0.07425061353199935,60.0,59.125306765999674,0.0
2024-01-01 00:56:00,2.0,15.0,14.772078890244805,13.627908654901152,12.0,2.3888487498056823,11.553360000000001,0.0744141012781782,60.0,59.2070506390891,6.0
2024-01-01 00:57:00,2.0,15.0,14.768526011899969,13.629600942964094,12.0,2.3888487498056823,11.553360000000001,0.07325277027755385,60.0,58.626385138776925,6.0
2024-01-01 00:58:00,2.0,15.0,14.764989071268559,13.631275150295695,12.0,2.3888487498056823,0.0,0.07209157244436387,60.0,58.04578622218194,0.0
2024-01-01 00:59:00,2.0,15.0,14.761467965255052,13.632931402173131,12.0,2.3888487498056823,0.0,0.07225530776333826,60.0,58.127653881669126,0.0
2024-01-01 01:00:00,2.0,15.0,14.757962591455875,13.634569823028176,12.0,2.3888487498056823,0.0,0.07241902430712077,60.0,58.20951215356038,0.0
2024-01-01 01:01:00,2.0,15.0,14.754472848154752,13.63619053645289,12.0,2.3888487498056823,0.0,0.07258272207786433,60.0,58.291361038932166,0.0
2024-01-01 01:02:00,2.0,15.0,14.75099863431807,13.637793665205274,12.0,2.3888487498056823,0.0,0.07274640107772164,60.0,58.373200538860814,0.0
2024-01-01 01:03:00,2.0,15.0,14.747539849590291,13.639379331214892,12.0,2.3888487498056823,0.0,0.07291006130884506,60.0,58.45503065442253,0.0
2024-01-01 01:04:00,2.0,15.0,14.744096394289388,13.640947655588445,12.0,2.3888487498056823,0.0,0.0730737027733868,60.0,58.5368513866934,0.0
2024-01-01 01:05:00,2.0,15.0,14.740668169402303,13.642498758615313,12.0,2.3888487498056823,0.0,0.07323732547349879,60.0,58.61866273674939,0.0
2024-01-01 01:06:00,2.0,15.0,14.73725507658045,13.644032759773065,12.0,2.3888487498056823,1.92556,0.07340092941133268,60.0,58.70046470566634,1.0
2024-01-01 01:07:00,2.0,15.0,14.73385701813524,13.64554977773292,12.0,2.3888487498056823,1.92556,0.07334371458903993,60.0,58.67185729451997,1.0
2024-01-01 01:08:00,2.0,15.0,14.73047389703364,13.64704993036518,12.0,2.3888487498056823,0.0,0.07328650632745304,60.0,58.64325316372652,0.0
2024-01-01 01:09:00,2.0,15.0,14.727105616893759,13.64853333474462,12.0,2.3888487498056823,0.0,0.07345010462581969,60.0,58.725052312909845,0.0
2024-01-01 01:10:00,2.0,15.0,14.723752081980463,13.650000107155854,12.0,2.3888487498056823,0.0,0.07361368416470636,60.0,58.80684208235318,0.0
2024-01-01 01:11:00,2.0,15.0,14.720413197201022,13.651450363098649,12.0,2.3888487498056823,0.0,0.07377724494626414,60.0,58.888622473132074,0.0
2024-01-01 01:12:00,2.0,15.0,14.71708886810079,13.652884217293213,12.0,2.3888487498056823,0.0,0.07394078697264393,60.0,58.97039348632197,0.0
2024-01-01 01:13:00,2.0,15.0,14.713779000858903,13.654301783685446,12.0,2.3888487498056823,0.0,0.07410431024599633,60.0,59.052155122998165,0.0
2024-01-01 01:14:00,2.0,15.0,14.710483502284017,13.655703175452151,12.0,2.3888487498056823,0.0,0.0742678147684717,60.0,59.133907384235854,0.0
2024-01-01 01:15:00,2.0,15.0,14.70720227981007,13.657088505006222,12.0,2.3888487498056823,0.0,0.07443130054222019,60.0,59.21565027111009,0.0
2024-01-01 01:16:00,2.0,15.0,14.703935241492074,13.658457884001777,12.0,2.3888487498056823,0.0,0.07459476756939165,60.0,59.297383784695825,0.0
2024-01-01 01:17:00,2.0,15.0,14.700682296001927,13.65981142333928,12.0,2.3888487498056823,0.0,0.07475821585213573,60.0,59.37910792606786,0.0
2024-01-01 01:18:00,2.0,15.0,14.69744335262427,13.661149233170605,12.0,2.3888487498056823,0.0,0.0749216453926018,60.0,59.460822696300895,0.0
2024-01-01 01:19:00,2.0,15.0,14.694218321252356,13.662471422904085,12.0,2.3888487498056823,0.0,0.075085056192939,60.0,59.542528096469496,0.0
2024-01-01 01:20:00,2.0,15.0,14.691007112383957,13.663778101209521,12.0,2.3888487498056823,0.0,0.07524844825529622,60.0,59.62422412764811,0.0
2024-01-01 01:21:00,2.0,15.0,14.687809637117292,13.665069376023151,12.0,2.3888487498056823,0.0,0.07541182158182214,60.0,59.70591079091107,0.0
2024-01-01 01:22:00,2.0,15.0,14.684625807146988,13.66634535455259,12.0,2.3888487498056823,0.0,0.07557517617466512,60.0,59.78758808733256,0.0
2024-01-01 01:23:00,2.0,15.0,14.68145553476006,13.667606143281741,12.0,2.3888487498056823,0.0,0.07573851203597333,60.0,59.869256017986665,0.0
2024-01-01 01:24:00,2.0,15.0,14.67829873283193,13.668851847975667,12.0,2.3888487498056823,0.0,0.07590182916789467,60.0,59.95091458394734,0.0
2024-01-01 01:25:00,2.0,15.0,14.675155314822462,13.67008257368543,12.0,2.3888487498056823,0.0,0.07606512757257682,60.0,60.03256378628841,0.0
2024-01-01 01:26:00,2.0,15.0,14.672025194772027,13.671298424752907,12.0,2.3888487498056823,0.0,0.07622840725216716,60.0,60.11420362608358,0.0
2024-01-01 01:27:00,2.0,15.0,14.6689082872976,13.672499504815555,12.0,2.3888487498056823,0.0,0.07639166820881288,60.0,60.19583410440644,0.0
2024-01-01 01:28:00,2.0,15.0,14.665804507588877,13.673685916811165,12.0,2.3888487498056823,0.0,0.0765549104446609,60.0,60.277455222330445,0.0
2024-01-01 01:29:00,2.0,15.0,14.662713771404416,13.674857762982569,12.0,2.3888487498056823,1.92556,0.07671813396185788,60.0,60.35906698092894,1.0
2024-01-01 01:30:00,2.0,15.0,14.659635995067811,13.67601514488232,12.0,2.3888487498056823,1.92556,0.07666053876255026,60.0,60.33026938127513,1.0
2024-01-01 01:31:00,2.0,15.0,14.656571095463889,13.677158163377348,12.0,2.3888487498056823,0.0,0.07660295016756553,60.0,60.30147508378277,0.0
2024-01-01 01:32:00,2.0,15.0,14.65351899003493,13.678286918653566,12.0,2.3888487498056823,1.92556,0.07676616817614643,60.0,60.38308408807321,1.0
2024-01-01 01:33:00,2.0,15.0,14.650479596776918,13.679401510220464,12.0,2.3888487498056823,0.0,0.07670856746885438,60.0,60.354283734427185,0.0
2024-01-01 01:34:00,2.0,15.0,14.64745283423581,13.680502036915666,12.0,2.3888487498056823,11.553360000000001,0.07687177336651681,60.0,60.4358866832584,6.0
2024-01-01 01:35:00,2.0,15.0,14.64443862150384,13.68158859690945,12.0,2.3888487498056823,0.0,0.07571016054969504,60.0,59.855080274847516,0.0
2024-01-01 01:36:00,2.0,15.0,14.64143687821583,13.682661287709243,12.0,2.3888487498056823,0.0,0.07587348093262293,60.0,59.93674046631146,0.0
2024-01-01 01:37:00,2.0,15.0,14.63844752454555,13.68372020616409,12.0,2.3888487498056823,0.0,0.07603678258793882,60.0,60.01839129396941,0.0
2024-01-01 01:38:00,2.0,15.0,14.635470481202086,13.684765448469083,12.0,2.3888487498056823,0.0,0.07620006551779018,60.0,60.10003275889509,0.0
2024-01-01 01:39:00,2.0,15.0,14.632505669426235,13.685797110169768,12.0,2.3888487498056823,0.0,0.07636332972432422,60.0,60.18166486216211,0.0
2024-01-01 01:40:00,2.0,15.0,14.629553010986928,13.686815286166516,12.0,2.3888487498056823,0.0,0.07652657520968789,60.0,60.263287604843946,0.0
2024-01-01 01:41:00,2.0,15.0,14.626612428177674,13.687820070718875,12.0,2.3888487498056823,0.0,0.07668980197602793,60.0,60.34490098801396,0.0
2024-01-01 01:42:00,2.0,15.0,14.623683843813028,13.688811557449878,12.0,2.3888487498056823,0.0,0.07685301002549078,60.0,60.42650501274539,0.0
2024-01-01 01:43:00,2.0,15.0,14.620767181225085,13.689789839350336,12.0,2.3888487498056823,0.0,0.07701619936022269,60.0,60.50809968011134,0.0
2024-01-01 01:44:00,2.0,15.0,14.617862364259999,13.690755008783094,12.0,2.3888487498056823,0.0,0.07717936998236963,60.0,60.58968499118481,0.0
2024-01-01 01:45:00,2.0,15.0,14.614969317274515,13.691707157487258,12.0,2.3888487498056823,0.0,0.07734252189407732,60.0,60.67126094703866,0.0
2024-01-01 01:46:00,2.0,15.0,14.612087965132542,13.692646376582397,12.0,2.3888487498056823,0.0,0.07750565509749129,60.0,60.75282754874564,0.0
2024-01-01 01:47:00,2.0,15.0,14.609218233201732,13.69357275657272,12.0,2.3888487498056823,0.0,0.07766876959475674,60.0,60.83438479737837,0.0
2024-01-01 01:48:00,2.0,15.0,14.606360047350092,13.694486387351214,12.0,2.3888487498056823,0.0,0.07783186538801869,60.0,60.91593269400934,0.0
2024-01-01 01:49:00,2.0,15.0,14.603513333942617,13.695387358203762,12.0,2.3888487498056823,0.0,0.07799494247942187,60.0,60.99747123971094,0.0
2024-01-01 01:50:00,2.0,15.0,14.600678019837943,13.696275757813238,12.0,2.3888487498056823,0.0,0.07815800087111081,60.0,61.07900043555541,0.0
