,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,11.0,11.0,11.5,12.0,2.0339925814776816,1.92556,0.076,60.0,60.0,1.0
2024-01-01 00:01:00,2.0,11.0,11.00161518300513,11.49894980438583,12.0,2.0339925814776816,0.0,0.07577048523650262,60.0,59.88524261825131,0.0
2024-01-01 00:02:00,2.0,11.0,11.003221897739584,11.497909396643921,12.0,2.0339925814776816,0.0,0.07576179679099056,60.0,59.88089839549528,0.0
2024-01-01 00:03:00,2.0,11.0,11.004820202106533,11.496878706807909,12.0,2.0339925814776816,0.0,0.07575310934176464,60.0,59.87655467088232,0.0
2024-01-01 00:04:00,2.0,11.0,11.00641015360364,11.49585766540308,12.0,2.0339925814776816,0.0,0.07574442288871065,60.0,59.87221144435532,0.0
2024-01-01 00:05:00,2.0,11.0,11.007991809325905,11.494846203442913,12.0,2.0339925814776816,0.0,0.07573573743171433,60.0,59.86786871585716,0.0
2024-01-01 00:06:00,2.0,11.0,11.009565225968478,11.493844252425664,12.0,2.0339925814776816,0.0,0.07572705297066147,60.0,59.86352648533074,0.0
2024-01-01 00:07:00,2.0,11.0,11.01113045982948,11.492851744330954,12.0,2.0339925814776816,0.0,0.0757183695054379,60.0,59.859184752718946,0.0
2024-01-01 00:08:00,2.0,11.0,11.012687566812785,11.491868611616399,12.0,2.0339925814776816,0.0,0.0757096870359294,60.0,59.854843517964696,0.0
2024-01-01 00:09:00,2.0,11.0,11.014236602430774,11.490894787214248,12.0,2.0339925814776816,0.0,0.07570100556202178,60.0,59.85050278101089,0.0
2024-01-01 00:10:00,2.0,11.0,11.0157776218071,11.48993020452806,12.0,2.0339925814776816,0.0,0.07569232508360091,60.0,59.84616254180045,0.0
2024-01-01 00:11:00,2.0,11.0,11.017310679679401,11.488974797429385,12.0,2.0339925814776816,0.0,0.07568364560055263,60.0,59.84182280027631,0.0
2024-01-01 00:12:00,2.0,11.0,11.018835830402015,11.488028500254496,12.0,2.0339925814776816,0.0,0.07567496711276278,60.0,59.83748355638139,0.0
2024-01-01 00:13:00,2.0,11.0,11.020353127948669,11.48709124780111,12.0,2.0339925814776816,0.0,0.07566628962011727,60.0,59.833144810058634,0.0
2024-01-01 00:14:00,2.0,11.0,11.021862625915146,11.486162975325163,12.0,2.0339925814776816,0.0,0.07565761312250197,60.0,59.828806561250985,0.0
2024-01-01 00:15:00,2.0,11.0,11.02336437752194,11.485243618537588,12.0,2.0339925814776816,0.0,0.07564893761980278,60.0,59.82446880990139,0.0
2024-01-01 00:16:00,2.0,11.0,11.02485843561689,11.48433311360112,12.0,2.0339925814776816,0.0,0.07564026311190562,60.0,59.82013155595281,0.0
2024-01-01 00:17:00,2.0,11.0,11.02634485267779,11.483431397127134,12.0,2.0339925814776816,0.0,0.07563158959869642,60.0,59.81579479934821,0.0
2024-01-01 00:18:00,2.0,11.0,11.027823680814988,11.482538406172488,12.0,2.0339925814776816,0.0,0.07562291708006112,60.0,59.81145854003056,0.0
2024-01-01 00:19:00,2.0,11.0,11.029294971773966,11.481654078236396,12.0,2.0339925814776816,0.0,0.07561424555588567,60.0,59.80712277794283,0.0
2024-01-01 00:20:00,2.0,11.0,11.030758776937898,11.48077835125733,12.0,2.0339925814776816,0.0,0.07560557502605603,60.0,59.802787513028015,0.0
2024-01-01 00:21:00,2.0,11.0,11.032215147330188,11.479911163609934,12.0,2.0339925814776816,0.0,0.0755969054904582,60.0,59.7984527452291,0.0
2024-01-01 00:22:00,2.0,11.0,11.033664133617,11.479052454101964,12.0,2.0339925814776816,0.0,0.07558823694897816,60.0,59.79411847448908,0.0
2024-01-01 00:23:00,2.0,11.0,11.035105786109762,11.478202161971247,12.0,2.0339925814776816,0.0,0.07557956940150193,60.0,59.789784700750964,0.0
2024-01-01 00:24:00,2.0,11.0,11.036540154767655,11.47736022688266,12.0,2.0339925814776816,0.0,0.07557090284791552,60.0,59.78545142395776,0.0
2024-01-01 00:25:00,2.0,11.0,11.037967289200086,11.47652658892514,12.0,2.0339925814776816,0.0,0.07556223728810497,60.0,59.78111864405248,0.0
2024-01-01 00:26:00,2.0,11.0,11.03938723866914,11.475701188608703,12.0,2.0339925814776816,0.0,0.07555357272195631,60.0,59.77678636097816,0.0
2024-01-01 00:27:00,2.0,11.0,11.040800052092015,11.474883966861489,12.0,2.0339925814776816,0.0,0.07554490914935562,60.0,59.77245457467781,0.0
2024-01-01 00:28:00,2.0,11.0,11.042205778043446,11.47407486502683,12.0,2.0339925814776816,0.0,0.07553624657018895,60.0,59.768123285094475,0.0
2024-01-01 00:29:00,2.0,11.0,11.043604464758106,11.473273824860335,12.0,2.0339925814776816,0.0,0.0755275849843424,60.0,59.7637924921712,0.0
2024-01-01 00:30:00,2.0,11.0,11.044996160132989,11.472480788526994,12.0,2.0339925814776816,0.0,0.07551892439170206,60.0,59.75946219585103,0.0
2024-01-01 00:31:00,2.0,11.0,11.046380911729786,11.471695698598309,12.0,2.0339925814776816,0.0,0.07551026479215403,60.0,59.755132396077016,0.0
2024-01-01 00:32:00,2.0,11.0,11.047758766777228,11.47091849804944,12.0,2.0339925814776816,0.0,0.07550160618558446,60.0,59.75080309279223,0.0
2024-01-01 00:33:00,2.0,11.0,11.049129772173432,11.470149130256369,12.0,2.0339925814776816,0.0,0.07549294857187948,60.0,59.74647428593974,0.0
2024-01-01 00:34:00,2.0,11.0,11.050493974488212,11.469387538993091,12.0,2.0339925814776816,0.0,0.07548429195092522,60.0,59.74214597546261,0.0
2024-01-01 00:35:00,2.0,11.0,11.051851419965388,11.46863366842882,12.0,2.0339925814776816,0.0,0.07547563632260787,60.0,59.737818161303935,0.0
2024-01-01 00:36:00,2.0,11.0,11.05320215452507,11.467887463125214,12.0,2.0339925814776816,0.0,0.0754669816868136,60.0,59.7334908434068,0.0
2024-01-01 00:37:00,2.0,11.0,11.054546223765934,11.46714886803362,12.0,2.0339925814776816,0.0,0.07545832804342859,60.0,59.72916402171429,0.0
2024-01-01 00:38:00,2.0,11.0,11.055883672967468,11.466417828492341,12.0,2.0339925814776816,0.0,0.07544967539233903,60.0,59.724837696169516,0.0
2024-01-01 00:39:00,2.0,11.0,11.05721454709222,11.46569429022392,12.0,2.0339925814776816,0.0,0.07544102373343117,60.0,59.72051186671558,0.0
2024-01-01 00:40:00,2.0,11.0,11.058538890788018,11.464978199332442,12.0,2.0339925814776816,0.0,0.07543237306659122,60.0,59.716186533295605,0.0
2024-01-01 00:41:00,2.0,11.0,11.059856748390178,11.46426950230086,12.0,2.0339925814776816,0.0,0.07542372339170542,60.0,59.711861695852704,0.0
2024-01-01 00:42:00,2.0,11.0,11.0611681639237,11.463568145988331,12.0,2.0339925814776816,0.0,0.07541507470866002,60.0,59.70753735433001,0.0
2024-01-01 00:43:00,2.0,11.0,11.062473181105437,11.462874077627578,12.0,2.0339925814776816,0.0,0.07540642701734131,60.0,59.70321350867065,0.0
2024-01-01 00:44:00,2.0,11.0,11.063771843346265,11.462187244822271,12.0,2.0339925814776816,0.0,0.07539778031763554,60.0,59.69889015881777,0.0
2024-01-01 00:45:00,2.0,11.0,11.065064193753226,11.461507595544418,12.0,2.0339925814776816,0.0,0.07538913460942902,60.0,59.69456730471451,0.0
2024-01-01 00:46:00,2.0,11.0,11.066350275131663,11.460835078131785,12.0,2.0339925814776816,0.0,0.07538048989260807,60.0,59.690244946304034,0.0
