,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP
2024-01-01 00:28:00,2.0,0,0,0,0.0,0.0,15.0,14.935667945163358,13.535336953260725,12.0,1.0111834002335978
2024-01-01 00:29:00,2.0,0,0,0,0.0,0.0,15.0,14.933447306528265,13.536510130696541,12.0,1.0111834002335978
2024-01-01 00:30:00,2.0,0,0,0,0.0,0.0,15.0,14.931231803138198,13.537677391451359,12.0,1.0111834002335978
2024-01-01 00:31:00,2.0,0,0,0,0.0,0.0,15.0,14.929021418375932,13.538838756109156,12.0,1.0111834002335978
2024-01-01 00:32:00,2.0,0,0,0,0.0,0.0,15.0,14.926816135680138,13.539994245184207,12.0,1.0111834002335978
2024-01-01 00:33:00,2.0,0,0,0,0.0,0.0,15.0,14.924615938545205,13.541143879121313,12.0,1.0111834002335978
2024-01-01 00:34:00,2.0,0,0,0,0.0,0.0,15.0,14.922420810521041,13.54228767829604,12.0,1.0111834002335978
2024-01-01 00:35:00,2.0,0,0,0,0.0,0.0,15.0,14.920230735212893,13.543425663014952,12.0,1.0111834002335978
2024-01-01 00:36:00,2.0,0,0,0,0.0,0.0,15.0,14.918045696281157,13.544557853515848,12.0,1.0111834002335978
2024-01-01 00:37:00,2.0,0,0,0,0.0,0.0,15.0,14.915865677441188,13.545684269967982,12.0,1.0111834002335978
2024-01-01 00:38:00,2.0,0,0,0,0.0,0.0,15.0,14.913690662463125,13.54680493247231,12.0,1.0111834002335978
2024-01-01 00:39:00,2.0,0,0,0,0.0,0.0,15.0,14.911520635171698,13.547919861061713,12.0,1.0111834002335978
2024-01-01 00:40:00,2.0,0,0,0,0.0,0.0,15.0,14.909355579446043,13.549029075701224,12.0,1.0111834002335978
2024-01-01 00:41:00,2.0,0,0,0,0.0,0.0,15.0,14.907195479219522,13.550132596288263,12.0,1.0111834002335978
2024-01-01 00:42:00,2.0,0,0,0,0.0,0.0,15.0,14.90504031847954,13.551230442652864,12.0,1.0111834002335978
2024-01-01 00:43:00,2.0,0,0,0,0.0,0.0,15.0,14.902890081267358,13.552322634557903,12.0,1.0111834002335978
2024-01-01 00:44:00,2.0,0,0,0,0.0,0.0,15.0,14.90074475167792,13.553409191699322,12.0,1.0111834002335978
2024-01-01 00:45:00,2.0,0,0,0,0.0,0.0,15.0,14.898604313859657,13.554490133706356,12.0,1.0111834002335978
2024-01-01 00:46:00,2.0,0,0,0,0.0,0.0,15.0,14.896468752014325,13.55556548014176,12.0,1.0111834002335978
2024-01-01 00:47:00,2.0,0,0,0,0.0,0.0,15.0,14.894338050396811,13.556635250502035,12.0,1.0111834002335978
2024-01-01 00:48:00,2.0,0,0,0,0.0,0.0,15.0,14.892212193314958,13.557699464217647,12.0,1.0111834002335978
2024-01-01 00:49:00,2.0,0,0,0,0.0,0.0,15.0,14.890091165129386,13.558758140653255,12.0,1.0111834002335978
2024-01-01 00:50:00,2.0,0,0,0,0.0,0.0,15.0,14.887974950253316,13.559811299107931,12.0,1.0111834002335978
2024-01-01 00:51:00,2.0,0,0,0,0.0,0.0,15.0,14.88586353315239,13.560858958815379,12.0,1.0111834002335978
2024-01-01 00:52:00,2.0,0,0,0,0.0,0.0,15.0,14.883756898344494,13.561901138944162,12.0,1.0111834002335978
2024-01-01 00:53:00,2.0,0,0,0,0.0,0.0,15.0,14.881655030399582,13.562937858597916,12.0,1.0111834002335978
2024-01-01 00:54:00,2.0,0,0,0,0.0,0.0,15.0,14.8795579139395,13.563969136815574,12.0,1.0111834002335978
2024-01-01 00:55:00,2.0,0,0,0,0.0,0.0,15.0,14.877465533637814,13.564994992571581,12.0,1.0111834002335978
2024-01-01 00:56:00,2.0,0,0,0,0.0,0.0,15.0,14.875377874219629,13.566015444776115,12.0,1.0111834002335978
2024-01-01 00:57:00,2.0,0,0,0,0.0,0.0,15.0,14.87329492046142,13.5670305122753,12.0,1.0111834002335978
2024-01-01 00:58:00,2.0,0,0,0,0.0,0.0,15.0,14.871216657190859,13.568040213851427,12.0,1.0111834002335978
2024-01-01 00:59:00,2.0,0,0,0,0.0,0.0,15.0,14.869143069286636,13.569044568223168,12.0,1.0111834002335978
2024-01-01 01:00:00,2.0,0,0,0,0.0,0.0,15.0,14.867074141678296,13.570043594045789,12.0,1.0111834002335978
2024-01-01 01:01:00,2.0,0,0,0,0.0,0.0,15.0,14.86500985934606,13.571037309911366,12.0,1.0111834002335978
2024-01-01 01:02:00,2.0,0,0,0,0.0,0.0,15.0,14.862950207320655,13.572025734349,12.0,1.0111834002335978
2024-01-01 01:03:00,2.0,0,0,0,0.0,0.0,15.0,14.860895170683147,13.573008885825024,12.0,1.0111834002335978
2024-01-01 01:04:00,2.0,0,0,0,0.0,0.0,15.0,14.858844734564768,13.573986782743223,12.0,1.0111834002335978
2024-01-01 01:05:00,2.0,0,0,0,0.0,0.0,15.0,14.856798884146746,13.574959443445039,12.0,1.0111834002335978
2024-01-01 01:06:00,2.0,0,0,0,0.0,0.0,15.0,14.854757604660142,13.575926886209785,12.0,1.0111834002335978
2024-01-01 01:07:00,2.0,0,0,0,0.0,0.0,15.0,14.852720881385672,13.576889129254855,12.0,1.0111834002335978
2024-01-01 01:08:00,1.0,0,0,0,0.0,0.0,18.5,14.850688699653547,13.577846190735928,12.0,1.0111834002335978
2024-01-01 01:09:00,1.0,0,0,0,0.0,0.0,18.5,14.914158419626652,13.578798088747183,12.0,1.0111834002335978
2024-01-01 01:10:00,1.0,0,0,0,0.0,0.0,18.5,14.977532405625599,13.579844809636054,12.0,1.0111834002335978
2024-01-01 01:11:00,1.0,0,0,0,0.0,0.0,18.5,15.040810944526388,13.580986003010949,12.0,1.0111834002335978
2024-01-01 01:12:00,1.0,0,0,0,0.0,0.0,18.5,15.103994322247317,13.582221319672968,12.0,1.0111834002335978
2024-01-01 01:13:00,1.0,0,0,0,0.0,0.0,18.5,15.167082823752207,13.583550411611872,12.0,1.0111834002335978
2024-01-01 01:14:00,1.0,0,0,0,0.0,0.0,18.5,15.230076733053629,13.58497293200207,12.0,1.0111834002335978
2024-01-01 01:15:00,1.0,0,0,0,0.0,0.0,18.5,15.292976333216108,13.586488535198608,12.0,1.0111834002335978
2024-01-01 01:16:00,1.0,0,0,0,0.0,0.0,18.5,15.355781906359326,13.58809687673318,12.0,1.0111834002335978
2024-01-01 01:17:00,1.0,0,0,0,0.0,0.0,18.5,15.418493733661306,13.589797613310155,12.0,1.0111834002335978
2024-01-01 01:18:00,1.0,0,0,0,0.0,0.0,18.5,15.48111209536159,13.591590402802613,12.0,1.0111834002335978
2024-01-01 01:19:00,1.0,0,0,0,0.0,0.0,18.5,15.543637270764409,13.593474904248389,12.0,1.0111834002335978
2024-01-01 01:20:00,2.0,0,0,0,0.0,0.0,15.0,15.60606953824183,13.595450777846143,12.0,1.0111834002335978
2024-01-01 01:21:00,2.0,0,0,0,0.0,0.0,15.0,15.602911800453564,13.597517684951434,12.0,1.0111834002335978
2024-01-01 01:22:00,2.0,0,0,0,0.0,0.0,15.0,15.59976195502487,13.599575319758262,12.0,1.0111834002335978
2024-01-01 01:23:00,2.0,0,0,0,0.0,0.0,15.0,15.59661997615186,13.601623714287653,12.0,1.0111834002335978
2024-01-01 01:24:00,2.0,0,0,0,0.0,0.0,15.0,15.59348583811753,13.603662900452271,12.0,1.0111834002335978
2024-01-01 01:25:00,2.0,0,0,0,0.0,0.0,15.0,15.590359515291475,13.605692910056774,12.0,1.0111834002335978
2024-01-01 01:26:00,2.0,0,0,0,0.0,0.0,15.0,15.587240982129593,13.607713774798192,12.0,1.0111834002335978
2024-01-01 01:27:00,2.0,0,0,0,0.0,0.0,15.0,15.584130213173797,13.609725526266278,12.0,1.0111834002335978
2024-01-01 01:28:00,2.0,0,0,0,0.0,0.0,15.0,15.581027183051717,13.61172819594388,12.0,1.0111834002335978
2024-01-01 01:29:00,2.0,0,0,0,0.0,0.0,15.0,15.577931866476419,13.613721815207292,12.0,1.0111834002335978
2024-01-01 01:30:00,2.0,0,0,0,0.0,0.0,15.0,15.574844238246113,13.615706415326628,12.0,1.0111834002335978
2024-01-01 01:31:00,2.0,0,0,0,0.0,0.0,15.0,15.571764273243865,13.617682027466165,12.0,1.0111834002335978
2024-01-01 01:32:00,2.0,0,0,0,0.0,0.0,15.0,15.56869194643731,13.619648682684712,12.0,1.0111834002335978
2024-01-01 01:33:00,2.0,0,0,0,0.0,0.0,15.0,15.56562723287837,13.621606411935964,12.0,1.0111834002335978
2024-01-01 01:34:00,2.0,0,0,0,0.0,0.0,15.0,15.562570107702964,13.623555246068852,12.0,1.0111834002335978
2024-01-01 01:35:00,2.0,0,0,0,0.0,0.0,15.0,15.559520546130729,13.625495215827902,12.0,1.0111834002335978
2024-01-01 01:36:00,2.0,0,0,0,0.0,0.0,15.0,15.556478523464735,13.627426351853586,12.0,1.0111834002335978
2024-01-01 01:37:00,2.0,0,0,0,0.0,0.0,15.0,15.553444015091205,13.629348684682673,12.0,1.0111834002335978
2024-01-01 01:38:00,2.0,0,0,0,0.0,0.0,15.0,15.550416996479232,13.631262244748582,12.0,1.0111834002335978
2024-01-01 01:39:00,2.0,0,0,0,0.0,0.0,15.0,15.547397443180499,13.633167062381727,12.0,1.0111834002335978
2024-01-01 01:40:00,2.0,0,0,0,0.0,0.0,15.0,15.544385330829003,13.635063167809866,12.0,1.0111834002335978
2024-01-01 01:41:00,2.0,0,0,0,0.0,0.0,15.0,15.541380635140777,13.636950591158453,12.0,1.0111834002335978
2024-01-01 01:42:00,2.0,0,0,0,0.0,0.0,15.0,15.538383331913609,13.638829362450974,12.0,1.0111834002335978
2024-01-01 01:43:00,2.0,0,0,0,0.0,0.0,15.0,15.53539339702677,13.6406995116093,12.0,1.0111834002335978
2024-01-01 01:44:00,2.0,0,0,0,0.0,0.0,15.0,15.532410806440737,13.642561068454027,12.0,1.0111834002335978
2024-01-01 01:45:00,2.0,0,0,0,0.0,0.0,15.0,15.52943553619692,13.644414062704818,12.0,1.0111834002335978
2024-01-01 01:46:00,2.0,0,0,0,0.0,0.0,15.0,15.526467562417384,13.646258523980745,12.0,1.0111834002335978
2024-01-01 01:47:00,2.0,0,0,0,0.0,0.0,15.0,15.523506861304586,13.648094481800625,12.0,1.0111834002335978
2024-01-01 01:48:00,2.0,0,0,0,0.0,0.0,15.0,15.520553409141094,13.649921965583365,12.0,1.0111834002335978
2024-01-01 01:49:00,2.0,0,0,0,0.0,0.0,15.0,15.517607182289323,13.651741004648295,12.0,1.0111834002335978
2024-01-01 01:50:00,2.0,0,0,0,0.0,0.0,15.0,15.514668157191263,13.653551628215505,12.0,1.0111834002335978
2024-01-01 01:51:00,2.0,0,0,0,0.0,0.0,15.0,15.511736310368208,13.65535386540618,12.0,1.0111834002335978
2024-01-01 01:52:00,2.0,0,0,0,0.0,0.0,15.0,15.508811618420495,13.657147745242938,12.0,1.0111834002335978
2024-01-01 01:53:00,2.0,0,0,0,0.0,0.0,15.0,15.505894058027227,13.658933296650156,12.0,1.0111834002335978
2024-01-01 01:54:00,2.0,0,0,0,0.0,0.0,15.0,15.502983605946017,13.660710548454311,12.0,1.0111834002335978
2024-01-01 01:55:00,2.0,0,0,0,0.0,0.0,15.0,15.500080239012718,13.6624795293843,12.0,1.0111834002335978
2024-01-01 01:56:00,2.0,0,0,0,0.0,0.0,15.0,15.497183934141157,13.664240268071778,12.0,1.0111834002335978
2024-01-01 01:57:00,2.0,0,0,0,0.0,0.0,15.0,15.494294668322878,13.665992793051482,12.0,1.0111834002335978
2024-01-01 01:58:00,2.0,0,0,0,0.0,0.0,15.0,15.491412418626874,13.667737132761562,12.0,1.0111834002335978
2024-01-01 01:59:00,2.0,0,0,0,0.0,0.0,15.0,15.488537162199327,13.669473315543904,12.0,1.0111834002335978
2024-01-01 02:00:00,2.0,0,0,0,0.0,0.0,15.0,15.485668876263347,13.671201369644457,11.0,1.0111834002335978
2024-01-01 02:01:00,2.0,0,0,0,0.0,0.0,15.0,15.48275714095901,13.672293356349357,11.0,1.0111834002335978
2024-01-01 02:02:00,2.0,0,0,0,0.0,0.0,15.0,15.479851478476661,13.673378546461974,11.0,1.0111834002335978
2024-01-01 02:03:00,2.0,0,0,0,0.0,0.0,15.0,15.476951869461683,13.674456963892863,11.0,1.0111834002335978
2024-01-01 02:04:00,2.0,0,0,0,0.0,0.0,15.0,15.474058294624468,13.675528632471533,11.0,1.0111834002335978
2024-01-01 02:05:00,2.0,0,0,0,0.0,0.0,15.0,15.471170734740209,13.676593575946713,11.0,1.0111834002335978
2024-01-01 02:06:00,2.0,0,0,0,0.0,0.0,15.0,15.46828917064867,13.677651817986629,11.0,1.0111834002335978
2024-01-01 02:07:00,2.0,0,0,0,0.0,0.0,15.0,15.465413583253975,13.678703382179275,11.0,1.0111834002335978
2024-01-01 02:08:00,2.0,0,0,0,0.0,0.0,15.0,15.462543953524387,13.679748292032688,11.0,1.0111834002335978
2024-01-01 02:09:00,2.0,0,0,0,0.0,0.0,15.0,15.459680262492093,13.68078657097521,11.0,1.0111834002335978
2024-01-01 02:10:00,2.0,0,0,0,0.0,0.0,15.0,15.456822491252991,13.681818242355762,11.0,1.0111834002335978
2024-01-01 02:11:00,2.0,0,0,0,0.0,0.0,15.0,15.45397062096647,13.682843329444115,11.0,1.0111834002335978
2024-01-01 02:12:00,2.0,0,0,0,0.0,0.0,15.0,15.451124632855198,13.683861855431152,11.0,1.0111834002335978
2024-01-01 02:13:00,2.0,0,0,0,0.0,0.0,15.0,15.448284508204909,13.684873843429138,11.0,1.0111834002335978
2024-01-01 02:14:00,2.0,0,0,0,0.0,0.0,15.0,15.445450228364187,13.685879316471983,11.0,1.0111834002335978
2024-01-01 02:15:00,2.0,0,0,0,0.0,0.0,15.0,15.44262177474426,13.686878297515511,11.0,1.0111834002335978
2024-01-01 02:16:00,2.0,0,0,0,0.0,0.0,15.0,15.439799128818784,13.68787080943772,11.0,1.0111834002335978
2024-01-01 02:17:00,2.0,0,0,0,0.0,0.0,15.0,15.436982272123629,13.688856875039047,11.0,1.0111834002335978
2024-01-01 02:18:00,2.0,0,0,0,0.0,0.0,15.0,15.434171186256677,13.689836517042627,11.0,1.0111834002335978
2024-01-01 02:19:00,2.0,0,0,0,0.0,0.0,15.0,15.431365852877608,13.69080975809456,11.0,1.0111834002335978
2024-01-01 02:20:00,2.0,0,0,0,0.0,0.0,15.0,15.428566253707691,13.691776620764163,11.0,1.0111834002335978
2024-01-01 02:21:00,2.0,0,0,0,0.0,0.0,15.0,15.425772370529579,13.692737127544236,11.0,1.0111834002335978
2024-01-01 02:22:00,2.0,0,0,0,0.0,0.0,15.0,15.422984185187095,13.69369130085132,11.0,1.0111834002335978
2024-01-01 02:23:00,2.0,0,0,0,0.0,0.0,15.0,15.420201679585038,13.694639163025952,11.0,1.0111834002335978
2024-01-01 02:24:00,2.0,0,0,0,0.0,0.0,15.0,15.417424835688962,13.695580736332923,11.0,1.0111834002335978
2024-01-01 02:25:00,2.0,0,0,0,0.0,0.0,15.0,15.414653635524985,13.696516042961536,11.0,1.0111834002335978
2024-01-01 02:26:00,2.0,0,0,0,0.0,0.0,15.0,15.411888061179573,13.697445105025855,11.0,1.0111834002335978
2024-01-01 02:27:00,2.0,0,0,0,0.0,0.0,15.0,15.409128094799344,13.698367944564964,11.0,1.0111834002335978
2024-01-01 02:28:00,2.0,0,0,0,0.0,0.0,15.0,15.406373718590864,13.699284583543223,11.0,1.0111834002335978
2024-01-01 02:29:00,2.0,0,0,0,0.0,0.0,15.0,15.403624914820437,13.700195043850515,11.0,1.0111834002335978
2024-01-01 02:30:00,2.0,0,0,0,0.0,0.0,15.0,15.400881665813916,13.701099347302499,11.0,1.0111834002335978
2024-01-01 02:31:00,2.0,0,0,0,0.0,0.0,15.0,15.398143953956492,13.70199751564086,11.0,1.0111834002335978
2024-01-01 02:32:00,2.0,0,0,0,0.0,0.0,15.0,15.395411761692495,13.702889570533564,11.0,1.0111834002335978
2024-01-01 02:33:00,2.0,0,0,0,0.0,0.0,15.0,15.3926850715252,13.7037755335751,11.0,1.0111834002335978
2024-01-01 02:34:00,2.0,0,0,0,0.0,0.0,15.0,15.389963866016622,13.704655426286736,11.0,1.0111834002335978
2024-01-01 02:35:00,2.0,0,0,0,0.0,0.0,15.0,15.387248127787322,13.705529270116758,11.0,1.0111834002335978
2024-01-01 02:36:00,2.0,0,0,0,0.0,0.0,15.0,15.384537839516206,13.70639708644072,11.0,1.0111834002335978
2024-01-01 02:37:00,2.0,0,0,0,0.0,0.0,15.0,15.38183298394033,13.707258896561694,11.0,1.0111834002335978
2024-01-01 02:38:00,2.0,0,0,0,0.0,0.0,15.0,15.379133543854701,13.708114721710508,11.0,1.0111834002335978
2024-01-01 02:39:00,2.0,0,0,0,0.0,0.0,15.0,15.376439502112088,13.708964583045995,11.0,1.0111834002335978
2024-01-01 02:40:00,2.0,0,0,0,0.0,0.0,15.0,15.37375084162282,13.709808501655235,11.0,1.0111834002335978
2024-01-01 02:41:00,2.0,0,0,0,0.0,0.0,15.0,15.371067545354595,13.710646498553796,11.0,1.0111834002335978
2024-01-01 02:42:00,2.0,0,0,0,0.0,0.0,15.0,15.368389596332284,13.711478594685978,11.0,1.0111834002335978
2024-01-01 02:43:00,2.0,0,0,0,0.0,0.0,15.0,15.36571697763774,13.712304810925051,11.0,1.0111834002335978
2024-01-01 02:44:00,2.0,0,0,0,0.0,0.0,15.0,15.363049672409607,13.713125168073496,11.0,1.0111834002335978
2024-01-01 02:45:00,2.0,0,0,0,0.0,0.0,15.0,15.360387663843127,13.713939686863247,11.0,1.0111834002335978
2024-01-01 02:46:00,2.0,0,0,0,0.0,0.0,15.0,15.357730935189945,13.714748387955925,11.0,1.0111834002335978
2024-01-01 02:47:00,2.0,0,0,0,0.0,0.0,15.0,15.355079469757927,13.715551291943077,11.0,1.0111834002335978
2024-01-01 02:48:00,2.0,0,0,0,0.0,0.0,15.0,15.352433250910961,13.716348419346415,11.0,1.0111834002335978
2024-01-01 02:49:00,2.0,0,0,0,0.0,0.0,15.0,15.349792262068775,13.71713979061805,11.0,1.0111834002335978
2024-01-01 02:50:00,2.0,0,0,0,0.0,0.0,15.0,15.347156486706742,13.717925426140727,11.0,1.0111834002335978
2024-01-01 02:51:00,2.0,0,0,0,0.0,0.0,15.0,15.344525908355704,13.71870534622806,11.0,1.0111834002335978
2024-01-01 02:52:00,2.0,0,0,0,0.0,0.0,15.0,15.341900510601768,13.719479571124763,11.0,1.0111834002335978
2024-01-01 02:53:00,2.0,0,0,0,0.0,0.0,15.0,15.339280277086132,13.72024812100689,11.0,1.0111834002335978
2024-01-01 02:54:00,2.0,0,0,0,0.0,0.0,15.0,15.336665191504897,13.721011015982057,11.0,1.0111834002335978
2024-01-01 02:55:00,2.0,0,0,0,0.0,0.0,15.0,15.334055237608878,13.721768276089684,11.0,1.0111834002335978
2024-01-01 02:56:00,2.0,0,0,0,0.0,0.0,15.0,15.331450399203419,13.722519921301213,11.0,1.0111834002335978
2024-01-01 02:57:00,2.0,0,0,0,0.0,0.0,15.0,15.328850660148214,13.72326597152035,11.0,1.0111834002335978
2024-01-01 02:58:00,2.0,0,0,0,0.0,0.0,15.0,15.32625600435712,13.724006446583285,11.0,1.0111834002335978
2024-01-01 02:59:00,2.0,0,0,0,0.0,0.0,15.0,15.323666415797975,13.724741366258927,11.0,1.0111834002335978
2024-01-01 03:00:00,2.0,0,0,0,0.0,0.0,15.0,15.321081878492416,13.725470750249123,11.0,1.0111834002335978
2024-01-01 03:01:00,2.0,0,0,0,0.0,0.0,15.0,15.318502376515696,13.726194618188893,11.0,1.0111834002335978
2024-01-01 03:02:00,2.0,0,0,0,0.0,0.0,15.0,15.315927893996504,13.726912989646653,11.0,1.0111834002335978
2024-01-01 03:03:00,2.0,0,0,0,0.0,0.0,15.0,15.313358415116786,13.727625884124436,11.0,1.0111834002335978
2024-01-01 03:04:00,2.0,0,0,0,0.0,0.0,15.0,15.310793924111564,13.72833332105812,11.0,1.0111834002335978
2024-01-01 03:05:00,2.0,0,0,0,0.0,0.0,15.0,15.308234405268756,13.729035319817651,11.0,1.0111834002335978
2024-01-01 03:06:00,2.0,0,0,0,0.0,0.0,15.0,15.305679842928997,13.72973189970727,11.0,1.0111834002335978
2024-01-01 03:07:00,2.0,0,0,0,0.0,0.0,15.0,15.303130221485466,13.730423079965725,11.0,1.0111834002335978
2024-01-01 03:08:00,2.0,0,0,0,0.0,0.0,15.0,15.3005855253837,13.7311088797665,11.0,1.0111834002335978
2024-01-01 03:09:00,2.0,0,0,0,0.0,0.0,15.0,15.298045739121427,13.731789318218036,11.0,1.0111834002335978
2024-01-01 03:10:00,2.0,0,0,0,0.0,0.0,15.0,15.295510847248382,13.732464414363944,11.0,1.0111834002335978
2024-01-01 03:11:00,2.0,0,0,0,0.0,0.0,15.0,15.292980834366134,13.733134187183234,11.0,1.0111834002335978
2024-01-01 03:12:00,2.0,0,0,0,0.0,0.0,15.0,15.290455685127913,13.733798655590522,11.0,1.0111834002335978
2024-01-01 03:13:00,2.0,0,0,0,0.0,0.0,15.0,15.287935384238436,13.734457838436258,11.0,1.0111834002335978
2024-01-01 03:14:00,2.0,0,0,0,0.0,0.0,15.0,15.285419916453728,13.735111754506935,11.0,1.0111834002335978
2024-01-01 03:15:00,2.0,0,0,0,0.0,0.0,15.0,15.282909266580955,13.73576042252531,11.0,1.0111834002335978
2024-01-01 03:16:00,2.0,0,0,0,0.0,0.0,15.0,15.280403419478246,13.736403861150615,11.0,1.0111834002335978
2024-01-01 03:17:00,2.0,0,0,0,0.0,0.0,15.0,15.277902360054524,13.737042088978777,11.0,1.0111834002335978
2024-01-01 03:18:00,2.0,0,0,0,0.0,0.0,15.0,15.275406073269338,13.737675124542626,11.0,1.0111834002335978
2024-01-01 03:19:00,2.0,0,0,0,0.0,0.0,15.0,15.272914544132682,13.738302986312116,11.0,1.0111834002335978
2024-01-01 03:20:00,2.0,0,0,0,0.0,0.0,15.0,15.270427757704836,13.738925692694528,11.0,1.0111834002335978
2024-01-01 03:21:00,2.0,0,0,0,0.0,0.0,15.0,15.267945699096186,13.739543262034688,11.0,1.0111834002335978
2024-01-01 03:22:00,2.0,0,0,0,0.0,0.0,15.0,15.265468353467067,13.740155712615179,11.0,1.0111834002335978
2024-01-01 03:23:00,2.0,0,0,0,0.0,0.0,15.0,15.262995706027583,13.740763062656546,11.0,1.0111834002335978
2024-01-01 03:24:00,2.0,0,0,0,0.0,0.0,15.0,15.260527742037445,13.741365330317509,11.0,1.0111834002335978
2024-01-01 03:25:00,2.0,0,0,0,0.0,0.0,15.0,15.2580644468058,13.741962533695169,11.0,1.0111834002335978
2024-01-01 03:26:00,2.0,0,0,0,0.0,0.0,15.0,15.255605805691069,13.742554690825225,11.0,1.0111834002335978
2024-01-01 03:27:00,2.0,0,0,0,0.0,0.0,15.0,15.253151804100776,13.743141819682167,11.0,1.0111834002335978
2024-01-01 03:28:00,2.0,0,0,0,0.0,0.0,15.0,15.250702427491385,13.743723938179498,11.0,1.0111834002335978
2024-01-01 03:29:00,2.0,0,0,0,0.0,0.0,15.0,15.248257661368134,13.744301064169928,11.0,1.0111834002335978
2024-01-01 03:30:00,2.0,0,0,0,0.0,0.0,15.0,15.245817491284871,13.744873215445587,11.0,1.0111834002335978
2024-01-01 03:31:00,2.0,0,0,0,0.0,0.0,15.0,15.243381902843886,13.745440409738226,11.0,1.0111834002335978
2024-01-01 03:32:00,2.0,0,0,0,0.0,0.0,15.0,15.240950881695756,13.746002664719422,11.0,1.0111834002335978
2024-01-01 03:33:00,2.0,0,0,0,0.0,0.0,15.0,15.238524413539173,13.74655999800078,11.0,1.0111834002335978
2024-01-01 03:34:00,2.0,0,0,0,0.0,0.0,15.0,15.236102484120785,13.74711242713414,11.0,1.0111834002335978
2024-01-01 03:35:00,2.0,0,0,0,0.0,0.0,15.0,15.23368507923504,13.747659969611771,11.0,1.0111834002335978
