,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,15.0,15.0,13.5,12.0,1.0323351180492009,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,15.0,14.99850229404611,13.500889194874603,12.0,1.0323351180492009,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-01-01 00:02:00,2.0,15.0,14.997006847215781,13.501775823712054,12.0,1.0323351180492009,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-01-01 00:03:00,2.0,15.0,14.99551365497127,13.502659891969666,12.0,1.0323351180492009,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-01-01 00:04:00,2.0,15.0,14.994022712784238,13.503541405093399,12.0,1.0323351180492009,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-01-01 00:05:00,2.0,15.0,14.992534016135712,13.504420368517883,12.0,1.0323351180492009,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-01-01 00:06:00,2.0,15.0,14.991047560516078,13.505296787666436,12.0,1.0323351180492009,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-01-01 00:07:00,2.0,15.0,14.989563341425058,13.506170667951098,12.0,1.0323351180492009,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-01-01 00:08:00,2.0,15.0,14.988081354371689,13.507042014772644,12.0,1.0323351180492009,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-01-01 00:09:00,2.0,15.0,14.986601594874308,13.507910833520613,12.0,1.0323351180492009,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-01-01 00:10:00,2.0,15.0,14.985124058460528,13.508777129573334,12.0,1.0323351180492009,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-01-01 00:11:00,2.0,15.0,14.983648740667219,13.509640908297941,12.0,1.0323351180492009,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-01-01 00:12:00,2.0,15.0,14.982175637040493,13.510502175050403,12.0,1.0323351180492009,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-01-01 00:13:00,2.0,15.0,14.980704743135682,13.511360935175546,12.0,1.0323351180492009,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-01-01 00:14:00,2.0,15.0,14.979236054517319,13.512217194007071,12.0,1.0323351180492009,0.0,0.0758476336458984,60.0,59.9238168229492,0.0
2024-01-01 00:15:00,2.0,15.0,14.977769566759118,13.513070956867589,12.0,1.0323351180492009,0.0,0.07583676203094676,60.0,59.91838101547338,0.0
2024-01-01 00:16:00,2.0,15.0,14.976305275443957,13.513922229068628,12.0,1.0323351180492009,0.0,0.07582589197427726,60.0,59.91294598713863,0.0
2024-01-01 00:17:00,2.0,15.0,14.974843176163857,13.51477101591067,12.0,1.0323351180492009,0.0,0.07581502347566652,60.0,59.907511737833254,0.0
2024-01-01 00:18:00,2.0,15.0,14.973383264519963,13.515617322683166,12.0,1.0323351180492009,0.0,0.07580415653489121,60.0,59.9020782674456,0.0
2024-01-01 00:19:00,2.0,15.0,14.97192553612253,13.516461154664562,12.0,1.0323351180492009,0.0,0.07579329115172806,60.0,59.89664557586403,0.0
2024-01-01 00:20:00,2.0,15.0,14.970469986590896,13.51730251712232,12.0,1.0323351180492009,0.0,0.0757824273259538,60.0,59.8912136629769,0.0
2024-01-01 00:21:00,2.0,15.0,14.969016611553469,13.518141415312941,12.0,1.0323351180492009,0.0,0.07577156505734521,60.0,59.88578252867261,0.0
2024-01-01 00:22:00,2.0,15.0,14.967565406647706,13.518977854481994,12.0,1.0323351180492009,0.0,0.0757607043456791,60.0,59.880352172839544,0.0
2024-01-01 00:23:00,2.0,15.0,14.966116367520096,13.519811839864127,12.0,1.0323351180492009,0.0,0.07574984519073226,60.0,59.87492259536613,0.0
2024-01-01 00:24:00,2.0,15.0,14.964669489826136,13.5206433766831,12.0,1.0323351180492009,0.0,0.0757389875922816,60.0,59.8694937961408,0.0
2024-01-01 00:25:00,2.0,15.0,14.96322476923032,13.521472470151801,12.0,1.0323351180492009,0.0,0.07572813155010402,60.0,59.86406577505201,0.0
2024-01-01 00:26:00,2.0,15.0,14.961782201406118,13.522299125472273,12.0,1.0323351180492009,0.0,0.07571727706397643,60.0,59.85863853198822,0.0
2024-01-01 00:27:00,2.0,15.0,14.96034178203595,13.523123347835734,12.0,1.0323351180492009,0.0,0.07570642413367583,60.0,59.85321206683791,0.0
2024-01-01 00:28:00,2.0,15.0,14.958903506811177,13.5239451424226,12.0,1.0323351180492009,0.0,0.07569557275897917,60.0,59.847786379489584,0.0
2024-01-01 00:29:00,2.0,15.0,14.95746737143208,13.52476451440251,12.0,1.0323351180492009,0.0,0.07568472293966351,60.0,59.84236146983175,0.0
2024-01-01 00:30:00,2.0,15.0,14.956033371607836,13.525581468934341,12.0,1.0323351180492009,0.0,0.07567387467550589,60.0,59.83693733775294,0.0
2024-01-01 00:31:00,2.0,15.0,14.954601503056507,13.526396011166241,12.0,1.0323351180492009,0.0,0.07566302796628341,60.0,59.831513983141704,0.0
2024-01-01 00:32:00,2.0,15.0,14.953171761505018,13.527208146235642,12.0,1.0323351180492009,0.0,0.07565218281177319,60.0,59.826091405886594,0.0
2024-01-01 00:33:00,2.0,15.0,14.951744142689138,13.528017879269289,12.0,1.0323351180492009,1.92556,0.07564133921175238,60.0,59.82066960587619,1.0
2024-01-01 00:34:00,2.0,15.0,14.950318642353464,13.528825215383254,12.0,1.0323351180492009,0.0,0.07535449716599818,60.0,59.67724858299909,0.0
2024-01-01 00:35:00,2.0,15.0,14.948895256251399,13.529630159682968,12.0,1.0323351180492009,0.0,0.07534369623472738,60.0,59.67184811736369,0.0
2024-01-01 00:36:00,2.0,15.0,14.947473980145139,13.530432717263237,12.0,1.0323351180492009,0.0,0.07533289685160725,60.0,59.66644842580362,0.0
2024-01-01 00:37:00,2.0,15.0,14.946054809805648,13.531232893208264,12.0,1.0323351180492009,0.0,0.0753220990164159,60.0,59.66104950820795,0.0
2024-01-01 00:38:00,2.0,15.0,14.944637741012647,13.532030692591675,12.0,1.0323351180492009,0.0,0.07531130272893147,60.0,59.65565136446573,0.0
2024-01-01 00:39:00,2.0,15.0,14.94322276955459,13.532826120476537,12.0,1.0323351180492009,0.0,0.07530050798893209,60.0,59.65025399446605,0.0
2024-01-01 00:40:00,2.0,15.0,14.941809891228647,13.53361918191538,12.0,1.0323351180492009,0.0,0.07528971479619598,60.0,59.64485739809799,0.0
2024-01-01 00:41:00,2.0,15.0,14.940399101840692,13.534409881950225,12.0,1.0323351180492009,0.0,0.07527892315050136,60.0,59.63946157525068,0.0
2024-01-01 00:42:00,2.0,15.0,14.938990397205274,13.535198225612595,12.0,1.0323351180492009,0.0,0.07526813305162647,60.0,59.63406652581323,0.0
2024-01-01 00:43:00,2.0,15.0,14.93758377314561,13.535984217923545,12.0,1.0323351180492009,0.0,0.07525734449934961,60.0,59.6286722496748,0.0
2024-01-01 00:44:00,2.0,15.0,14.936179225493559,13.536767863893683,12.0,1.0323351180492009,0.0,0.07524655749344908,60.0,59.62327874672454,0.0
2024-01-01 00:45:00,2.0,15.0,14.93477675008961,13.53754916852319,12.0,1.0323351180492009,0.0,0.07523577203370324,60.0,59.61788601685162,0.0
2024-01-01 00:46:00,2.0,15.0,14.933376342782857,13.538328136801843,12.0,1.0323351180492009,0.0,0.07522498811989048,60.0,59.61249405994524,0.0
2024-01-01 00:47:00,2.0,15.0,14.931977999430991,13.539104773709031,12.0,1.0323351180492009,0.0,0.0752142057517892,60.0,59.607102875894604,0.0
2024-01-01 00:48:00,2.0,15.0,14.93058171590027,13.539879084213785,12.0,1.0323351180492009,0.0,0.07520342492917788,60.0,59.601712464588935,0.0
2024-01-01 00:49:00,2.0,15.0,14.929187488065514,13.540651073274795,12.0,1.0323351180492009,0.0,0.07519264565183494,60.0,59.59632282591747,0.0
2024-01-01 00:50:00,2.0,15.0,14.927795311810074,13.541420745840432,12.0,1.0323351180492009,0.0,0.07518186791953893,60.0,59.590933959769465,0.0
2024-01-01 00:51:00,2.0,15.0,14.926405183025828,13.54218810684877,12.0,1.0323351180492009,0.0,0.07517109173206837,60.0,59.58554586603419,0.0
2024-01-01 00:52:00,2.0,15.0,14.925017097613152,13.542953161227603,12.0,1.0323351180492009,0.0,0.07516031708920186,60.0,59.58015854460093,0.0
2024-01-01 00:53:00,2.0,15.0,14.923631051480909,13.543715913894477,12.0,1.0323351180492009,0.0,0.07514954399071798,60.0,59.57477199535899,0.0
2024-01-01 00:54:00,2.0,15.0,14.922247040546427,13.544476369756701,12.0,1.0323351180492009,0.0,0.07513877243639537,60.0,59.569386218197685,0.0
2024-01-01 00:55:00,2.0,15.0,14.920865060735487,13.54523453371137,12.0,1.0323351180492009,0.0,0.0751280024260127,60.0,59.56400121300635,0.0
2024-01-01 00:56:00,2.0,15.0,14.9194851079823,13.545990410645393,12.0,1.0323351180492009,0.0,0.07511723395934869,60.0,59.55861697967434,0.0
2024-01-01 00:57:00,2.0,15.0,14.918107178229493,13.546744005435503,12.0,1.0323351180492009,0.0,0.07510646703618203,60.0,59.55323351809101,0.0
2024-01-01 00:58:00,2.0,15.0,14.916731267428087,13.547495322948288,12.0,1.0323351180492009,0.0,0.07509570165629151,60.0,59.547850828145755,0.0
2024-01-01 00:59:00,2.0,15.0,14.915357371537487,13.548244368040208,12.0,1.0323351180492009,0.0,0.07508493781945592,60.0,59.54246890972796,0.0
2024-01-01 01:00:00,2.0,15.0,14.913985486525458,13.548991145557618,12.0,1.0323351180492009,0.0,0.07507417552545408,60.0,59.53708776272704,0.0
2024-01-01 01:01:00,2.0,15.0,14.91261560836811,13.549735660336784,12.0,1.0323351180492009,11.553360000000001,0.07506341477406486,60.0,59.531707387032434,6.0
2024-01-01 01:02:00,2.0,15.0,14.911247733049882,13.55047791720391,12.0,1.0323351180492009,0.0,0.07339665556506715,60.0,58.698327782533575,0.0
2024-01-01 01:03:00,2.0,15.0,14.909881856563521,13.551217920975153,12.0,1.0323351180492009,0.0,0.07381614003870808,60.0,58.90807001935404,0.0
2024-01-01 01:04:00,2.0,15.0,14.908517974910069,13.551955676456652,12.0,1.0323351180492009,0.0,0.07423556438557306,60.0,59.11778219278653,0.0
2024-01-01 01:05:00,2.0,15.0,14.907156084098844,13.55269118844454,12.0,1.0323351180492009,0.0,0.07465492861428034,60.0,59.32746430714017,0.0
2024-01-01 01:06:00,2.0,15.0,14.905796180147423,13.553424461724969,12.0,1.0323351180492009,0.0,0.07507423273344695,60.0,59.537116366723474,0.0
2024-01-01 01:07:00,2.0,15.0,14.904438259081621,13.554155501074133,12.0,1.0323351180492009,0.0,0.07549347675168869,60.0,59.746738375844345,0.0
2024-01-01 01:08:00,2.0,15.0,14.903082316935482,13.554884311258284,12.0,1.0323351180492009,0.0,0.07591266067762012,60.0,59.95633033881006,0.0
2024-01-01 01:09:00,2.0,15.0,14.901728349751256,13.555610897033755,12.0,1.0323351180492009,0.0,0.07633178451985458,60.0,60.16589225992729,0.0
2024-01-01 01:10:00,2.0,15.0,14.900376353579382,13.55633526314698,12.0,1.0323351180492009,0.0,0.07675084828700415,60.0,60.37542414350207,0.0
2024-01-01 01:11:00,2.0,15.0,14.899026324478475,13.557057414334517,12.0,1.0323351180492009,0.0,0.07716985198767969,60.0,60.58492599383984,0.0
2024-01-01 01:12:00,2.0,15.0,14.897678258515304,13.557777355323065,12.0,1.0323351180492009,0.0,0.07758879563049081,60.0,60.794397815245404,0.0
2024-01-01 01:13:00,2.0,15.0,14.896332151764778,13.558495090829483,12.0,1.0323351180492009,0.0,0.07800767922404592,60.0,61.00383961202296,0.0
2024-01-01 01:14:00,2.0,15.0,14.89498800030993,13.55921062556082,12.0,1.0323351180492009,1.92556,0.0779964979991213,60.0,60.99824899956065,1.0
