,Occupancy,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:35:00,2.0,1.92556,0.07709903910308175,60.0,60.549519551540875,1.0
2024-01-01 00:36:00,2.0,0.0,0.07681198811802159,60.0,60.405994059010794,0.0
2024-01-01 00:37:00,2.0,0.0,0.07680097827739311,60.0,60.40048913869656,0.0
2024-01-01 00:38:00,2.0,0.0,0.07678997001485932,60.0,60.39498500742966,0.0
2024-01-01 00:39:00,2.0,0.0,0.07677896333019403,60.0,60.389481665097016,0.0
2024-01-01 00:40:00,2.0,0.0,0.07676795822317106,60.0,60.38397911158553,0.0
2024-01-01 00:41:00,2.0,0.0,0.07675695469356429,60.0,60.37847734678215,0.0
2024-01-01 00:42:00,2.0,0.0,0.07674595274114764,60.0,60.37297637057382,0.0
2024-01-01 00:43:00,2.0,0.0,0.07673495236569501,60.0,60.367476182847504,0.0
2024-01-01 00:44:00,2.0,0.0,0.07672395356698039,60.0,60.36197678349019,0.0
2024-01-01 00:45:00,2.0,0.0,0.07671295634477776,60.0,60.35647817238888,0.0
2024-01-01 00:46:00,2.0,0.0,0.07670196069886118,60.0,60.350980349430586,0.0
2024-01-01 00:47:00,2.0,0.0,0.07669096662900467,60.0,60.34548331450233,0.0
2024-01-01 00:48:00,2.0,0.0,0.07667997413498234,60.0,60.33998706749117,0.0
2024-01-01 00:49:00,2.0,0.0,0.07666898321656836,60.0,60.334491608284175,0.0
2024-01-01 00:50:00,2.0,0.0,0.07665799387353682,60.0,60.32899693676841,0.0
2024-01-01 00:51:00,2.0,0.0,0.07664700610566197,60.0,60.323503052830986,0.0
2024-01-01 00:52:00,2.0,0.0,0.07663601991271801,60.0,60.318009956359006,0.0
2024-01-01 00:53:00,2.0,0.0,0.0766250352944792,60.0,60.3125176472396,0.0
2024-01-01 00:54:00,2.0,0.0,0.07661405225071984,60.0,60.30702612535992,0.0
2024-01-01 00:55:00,2.0,0.0,0.07660307078121424,60.0,60.30153539060712,0.0
2024-01-01 00:56:00,2.0,0.0,0.07659209088573676,60.0,60.29604544286838,0.0
2024-01-01 00:57:00,2.0,0.0,0.0765811125640618,60.0,60.2905562820309,0.0
2024-01-01 00:58:00,2.0,0.0,0.07657013581596375,60.0,60.285067907981876,0.0
2024-01-01 00:59:00,2.0,0.0,0.07655916064121708,60.0,60.27958032060854,0.0
2024-01-01 01:00:00,2.0,0.0,0.07654818703959626,60.0,60.27409351979813,0.0
2024-01-01 01:01:00,2.0,1.92556,0.07653721501087582,60.0,60.268607505437906,1.0
2024-01-01 01:02:00,2.0,0.0,0.0762502445548303,60.0,60.12512227741515,0.0
2024-01-01 01:03:00,2.0,0.0,0.07623931523167386,60.0,60.11965761583693,0.0
2024-01-01 01:04:00,2.0,0.0,0.07622838747507113,60.0,60.114193737535565,0.0
2024-01-01 01:05:00,2.0,1.92556,0.07621746128479759,60.0,60.1087306423988,1.0
2024-01-01 01:06:00,2.0,1.92556,0.07593053666062874,60.0,59.965268330314366,1.0
2024-01-01 01:07:00,2.0,0.0,0.07564365316277963,60.0,59.821826581389814,0.0
2024-01-01 01:08:00,2.0,0.0,0.07563281078535543,60.0,59.816405392677716,0.0
2024-01-01 01:09:00,2.0,0.0,0.07562196996202261,60.0,59.8109849810113,0.0
2024-01-01 01:10:00,2.0,0.0,0.0756111306925584,60.0,59.805565346279195,0.0
2024-01-01 01:11:00,2.0,0.0,0.07560029297674006,60.0,59.80014648837003,0.0
2024-01-01 01:12:00,2.0,0.0,0.07558945681434492,60.0,59.794728407172464,0.0
2024-01-01 01:13:00,2.0,0.0,0.07557862220515033,60.0,59.78931110257516,0.0
2024-01-01 01:14:00,2.0,0.0,0.07556778914893363,60.0,59.783894574466814,0.0
2024-01-01 01:15:00,2.0,0.0,0.07555695764547224,60.0,59.77847882273612,0.0
2024-01-01 01:16:00,2.0,0.0,0.07554612769454361,60.0,59.7730638472718,0.0
2024-01-01 01:17:00,2.0,0.0,0.07553529929592517,60.0,59.767649647962585,0.0
2024-01-01 01:18:00,2.0,0.0,0.07552447244939446,60.0,59.76223622469723,0.0
2024-01-01 01:19:00,2.0,0.0,0.075513647154729,60.0,59.7568235773645,0.0
2024-01-01 01:20:00,2.0,0.0,0.07550282341170635,60.0,59.75141170585317,0.0
2024-01-01 01:21:00,2.0,0.0,0.0754920012201041,60.0,59.74600061005205,0.0
2024-01-01 01:22:00,2.0,0.0,0.07548118057969988,60.0,59.74059028984994,0.0
2024-01-01 01:23:00,2.0,0.0,0.07547036149027136,60.0,59.73518074513568,0.0
2024-01-01 01:24:00,2.0,0.0,0.07545954395159622,60.0,59.72977197579811,0.0
2024-01-01 01:25:00,2.0,0.0,0.07544872796345217,60.0,59.724363981726086,0.0
2024-01-01 01:26:00,2.0,0.0,0.07543791352561699,60.0,59.718956762808496,0.0
2024-01-01 01:27:00,2.0,0.0,0.07542710063786845,60.0,59.713550318934224,0.0
2024-01-01 01:28:00,2.0,0.0,0.07541628929998438,60.0,59.70814464999219,0.0
2024-01-01 01:29:00,2.0,0.0,0.07540547951174263,60.0,59.70273975587131,0.0
2024-01-01 01:30:00,2.0,0.0,0.07539467127292107,60.0,59.69733563646054,0.0
2024-01-01 01:31:00,2.0,0.0,0.07538386458329763,60.0,59.69193229164881,0.0
2024-01-01 01:32:00,2.0,0.0,0.07537305944265023,60.0,59.686529721325115,0.0
2024-01-01 01:33:00,2.0,0.0,0.07536225585075688,60.0,59.68112792537844,0.0
2024-01-01 01:34:00,2.0,0.0,0.07535145380739558,60.0,59.675726903697786,0.0
2024-01-01 01:35:00,2.0,1.92556,0.07534065331234435,60.0,59.67032665617217,1.0
2024-01-01 01:36:00,2.0,0.0,0.07505385436538127,60.0,59.526927182690635,0.0
2024-01-01 01:37:00,2.0,0.0,0.07504309652672403,60.0,59.521548263362014,0.0
2024-01-01 01:38:00,2.0,0.0,0.0750323402300408,60.0,59.516170115020394,0.0
2024-01-01 01:39:00,2.0,0.0,0.07502158547511054,60.0,59.51079273755527,0.0
2024-01-01 01:40:00,2.0,0.0,0.07501083226171229,60.0,59.50541613085615,0.0
2024-01-01 01:41:00,2.0,0.0,0.0750000805896251,60.0,59.50004029481255,0.0
2024-01-01 01:42:00,2.0,0.0,0.07498933045862802,60.0,59.49466522931401,0.0
2024-01-01 01:43:00,2.0,0.0,0.07497858186850018,60.0,59.489290934250086,0.0
2024-01-01 01:44:00,2.0,0.0,0.0749678348190207,60.0,59.48391740951035,0.0
2024-01-01 01:45:00,2.0,0.0,0.07495708930996875,60.0,59.478544654984375,0.0
2024-01-01 01:46:00,2.0,0.0,0.07494634534112356,60.0,59.47317267056178,0.0
2024-01-01 01:47:00,2.0,0.0,0.07493560291226435,60.0,59.46780145613217,0.0
2024-01-01 01:48:00,2.0,0.0,0.07492486202317038,60.0,59.46243101158519,0.0
2024-01-01 01:49:00,2.0,0.0,0.07491412267362095,60.0,59.457061336810476,0.0
2024-01-01 01:50:00,2.0,0.0,0.0749033848633954,60.0,59.4516924316977,0.0
2024-01-01 01:51:00,2.0,0.0,0.07489264859227308,60.0,59.44632429613654,0.0
2024-01-01 01:52:00,2.0,0.0,0.07488191386003339,60.0,59.44095693001669,0.0
2024-01-01 01:53:00,2.0,0.0,0.07487118066645573,60.0,59.435590333227864,0.0
2024-01-01 01:54:00,2.0,0.0,0.0748604490113196,60.0,59.430224505659794,0.0
2024-01-01 01:55:00,2.0,0.0,0.07484971889440445,60.0,59.42485944720222,0.0
2024-01-01 01:56:00,2.0,0.0,0.07483899031548981,60.0,59.419495157744905,0.0
2024-01-01 01:57:00,2.0,0.0,0.07482826327435524,60.0,59.41413163717762,0.0
2024-01-01 01:58:00,2.0,0.0,0.07481753777078032,60.0,59.40876888539016,0.0
2024-01-01 01:59:00,2.0,0.0,0.07480681380454467,60.0,59.40340690227233,0.0
2024-01-01 02:00:00,2.0,0.0,0.0747960913754279,60.0,59.39804568771395,0.0
2024-01-01 02:01:00,2.0,0.0,0.07478537048320974,60.0,59.392685241604866,0.0
2024-01-01 02:02:00,2.0,0.0,0.07477465112766986,60.0,59.38732556383493,0.0
2024-01-01 02:03:00,2.0,0.0,0.07476393330858801,60.0,59.381966654294004,0.0
2024-01-01 02:04:00,2.0,0.0,0.07475321702574396,60.0,59.37660851287198,0.0
2024-01-01 02:05:00,2.0,0.0,0.07474250227891753,60.0,59.371251139458764,0.0
2024-01-01 02:06:00,2.0,11.553360000000001,0.07473178906788855,60.0,59.36589453394427,6.0
2024-01-01 02:07:00,2.0,0.0,0.07306507739243687,60.0,58.53253869621843,0.0
2024-01-01 02:08:00,2.0,0.0,0.07348460939281061,60.0,58.742304696405306,0.0
2024-01-01 02:09:00,2.0,0.0,0.07390408125959617,60.0,58.952040629798084,0.0
2024-01-01 02:10:00,2.0,0.0,0.07432349300141276,60.0,59.16174650070638,0.0
2024-01-01 02:11:00,2.0,0.0,0.0747428446268784,60.0,59.3714223134392,0.0
2024-01-01 02:12:00,2.0,0.0,0.07516213614460984,60.0,59.58106807230492,0.0
2024-01-01 02:13:00,2.0,0.0,0.07558136756322266,60.0,59.79068378161133,0.0
2024-01-01 02:14:00,2.0,1.92556,0.07600053889133114,60.0,60.000269445665566,1.0
2024-01-01 02:15:00,2.0,1.92556,0.07614365013754834,60.0,60.07182506877417,1.0
2024-01-01 02:16:00,2.0,0.0,0.07628674087092566,60.0,60.14337043546283,0.0
2024-01-01 02:17:00,2.0,0.0,0.0767058110944033,60.0,60.35290554720165,0.0
2024-01-01 02:18:00,2.0,0.0,0.0771248212504815,60.0,60.56241062524075,0.0
2024-01-01 02:19:00,2.0,0.0,0.07754377134777002,60.0,60.77188567388501,0.0
2024-01-01 02:20:00,2.0,0.0,0.07796266139487736,60.0,60.98133069743868,0.0
2024-01-01 02:21:00,2.0,0.0,0.07838149140041083,60.0,61.19074570020541,0.0
2024-01-01 02:22:00,2.0,0.0,0.0783702565951456,60.0,61.185128297572795,0.0
2024-01-01 02:23:00,2.0,0.0,0.07835902340022034,60.0,61.17951170011017,0.0
2024-01-01 02:24:00,2.0,0.0,0.07834779181540426,60.0,61.173895907702125,0.0
2024-01-01 02:25:00,2.0,0.0,0.07833656184046654,60.0,61.16828092023327,0.0
2024-01-01 02:26:00,2.0,0.0,0.07832533347517646,60.0,61.16266673758823,0.0
2024-01-01 02:27:00,2.0,0.0,0.07831410671930329,60.0,61.15705335965165,0.0
2024-01-01 02:28:00,2.0,0.0,0.07830288157261635,60.0,61.15144078630817,0.0
2024-01-01 02:29:00,2.0,0.0,0.07829165803488496,60.0,61.14582901744248,0.0
2024-01-01 02:30:00,2.0,0.0,0.07828043610587852,60.0,61.14021805293926,0.0
2024-01-01 02:31:00,2.0,0.0,0.07826921578536646,60.0,61.13460789268323,0.0
2024-01-01 02:32:00,2.0,0.0,0.07825799707311819,60.0,61.128998536559095,0.0
2024-01-01 02:33:00,2.0,0.0,0.07824677996890321,60.0,61.123389984451606,0.0
2024-01-01 02:34:00,2.0,0.0,0.07823556447249105,60.0,61.117782236245525,0.0
2024-01-01 02:35:00,2.0,0.0,0.07822435058365124,60.0,61.112175291825615,0.0
2024-01-01 02:36:00,2.0,0.0,0.07821313830215335,60.0,61.10656915107667,0.0
2024-01-01 02:37:00,2.0,0.0,0.07820192762776698,60.0,61.10096381388349,0.0
2024-01-01 02:38:00,2.0,0.0,0.0781907185602618,60.0,61.0953592801309,0.0
2024-01-01 02:39:00,2.0,0.0,0.07817951109940749,60.0,61.089755549703746,0.0
2024-01-01 02:40:00,2.0,0.0,0.07816830524497376,60.0,61.084152622486876,0.0
2024-01-01 02:41:00,2.0,0.0,0.07815710099673032,60.0,61.07855049836516,0.0
2024-01-01 02:42:00,2.0,0.0,0.07814589835444699,60.0,61.07294917722349,0.0
2024-01-01 02:43:00,2.0,0.0,0.07813469731789356,60.0,61.06734865894678,0.0
2024-01-01 02:44:00,2.0,0.0,0.07812349788683988,60.0,61.061748943419936,0.0
2024-01-01 02:45:00,2.0,0.0,0.07811230006105581,60.0,61.0561500305279,0.0
2024-01-01 02:46:00,2.0,0.0,0.07810110384031127,60.0,61.050551920155634,0.0
2024-01-01 02:47:00,2.0,0.0,0.0780899092243762,60.0,61.0449546121881,0.0
2024-01-01 02:48:00,2.0,0.0,0.07807871621302058,60.0,61.03935810651029,0.0
2024-01-01 02:49:00,2.0,0.0,0.07806752480601442,60.0,61.03376240300721,0.0
2024-01-01 02:50:00,2.0,0.0,0.07805633500312774,60.0,61.02816750156387,0.0
2024-01-01 02:51:00,2.0,0.0,0.07804514680413065,60.0,61.02257340206532,0.0
2024-01-01 02:52:00,2.0,0.0,0.0780339602087932,60.0,61.0169801043966,0.0
2024-01-01 02:53:00,2.0,0.0,0.0780227752168856,60.0,61.011387608442796,0.0
2024-01-01 02:54:00,2.0,0.0,0.07801159182817798,60.0,61.005795914088985,0.0
2024-01-01 02:55:00,2.0,0.0,0.07800041004244054,60.0,61.00020502122027,0.0
2024-01-01 02:56:00,2.0,0.0,0.07798922985944352,60.0,60.99461492972176,0.0
2024-01-01 02:57:00,2.0,0.0,0.07797805127895722,60.0,60.98902563947861,0.0
2024-01-01 02:58:00,2.0,0.0,0.07796687430075193,60.0,60.98343715037596,0.0
2024-01-01 02:59:00,2.0,0.0,0.07795569892459797,60.0,60.977849462298984,0.0
2024-01-01 03:00:00,2.0,0.0,0.07794452515026573,60.0,60.972262575132866,0.0
2024-01-01 03:01:00,2.0,0.0,0.07793335297752561,60.0,60.96667648876281,0.0
2024-01-01 03:02:00,2.0,0.0,0.07792218240614804,60.0,60.96109120307402,0.0
2024-01-01 03:03:00,2.0,0.0,0.07791101343590348,60.0,60.95550671795174,0.0
2024-01-01 03:04:00,2.0,0.0,0.07789984606656246,60.0,60.94992303328123,0.0
2024-01-01 03:05:00,2.0,0.0,0.07788868029789549,60.0,60.944340148947745,0.0
2024-01-01 03:06:00,2.0,0.0,0.07787751612967314,60.0,60.93875806483657,0.0
2024-01-01 03:07:00,2.0,0.0,0.07786635356166602,60.0,60.93317678083301,0.0
2024-01-01 03:08:00,2.0,0.0,0.07785519259364476,60.0,60.92759629682238,0.0
2024-01-01 03:09:00,2.0,0.0,0.07784403322538001,60.0,60.92201661269001,0.0
2024-01-01 03:10:00,2.0,0.0,0.0778328754566425,60.0,60.91643772832125,0.0
2024-01-01 03:11:00,2.0,0.0,0.07782171928720294,60.0,60.91085964360147,0.0
2024-01-01 03:12:00,2.0,0.0,0.0778105647168321,60.0,60.90528235841605,0.0
2024-01-01 03:13:00,2.0,0.0,0.07779941174530079,60.0,60.899705872650394,0.0
2024-01-01 03:14:00,2.0,0.0,0.07778826037237982,60.0,60.89413018618991,0.0
2024-01-01 03:15:00,1.0,0.0,0.07777711059784007,60.0,60.88855529892003,0.0
2024-01-01 03:16:00,1.0,0.0,0.07776596242145242,60.0,60.88298121072621,0.0
2024-01-01 03:17:00,1.0,0.0,0.0777548158429878,60.0,60.8774079214939,0.0
2024-01-01 03:18:00,2.0,0.0,0.07774367086221719,60.0,60.87183543110859,0.0
2024-01-01 03:19:00,2.0,0.0,0.07773252747891156,60.0,60.86626373945578,0.0
2024-01-01 03:20:00,2.0,0.0,0.07772138569284197,60.0,60.86069284642098,0.0
2024-01-01 03:21:00,2.0,0.0,0.07771024550377945,60.0,60.85512275188972,0.0
2024-01-01 03:22:00,2.0,0.0,0.0776991069114951,60.0,60.849553455747554,0.0
2024-01-01 03:23:00,2.0,0.0,0.07768796991576006,60.0,60.84398495788003,0.0
2024-01-01 03:24:00,2.0,0.0,0.07767683451634548,60.0,60.83841725817274,0.0
2024-01-01 03:25:00,2.0,0.0,0.07766570071302255,60.0,60.83285035651127,0.0
2024-01-01 03:26:00,2.0,0.0,0.07765456850556249,60.0,60.82728425278124,0.0
2024-01-01 03:27:00,2.0,0.0,0.07764343789373655,60.0,60.82171894686827,0.0
2024-01-01 03:28:00,2.0,0.0,0.07763230887731604,60.0,60.81615443865802,0.0
2024-01-01 03:29:00,2.0,0.0,0.07762118145607227,60.0,60.81059072803614,0.0
2024-01-01 03:30:00,2.0,0.0,0.07761005562977662,60.0,60.805027814888305,0.0
2024-01-01 03:31:00,2.0,0.0,0.07759893139820044,60.0,60.79946569910022,0.0
2024-01-01 03:32:00,2.0,0.0,0.07758780876111517,60.0,60.793904380557585,0.0
2024-01-01 03:33:00,2.0,0.0,0.07757668771829226,60.0,60.78834385914613,0.0
2024-01-01 03:34:00,2.0,0.0,0.07756556826950321,60.0,60.78278413475161,0.0
2024-01-01 03:35:00,2.0,0.0,0.07755445041451954,60.0,60.77722520725977,0.0
2024-01-01 03:36:00,2.0,0.0,0.07754333415311276,60.0,60.77166707655638,0.0
2024-01-01 03:37:00,2.0,0.0,0.07753221948505451,60.0,60.766109742527256,0.0
2024-01-01 03:38:00,2.0,0.0,0.07752110641011638,60.0,60.76055320505819,0.0
2024-01-01 03:39:00,2.0,0.0,0.07750999492807002,60.0,60.75499746403501,0.0
2024-01-01 03:40:00,2.0,0.0,0.07749888503868711,60.0,60.74944251934355,0.0
2024-01-01 03:41:00,2.0,1.92556,0.07748777674173937,60.0,60.74388837086968,1.0
2024-01-01 03:42:00,2.0,1.92556,0.07720067003699856,60.0,60.60033501849928,1.0
2024-01-01 03:43:00,2.0,0.0,0.07691360448467602,60.0,60.45680224233801,0.0
2024-01-01 03:44:00,2.0,1.92556,0.07690258007887314,60.0,60.45129003943657,1.0
2024-01-01 03:45:00,2.0,1.92556,0.07661555725325266,60.0,60.30777862662633,1.0
2024-01-01 03:46:00,2.0,0.0,0.07632857556802763,60.0,60.164287784013815,0.0
2024-01-01 03:47:00,2.0,0.0,0.0763176350173012,60.0,60.1588175086506,0.0
2024-01-01 03:48:00,2.0,0.0,0.0763066960347378,60.0,60.1533480173689,0.0
2024-01-01 03:49:00,2.0,0.0,0.07629575862011265,60.0,60.147879310056325,0.0
2024-01-01 03:50:00,2.0,0.0,0.07628482277320103,60.0,60.142411386600514,0.0
2024-01-01 03:51:00,2.0,0.0,0.07627388849377821,60.0,60.13694424688911,0.0
2024-01-01 03:52:00,1.0,11.553360000000001,0.07626295578161953,60.0,60.13147789080976,6.0
2024-01-01 03:53:00,1.0,0.0,0.07459602463650034,60.0,59.298012318250166,0.0
2024-01-01 03:54:00,1.0,0.0,0.07458533242083337,60.0,59.292666210416684,0.0
2024-01-01 03:55:00,2.0,0.0,0.07457464173773436,60.0,59.28732086886718,0.0
2024-01-01 03:56:00,2.0,0.0,0.0745639525869836,60.0,59.2819762934918,0.0
2024-01-01 03:57:00,2.0,0.0,0.0745532649683615,60.0,59.276632484180745,0.0
2024-01-01 03:58:00,2.0,0.0,0.07454257888164839,60.0,59.2712894408242,0.0
2024-01-01 03:59:00,2.0,0.0,0.07453189432662476,60.0,59.265947163312376,0.0
2024-01-01 04:00:00,2.0,0.0,0.07452121130307102,60.0,59.260605651535506,0.0
2024-01-01 04:01:00,2.0,0.0,0.07451052981076767,60.0,59.25526490538383,0.0
2024-01-01 04:02:00,2.0,0.0,0.07449984984949522,60.0,59.24992492474761,0.0
2024-01-01 04:03:00,2.0,0.0,0.07448917141903423,60.0,59.24458570951712,0.0
2024-01-01 04:04:00,2.0,0.0,0.07447849451916529,60.0,59.23924725958264,0.0
2024-01-01 04:05:00,2.0,0.0,0.07446781914966899,60.0,59.23390957483449,0.0
2024-01-01 04:06:00,2.0,0.0,0.07445714531032599,60.0,59.22857265516299,0.0
2024-01-01 04:07:00,2.0,0.0,0.07444647300091696,60.0,59.223236500458476,0.0
2024-01-01 04:08:00,2.0,0.0,0.0744358022212226,60.0,59.2179011106113,0.0
2024-01-01 04:09:00,2.0,0.0,0.07442513297102367,60.0,59.212566485511836,0.0
2024-01-01 04:10:00,2.0,1.92556,0.07441446525010094,60.0,59.207232625050466,1.0
2024-01-01 04:11:00,2.0,0.0,0.07412779905823517,60.0,59.063899529117585,0.0
2024-01-01 04:12:00,2.0,0.0,0.07411717395564679,60.0,59.058586977823396,0.0
2024-01-01 04:13:00,1.0,0.0,0.0741065503760067,60.0,59.053275188003354,0.0
2024-01-01 04:14:00,1.0,0.0,0.07409592831909663,60.0,59.047964159548314,0.0
2024-01-01 04:15:00,1.0,0.0,0.0740853077846983,60.0,59.04265389234914,0.0
2024-01-01 04:16:00,1.0,0.0,0.07407468877259346,60.0,59.03734438629673,0.0
2024-01-01 04:17:00,2.0,0.0,0.07406407128256394,60.0,59.03203564128197,0.0
2024-01-01 04:18:00,2.0,0.0,0.07405345531439157,60.0,59.026727657195785,0.0
2024-01-01 04:19:00,2.0,0.0,0.07404284086785821,60.0,59.02142043392911,0.0
2024-01-01 04:20:00,2.0,0.0,0.07403222794274576,60.0,59.01611397137288,0.0
2024-01-01 04:21:00,2.0,0.0,0.07402161653883614,60.0,59.01080826941807,0.0
2024-01-01 04:22:00,2.0,0.0,0.07401100665591132,60.0,59.00550332795566,0.0
2024-01-01 04:23:00,2.0,0.0,0.07400039829375328,60.0,59.00019914687664,0.0
2024-01-01 04:24:00,2.0,0.0,0.07398979145214404,60.0,58.99489572607202,0.0
2024-01-01 04:25:00,2.0,0.0,0.07440919090869653,60.0,59.204595454348265,0.0
2024-01-01 04:26:00,2.0,0.0,0.07482853025065897,60.0,59.414265125329486,0.0
2024-01-01 04:27:00,2.0,0.0,0.07524780948664789,60.0,59.62390474332394,0.0
2024-01-01 04:28:00,2.0,0.0,0.07566702862527856,60.0,59.83351431263928,0.0
2024-01-01 04:29:00,2.0,0.0,0.07608618767516505,60.0,60.043093837582525,0.0
2024-01-01 04:30:00,2.0,0.0,0.07650528664492016,60.0,60.25264332246008,0.0
2024-01-01 04:31:00,2.0,0.0,0.07692432554315548,60.0,60.46216277157774,0.0
2024-01-01 04:32:00,2.0,0.0,0.07734330437848135,60.0,60.671652189240675,0.0
2024-01-01 04:33:00,2.0,1.92556,0.07776222315950689,60.0,60.881111579753444,1.0
2024-01-01 04:34:00,2.0,1.92556,0.07790508189483998,60.0,60.95254094741999,1.0
2024-01-01 04:35:00,1.0,0.0,0.07804792015352682,60.0,61.02396007676341,0.0
2024-01-01 04:36:00,1.0,0.0,0.07803673316067156,60.0,61.01836658033578,0.0
2024-01-01 04:37:00,1.0,0.0,0.07802554777130309,60.0,61.01277388565155,0.0
2024-01-01 04:38:00,1.0,0.0,0.07801436398519158,60.0,61.00718199259579,0.0
2024-01-01 04:39:00,1.0,0.0,0.07800318180210722,60.0,61.00159090105361,0.0
2024-01-01 04:40:00,1.0,0.0,0.07799200122182025,60.0,60.99600061091012,0.0
2024-01-01 04:41:00,1.0,1.92556,0.07798082224410093,60.0,60.99041112205046,1.0
2024-01-01 04:42:00,1.0,0.0,0.07769364486871955,60.0,60.84682243435977,0.0
2024-01-01 04:43:00,1.0,0.0,0.077682508655886,60.0,60.841254327943,0.0
2024-01-01 04:44:00,2.0,0.0,0.07767137403926068,60.0,60.83568701963034,0.0
2024-01-01 04:45:00,2.0,0.0,0.07766024101861482,60.0,60.83012050930741,0.0
2024-01-01 04:46:00,2.0,0.0,0.07764910959371966,60.0,60.82455479685983,0.0
2024-01-01 04:47:00,2.0,0.0,0.07763797976434646,60.0,60.81898988217323,0.0
2024-01-01 04:48:00,2.0,0.0,0.07762685153026652,60.0,60.81342576513326,0.0
2024-01-01 04:49:00,2.0,0.0,0.0776157248912512,60.0,60.807862445625595,0.0
2024-01-01 04:50:00,2.0,0.0,0.07760459984707184,60.0,60.80229992353592,0.0
2024-01-01 04:51:00,2.0,0.0,0.07759347639749987,60.0,60.796738198749935,0.0
2024-01-01 04:52:00,2.0,0.0,0.07758235454230673,60.0,60.791177271153366,0.0
2024-01-01 04:53:00,2.0,1.92556,0.07757123428126389,60.0,60.78561714063194,1.0
2024-01-01 04:54:00,2.0,0.0,0.07728411561414282,60.0,60.64205780707141,0.0
2024-01-01 04:55:00,2.0,0.0,0.07727303810115466,60.0,60.63651905057733,0.0
2024-01-01 04:56:00,2.0,0.0,0.07726196217596099,60.0,60.630981087980494,0.0
2024-01-01 04:57:00,2.0,0.0,0.07725088783833424,60.0,60.62544391916712,0.0
2024-01-01 04:58:00,2.0,0.0,0.07723981508804685,60.0,60.61990754402343,0.0
2024-01-01 04:59:00,2.0,0.0,0.07722874392487131,60.0,60.614371962435655,0.0
2024-01-01 05:00:00,2.0,0.0,0.07721767434858012,60.0,60.60883717429006,0.0
2024-01-01 05:01:00,2.0,0.0,0.07720660635894581,60.0,60.60330317947291,0.0
