,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP
2024-01-01 00:00:00,2.0,11.0,11.0,11.5,12.0,1.4128651826608907
2024-01-01 00:01:00,2.0,11.0,11.001838024518127,11.49842792906692,12.0,1.4128651826608907
2024-01-01 00:02:00,2.0,11.0,11.003663863766848,11.496869305236704,12.0,1.4128651826608907
2024-01-01 00:03:00,2.0,11.0,11.005477609223457,11.495324026540796,12.0,1.4128651826608907
2024-01-01 00:04:00,2.0,11.0,11.007279351674914,11.493791991780459,12.0,1.4128651826608907
2024-01-01 00:05:00,2.0,11.0,11.009069181223046,11.492273100520956,12.0,1.4128651826608907
2024-01-01 00:06:00,2.0,11.0,11.010847187289725,11.49076725308579,12.0,1.4128651826608907
2024-01-01 00:07:00,2.0,11.0,11.012613458621999,11.489274350550978,12.0,1.4128651826608907
2024-01-01 00:08:00,2.0,11.0,11.014368083297185,11.487794294739368,12.0,1.4128651826608907
2024-01-01 00:09:00,2.0,11.0,11.016111148727923,11.486326988215007,12.0,1.4128651826608907
2024-01-01 00:10:00,2.0,11.0,11.017842741667195,11.484872334277544,12.0,1.4128651826608907
2024-01-01 00:11:00,2.0,11.0,11.019562948213304,11.483430236956675,12.0,1.4128651826608907
2024-01-01 00:12:00,2.0,11.0,11.021271853814813,11.482000601006638,12.0,1.4128651826608907
2024-01-01 00:13:00,2.0,11.0,11.022969543275455,11.480583331900736,12.0,1.4128651826608907
2024-01-01 00:14:00,2.0,11.0,11.024656100758992,11.47917833582592,12.0,1.4128651826608907
2024-01-01 00:15:00,2.0,11.0,11.026331609794056,11.47778551967739,12.0,1.4128651826608907
2024-01-01 00:16:00,2.0,11.0,11.02799615327893,11.47640479105326,12.0,1.4128651826608907
2024-01-01 00:17:00,2.0,11.0,11.029649813486321,11.475036058249247,12.0,1.4128651826608907
2024-01-01 00:18:00,2.0,11.0,11.031292672068068,11.473679230253401,12.0,1.4128651826608907
2024-01-01 00:19:00,2.0,11.0,11.032924810059836,11.47233421674089,12.0,1.4128651826608907
2024-01-01 00:20:00,2.0,11.0,11.034546307885767,11.471000928068806,12.0,1.4128651826608907
2024-01-01 00:21:00,2.0,11.0,11.036157245363095,11.469679275271016,12.0,1.4128651826608907
2024-01-01 00:22:00,2.0,11.0,11.037757701706722,11.468369170053059,12.0,1.4128651826608907
2024-01-01 00:23:00,2.0,11.0,11.039347755533772,11.467070524787072,12.0,1.4128651826608907
2024-01-01 00:24:00,2.0,11.0,11.0409274848681,11.465783252506762,12.0,1.4128651826608907
2024-01-01 00:25:00,2.0,11.0,11.042496967144768,11.464507266902409,12.0,1.4128651826608907
2024-01-01 00:26:00,2.0,11.0,11.044056279214493,11.463242482315911,12.0,1.4128651826608907
2024-01-01 00:27:00,2.0,11.0,11.045605497348054,11.461988813735868,12.0,1.4128651826608907
2024-01-01 00:28:00,2.0,11.0,11.047144697240673,11.460746176792696,12.0,1.4128651826608907
2024-01-01 00:29:00,2.0,11.0,11.048673954016358,11.459514487753786,12.0,1.4128651826608907
2024-01-01 00:30:00,2.0,11.0,11.05019334223221,11.458293663518695,12.0,1.4128651826608907
2024-01-01 00:31:00,2.0,11.0,11.051702935882712,11.457083621614373,12.0,1.4128651826608907
2024-01-01 00:32:00,2.0,11.0,11.053202808403967,11.455884280190427,12.0,1.4128651826608907
2024-01-01 00:33:00,2.0,11.0,11.054693032677914,11.454695558014425,12.0,1.4128651826608907
2024-01-01 00:34:00,2.0,11.0,11.056173681036517,11.453517374467227,12.0,1.4128651826608907
2024-01-01 00:35:00,2.0,11.0,11.057644825265909,11.452349649538357,12.0,1.4128651826608907
2024-01-01 00:36:00,2.0,11.0,11.059106536610514,11.451192303821413,12.0,1.4128651826608907
2024-01-01 00:37:00,2.0,11.0,11.060558885777139,11.450045258509498,12.0,1.4128651826608907
2024-01-01 00:38:00,2.0,11.0,11.062001942939029,11.448908435390702,12.0,1.4128651826608907
2024-01-01 00:39:00,2.0,11.0,11.063435777739894,11.447781756843614,12.0,1.4128651826608907
2024-01-01 00:40:00,2.0,11.0,11.064860459297908,11.446665145832853,12.0,1.4128651826608907
2024-01-01 00:41:00,2.0,11.0,11.066276056209674,11.445558525904653,12.0,1.4128651826608907
2024-01-01 00:42:00,2.0,11.0,11.067682636554162,11.444461821182475,12.0,1.4128651826608907
2024-01-01 00:43:00,2.0,11.0,11.069080267896616,11.443374956362643,12.0,1.4128651826608907
2024-01-01 00:44:00,2.0,11.0,11.070469017292433,11.442297856710022,12.0,1.4128651826608907
2024-01-01 00:45:00,2.0,11.0,11.071848951291008,11.44123044805373,12.0,1.4128651826608907
2024-01-01 00:46:00,2.0,11.0,11.073220135939556,11.440172656782876,12.0,1.4128651826608907
2024-01-01 00:47:00,2.0,11.0,11.0745826367869,11.439124409842332,12.0,1.4128651826608907
2024-01-01 00:48:00,2.0,11.0,11.075936518887236,11.438085634728543,12.0,1.4128651826608907
2024-01-01 00:49:00,2.0,11.0,11.077281846803867,11.437056259485356,12.0,1.4128651826608907
2024-01-01 00:50:00,2.0,11.0,11.078618684612904,11.436036212699893,12.0,1.4128651826608907
2024-01-01 00:51:00,2.0,11.0,11.079947095906943,11.43502542349845,12.0,1.4128651826608907
2024-01-01 00:52:00,2.0,11.0,11.081267143798724,11.434023821542429,12.0,1.4128651826608907
2024-01-01 00:53:00,2.0,11.0,11.082578890924744,11.43303133702429,12.0,1.4128651826608907
2024-01-01 00:54:00,2.0,11.0,11.08388239944885,11.432047900663559,12.0,1.4128651826608907
2024-01-01 00:55:00,2.0,11.0,11.085177731065816,11.431073443702827,12.0,1.4128651826608907
2024-01-01 00:56:00,2.0,11.0,11.086464947004876,11.430107897903824,12.0,1.4128651826608907
2024-01-01 00:57:00,2.0,11.0,11.08774410803324,11.429151195543485,12.0,1.4128651826608907
2024-01-01 00:58:00,2.0,11.0,11.089015274459582,11.42820326941007,12.0,1.4128651826608907
2024-01-01 00:59:00,2.0,11.0,11.090278506137501,11.427264052799298,12.0,1.4128651826608907
2024-01-01 01:00:00,2.0,11.0,11.091533862468955,11.426333479510525,12.0,1.4128651826608907
2024-01-01 01:01:00,2.0,11.0,11.092781402407672,11.42541148384293,12.0,1.4128651826608907
2024-01-01 01:02:00,2.0,11.0,11.094021184462532,11.424498000591756,12.0,1.4128651826608907
2024-01-01 01:03:00,2.0,11.0,11.095253266700922,11.423592965044552,12.0,1.4128651826608907
2024-01-01 01:04:00,2.0,11.0,11.096477706752074,11.42269631297747,12.0,1.4128651826608907
2024-01-01 01:05:00,2.0,11.0,11.097694561810368,11.421807980651568,12.0,1.4128651826608907
2024-01-01 01:06:00,2.0,11.0,11.098903888638617,11.420927904809153,12.0,1.4128651826608907
2024-01-01 01:07:00,2.0,11.0,11.100105743571321,11.420056022670146,12.0,1.4128651826608907
2024-01-01 01:08:00,2.0,11.0,11.101300182517903,11.41919227192848,12.0,1.4128651826608907
2024-01-01 01:09:00,2.0,11.0,11.102487260965919,11.418336590748524,12.0,1.4128651826608907
2024-01-01 01:10:00,2.0,11.0,11.103667033984236,11.417488917761524,12.0,1.4128651826608907
2024-01-01 01:11:00,2.0,11.0,11.104839556226198,11.416649192062087,12.0,1.4128651826608907
2024-01-01 01:12:00,2.0,11.0,11.106004881932762,11.415817353204677,12.0,1.4128651826608907
2024-01-01 01:13:00,2.0,11.0,11.107163064935607,11.41499334120015,12.0,1.4128651826608907
2024-01-01 01:14:00,2.0,11.0,11.108314158660226,11.414177096512304,12.0,1.4128651826608907
2024-01-01 01:15:00,2.0,11.0,11.109458216128992,11.413368560054465,12.0,1.4128651826608907
2024-01-01 01:16:00,2.0,11.0,11.1105952899642,11.412567673186087,12.0,1.4128651826608907
2024-01-01 01:17:00,2.0,11.0,11.11172543239109,11.411774377709392,12.0,1.4128651826608907
2024-01-01 01:18:00,2.0,11.0,11.112848695240835,11.410988615866023,12.0,1.4128651826608907
2024-01-01 01:19:00,2.0,11.0,11.113965129953527,11.410210330333726,12.0,1.4128651826608907
2024-01-01 01:20:00,2.0,11.0,11.115074787581122,11.409439464223064,12.0,1.4128651826608907
2024-01-01 01:21:00,2.0,11.0,11.116177718790368,11.408675961074147,12.0,1.4128651826608907
2024-01-01 01:22:00,2.0,11.0,11.11727397386572,11.407919764853387,12.0,1.4128651826608907
2024-01-01 01:23:00,2.0,11.0,11.118363602712218,11.407170819950284,12.0,1.4128651826608907
2024-01-01 01:24:00,2.0,11.0,11.119446654858358,11.406429071174228,12.0,1.4128651826608907
2024-01-01 01:25:00,2.0,11.0,11.120523179458926,11.405694463751338,12.0,1.4128651826608907
2024-01-01 01:26:00,2.0,11.0,11.121593225297827,11.404966943321305,12.0,1.4128651826608907
2024-01-01 01:27:00,2.0,11.0,11.122656840790878,11.40424645593428,12.0,1.4128651826608907
2024-01-01 01:28:00,2.0,11.0,11.123714073988587,11.403532948047769,12.0,1.4128651826608907
2024-01-01 01:29:00,2.0,11.0,11.124764972578918,11.402826366523563,12.0,1.4128651826608907
