,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,0,0,0,0.0,0.0,15.0,15.0,13.5,12.0,1.195991281073515,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,0,0,0,0.0,0.0,15.0,14.99864742963096,13.50073458754977,12.0,1.195991281073515,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-01-01 00:02:00,2.0,0,0,0,0.0,0.0,15.0,14.997296608049247,13.501467190487249,12.0,1.195991281073515,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-01-01 00:03:00,2.0,0,0,0,0.0,0.0,15.0,14.995947532158384,13.502197812591152,12.0,1.195991281073515,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-01-01 00:04:00,2.0,0,0,0,0.0,0.0,15.0,14.994600198867593,13.502926457633194,12.0,1.195991281073515,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-01-01 00:05:00,2.0,0,0,0,0.0,0.0,15.0,14.99325460509178,13.503653129378101,12.0,1.195991281073515,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-01-01 00:06:00,2.0,0,0,0,0.0,0.0,15.0,14.991910747751525,13.504377831583625,12.0,1.195991281073515,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-01-01 00:07:00,2.0,0,0,0,0.0,0.0,15.0,14.990568623773077,13.505100568000554,12.0,1.195991281073515,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-01-01 00:08:00,2.0,0,0,0,0.0,0.0,15.0,14.989228230088337,13.50582134237273,12.0,1.195991281073515,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-01-01 00:09:00,2.0,0,0,0,0.0,0.0,15.0,14.987889563634848,13.506540158437055,12.0,1.195991281073515,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-01-01 00:10:00,2.0,0,0,0,0.0,0.0,15.0,14.986552621355791,13.50725701992351,12.0,1.195991281073515,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-01-01 00:11:00,2.0,0,0,0,0.0,0.0,15.0,14.985217400199968,13.507971930555161,12.0,1.195991281073515,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-01-01 00:12:00,2.0,0,0,0,0.0,0.0,15.0,14.98388389712179,13.508684894048184,12.0,1.195991281073515,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-01-01 00:13:00,2.0,0,0,0,0.0,0.0,15.0,14.98255210908128,13.50939591411186,12.0,1.195991281073515,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-01-01 00:14:00,2.0,0,0,0,0.0,0.0,15.0,14.981222033044043,13.510104994448604,12.0,1.195991281073515,11.553360000000001,0.0758476336458984,60.0,59.9238168229492,6.0
2024-01-01 00:15:00,2.0,0,0,0,0.0,0.0,15.0,14.979893665981272,13.510812138753968,12.0,1.195991281073515,11.553360000000001,0.07418076203094677,60.0,59.09038101547338,6.0
2024-01-01 00:16:00,2.0,0,0,0,0.0,0.0,15.0,14.97856700486973,13.511517350716659,12.0,1.195991281073515,0.0,0.07251412933691462,60.0,58.25706466845731,0.0
2024-01-01 00:17:00,2.0,0,0,0,0.0,0.0,15.0,14.977242046691739,13.512220634018547,12.0,1.195991281073515,0.0,0.07271873791847168,60.0,58.35936895923584,0.0
2024-01-01 00:18:00,2.0,0,0,0,0.0,0.0,15.0,14.975918788435175,13.51292199233468,12.0,1.195991281073515,0.0,0.07292331717247286,60.0,58.461658586236425,0.0
2024-01-01 00:19:00,2.0,0,0,0,0.0,0.0,15.0,14.974597227093453,13.5136214293333,12.0,1.195991281073515,0.0,0.0731278671031218,60.0,58.5639335515609,0.0
2024-01-01 00:20:00,2.0,0,0,0,0.0,0.0,15.0,14.973277359665516,13.514318948675848,12.0,1.195991281073515,0.0,0.0733323877146216,60.0,58.666193857310795,0.0
2024-01-01 00:21:00,2.0,0,0,0,0.0,0.0,15.0,14.971959183155834,13.515014554016984,12.0,1.195991281073515,0.0,0.07353687901117467,60.0,58.76843950558734,0.0
2024-01-01 00:22:00,2.0,0,0,0,0.0,0.0,15.0,14.97064269457438,13.515708249004595,12.0,1.195991281073515,0.0,0.07374134099698292,60.0,58.87067049849146,0.0
2024-01-01 00:23:00,2.0,0,0,0,0.0,0.0,15.0,14.969327890936633,13.516400037279809,12.0,1.195991281073515,0.0,0.07394577367624755,60.0,58.97288683812378,0.0
2024-01-01 00:24:00,2.0,0,0,0,0.0,0.0,15.0,14.968014769263556,13.517089922477007,12.0,1.195991281073515,0.0,0.07415017705316926,60.0,59.07508852658463,0.0
2024-01-01 00:25:00,2.0,0,0,0,0.0,0.0,15.0,14.966703326581595,13.517777908223836,12.0,1.195991281073515,0.0,0.07435455113194807,60.0,59.177275565974035,0.0
2024-01-01 00:26:00,2.0,0,0,0,0.0,0.0,15.0,14.965393559922662,13.518463998141222,12.0,1.195991281073515,0.0,0.07455889591678343,60.0,59.279447958391714,0.0
2024-01-01 00:27:00,2.0,0,0,0,0.0,0.0,15.0,14.964085466324134,13.519148195843378,12.0,1.195991281073515,0.0,0.0747632114118742,60.0,59.3816057059371,0.0
2024-01-01 00:28:00,2.0,0,0,0,0.0,0.0,15.0,14.962779042828831,13.519830504937826,12.0,1.195991281073515,0.0,0.0749674976214186,60.0,59.4837488107093,0.0
2024-01-01 00:29:00,2.0,0,0,0,0.0,0.0,15.0,14.961474286485018,13.520510929025399,12.0,1.195991281073515,0.0,0.07517175454961429,60.0,59.585877274807146,0.0
2024-01-01 00:30:00,2.0,0,0,0,0.0,0.0,15.0,14.960171194346385,13.521189471700259,12.0,1.195991281073515,0.0,0.0753759822006583,60.0,59.68799110032915,0.0
2024-01-01 00:31:00,2.0,0,0,0,0.0,0.0,15.0,14.958869763472043,13.52186613654991,12.0,1.195991281073515,0.0,0.07558018057874707,60.0,59.79009028937354,0.0
2024-01-01 00:32:00,2.0,0,0,0,0.0,0.0,15.0,14.957569990926512,13.522540927155205,12.0,1.195991281073515,0.0,0.07578434968807644,60.0,59.89217484403822,0.0
