,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.48281786644724506,15.0,13.5,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,15.0,0.4996358885227157,14.964071294670347,13.519185793312337,12.0,59.91838101547338,0.5134826666666666,0.07550318743514892,60.0
2024-01-01 00:30:00,2.0,15.0,0.4822411786750043,14.929410756093251,13.536900410457106,12.0,59.28521418712695,0.0,0.07449565499841951,60.0
2024-01-01 00:45:00,2.0,15.0,0.46570432269053325,14.895955714849965,13.553222310670302,12.0,59.20513046818454,0.2567413333333333,0.07418302639163968,60.0
2024-01-01 01:00:00,2.0,15.0,0.4499811592178945,14.863646728333675,13.568225883545692,12.0,59.064385217644094,0.2567413333333333,0.07419212932457674,60.0
2024-01-01 01:15:00,2.0,15.0,0.4350298099079752,14.832427413930217,13.581981659574826,12.0,59.13863257025743,0.0,0.07420278572577384,60.0
2024-01-01 01:30:00,2.0,15.0,0.4208105613420951,14.80224429082636,13.594556509797664,12.0,59.05886368928132,0.0,0.07410073779717148,60.0
2024-01-01 01:45:00,2.0,15.0,0.4072857530668004,14.773046629999419,13.606013835126967,12.0,59.194206899962815,0.0,0.0743138229340281,60.0
2024-01-01 02:00:00,2.0,15.0,0.40370757839390736,14.744786311965038,13.616413745880525,11.0,59.114318652661545,0.0,0.07415420665076054,60.0
2024-01-01 02:15:00,2.0,15.0,0.39514490061273194,14.716718345574126,13.615500586395976,11.0,59.03460199477133,0.0,0.07419551583054985,60.0
2024-01-01 02:30:00,2.0,15.0,0.386440150950777,14.689282451887726,13.613969481758947,11.0,59.16984331793486,0.0,0.07426514462974988,60.0
2024-01-01 02:45:00,2.0,15.0,0.37812754962498757,14.66244999624338,13.611855683999499,11.0,59.09000740039213,0.0,0.07410563290105504,60.0
2024-01-01 03:00:00,2.0,15.0,0.37018710205657346,14.636193804890421,13.609192605620597,11.0,59.01034295986304,0.0,0.07429019654160117,60.0
2024-01-01 03:15:00,2.0,15.0,0.3625998463647708,14.61048808953095,13.606011914819112,11.0,59.14548250013127,0.0,0.07421647184837686,60.0
2024-01-01 03:30:00,2.0,15.0,0.3553477999627166,14.585308375763015,13.602343625781598,11.0,59.065698906409885,0.0,0.074085731647581,60.0
2024-01-01 03:45:00,2.0,15.0,0.34841390891534524,14.560631435224256,13.598216184309566,11.0,59.20105824888144,0.0,0.07432751189187488,60.0
2024-01-01 04:00:00,2.0,15.0,0.341781999916468,14.536435221244576,13.593656549015837,11.0,59.12115528578697,0.0,0.07416786620653261,60.0
2024-01-01 04:15:00,2.0,17.1,0.40614250314867356,14.512698807826393,13.588690268321011,11.0,59.041423943711145,0.0,0.07418050370725875,60.0
2024-01-01 04:30:00,2.0,15.7,0.6520834453675973,15.248304462807722,13.589323685134715,11.0,59.17668140508652,0.0,0.07427880709065843,60.0
2024-01-01 04:45:00,2.0,15.0,0.6543913200038965,15.480654540418591,13.606328498038257,11.0,59.09683080023512,0.0,0.07411926601680083,60.0
2024-01-01 05:00:00,2.0,15.0,0.6430997532200575,15.435247878491664,13.622753237477513,10.0,59.01715170394377,0.0,0.07424655263454845,60.0
2024-01-01 05:15:00,1.0,18.266666666666666,0.7493737724829034,15.390568156913654,13.627267447111834,10.0,59.15233816193337,0.12837066666666666,0.07425283908241719,60.0
2024-01-01 05:30:00,2.0,17.333333333333332,1.062854590938188,16.310643379369804,13.640458260635734,10.0,59.149517861916436,0.2567413333333333,0.07411676439495807,60.0
2024-01-01 05:45:00,1.0,17.333333333333332,1.1850743287745,16.93106094539451,13.674871174658353,10.0,59.00884384381387,0.0,0.07428720131589477,60.0
2024-01-01 06:00:00,1.0,18.5,1.4608512454936429,17.543226014310356,13.71710261094843,10.0,59.14398660398551,0.7702240000000001,0.07410308305601995,60.0
2024-01-01 06:15:00,1.0,18.5,1.7404006764396338,18.483296678910797,13.778527045368612,10.0,58.45132729348572,0.2567413333333333,0.07394060824374195,60.0
2024-01-01 06:30:00,1.0,18.5,1.7585963430382743,18.9873178371155,13.857975539713067,10.0,59.17085220101157,0.0,0.07426716037264566,60.0
2024-01-01 06:45:00,1.0,17.8,1.692050548457508,18.865346544137857,13.936693695317224,10.0,59.09101411652115,0.8985946666666668,0.07388116268235004,60.0
2024-01-01 07:00:00,1.0,18.5,1.6279077513708977,18.74798685652443,14.009963495125623,10.0,58.90560053982011,0.12837066666666666,0.07417108648203044,60.0
