,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 18:30:00,0.001,0.5977426063922544,1.2,0.0
2024-01-01 18:45:00,0.001,0.5081675151765898,1.0,0.1
2024-01-01 19:00:00,0.001,0.34797245990206016,0.0,0.4
2024-01-01 19:15:00,0.001,0.34771119125105315,0.0,1.4
2024-01-01 19:30:00,0.001,0.45257785791771976,0.0,0.4
2024-01-01 19:45:00,0.001,2.439475939725588,0.0,0.0
2024-01-01 20:00:00,0.001,2.8564092730589214,0.0,0.4
2024-01-01 20:15:00,0.001,0.9232918739412831,0.0,0.0
2024-01-01 20:30:00,0.001,0.4840759397255878,0.0,0.5
2024-01-01 20:45:00,0.001,0.48013469226803,0.0,0.3
2024-01-01 21:00:00,0.001,1.9999855306862477,0.0,1.2
2024-01-01 21:15:00,0.001,2.9292255306862476,0.0,0.5
2024-01-01 21:30:00,0.001,1.5540051953189604,0.0,0.3
2024-01-01 21:45:00,0.001,0.4710759397255878,0.0,0.6
2024-01-01 22:00:00,0.001,1.0041426063922545,0.0,0.4
2024-01-01 22:15:00,0.001,0.47840927305892117,0.0,0.1
2024-01-01 22:30:00,0.001,0.6824092730589211,0.0,0.3
2024-01-01 22:45:00,0.001,0.8287661074092313,0.0,0.2
2024-01-01 23:00:00,0.001,2.8385237423726735,0.0,0.2
2024-01-01 23:15:00,0.001,0.5994570757060068,0.0,0.1
2024-01-01 23:30:00,0.001,0.8393237423726735,0.0,0.4
2024-01-01 23:45:00,0.001,0.41301040903934017,0.0,0.1
