,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,1.1066377969966015,15.0,13.5,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,15.0,1.1067331999184267,14.934103349135688,13.54067929238705,12.0,59.91838101547338,1.7971893333333335,0.07431392840783785,60.0
2024-01-01 00:30:00,2.0,15.0,1.0323629617360282,14.872737437109155,13.576113818023073,12.0,59.339841914222724,0.0,0.07460480089981222,60.0
2024-01-01 00:45:00,2.0,15.0,0.9647703881752029,14.815488243929687,13.60680884451793,12.0,59.25964086213261,0.385112,0.07419075981479985,60.0
2024-01-01 01:00:00,2.0,15.0,0.9033184572314189,14.761980671628537,13.633221931491715,12.0,59.1242222240135,1.5404480000000003,0.07367652714720757,60.0
2024-01-01 01:15:00,2.0,15.0,0.8474301746137662,14.7118748764983,13.655767427882422,12.0,59.18070565159056,0.385112,0.07413562500609346,60.0
2024-01-01 01:30:00,2.0,15.0,0.7965829160225532,14.66486294702602,13.67482054536091,12.0,59.04534628404938,0.7702240000000001,0.07415798173403876,60.0
2024-01-01 01:45:00,2.0,15.0,0.7503033026869294,14.620665894937199,13.690721047806644,12.0,59.21263751247671,0.0,0.07435064719751105,60.0
2024-01-01 02:00:00,2.0,15.0,0.7250091825314481,14.579030929838842,13.703776593031936,11.0,59.132709678652354,0.0,0.07419095182058585,60.0
2024-01-01 02:15:00,2.0,15.0,0.6987278310159258,14.538701797073118,13.698276667964208,11.0,59.052953519265685,0.0,0.07422267159696848,60.0
2024-01-01 02:30:00,2.0,15.0,1.0271179827857064,14.499872622880643,13.691363242628533,11.0,59.331500575599584,0.2567413333333333,0.07438206288194474,60.0
2024-01-01 02:45:00,2.0,15.0,1.4754053022360032,15.55393159373418,13.706025692424443,11.0,59.33387628439826,0.0,0.07459288160389452,60.0
2024-01-01 03:00:00,2.0,15.0,1.3882731772458181,15.47186959852086,13.742419472817303,11.0,59.253688045693636,0.0,0.07443266593943597,60.0
2024-01-01 03:15:00,2.0,15.0,1.305357633292151,15.39485243541761,13.773124884726254,11.0,59.17367204074203,0.2567413333333333,0.0743164163470896,60.0
2024-01-01 03:30:00,2.0,15.0,1.229885787258914,15.32242545124125,13.798695573459769,11.0,59.176118320349794,0.12837066666666666,0.07437678056898152,60.0
2024-01-01 03:45:00,2.0,15.0,1.1611589210938031,15.254176684052274,13.819632865684433,11.0,59.316499707697986,0.0,0.07455816329822998,60.0
2024-01-01 04:00:00,2.0,15.0,1.0985441511671383,15.189732840600962,13.83639070169756,11.0,59.23634879158665,0.0,0.07439802220410963,60.0
2024-01-01 04:15:00,1.0,18.666666666666668,1.217522998670636,15.128755652904092,13.849380102806993,11.0,59.156370029064306,0.0,0.07423822507192308,60.0
2024-01-01 04:30:00,1.0,20.0,1.9532519058135316,15.87603524188092,13.871050392001768,11.0,59.07656305036778,0.2567413333333333,0.07408233148095338,60.0
2024-01-01 04:45:00,2.0,15.333333333333334,2.3786189183730775,16.878576167055726,13.934418213663426,11.0,59.079260974002686,0.0,0.07408416159962289,60.0
2024-01-01 05:00:00,2.0,15.0,2.241794348056085,16.820541200574432,14.01741720244114,10.0,58.99961961537911,0.0,0.0745933120814914,60.0
2024-01-01 05:15:00,1.0,18.666666666666668,2.2794221922212383,16.69614956400605,14.074021157685989,10.0,59.27776822876499,0.2567413333333333,0.07452439996415268,60.0
2024-01-01 05:30:00,1.0,18.0,2.7198213071843003,17.384561865900473,14.133994771315532,10.0,59.27999092350015,0.0,0.07448521894612396,60.0
2024-01-01 05:45:00,1.0,18.0,3.1247624787202755,17.90024759731677,14.217214423655191,10.0,59.19991842343862,0.8985946666666668,0.07407409711654027,60.0
2024-01-01 06:00:00,1.0,20.0,3.5802212872082717,18.393504233383265,14.321546588782057,10.0,59.229299828831735,1.5404480000000003,0.07400683683701419,60.0
2024-01-01 06:15:00,3.0,19.933333333333334,4.189196298297988,19.30587400967677,14.450826638332385,10.0,59.28542816954683,0.0,0.0744960825341297,60.0
2024-01-01 06:30:00,3.0,19.5,4.284053904124746,20.036178370040464,14.611573237147395,10.0,59.20534399099843,0.0,0.07433607478129686,60.0
2024-01-01 06:45:00,3.0,19.5,3.9788519716695694,19.798704637568456,14.771685610765816,10.0,59.12543182269555,0.2567413333333333,0.07423484428095209,60.0
2024-01-01 07:00:00,3.0,19.5,3.70165259106984,19.5781244359692,14.912098544686078,10.0,59.12796579324875,1.5404480000000003,0.07370216962576713,60.0
2024-01-01 07:15:00,3.0,19.5,3.4498223381819315,19.372888018978987,15.034704487509961,10.0,59.184421654855065,0.2567413333333333,0.07432692038857294,60.0
2024-01-01 07:30:00,3.0,19.5,3.220975952811886,19.181591380031048,15.141217241035447,10.0,59.186856642492764,1.668818666666667,0.073838689087544,60.0
2024-01-01 07:45:00,3.0,19.5,3.3163224510267697,19.002962518312103,15.233188800511158,10.0,59.105165744047,0.8985946666666668,0.07402777590458304,60.0
2024-01-01 08:00:00,3.0,19.5,3.7336649629240384,19.85606560449204,15.331866702869497,10.0,59.134596945296245,0.0,0.07419472256906773,60.0
2024-01-01 08:15:00,3.0,19.5,3.521277719672538,19.870984376676166,15.450029530112683,10.0,59.054836732309894,0.0,0.07417867647968872,60.0
2024-01-01 08:30:00,1.0,19.566666666666666,3.2916757265261647,19.67570990568003,15.553469770656632,10.0,59.33343108392036,0.0,0.07459199209576296,60.0
2024-01-01 08:45:00,3.0,19.933333333333334,3.43616067328597,19.49314520970371,15.642378916786743,10.0,59.25324380144761,0.0,0.07443177834185047,60.0
2024-01-01 09:00:00,3.0,19.5,3.6066545886793593,20.265313197031656,15.740780505906494,10.0,59.17322875067399,0.0,0.07427190870593538,60.0
2024-01-01 09:15:00,3.0,19.5,3.373517447728322,20.065296174275204,15.84403700039872,10.0,59.09338556166857,0.0,0.07411238244889766,60.0
2024-01-01 09:30:00,3.0,19.6,3.161526821330255,19.87818470585713,15.932568814587404,10.0,59.01371386529493,0.7702240000000001,0.07430537786655454,60.0
2024-01-01 09:45:00,3.0,19.5,2.9686959850973347,19.702808471860454,16.007802484015084,10.0,59.18084664111922,0.12837066666666666,0.07429811015559042,60.0
2024-01-01 10:00:00,1.0,19.866666666666667,2.952433573694409,19.53810710228487,16.071029788362143,11.0,59.321312600101486,0.0,0.07456777943105505,60.0
2024-01-01 10:15:00,1.0,20.0,3.458392095040688,20.189243673954415,16.15148672093208,11.0,59.24115134653249,1.668818666666667,0.0737264803595024,60.0
2024-01-01 10:30:00,1.0,20.0,3.333928519059834,20.441585998052243,16.258080112172454,11.0,59.15958107380966,0.12837066666666666,0.07443181892741364,60.0
2024-01-01 10:45:00,1.0,20.0,3.1177980906377614,20.25669618438786,16.3543533525621,11.0,59.29990329426514,0.0,0.07452500375452722,60.0
2024-01-01 11:00:00,3.0,19.633333333333333,2.904432007076854,20.08377047296137,16.43696672008951,12.0,59.219788025059366,0.2567413333333333,0.07440855583274136,60.0
2024-01-01 11:15:00,1.0,19.666666666666668,2.7135721025999326,19.9227507201233,16.52323232948104,12.0,59.2221352536195,0.0,0.0743696236326171,60.0
2024-01-01 11:30:00,1.0,20.0,2.5407776302678693,19.77225186396159,16.597458499476154,12.0,59.142187019900724,0.0,0.07420988749681391,60.0
2024-01-01 11:45:00,3.0,19.633333333333333,2.3836268188037137,19.63131834475313,16.66081027472468,12.0,59.06241050443593,1.668818666666667,0.07395980848953491,60.0
2024-01-01 12:00:00,1.0,19.666666666666668,2.2644039258682036,19.49908438826096,16.71434265554314,12.0,58.98058940118631,1.155336,0.07423725090646305,60.0
2024-01-01 12:15:00,3.0,19.833333333333332,2.720344498483131,19.74395552008946,16.761238082370554,12.0,59.09213272916552,0.2567413333333333,0.07431895889116108,60.0
2024-01-01 12:30:00,3.0,19.5,2.796220207317573,20.333416333718116,16.83430511183234,12.0,59.09457627550804,0.2567413333333333,0.0742170653645775,60.0
2024-01-01 12:45:00,3.0,19.5,2.6203829370024634,20.17832502400573,16.907850820125745,12.0,59.09712935860868,0.0,0.07411986253480612,60.0
2024-01-01 13:00:00,3.0,19.5,2.4604393419962367,20.032967589946693,16.970364373067632,12.0,59.017449621053345,1.0269653333333335,0.07389706799507394,60.0
2024-01-01 13:15:00,1.0,19.966666666666665,2.3148966513288984,19.896464419839727,17.022917359735974,12.0,59.26735864972562,0.12837066666666666,0.07445997973188129,60.0
2024-01-01 13:30:00,3.0,19.733333333333334,2.18240275232512,19.768018515390672,17.06648012190027,12.0,59.04931328212087,0.0,0.07421539842296733,60.0
2024-01-01 13:45:00,3.0,19.5,2.0617329333644596,19.64690770737003,17.101931298855686,12.0,59.32786815720369,0.0,0.07458087739846266,60.0
2024-01-01 14:00:00,3.0,19.5,1.9517778761822084,19.53247760495553,17.130066472607147,12.0,59.2476928231633,0.0,0.074420687517453,60.0
2024-01-01 14:15:00,3.0,19.5,1.8515327799371315,19.42413520960733,17.1516059981987,12.0,59.16768969515839,0.0,0.07426084170316487,60.0
2024-01-01 14:30:00,1.0,19.866666666666667,1.9361422857327777,19.32134313084136,17.16720209599127,12.0,59.08785840331313,0.12837066666666666,0.07428851742215584,60.0
2024-01-01 14:45:00,1.0,20.0,2.5813079887263473,20.028711010832843,17.18952244981878,12.0,59.22833467459843,0.385112,0.07427850581698824,60.0
2024-01-01 15:00:00,1.0,20.0,2.595485205128184,20.477736392783587,17.247126475124094,12.0,59.09282170847887,0.12837066666666666,0.07438647589660871,60.0
2024-01-01 15:15:00,1.0,20.0,2.4420047826812024,20.333740790548664,17.30249682419235,12.0,59.23319267323407,0.2567413333333333,0.07439143429113786,60.0
2024-01-01 15:30:00,1.0,20.0,2.3022841927136786,20.198241890459613,17.34838746067839,12.0,59.23555830765593,0.2567413333333333,0.07445103682762884,60.0
2024-01-01 15:45:00,3.0,19.933333333333334,2.1750319930215016,20.0704781715929,17.385724895003047,12.0,59.23785986863914,0.0,0.07440104132783557,60.0
2024-01-01 16:00:00,3.0,19.5,2.0759250447587188,19.94975958445899,17.415348054825735,11.0,59.15787786052274,0.385112,0.07433252891700136,60.0
2024-01-01 16:15:00,3.0,19.5,1.9823194487446685,19.834433623262143,17.422027450452717,11.0,59.02230681892541,0.0,0.07440012582924178,60.0
2024-01-01 16:30:00,3.0,19.5,1.8960273297651007,19.724335307505118,17.423340566067427,11.0,59.300663109839995,0.12837066666666666,0.07448972449927264,60.0
2024-01-01 16:45:00,1.0,19.866666666666667,1.817089507446071,19.61901562860521,17.419829893117125,11.0,59.08258576625501,1.5404480000000003,0.0736841259392859,60.0
2024-01-01 17:00:00,1.0,20.0,1.9595743163271198,19.518067559960965,17.411986506905805,11.0,59.13906102503981,0.12837066666666666,0.07444951873351949,60.0
2024-01-01 17:15:00,1.0,20.0,2.520289812882416,20.29813239552165,17.414713532864795,11.0,59.27936421799232,0.12837066666666666,0.07444716942929318,60.0
2024-01-01 17:30:00,1.0,20.0,2.4434495547645914,20.454248377610245,17.447212303616134,11.0,59.06133262161587,0.2567413333333333,0.07417257044343534,60.0
2024-01-01 17:45:00,1.0,20.0,2.31826985564065,20.31861224620074,17.47375641065448,11.0,59.06393353728823,0.12837066666666666,0.07410131577314419,60.0
2024-01-01 18:00:00,1.0,20.0,2.2040742973128213,20.189907014707106,17.492884735292375,11.0,59.20461105258227,0.5134826666666666,0.07419444251274993,60.0
2024-01-01 18:15:00,1.0,20.0,2.0998338952986515,20.067524771851325,17.505334314827387,11.0,59.28952577037794,0.0,0.07450426951828658,60.0
2024-01-01 18:30:00,1.0,20.0,2.004616601750314,19.95091455282381,17.51177242312344,11.0,59.20943279072379,0.8985946666666668,0.07402008369229465,60.0
2024-01-01 18:45:00,1.0,20.0,1.917578169203104,19.839576974594177,17.51280314835368,11.0,59.238872261193116,0.2567413333333333,0.07444668603265901,60.0
2024-01-01 19:00:00,1.0,20.0,1.837953875445828,19.733059376842288,17.50897335074956,11.0,59.24117849933286,0.7702240000000001,0.07407177840351284,60.0
2024-01-01 19:15:00,1.0,20.0,1.7650510283494412,19.630951420853354,17.500778058792744,11.0,59.05022508251112,0.12837066666666666,0.0743013680697832,60.0
2024-01-01 19:30:00,1.0,20.0,1.8082197499347914,19.532881103212393,17.488665356778895,11.0,59.19068753919673,0.385112,0.07419944330683739,60.0
2024-01-01 19:45:00,1.0,20.0,2.409368245484356,20.09915343144505,17.48098313662405,11.0,59.055259566219945,0.12837066666666666,0.0743407658008364,60.0
2024-01-01 20:00:00,1.0,20.0,2.4210043756699786,20.48357916074161,17.50687306350281,11.0,59.19567966987408,0.0,0.07431676552029436,60.0
2024-01-01 20:15:00,1.0,20.0,2.2984974558818436,20.349183020677437,17.531155765751087,11.0,59.115788259257414,0.0,0.07415714291673987,60.0
2024-01-01 20:30:00,2.0,16.333333333333332,2.186718440234252,20.221569879855913,17.548209783762037,11.0,59.0360684448462,0.0,0.07433216754204909,60.0
2024-01-01 20:45:00,2.0,15.0,2.0846625289333,20.100146007571862,17.55875472196609,11.0,59.31449779173123,0.0,0.07455416348102505,60.0
2024-01-01 21:00:00,2.0,15.0,2.008266201696209,19.984373281155406,17.563442062907487,10.0,59.234351175471176,0.0,0.07439403097798418,60.0
2024-01-01 21:15:00,2.0,15.0,1.9351207012066745,19.872736753790978,17.54687249871014,10.0,59.1543767035646,0.0,0.07423424241842455,60.0
2024-01-01 21:30:00,2.0,15.0,1.8672511244858356,19.765195990716503,17.52646966121885,10.0,59.07457400626815,0.0,0.07407479706360096,60.0
2024-01-01 21:45:00,2.0,15.0,1.8048911833858579,19.661414742755554,17.502636650858104,10.0,58.99494271463265,0.0,0.07458396765925684,60.0
2024-01-01 22:00:00,2.0,15.0,1.7475284496391956,19.56108806765595,17.475738250501927,10.0,59.27310137338404,0.0,0.07447145366249257,60.0
2024-01-01 22:15:00,2.0,15.0,1.6946987399395401,19.463939382287343,17.446104539551715,10.0,59.19304367116685,0.0,0.07431149880922534,60.0
2024-01-01 22:30:00,2.0,15.0,1.6459815690914423,19.369717792656708,17.414034167354643,10.0,59.1131579223275,0.0,0.0741518875178711,60.0
