,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.3333333333333333
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.3333333333333333
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,1.6666666666666667
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.036,0.3333333333333333,1.6666666666666667
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.4358,2.3333333333333335,0.3333333333333333
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.3333333333333333
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.036,0.0,1.3333333333333333
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,1.6666666666666667
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.036,0.0,1.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.036,0.0,1.0
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.13093333333333332,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.07833333333333334,0.0,2.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.049,0.0,0.3333333333333333
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.049,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.049,2.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.3333333333333333
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3333333333333333
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.061241757882331445,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.20395219735291428,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.1907336200641085,0.21788553068624764,0.0,0.3333333333333333
2024-01-01 13:45:00,0.001,0.001,0.0,0.5904714082723814,0.1885521973529143,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.4854863435082232,0.2547921973529143,0.0,1.6666666666666667
2024-01-01 14:15:00,0.001,0.001,0.0,0.16616168836457856,0.18909333333333336,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.5149083967827618,0.16926666666666668,0.0,0.3333333333333333
