,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.08715707570600682,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.07449040903934016,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.3364904090393402,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.09849040903934017,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.19509040903934016,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.6271333333333333,0.0,0.3333333333333333
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.17266666666666666,0.0,1.0
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.22933333333333333,1.0,0.6666666666666666
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.4498,1.0,1.0
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.13866666666666666,0.0,1.6666666666666667
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.23999999999999996,0.0,0.3333333333333333
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.10666666666666667,0.0,0.6666666666666666
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.15266666666666667,0.0,0.6666666666666666
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.21466666666666664,1.4,1.0
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.05,3.0,0.3333333333333333
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.23999999999999996,0.2,0.0
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.21733333333333332,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.13066666666666665,0.4,2.0
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.05,0.2,0.3333333333333333
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.06266666666666668,0.0,0.3333333333333333
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.21466666666666664,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.15133333333333335,0.0,1.6666666666666667
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.328,2.8,0.3333333333333333
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.10866666666666668,3.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.05,1.2,0.3333333333333333
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.4498,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.6502666666666667,0.0,0.6666666666666666
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,1.4883333333333333,0.0,1.6666666666666667
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.9453999999999999,0.2,0.3333333333333333
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.18833333333333335,2.0,0.3333333333333333
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.59,0.0,1.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.059533333333333334,0.0,0.3333333333333333
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.063,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.09766666666666665,0.0,0.6666666666666666
