,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.2202521973529143,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.2202521973529143,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.34125219735291434,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.377918864019581,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.3208771061372495,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.15786666666666666,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.053,0.0,0.3333333333333333
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.060333333333333336,0.0,0.3333333333333333
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.163,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.06766666666666667,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.053,0.0,0.3333333333333333
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.14100000000000001,0.5333333333333333,0.0
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.097,2.0,0.0
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.053,2.0,0.3333333333333333
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.053,2.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.053,0.26666666666666666,0.0
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.11166666666666666,1.3333333333333333,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.12633333333333333,2.0,0.3333333333333333
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.053,2.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.053,0.9333333333333333,0.0
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.053,0.0,0.3333333333333333
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.3333333333333333
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.15566666666666668,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.05733333333333333,0.0,1.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.066,0.0,0.6666666666666666
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.5990666666666667,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.066,0.0,0.3333333333333333
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.06513333333333333,0.0,1.3333333333333333
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.163,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.08020000000000001,1.0666666666666667,0.3333333333333333
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.066,0.9333333333333333,0.3333333333333333
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.066,0.0,1.6666666666666667
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.13053333333333333,0.0,0.6666666666666666
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.25786666666666663,0.0,0.3333333333333333
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.37966666666666665,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.3231333333333334,0.0,0.3333333333333333
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.265,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.15186666666666668,0.0,0.3333333333333333
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.05733333333333333,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.502458993898139,0.0,1.6666666666666667
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.16315707570600682,0.0,0.3333333333333333
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.17889040903934017,0.0,0.3333333333333333
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.4689570757060069,0.0,0.6666666666666666
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.6253620204314775,0.0,0.3333333333333333
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.10228169430198371,0.0,1.6666666666666667
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.0975521973529143,0.6666666666666666,0.3333333333333333
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.11955219735291431,1.2,1.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.2049521973529143,0.0,0.3333333333333333
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.07824175788233144,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.05733333333333333,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.066,0.0,0.3333333333333333
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.066,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.066,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.16519999999999999,0.0,1.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.08233333333333334,0.0,0.6666666666666666
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.053,0.0,0.3333333333333333
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.12633333333333333,0.0,0.3333333333333333
