,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.7645904090393402,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.1935237423726735,0.0,1.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.21552374237267352,0.0,0.6
2024-01-01 00:45:00,0.001,0.0,0.001,0.2961904090393402,0.0,0.1
2024-01-01 01:00:00,0.001,0.0,0.001,0.4304923272314722,0.0,0.1
2024-01-01 01:15:00,0.001,0.0,0.001,0.46570000000000006,0.0,0.1
2024-01-01 01:30:00,0.001,0.0,0.001,0.1817,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.1817,0.0,0.1
2024-01-01 02:00:00,0.001,0.0,0.001,0.18903333333333333,0.0,0.1
2024-01-01 02:15:00,0.001,0.0,0.001,0.40187377093996574,0.0,0.1
2024-01-01 02:30:00,0.001,0.0,0.001,0.4430759397255878,0.0,0.8
2024-01-01 02:45:00,0.001,0.0,0.001,0.9638092730589212,0.0,1.5
2024-01-01 03:00:00,0.001,0.0,0.001,0.25607593972558784,0.0,0.1
2024-01-01 03:15:00,0.001,0.0,0.001,0.20824810113736683,0.0,0.4
2024-01-01 03:30:00,0.001,0.0,0.001,0.1817,0.0,0.1
2024-01-01 03:45:00,0.001,0.0,0.001,0.4490333333333333,0.0,0.4
2024-01-01 04:00:00,0.001,0.0,0.001,0.35569999999999996,0.0,0.6
2024-01-01 04:15:00,0.001,0.0,0.001,0.31603333333333333,2.0,0.1
2024-01-01 04:30:00,0.001,0.0,0.001,0.25403333333333333,0.5333333333333333,0.1
2024-01-01 04:45:00,0.001,0.0,0.001,0.15456,0.0,0.1
2024-01-01 05:00:00,0.001,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.32399999999999995,0.0,0.1
2024-01-01 05:30:00,0.001,0.0,0.001,0.146,1.6,0.1
2024-01-01 05:45:00,0.001,0.0,0.001,0.13899999999999998,2.0,0.1
2024-01-01 06:00:00,0.001,0.0,0.001,0.15966666666666668,0.4,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.046,0.0,0.1
2024-01-01 06:30:00,0.001,0.0,0.001,0.19799999999999998,0.0,0.1
2024-01-01 06:45:00,0.001,0.0,0.001,0.284,0.0,0.1
2024-01-01 07:00:00,0.001,0.0,0.001,0.09733333333333333,0.4,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.09766666666666667,2.0,0.1
2024-01-01 07:30:00,0.001,0.0,0.001,0.201,2.0,0.1
2024-01-01 07:45:00,0.001,0.0,0.001,0.09666666666666666,2.0,0.1
2024-01-01 08:00:00,0.001,0.0,0.001,0.23600000000000002,2.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.18066666666666667,2.0,0.1
2024-01-01 08:30:00,0.001,0.0,0.001,0.112,2.0,0.1
2024-01-01 08:45:00,0.001,0.0,0.001,0.05633333333333333,0.26666666666666666,0.1
2024-01-01 09:00:00,0.001,0.0,0.001,0.201,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.22666666666666666,0.0,0.1
2024-01-01 09:30:00,0.001,0.0,0.001,0.2233333333333333,0.0,0.1
2024-01-01 09:45:00,0.001,0.0,0.001,0.09000000000000001,0.0,0.1
