,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,1.0269653333333335,0.07422892131763777,60.0
2024-01-01 00:15:00,2.0,59.03120541186591,0.2567413333333333,0.07399499129924139,60.0
2024-01-01 00:30:00,2.0,58.99816349575348,0.0,0.0741226113243739,60.0
2024-01-01 00:45:00,2.0,59.02598199767424,0.2567413333333333,0.07399695305098201,60.0
2024-01-01 01:00:00,2.0,59.100439167113,0.0,0.07412647551418211,60.0
2024-01-01 01:15:00,2.0,59.02075232052585,0.7702240000000001,0.07363330681083631,60.0
2024-01-01 01:30:00,2.0,59.08110638630493,0.385112,0.07403782445088182,60.0
2024-01-01 01:45:00,2.0,59.0175196185006,0.12837066666666666,0.07404097466956544,60.0
2024-01-01 02:00:00,2.0,59.01492707525811,1.7971893333333335,0.07334910093621415,60.0
2024-01-01 02:15:00,2.0,57.64908308237397,0.2567413333333333,0.07252842221073963,60.0
2024-01-01 02:30:00,2.0,58.90763207904184,1.5404480000000003,0.0730115959885074,60.0
2024-01-01 02:45:00,2.0,58.57065926921186,0.0,0.0739272998033119,60.0
2024-01-01 03:00:00,2.0,59.028692511181546,0.12837066666666666,0.07407120936008443,60.0
2024-01-01 03:15:00,2.0,59.0260674652856,0.0,0.07410680875518087,60.0
2024-01-01 03:30:00,2.0,59.053902955157,1.7971893333333335,0.0729792558932461,60.0
2024-01-01 03:45:00,2.0,57.68845655011172,0.12837066666666666,0.07258879824503447,60.0
2024-01-01 04:00:00,2.0,59.08494064182154,0.12837066666666666,0.07407949136142368,60.0
2024-01-01 04:15:00,1.0,59.08230669267522,0.2567413333333333,0.07407184692895245,60.0
2024-01-01 04:30:00,2.0,58.83417976692743,0.8985946666666668,0.073423111951075,60.0
2024-01-01 04:45:00,1.0,59.079263378064596,0.7702240000000001,0.07379601229647781,60.0
2024-01-01 05:00:00,2.0,58.494435366756875,0.12837066666666666,0.07384064418973671,60.0
2024-01-01 05:15:00,2.0,59.02956415346165,0.2567413333333333,0.07397931041409207,60.0
2024-01-01 05:30:00,1.0,58.99653909448807,0.7702240000000001,0.0739129150962576,60.0
2024-01-01 05:45:00,1.0,58.41158541127422,0.12837066666666666,0.07376727103395085,60.0
2024-01-01 06:00:00,1.0,59.05429426945559,1.9255600000000002,0.07350137112492017,60.0
2024-01-01 06:15:00,3.0,57.657787778757516,0.2567413333333333,0.07236201185256265,60.0
2024-01-01 06:30:00,1.0,58.91651566854812,0.2567413333333333,0.07400691889585752,60.0
2024-01-01 06:45:00,1.0,59.0984633190423,0.2567413333333333,0.07408641487935472,60.0
2024-01-01 07:00:00,3.0,59.06532312148926,0.2567413333333333,0.07405224733876065,60.0
2024-01-01 07:15:00,3.0,58.924718459992725,0.0,0.07407615985686695,60.0
2024-01-01 07:30:00,2.0,59.06008809225361,0.385112,0.07397531345212129,60.0
2024-01-01 07:45:00,1.0,58.99656852451961,0.2567413333333333,0.07410102458053024,60.0
2024-01-01 08:00:00,3.0,58.855911426905564,0.0,0.07402456770279929,60.0
2024-01-01 08:15:00,3.0,59.098837715806035,0.0,0.07412327582318765,60.0
2024-01-01 08:30:00,3.0,59.019154308924904,0.0,0.0741073113191825,60.0
2024-01-01 08:45:00,3.0,59.04698925853401,0.0,0.07409132980879034,60.0
2024-01-01 09:00:00,3.0,59.07484138845768,0.0,0.07407533129176024,60.0
2024-01-01 09:15:00,3.0,58.99520952252052,7.188757333333333,0.07261425541224154,60.0
2024-01-01 09:30:00,3.0,51.61915310843664,12.965437333333334,0.040733738212335065,60.0
2024-01-01 09:45:00,1.0,39.24988177017684,0.0,0.03596925221508954,60.0
