,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,1.0,20.0,0.2959611562995591,20.0,16.0,12.0,60.0,0.0,0.07593902695731437,60.0
2024-01-01 00:15:00,1.0,20.0,0.3131383595183131,19.962410551542256,16.022087150128932,12.0,59.934691711169066,0.2567413333333333,0.07544075813174406,60.0
2024-01-01 00:30:00,1.0,20.0,0.30910526899745755,19.92530691517382,16.043654451970227,12.0,59.6490119382894,1.7971893333333335,0.07475213914447933,60.0
2024-01-01 00:45:00,1.0,20.0,0.3051389902355289,19.888681039476964,16.064711009592436,12.0,58.12512533988516,0.0,0.07332690578531527,60.0
2024-01-01 01:00:00,1.0,20.0,0.30123838533919667,19.852525010166012,16.085265771209098,12.0,59.00807401145057,1.5404480000000003,0.07400596135919076,60.0
2024-01-01 01:15:00,1.0,20.0,0.2974023358455384,19.816831047745723,16.105327531841315,12.0,57.791630088638065,0.0,0.0727292458989878,60.0
2024-01-01 01:30:00,1.0,20.0,0.29362974239017275,19.781591505209636,16.124904935934943,12.0,59.01909657568146,0.0,0.0740819478448403,60.0
2024-01-01 01:45:00,1.0,20.0,0.2899195243810577,19.746798865777745,16.144006479932976,12.0,59.04138634819904,1.5404480000000003,0.07286192586947744,60.0
2024-01-01 02:00:00,1.0,20.0,0.29348617612937383,19.712445740672777,16.16264051480404,11.0,58.5139339513691,0.2567413333333333,0.0737765842664159,60.0
2024-01-01 02:15:00,1.0,20.0,0.29049311738829503,19.677607705985686,16.178487483563604,11.0,59.00369398401145,0.0,0.07409697935784079,60.0
2024-01-01 02:30:00,1.0,20.0,0.28704495277150066,19.643184956103003,16.193899709709175,11.0,59.02597082928421,0.12837066666666666,0.07405805144950399,60.0
2024-01-01 02:45:00,1.0,20.0,0.2836532966928017,19.609170681350157,16.208884877554215,11.0,59.023882108496295,0.0,0.07408005495251845,60.0
2024-01-01 03:00:00,1.0,20.0,0.2803171877339555,19.5755581879168,16.2234505397536,11.0,59.046173508919374,1.7971893333333335,0.07376315682506726,60.0
2024-01-01 03:15:00,2.0,17.6,0.2770356808921013,19.54234089587843,16.237604119553016,11.0,57.78114031145872,0.12837066666666666,0.07260527861542086,60.0
2024-01-01 03:30:00,2.0,11.0,0.27380784729939134,19.509512337251955,16.251352912999973,11.0,58.898313411550575,0.12837066666666666,0.0740502253958455,60.0
2024-01-01 03:45:00,2.0,11.0,0.27063277394740876,19.477066154084387,16.264704091117004,11.0,59.06823333237593,0.0,0.07407698869177144,60.0
2024-01-01 04:00:00,1.0,16.4,0.29308073713164257,19.44499609657417,16.277664702037786,11.0,59.004526414246364,0.385112,0.07402063983105464,60.0
