2024-01-01 00:00:00,0.001,0.0,0.001,0.129,0.0,0.00125,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.15033333333333332,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.131,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.15216666666666664,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.13699999999999998,0.0,0.0012000000000000001,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.13808333333333334,0.0,0.00015000000000000001,0.11886172839506173
2024-01-01 06:00:00,0.001,0.0,0.001,0.15424999999999997,0.0,0.0024000000000000002,0.1782925925925926
2024-01-01 07:00:00,0.001,0.0,0.001,0.14183333333333334,0.0,0.003,0.3565851851851852
2024-01-01 08:00:00,0.001,0.0,0.001,0.2542666666666667,0.0,0.003,0.5688617283950618
2024-01-01 09:00:00,0.001,0.0,0.001,1.2514166666666668,0.0,0.003,2.219755555555556
2024-01-01 10:00:00,0.001,0.0,0.001,0.19006666666666666,0.0,0.003,1.4121123456790126
2024-01-01 11:00:00,0.001,0.0,0.001,0.13238333333333333,0.0,0.003,1.0291864197530864
2024-01-01 12:00:00,0.001,0.0,0.001,0.14198333333333332,4.766666666666667,0.003,0.7131703703703705
2024-01-01 13:00:00,0.001,0.0,0.001,0.1422,0.0,0.003,1.1291864197530865
2024-01-01 14:00:00,0.001,0.0,0.001,0.19436876587557111,0.0,0.003,0.11886172839506173
2024-01-01 15:00:00,0.001,0.0,0.001,0.2591697249716371,0.0,0.003,0.7131703703703705
2024-01-01 16:00:00,0.001,0.0,0.001,0.12444999999999999,0.0,0.003,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.16458333333333333,0.0,0.003,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.14583333333333334,0.0,0.003,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.13708333333333333,1.1,0.003,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.12108333333333333,0.0,0.00215,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.17750000000000002,0.0,0.00205,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.26326666666666665,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.12233333333333334,0.0,0.00075,0.7726012345679013
