2024-01-01 00:00:00,0.001,0.0,0.001,0.2713250912156647,0.0,0.0029000000000000002,1.1886172839506173
2024-01-01 01:00:00,0.001,0.0,0.001,0.13346993574018667,0.0,0.003,0.7065851851851852
2024-01-01 02:00:00,0.001,0.0,0.001,0.12853333333333333,0.0,0.00075,0.18487777777777784
2024-01-01 03:00:00,0.001,0.0,0.001,0.18675,0.0,0.0,1.2386172839506173
2024-01-01 04:00:00,0.001,0.0,0.001,0.15218333333333334,0.0,0.00215,1.6734950617283952
2024-01-01 05:00:00,0.001,0.0,0.001,0.19063333333333332,0.0,0.00025,0.8820320987654322
2024-01-01 06:00:00,0.001,0.0,0.001,0.24475,0.0,0.0026,1.3980481481481484
2024-01-01 07:00:00,0.001,0.0,0.001,0.11278333333333333,0.0,0.00135,0.9291864197530866
2024-01-01 08:00:00,0.001,0.0,0.001,0.19971666666666668,0.0,0.003,1.091462962962963
2024-01-01 09:00:00,0.001,0.0,0.001,0.19781666666666667,0.0,0.003,0.21601604938271607
2024-01-01 10:00:00,0.001,0.0,0.001,0.10571666666666667,0.0,0.003,1.3074790123456792
2024-01-01 11:00:00,0.001,0.0,0.001,0.11213333333333333,0.0,0.003,0.05943086419753087
2024-01-01 12:00:00,0.001,0.0,0.001,0.14548205086272,2.566666666666667,0.003,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.40708205086272004,1.1,0.003,0.1782925925925926
2024-01-01 14:00:00,0.001,0.0,0.001,0.22079226161272764,0.0,0.003,0.8320320987654323
2024-01-01 15:00:00,0.001,0.0,0.001,0.11610000000000001,0.0,0.003,0.1782925925925926
2024-01-01 16:00:00,0.001,0.0,0.001,0.14928704187743622,0.55,0.003,0.3565851851851852
2024-01-01 17:00:00,0.001,0.0,0.001,0.1355198714803733,0.0,0.003,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.11264610327681192,0.0,0.003,0.525446913580247
2024-01-01 19:00:00,0.001,0.0,0.001,0.17007969455893637,0.0,0.003,1.3169098765432101
2024-01-01 20:00:00,0.001,0.0,0.001,0.3331892783572835,0.0,0.003,0.11886172839506173
2024-01-01 21:00:00,0.001,0.0,0.001,0.40118769023407624,0.0,0.003,0.11886172839506173
2024-01-01 22:00:00,0.001,0.0,0.001,0.21208007299258752,0.0,0.003,0.23772345679012347
2024-01-01 23:00:00,0.001,0.0,0.001,0.21197176384161737,0.0,0.003,0.6537395061728396
