,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.14633333333333332,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.18433333333333332,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.045,1.3333333333333333,0.7
2024-01-01 02:00:00,0.001,0.001,0.045,2.6666666666666665,1.5
2024-01-01 02:15:00,0.001,0.001,0.235,0.0,0.4
2024-01-01 02:30:00,0.001,0.001,0.09566666666666665,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 03:15:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.13366666666666666,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.19699999999999998,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.045,2.3333333333333335,0.0
2024-01-01 04:15:00,0.001,0.001,0.045,3.3333333333333335,0.0
2024-01-01 04:30:00,0.001,0.001,0.045,5.0,0.0
2024-01-01 04:45:00,0.001,0.001,0.045,3.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.22233333333333333,0.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.10833333333333334,0.0,0.0
2024-01-01 05:30:00,0.001,0.001,0.045,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.44480000000000003,2.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.045,4.0,0.9
2024-01-01 06:15:00,0.001,0.001,0.121,5.0,1.5
2024-01-01 06:30:00,0.001,0.001,0.20966666666666667,3.0,1.5
2024-01-01 06:45:00,0.001,0.001,0.045,1.3333333333333333,1.5
2024-01-01 07:00:00,0.001,0.001,0.045,3.3333333333333335,1.5
2024-01-01 07:15:00,0.001,0.001,0.045,0.0,1.5
2024-01-01 07:30:00,0.001,0.001,0.045,0.0,1.5
2024-01-01 07:45:00,0.001,0.001,0.2200666666666667,0.0,1.5
2024-01-01 08:00:00,0.001,0.001,0.134,2.3333333333333335,1.5
2024-01-01 08:15:00,0.001,0.001,0.058,2.3333333333333335,1.5
2024-01-01 08:30:00,0.001,0.001,0.057133333333333335,0.0,1.5
2024-01-01 08:45:00,0.001,0.001,0.1398,0.0,1.5
2024-01-01 09:00:00,0.001,0.001,0.24233333333333332,0.0,1.0
2024-01-01 09:15:00,0.001,0.001,0.35633333333333334,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.5788,4.333333333333333,0.0
2024-01-01 09:45:00,0.001,0.001,0.1712,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.12566666666666668,0.0,0.7
2024-01-01 10:15:00,0.001,0.001,0.045,0.0,1.4
2024-01-01 10:30:00,0.001,0.001,0.2040942454236041,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.14895707570600686,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.46962374237267357,3.6666666666666665,0.0
2024-01-01 11:15:00,0.001,0.001,0.06982374237267351,0.6666666666666666,0.0
