,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,60.0,0.8985946666666668,0.07551415437846677,60.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,60.45783810446655,1.5404480000000003,0.07630037370501466,60.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.36482145810427,0.12837066666666666,0.0745995178042311,60.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,59.14662608540503,0.0,0.07421875672552919,60.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,59.066840035413435,0.2567413333333333,0.07405335202758856,60.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,59.356238964194084,0.0,0.07704386388363897,60.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,60.99343500158626,0.0,0.07790867088767826,60.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,60.90968224979587,0.12837066666666666,0.07770453598283902,60.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,60.6881489454665,0.12837066666666666,0.0770780849920512,60.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,60.46728908343492,0.0,0.07685743420708112,60.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,60.38466642363275,0.0,0.07669235458252047,60.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,60.302221226398785,0.0,0.07652762952720514,60.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,60.21995311056687,0.0,0.07636325827956725,60.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,60.137861695789496,0.0,0.07619924007967452,60.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,60.055946602536125,0.0,0.076035574169227,60.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,59.974207452091406,0.12837066666666666,0.07587225979155353,60.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,59.75464386655343,1.2837066666666668,0.07559369412612643,60.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,60.658406020502895,0.0,0.07801259937219407,60.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,61.00454632218113,0.2567413333333333,0.07758148479502118,60.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,60.64514529934846,1.7971893333333335,0.0758992778883286,60.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,59.70656461361089,0.0,0.07754322999596572,60.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,61.12822143755215,0.0,0.07817797345308095,60.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,61.044179182287245,2.5674133333333335,0.07663064535941638,60.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,58.41680271212064,0.12837066666666666,0.07562971082840873,60.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,60.99253092551581,0.2567413333333333,0.07763099374498504,60.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,60.63307667997056,0.0,0.07718867692255947,60.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,60.550097930292694,0.0,0.07702288583236541,60.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,60.46729740801708,0.0,0.07685745083955098,60.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,60.38467473033482,0.0,0.076692371179266,60.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,60.302229515259164,0.0,0.07652764608830306,60.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,2.0,60.219961381623854,0.12837066666666666,0.07621614863008226,60.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,2.0,60.000028111476844,0.5134826666666666,0.07537229743448527,60.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,59.36700199144455,0.5134826666666666,0.074918486566259,60.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,60.669485223755075,0.385112,0.07771660870105693,60.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,60.816946107855706,0.12837066666666666,0.07733542102144791,60.0,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,60.59580960651875,0.0,0.07711421751265149,60.0,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,60.51291090159594,0.12837066666666666,0.07676470498740924,60.0,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,60.29238792681252,0.2567413333333333,0.0763608169297118,60.0,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,59.93429913651543,0.0,0.075792523194258,60.0,0.0,0.0,0,0,0
2024-01-01 09:45:00,3.0,59.85282126877196,1.7971893333333335,0.0747576775017246,60.0,0.0,0.0,0,0,0
