,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.0517294969490694,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.0588237423726735,0.0,0.0,0.6
2024-01-01 00:45:00,0.001,0.0,0.001,0.2224237423726735,0.0,0.0,0.4
2024-01-01 01:00:00,0.001,0.0,0.001,0.3698237423726735,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.28115707570600684,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.1798237423726735,0.0,0.0,2.2
2024-01-01 01:45:00,0.001,0.0,0.001,0.16957649898302313,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.06313333333333333,0.0,0.0,1.6
2024-01-01 02:15:00,0.001,0.0,0.001,0.059666666666666666,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.237,0.0,0.0,1.6
2024-01-01 02:45:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0,0.6
2024-01-01 03:00:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.047,0.0,0.0,0.2
2024-01-01 03:30:00,0.001,0.0,0.001,0.047,0.0,0.0,1.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.21166666666666664,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.22433333333333333,0.0,1.8,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.047,0.0,3.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.17366666666666666,0.0,3.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.237,0.0,3.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.07233333333333333,0.0,2.4,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.047,0.7333333333333333,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.047,8.8,2.4,0.6
2024-01-01 07:00:00,0.001,0.0,0.001,0.13566666666666669,0.0,3.0,0.4
2024-01-01 07:15:00,0.001,0.0,0.001,0.237,0.0,0.2,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.11033333333333334,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.09766666666666665,0.0,0.0,1.0
