,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,60.0,3.337637333333334,0.07113837861771528,60.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,55.036077064605955,0.12837066666666666,0.06850512551399023,60.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,57.837825241952835,2.3106720000000007,0.06880533754326955,60.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,55.94692795626496,0.8985946666666667,0.0705064806468075,60.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,57.088373172265605,0.7702240000000001,0.07127776700555229,60.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,58.50416010416958,0.0,0.0758396275566564,60.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,61.13613414907882,0.0,0.07811539514919107,60.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,60.96818418339733,0.7702240000000001,0.07579524558568003,60.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,59.149222594703794,0.8985946666666668,0.07388381390469613,60.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,57.48837540761773,0.7702240000000001,0.07207616810863689,60.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,58.90244575807696,1.5404480000000003,0.07203279386451893,60.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,1.0,58.6606093641972,1.668818666666667,0.07151404794740858,60.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,1.0,58.143888286431626,1.668818666666667,0.07026134095310002,60.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,57.62986055862992,0.0,0.07412319999013413,60.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,60.69552974164205,0.7702240000000001,0.07580341992178424,60.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,59.30655535576149,0.7702240000000001,0.07375271998935065,60.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,58.35199480155601,0.385112,0.07475596461722062,60.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,60.588303525503704,0.0,0.0781380130742328,60.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,61.06531209748933,0.0,0.07797403492888631,60.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,60.89766605965846,0.0,0.07763941484504079,60.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,60.73073946300165,0.0,0.0773062307597378,60.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,60.56452922008774,0.2567413333333333,0.07634955125210638,60.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,59.8483758609695,0.0,0.07554504041897882,60.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,59.68595221936155,0.0,0.07522084419414361,60.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,59.52422560738179,0.0,0.07489803923459355,60.0,0.7796805555555556,0.7778333333333334,1,1,0
2024-01-01 06:15:00,1.0,59.36319303377659,0.12837066666666666,0.07449221892382309,60.0,0.8,0.0,1,0,0
2024-01-01 06:30:00,2.0,60.21704731702685,0.385112,0.07755768267615751,60.0,0.8,0.0,1,0,0
2024-01-01 06:45:00,2.0,60.51231077997824,0.12837066666666666,0.07657614415781232,60.0,0.8,0.0,1,0,1
2024-01-01 07:00:00,2.0,60.07167024069962,0.12837066666666666,0.0755131561188342,60.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,59.63331515109869,0.2567413333333333,0.0747775697950346,60.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,59.99555353424364,1.0269653333333335,0.07594169805501624,60.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,3.0,60.8493129029739,0.0,0.07794349316539947,60.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,60.896734919579586,0.0,0.07763755629726182,60.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,60.72981231884492,0.12837066666666666,0.07697355971408128,60.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,60.288317326626405,0.12837066666666666,0.07616578132304061,60.0,0.0,0.0,0,0,0
2024-01-01 08:45:00,3.0,59.84855907724576,1.0269653333333335,0.07411399500029399,60.0,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,59.41623371771336,0.12837066666666666,0.0770713776583504,60.0,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,61.124552303732195,0.2567413333333333,0.07724715320303867,60.0,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,60.4064690789765,0.0,0.0766589897960081,60.0,0.0,0.0,0,0,0
2024-01-01 09:45:00,3.0,60.241650419596645,0.0,0.0763300131358103,60.0,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,60.0775390678952,2.053930666666667,0.07300060392492161,60.0,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,57.00960274794195,0.0,0.0728851706080879,60.0,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,60.07793372370097,0.0,0.07772050479920418,60.0,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,60.985844726282714,0.0,0.07781541872321752,60.0,0.0,0.0,0,0,0
2024-01-01 11:00:00,1.0,60.81853971708324,0.12837066666666666,0.07715065885595217,60.0,0.0,0.0,0,0,0
2024-01-01 11:15:00,1.0,60.376663957478954,0.0,0.07659949902376213,60.0,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,60.211973204680596,1.5404480000000003,0.07563710794591903,60.0,0.0,0.0,0,0,0
2024-01-01 11:45:00,1.0,57.16735639352119,0.0,0.07320004556006209,60.0,0.0,0.0,0,0,0
2024-01-01 12:00:00,3.0,60.23501038061134,0.12837066666666666,0.07745362337657156,60.0,0.0,0.0,0,0,0
2024-01-01 12:15:00,1.0,60.65249279571188,0.12837066666666666,0.0771500510688372,60.0,0.783375,0.7704444444444445,1,1,0
2024-01-01 12:30:00,1.0,60.2106183428644,0.12837066666666666,0.07575383227127327,60.0,0.8,0.0,1,0,0
2024-01-01 12:45:00,1.0,59.771745793786174,0.385112,0.07490837910090367,60.0,0.8,0.0,1,0,0
2024-01-01 13:00:00,1.0,60.50271010054485,0.0,0.07796716931671285,60.0,0.8,0.0,1,0,0
2024-01-01 13:15:00,1.0,60.980085990690476,0.2567413333333333,0.07769353488478004,60.0,0.8,0.0,1,0,0
2024-01-01 13:30:00,1.0,60.26104303465535,0.7702240000000001,0.07595585091452653,60.0,0.8,0.0,1,0,0
2024-01-01 13:45:00,1.0,58.87174091849894,0.0,0.07643001371915298,60.0,0.8,0.0,1,0,0
2024-01-01 14:00:00,1.0,61.072440841224136,0.2567413333333333,0.07787787439097402,60.0,0.8,0.0,1,0,0
2024-01-01 14:15:00,1.0,60.353001550847,0.0,0.07655226905880966,60.0,0.8,0.0,1,0,0
2024-01-01 14:30:00,1.0,60.188412343601584,1.5404480000000003,0.07395734720952472,60.0,0.8,0.0,1,0,0
2024-01-01 14:45:00,2.0,58.222419002730646,0.0,0.07530594166905408,60.0,0.8,0.0,1,0,0
2024-01-01 15:00:00,3.0,61.07054287396298,0.5134826666666666,0.0769189405631515,60.0,0.8,0.0,1,0,0
2024-01-01 15:15:00,1.0,59.80116531422376,0.0,0.07545080856408472,60.0,0.8,0.0,1,0,0
2024-01-01 15:30:00,1.0,59.63894427335497,0.0,0.07512701672862371,60.0,0.8,0.0,1,0,0
2024-01-01 15:45:00,1.0,59.47741939266754,0.2567413333333333,0.07498190470902807,60.0,0.8,0.0,1,0,0
2024-01-01 16:00:00,1.0,60.484225617612296,0.2567413333333333,0.07774637990825492,60.0,0.8,0.0,1,0,0
2024-01-01 16:15:00,1.0,60.41007621026058,0.8985946666666668,0.07615194849981839,60.0,0.8,0.0,1,0,1
2024-01-01 16:30:00,1.0,58.31434770178032,0.0,0.07548943058046424,60.0,0.0,0.0,0,0,0
2024-01-01 16:45:00,1.0,61.162077067469724,0.385112,0.07724839954207562,60.0,0.8,0.7981527777777778,1,1,0
2024-01-01 17:00:00,1.0,60.167991163055326,0.2567413333333333,0.0754846437670917,60.0,0.8,0.0,1,0,0
2024-01-01 17:15:00,1.0,59.453697375691775,0.8985946666666668,0.07342732667518771,60.0,0.8,0.0,1,0,0
2024-01-01 17:30:00,1.0,59.08384598054683,0.7702240000000001,0.07651795499961364,60.0,0.8,0.0,1,0,0
