,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.22113759056493187,15.0,13.5,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.23160638423575394,14.976944669489095,13.514426294355726,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.22625812522382566,14.954425238396569,13.528251732755043,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.22107068848581085,14.932425580279334,13.541495294511241,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.21603911102234405,14.910930066389952,13.554175370849679,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.21115858332521265,14.889923550284276,13.566309783101717,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.2064244446294758,14.869391352905202,13.57791580033585,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.2018321783124513,14.849319248127848,13.589010156443408,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.20478300970293584,14.829693448751836,13.59960906669579,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.201514395437881,14.809726117371877,13.605097441312616,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.19784566674960882,14.790126080368006,13.610197698999132,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.19428390424286704,14.770882612536665,13.614922400399305,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.19082581569141682,14.751985318820665,13.619283716206754,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.18746821066568028,14.733424124100857,13.623293439230705,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.18420799738395946,14.71518926330355,13.626962996088723,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,0.18104217966105912,14.697271271813934,13.630303458537698,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.17796785395129683,14.679660976186028,13.633325554454359,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,16.0,0.22590165468469176,14.662349485140018,13.636039678476104,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,18.0,0.3356706531223855,15.548459737196458,13.644105955907406,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.0,0.3870446740830717,16.099480806989565,13.662355417675016,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.0,0.385613244491654,16.061847217606914,13.684751547400525,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,15.0,0.3780945025704352,16.02429798587392,13.701557839225583,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,15.0,0.3703037009598581,15.987529097428263,13.717511828884565,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,17.666666666666668,0.3765051623838428,15.951517382680795,13.73264072569499,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,18.0,0.45443543538524067,16.433833597563943,13.7487172396219,10.0,0.7163999999999999,0.7094333333333334,1,1,0
2024-01-01 06:15:00,2.0,16.333333333333332,0.5398361603202242,16.973369353505632,13.772226785017642,10.0,0.7686499999999992,0.0,1,0,0
2024-01-01 06:30:00,2.0,16.0,0.5411206944061306,17.18024842579854,13.803461102941892,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 06:45:00,1.0,18.666666666666668,0.58351243150641,17.322208158487072,13.834524066541988,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 07:00:00,1.0,20.0,0.7059702943610356,17.978978100723968,13.86988340534963,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 07:15:00,1.0,20.0,0.8350192004388667,18.883217437698416,13.91702516978111,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 07:30:00,1.0,20.0,0.9605076983149996,19.774910287103502,13.976160840823688,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 07:45:00,3.0,19.533333333333335,1.004326667384411,20.52462483798579,14.046822565211663,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 08:00:00,3.0,19.5,0.9492752339373556,20.426985424666647,14.120380697278115,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 08:15:00,3.0,19.5,0.9232241563532898,20.334908734486564,14.191179937854963,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 08:30:00,3.0,19.5,0.9000519620279401,20.245154507542384,14.259330610789236,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 08:45:00,1.0,19.666666666666668,0.877582865615398,20.157652239186984,14.324915809973112,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 09:00:00,1.0,20.0,0.8190509152966257,20.07233360230412,14.388016055984368,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 09:15:00,1.0,20.0,0.7958513029146949,19.99296438449323,14.448735186278403,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 09:30:00,1.0,20.0,0.775919596792761,19.915592834976586,14.507177112973716,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 09:45:00,1.0,20.0,0.756592528322211,19.840158322453565,14.563413291144556,10.0,0.7999999999999987,0.0,1,0,0
2024-01-01 10:00:00,1.0,19.8,0.6365847296298931,19.766602088182363,14.617512962960323,11.0,0.7999999999999987,0.0,1,0,0
2024-01-01 10:15:00,2.0,18.333333333333332,0.6120651693604208,19.70543030411307,14.674239960308775,11.0,0.7999999999999987,0.0,1,0,0
2024-01-01 10:30:00,1.0,18.666666666666668,0.595338168739572,19.645935406895127,14.729024405151781,11.0,0.7999999999999987,0.0,1,0,0
2024-01-01 10:45:00,1.0,20.0,0.5791229788242446,19.588066072574843,14.781926864040075,11.0,0.7999999999999987,0.0,1,0,0
2024-01-01 11:00:00,1.0,20.0,0.47942140479437195,19.53177256341647,14.833006028799598,12.0,0.7999999999999987,0.0,1,0,0
2024-01-01 11:15:00,1.0,20.0,0.554324279493486,19.745278609008523,14.887380098303595,12.0,0.7999999999999987,0.0,1,0,0
2024-01-01 11:30:00,1.0,20.0,0.6052418914747377,20.534502018672086,14.949846133076544,12.0,0.7999999999999987,0.0,1,0,0
2024-01-01 11:45:00,1.0,20.0,0.5870093749403622,20.475681528081974,15.01592623839346,12.0,0.7999999999999987,0.0,1,0,0
2024-01-01 12:00:00,1.0,20.0,0.6048811127571522,20.418632877287056,15.079920714631601,12.0,0.7999999999999987,0.0,1,0,0
2024-01-01 12:15:00,1.0,20.0,0.5897610916095429,20.359594805130513,15.141869216683364,12.0,0.7999999999999987,0.0,1,0,1
2024-01-01 12:30:00,1.0,20.0,0.5726276068742402,20.302274644533085,15.201806990575795,12.0,0.0,0.0,0,0,0
2024-01-01 12:45:00,1.0,20.0,0.5560212935091546,20.24661953048086,15.259796474490626,12.0,0.0,0.0,0,0,0
2024-01-01 13:00:00,1.0,20.0,0.5408877328836125,20.19257823253908,15.315898174592487,12.0,0.0,0.0,0,0,0
