,WasherDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-18 00:15:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-01-18 00:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-18 00:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 01:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 01:15:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-18 01:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 01:45:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-18 02:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.6666666666666666
2024-01-18 02:15:00,0.001,0.001,0.052,0.0,0.0,0.3333333333333333
2024-01-18 02:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 02:45:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-18 03:00:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-18 03:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-18 03:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-18 03:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 04:00:00,0.001,0.001,0.17866666666666664,0.0,1.3333333333333333,0.0
2024-01-18 04:15:00,0.001,0.001,0.20400000000000001,0.0,2.0,0.0
2024-01-18 04:30:00,0.001,0.001,0.052,0.0,2.0,0.0
2024-01-18 04:45:00,0.001,0.001,0.20400000000000001,0.0,1.0666666666666667,0.0
2024-01-18 05:00:00,0.001,0.001,0.10266666666666667,7.333333333333333,0.0,0.0
2024-01-18 05:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-18 05:30:00,0.001,0.001,0.242,0.0,0.0,1.0
2024-01-18 05:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-18 06:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 06:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 06:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-18 06:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 07:00:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-18 07:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 07:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-18 07:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-18 08:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-18 08:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-18 08:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 08:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-18 09:00:00,0.001,0.001,0.128,0.0,0.6666666666666666,0.0
2024-01-18 09:15:00,0.001,0.001,0.29266666666666663,0.0,2.0,0.0
2024-01-18 09:30:00,0.001,0.001,0.21666666666666667,0.0,0.4,0.0
2024-01-18 09:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 10:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 10:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 10:30:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-18 10:45:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-01-18 11:00:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-18 11:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 11:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 11:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-18 12:00:00,0.001,0.001,0.394,0.0,0.0,1.0
2024-01-18 12:15:00,0.001,0.001,0.17866666666666667,10.266666666666667,0.0,0.0
2024-01-18 12:30:00,0.001,0.001,0.052,11.0,0.0,0.0
2024-01-18 12:45:00,0.001,0.001,0.052,2.933333333333333,0.0,0.0
2024-01-18 13:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 13:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-18 13:30:00,0.001,0.001,0.3686666666666667,0.0,0.0,0.0
2024-01-18 13:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-18 14:00:00,0.001,0.001,0.052,3.6666666666666665,0.0,0.0
2024-01-18 14:15:00,0.001,0.001,0.052,0.0,2.0,0.0
2024-01-18 14:30:00,0.001,0.001,0.15333333333333332,0.0,0.9333333333333333,0.0
2024-01-18 14:45:00,0.001,0.001,0.2673333333333333,0.0,0.0,0.0
2024-01-18 15:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-18 15:15:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-18 15:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 15:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-18 16:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 16:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-18 16:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-18 16:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 17:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 17:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 17:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-18 17:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-18 18:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-18 18:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 18:30:00,0.001,0.001,0.19133333333333333,0.0,0.0,1.0
2024-01-18 18:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-18 19:00:00,0.001,0.001,0.052,0.0,1.8666666666666667,0.0
2024-01-18 19:15:00,0.001,0.001,0.20400000000000001,0.0,1.2,0.0
2024-01-18 19:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-18 19:45:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-18 20:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 20:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 20:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 20:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 21:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-18 21:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-18 21:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-18 21:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-18 22:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-18 22:15:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-18 22:30:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-18 22:45:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-18 23:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 23:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-18 23:30:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-18 23:45:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-01-19 00:00:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-19 00:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 00:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 00:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 01:00:00,0.001,0.001,0.242,0.0,0.0,0.6666666666666666
2024-01-19 01:15:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.3333333333333333
2024-01-19 01:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-19 01:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 02:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 02:15:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-19 02:30:00,0.001,0.001,0.394,0.0,0.0,0.0
2024-01-19 02:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-19 03:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 03:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 03:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 03:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-19 04:00:00,0.001,0.001,0.356,0.0,0.13333333333333333,0.0
2024-01-19 04:15:00,0.001,0.001,0.06466666666666666,0.0,2.0,0.0
2024-01-19 04:30:00,0.001,0.001,0.052,0.0,1.6,1.0
2024-01-19 04:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 05:00:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-19 05:15:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-01-19 05:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-19 05:45:00,0.001,0.001,0.052,9.533333333333333,0.0,0.0
2024-01-19 06:00:00,0.001,0.001,0.052,2.2,1.6,0.0
2024-01-19 06:15:00,0.001,0.001,0.11533333333333333,0.0,1.4666666666666666,0.0
2024-01-19 06:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 06:45:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-19 07:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-19 07:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 07:30:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-19 07:45:00,0.001,0.001,0.242,0.0,0.0,1.0
2024-01-19 08:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-19 08:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-19 08:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-19 08:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 09:00:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-19 09:15:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-19 09:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 09:45:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-19 10:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-19 10:15:00,0.001,0.001,0.15333333333333332,5.133333333333334,0.0,0.0
2024-01-19 10:30:00,0.001,0.001,0.22933333333333333,8.8,1.8666666666666667,0.0
2024-01-19 10:45:00,0.001,0.001,0.052,0.0,1.2,0.0
2024-01-19 11:00:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-19 11:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 11:30:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-19 11:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 12:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-19 12:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 12:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-19 12:45:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-19 13:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 13:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-19 13:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 13:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 14:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-19 14:15:00,0.001,0.001,0.31799999999999995,0.0,0.0,1.0
2024-01-19 14:30:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-19 14:45:00,0.001,0.001,0.052,0.7333333333333333,0.0,0.0
2024-01-19 15:00:00,0.001,0.001,0.052,4.4,1.3333333333333333,0.0
2024-01-19 15:15:00,0.001,0.001,0.052,0.0,1.7333333333333334,0.0
2024-01-19 15:30:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-01-19 15:45:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-01-19 16:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 16:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 16:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 16:45:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-19 17:00:00,0.001,0.001,0.394,0.0,0.0,0.0
2024-01-19 17:15:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-19 17:30:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-19 17:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 18:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 18:15:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-19 18:30:00,0.001,0.001,0.3433333333333334,0.0,0.0,0.0
2024-01-19 18:45:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-19 19:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 19:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 19:30:00,0.001,0.001,0.17866666666666664,0.0,1.6,0.0
2024-01-19 19:45:00,0.001,0.001,0.242,0.0,1.4666666666666666,0.0
2024-01-19 20:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-19 20:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 20:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 20:45:00,0.001,0.001,0.128,0.0,0.0,1.0
2024-01-19 21:00:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 21:15:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-19 21:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-19 21:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 22:00:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-19 22:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-19 22:30:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-19 22:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-19 23:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-19 23:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-19 23:30:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-19 23:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-20 00:00:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-01-20 00:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.3333333333333333
2024-01-20 00:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-20 00:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-20 01:00:00,0.001,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-20 01:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 01:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 01:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-20 02:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-20 02:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-20 02:30:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-20 02:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 03:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-20 03:15:00,0.001,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-20 03:30:00,0.001,0.001,0.242,0.0,0.0,1.0
2024-01-20 03:45:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-20 04:00:00,0.001,0.001,0.052,0.0,0.13333333333333333,0.0
2024-01-20 04:15:00,0.001,0.001,0.052,0.0,2.0,0.0
2024-01-20 04:30:00,0.001,0.001,0.128,0.0,0.4,0.0
2024-01-20 04:45:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-01-20 05:00:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-20 05:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 05:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 05:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 06:00:00,0.001,0.001,0.2673333333333333,0.0,0.4,0.0
2024-01-20 06:15:00,0.001,0.001,0.31799999999999995,0.0,0.0,0.0
2024-01-20 06:30:00,0.001,0.001,0.052,0.0,1.7333333333333334,1.0
2024-01-20 06:45:00,0.001,0.001,0.052,0.0,2.0,0.3333333333333333
2024-01-20 07:00:00,0.001,0.001,0.052,0.0,0.4,0.0
2024-01-20 07:15:00,0.001,0.001,0.10353333333333332,0.0,0.0,0.0
2024-01-20 07:30:00,0.001,0.001,0.40700000000000003,0.0,0.0,2.3333333333333335
2024-01-20 07:45:00,0.001,0.001,0.15366666666666667,0.0,0.0,0.0
2024-01-20 08:00:00,0.001,0.001,0.065,0.0,0.0,0.0
2024-01-20 08:15:00,0.001,0.001,0.06413333333333333,0.0,0.0,0.0
2024-01-20 08:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 08:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-20 09:00:00,0.001,0.001,0.33066666666666666,0.0,0.0,0.0
2024-01-20 09:15:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-20 09:30:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-01-20 09:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 10:00:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-20 10:15:00,0.001,0.001,0.6291333333333334,0.0,0.0,0.0
2024-01-20 10:30:00,0.001,0.001,0.3499333333333333,0.0,0.0,0.0
2024-01-20 10:45:00,0.001,0.001,0.052,0.0,0.0,1.3333333333333333
2024-01-20 11:00:00,0.001,0.001,0.052,0.0,0.8,0.0
2024-01-20 11:15:00,0.001,0.001,0.14066666666666666,5.133333333333334,2.0,0.0
2024-01-20 11:30:00,0.001,0.001,0.242,11.0,0.26666666666666666,0.0
2024-01-20 11:45:00,0.001,0.001,0.128,11.0,0.0,0.3333333333333333
2024-01-20 12:00:00,0.001,0.001,0.17866666666666664,11.0,0.0,2.3333333333333335
2024-01-20 12:15:00,0.001,0.001,1.1336000000000002,2.933333333333333,0.0,0.0
2024-01-20 12:30:00,0.001,0.001,1.338,0.0,0.0,0.0
2024-01-20 12:45:00,0.001,0.001,0.8244,0.0,0.0,0.0
2024-01-20 13:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-20 13:15:00,0.001,0.001,0.16599999999999998,0.0,0.0,1.3333333333333333
2024-01-20 13:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,2.3333333333333335
2024-01-20 13:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 14:00:00,0.001,0.001,0.22933333333333333,0.0,0.0,1.0
2024-01-20 14:15:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.3333333333333333
2024-01-20 14:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 14:45:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-20 15:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-20 15:15:00,0.001,0.001,0.17866666666666664,5.133333333333334,0.0,0.0
2024-01-20 15:30:00,0.001,0.001,0.20400000000000001,5.866666666666666,0.0,0.0
2024-01-20 15:45:00,0.001,0.001,0.052,0.0,1.8666666666666667,0.0
2024-01-20 16:00:00,0.001,0.001,0.052,0.0,1.2,0.0
2024-01-20 16:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-20 16:30:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-20 16:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-20 17:00:00,0.001,0.001,0.06466666666666666,1.4666666666666666,0.0,1.0
2024-01-20 17:15:00,0.001,0.001,0.0730347982352762,0.0,0.0,1.3333333333333333
2024-01-20 17:30:00,0.001,0.001,0.13368553068624764,0.0,0.0,0.0
2024-01-20 17:45:00,0.001,0.001,0.28655219735291426,0.0,0.0,0.0
2024-01-20 18:00:00,0.001,0.001,0.28655219735291426,0.0,0.0,0.0
2024-01-20 18:15:00,0.001,0.001,0.1598855306862476,0.0,0.0,0.0
2024-01-20 18:30:00,0.001,0.001,0.060910439470582854,0.0,0.0,0.0
2024-01-20 18:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 19:00:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-20 19:15:00,0.001,0.001,0.3433333333333334,0.0,0.0,0.0
2024-01-20 19:30:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-20 19:45:00,0.001,0.001,0.052,0.0,0.0,1.0
2024-01-20 20:00:00,0.001,0.001,0.052,0.0,1.4666666666666666,0.0
2024-01-20 20:15:00,0.001,0.001,0.052,0.0,1.6,0.0
2024-01-20 20:30:00,0.001,0.001,0.28,0.0,0.0,0.0
2024-01-20 20:45:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.6666666666666666
2024-01-20 21:00:00,0.001,0.001,0.052,0.0,0.0,0.6666666666666666
2024-01-20 21:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 21:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-20 21:45:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.6666666666666666
2024-01-20 22:00:00,0.001,0.001,0.421345237705859,0.0,0.0,2.6666666666666665
2024-01-20 22:15:00,0.6338278288461304,0.001,0.1595521973529143,0.0,0.0,0.0
2024-01-20 22:30:00,0.7920347860576631,0.001,0.140018864019581,0.0,0.0,0.0
2024-01-20 22:45:00,0.7920347860576631,0.001,0.20455219735291433,0.0,0.0,0.0
2024-01-20 23:00:00,0.7920347860576631,0.001,0.217218864019581,0.0,0.0,0.0
2024-01-20 23:15:00,0.7920347860576631,0.001,0.3903452377058591,0.0,0.0,0.0
2024-01-20 23:30:00,0.7920347860576631,0.001,0.4705521973529143,0.0,0.0,0.0
2024-01-20 23:45:00,0.7920347860576631,0.001,0.144618864019581,0.0,0.0,1.6666666666666667
2024-01-21 00:00:00,0.7920347860576631,0.001,0.0835521973529143,0.0,0.0,1.3333333333333333
2024-01-21 00:15:00,0.7920347860576631,0.001,0.4833521973529143,0.0,0.0,1.6666666666666667
2024-01-21 00:30:00,0.7920347860576631,0.001,0.2061034798235276,0.0,0.0,0.0
2024-01-21 00:45:00,0.7920347860576631,0.001,0.21666666666666667,0.0,0.0,1.3333333333333333
2024-01-21 01:00:00,0.7920347860576631,0.001,0.6164666666666666,0.0,0.0,0.0
2024-01-21 01:15:00,0.31741391442306527,0.001,0.052,0.0,0.0,0.0
2024-01-21 01:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 01:45:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-21 02:00:00,0.001,0.001,0.22933333333333333,0.0,0.0,2.0
2024-01-21 02:15:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-21 02:30:00,0.001,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-21 02:45:00,0.001,0.001,0.052,0.0,0.0,1.6666666666666667
2024-01-21 03:00:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-21 03:15:00,0.001,0.001,0.242,0.0,0.0,1.3333333333333333
2024-01-21 03:30:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-21 03:45:00,0.001,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-21 04:00:00,0.001,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-21 04:15:00,0.001,0.001,0.052,0.0,1.3333333333333333,0.0
2024-01-21 04:30:00,0.001,0.001,0.242,0.0,2.0,0.0
2024-01-21 04:45:00,0.001,0.001,0.14066666666666666,0.0,1.0666666666666667,0.0
2024-01-21 05:00:00,0.001,0.001,0.052,0.0,0.0,2.6666666666666665
2024-01-21 05:15:00,0.001,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-21 05:30:00,0.001,0.001,0.10266666666666667,0.0,0.0,0.0
2024-01-21 05:45:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-21 06:00:00,0.001,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-21 06:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 06:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 06:45:00,0.001,0.001,0.242,0.0,1.4666666666666666,0.0
2024-01-21 07:00:00,0.001,0.001,0.15333333333333332,0.0,1.6,0.0
2024-01-21 07:15:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-21 07:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 07:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 08:00:00,0.001,0.001,0.09,0.0,0.0,0.0
2024-01-21 08:15:00,0.001,0.001,0.25466666666666665,0.0,0.0,0.0
2024-01-21 08:30:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-21 08:45:00,0.001,0.001,0.10266666666666667,0.0,0.0,1.0
2024-01-21 09:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 09:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 09:30:00,0.001,0.001,0.128,0.0,0.0,0.0
2024-01-21 09:45:00,0.001,0.001,0.356,0.0,0.0,0.0
2024-01-21 10:00:00,0.001,0.001,0.15333333333333332,0.0,0.0,0.0
2024-01-21 10:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 10:30:00,0.001,0.001,0.052,10.266666666666667,0.0,0.0
2024-01-21 10:45:00,0.001,0.001,0.052,9.533333333333333,0.4,0.0
2024-01-21 11:00:00,0.001,0.001,0.29266666666666663,0.0,2.0,0.0
2024-01-21 11:15:00,0.001,0.001,0.29266666666666663,0.0,0.6666666666666666,0.0
2024-01-21 11:30:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 11:45:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 12:00:00,0.001,0.001,0.052,1.4666666666666666,0.0,1.0
2024-01-21 12:15:00,0.001,0.001,0.128,2.2,0.0,0.0
2024-01-21 12:30:00,0.001,0.001,0.394,0.0,0.0,0.0
2024-01-21 12:45:00,0.001,0.001,0.11533333333333333,0.0,0.0,0.0
2024-01-21 13:00:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 13:15:00,0.001,0.001,0.052,0.0,0.0,0.0
2024-01-21 13:30:00,0.001,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-21 13:45:00,0.001,0.001,0.242,0.0,0.0,0.0
2024-01-21 14:00:00,0.001,0.001,0.30533333333333335,0.0,0.0,0.0
2024-01-21 14:15:00,0.001,0.001,0.06466666666666666,0.0,0.0,0.0
