,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 06:00:00,1.0,20.0,1.16938079311975,18.04539494522094,13.781621498819854,10.0,59.81486068670609,2.053930666666667,0.0744426220538099,60.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,20.0,1.281188579755476,18.53266385061487,13.823039262921702,10.0,60.32186503471323,0.5134826666666666,0.07744731548583278,60.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,20.0,1.3900959299469866,19.013768811911515,13.870221870296973,10.0,60.546617801152244,0.2567413333333333,0.07679530653608067,60.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,2.0,15.666666666666666,1.455569162846822,19.488869694741382,13.922980191263948,10.0,60.1880619293385,0.2567413333333333,0.0761707636074338,60.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,19.666666666666668,1.4736798044447523,19.482140111109832,13.978546308192492,10.0,59.830177448632945,0.0,0.07558448862861443,60.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,20.0,1.5758665127393932,19.9158846681011,14.035119020085315,10.0,59.74892322053243,1.9255600000000002,0.074398510910709,60.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,20.0,1.6495380696017936,20.380743577988657,14.096920252599533,10.0,58.4589534883064,0.2567413333333333,0.07539333487110958,60.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,20.0,1.6205833945431813,20.436887188015664,14.161984360595518,10.0,61.111938197594505,0.0,0.07814543962827701,60.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,20.0,1.5491862800573482,20.347526529679232,14.22494960973627,10.0,61.02793091657988,0.2567413333333333,0.07773848846233673,60.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,20.0,1.51111795921165,20.262238956952675,14.285566623438354,10.0,60.668361112929496,0.12837066666666666,0.0771488145804343,60.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,20.0,1.4765353951807336,20.178914020746422,14.343920564784407,10.0,60.44742521574557,0.0,0.07681774630755897,60.0,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,20.0,1.4429471820535438,20.097495251873692,14.4000795533893,10.0,60.36484522090944,3.0808960000000005,0.07436540541711574,60.0,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,20.0,1.3649710658592578,20.017927845032368,14.454109693373256,10.0,58.692920633146166,0.12837066666666666,0.07623442351740087,60.0,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,20.0,1.3306878220894685,19.94284097445449,14.506092115718854,10.0,61.0529963842622,0.2567413333333333,0.0777518034024403,60.0,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,20.0,1.30055809541767,19.86946397214323,14.556107721670765,10.0,60.69341226689217,0.0,0.07730922709681572,60.0,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,20.0,1.2712935605897708,19.797747704020818,14.604215769114655,10.0,60.61030392433706,0.2567413333333333,0.07701440081513197,60.0,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,20.0,1.098278099418181,19.72764448358964,14.650473762491155,11.0,60.25151252355633,0.12837066666666666,0.07642631381493889,60.0,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,20.0,1.0612324517701592,19.66766195379449,14.700063523687298,11.0,60.03135332332526,4.107861333333334,0.07478555129482643,60.0,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,20.0,1.0353194119300693,19.60915034721716,14.747933102004604,11.0,57.8999842404713,1.0269653333333333,0.07295281656380373,60.0,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,20.0,1.01015711125016,19.552067028546666,14.794133995779383,11.0,59.94259492500616,1.7971893333333333,0.0766288439650808,60.0,0.0,0.0,0,0,0
2024-01-01 11:00:00,1.0,20.0,0.9150627602132404,19.496370619605543,14.838716180378086,12.0,61.15325383617606,0.385112,0.07791533041961804,60.0,0.0,0.0,0,0,0
2024-01-01 11:15:00,1.0,20.0,1.018415264375138,19.998214978970246,14.890321437766278,12.0,60.655493925309294,1.7971893333333335,0.07566376987877853,60.0,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,20.0,1.080558987017797,20.493827542522126,14.947698626988352,12.0,60.362173580241326,0.0,0.0780795722683934,60.0,0.0,0.0,0,0,0
2024-01-01 11:45:00,1.0,20.0,1.0533570167617619,20.471009580394277,15.007644596539821,12.0,61.138246663087045,2.5674133333333335,0.07587495568702568,60.0,0.0,0.0,0,0,0
2024-01-01 12:00:00,1.0,20.0,1.0694523326343557,20.412941507173453,15.06571606219482,12.0,58.94168734617553,0.0,0.07653082613752536,60.0,0.0,0.0,0,0,0
2024-01-01 12:15:00,1.0,20.0,1.04460162772499,20.35380788102557,15.12191968441608,12.0,61.00943968310366,0.2567413333333333,0.07773831407696104,60.0,0.0,0.0,0,0,0
2024-01-01 12:30:00,1.0,20.0,1.0173823066483068,20.296219624901436,15.176292288967824,12.0,60.64987006691963,0.0,0.07722223001827551,60.0,0.0,0.0,0,0,0
2024-01-01 12:45:00,1.0,20.0,0.9909571578492031,20.240131636057377,15.228888419903406,12.0,60.56685524726311,0.0,0.07705636686046044,60.0,0.0,0.0,0,0,0
2024-01-01 13:00:00,1.0,20.0,0.9642170467371609,20.185500142488344,15.279761008959877,12.0,60.48401873248239,0.12837066666666666,0.07678049950769654,60.0,0.0,0.0,0,0,0
2024-01-01 13:15:00,1.0,20.0,0.9392484787810926,20.132346876701934,15.328961829735748,12.0,60.26347877840103,0.0,0.07645022232698499,60.0,0.0,0.0,0,0,0
2024-01-01 13:30:00,1.0,20.0,0.9150835152012075,20.08056552027327,15.376541177300009,12.0,60.18129387623395,0.385112,0.07582633895254287,60.0,0.0,0.0,0,0,0
2024-01-01 13:45:00,1.0,20.0,0.8916226621242551,20.03011608539704,15.422547399084003,12.0,59.68577965614642,0.0,0.07529598262519918,60.0,0.0,0.0,0,0,0
2024-01-01 14:00:00,1.0,20.0,1.0101300539827003,19.980959763949315,15.467027413252588,12.0,59.60483557544566,0.2567413333333333,0.07489518334022326,60.0,0.0,0.0,0,0,0
2024-01-01 14:15:00,1.0,20.0,0.9961050598409019,19.92470270858021,15.50997384554112,12.0,59.24832235876362,0.0,0.07442194532615581,60.0,0.63375,0.6078888888888889,1,1,0
2024-01-01 14:30:00,1.0,20.0,0.9726163586886583,19.869778816891635,15.551372778057047,12.0,59.16831787859934,1.668818666666667,0.07366142469230308,60.0,0.6614583333333334,0.0,1,0,0
2024-01-01 14:45:00,1.0,20.0,0.9498054380894723,19.816149597371254,15.591270672092366,12.0,58.155140522862276,0.2567413333333333,0.07480469712925464,60.0,0.6891666666666667,0.0,1,0,0
2024-01-01 15:00:00,1.0,20.0,1.0642655379672556,19.763777693042755,15.629712614577457,12.0,61.02376041366934,0.0,0.07796926089595578,60.0,0.716875,0.0,1,0,0
2024-01-01 15:15:00,1.0,20.0,1.0505726975161709,19.704546967268943,15.666691202653961,12.0,60.93994252689635,0.12837066666666666,0.07765466703940134,60.0,0.7445833333333334,0.0,1,0,0
2024-01-01 15:30:00,1.0,20.0,1.0277263409560662,19.646612600820326,15.702192713410138,12.0,60.718462832276835,0.7702240000000001,0.07680743620917965,60.0,0.7722916666666667,0.0,1,0,0
2024-01-01 15:45:00,1.0,20.0,1.005532718703663,19.589937525530498,15.736261813630772,12.0,59.80789392091962,0.0,0.07553996626153485,60.0,0.8,0.0,1,0,0
2024-01-01 16:00:00,1.0,20.0,1.0052890924594524,19.534485764820424,15.76894184797314,11.0,59.72668755489551,0.0,0.07537771638423374,60.0,0.8,0.0,1,0,0
2024-01-01 16:15:00,1.0,20.0,1.083890454572235,19.662926444483936,15.795529672099105,11.0,59.6456556094275,0.2567413333333333,0.07519741499825432,60.0,0.8,0.0,1,0,0
2024-01-01 16:30:00,1.0,20.0,1.197488376561997,20.154903077059892,15.826488250172437,11.0,59.28881749010306,0.7702240000000001,0.07530373811278797,60.0,0.8,0.0,1,0,0
2024-01-01 16:45:00,1.0,20.0,1.219818120461677,20.493448602827723,15.863267925272051,11.0,61.174896128061114,0.0,0.07827122923066245,60.0,0.8,0.0,1,0,0
2024-01-01 17:00:00,1.0,20.0,1.1942019638428372,20.42617770688348,15.900631121013554,11.0,61.090753621721404,0.0,0.0781031129609925,60.0,0.8,0.0,1,0,0
2024-01-01 17:15:00,1.0,20.0,1.169314339287505,20.360318785950437,15.936402381795952,11.0,61.00679184237968,0.0,0.07793535778288077,60.0,0.8,0.0,1,0,0
2024-01-01 17:30:00,1.0,20.0,1.1451338038777479,20.29583168569052,15.970630046182825,11.0,60.92301040185818,0.0,0.0777679629207503,60.0,0.8,0.0,1,0,0
2024-01-01 17:45:00,1.0,20.0,1.121639547852406,20.232677433622563,16.0033610214033,11.0,60.83940891281294,0.2567413333333333,0.0771780465760736,60.0,0.8,0.0,1,0,0
2024-01-01 18:00:00,1.0,20.0,1.0988113759060396,20.170818204224993,16.03464082563912,11.0,60.48044159088454,0.0,0.07688371284537496,60.0,0.8,0.0,1,0,0
2024-01-01 18:15:00,1.0,20.0,1.0766296890402505,20.110217285069282,16.064513629062578,11.0,60.39779068123232,0.0,0.07671857677776767,60.0,0.8,0.0,1,0,0
2024-01-01 18:30:00,1.0,20.0,1.0550754669510611,20.05083904395361,16.09302229366234,11.0,60.315317294825256,0.2567413333333333,0.07629637202079569,60.0,0.8,0.0,1,0,0
2024-01-01 18:45:00,1.0,20.0,1.0341302509365098,19.99264889700735,16.120208411892897,11.0,59.957297783574994,0.0,0.0758384743658989,60.0,0.8,0.0,1,0,0
2024-01-01 19:00:00,1.0,20.0,1.0137761273091175,19.935613277737563,16.146112344182363,11.0,59.87577051777315,0.0,0.07567558333258854,60.0,0.8,0.0,1,0,0
2024-01-01 19:15:00,1.0,20.0,0.993995711298291,19.879699606989803,16.170773255332403,11.0,59.79441836177778,0.2567413333333333,0.07523717136409293,60.0,0.8,0.0,1,0,0
2024-01-01 19:30:00,1.0,20.0,0.974772131428204,19.824876263796096,16.194229149843018,11.0,59.43753750388518,0.2567413333333333,0.07445060970546463,60.0,0.8,0.0,1,0,0
2024-01-01 19:45:00,1.0,20.0,0.9560890143571056,19.77111255708399,16.216516906193842,11.0,59.08150220917074,0.0,0.07408863957528938,60.0,0.8,0.0,1,0,0
2024-01-01 20:00:00,1.0,20.0,0.9379304701644424,19.718378698221212,16.2376723101129,11.0,59.001856036669835,0.0,0.07636472205311663,60.0,0.8,0.0,1,0,0
2024-01-01 20:15:00,1.0,20.0,0.9202810780725326,19.666645774371265,16.257730086862654,11.0,61.06978693747275,0.8985946666666668,0.0763148058072924,60.0,0.8,0.0,1,0,0
2024-01-01 20:30:00,1.0,20.0,0.903125872589995,19.615885722635902,16.276723932572434,11.0,60.02174760968183,0.2567413333333333,0.07547089023631462,60.0,0.8,0.0,1,0,0
2024-01-01 20:45:00,1.0,20.0,0.886450330064462,19.56607130496144,16.294686544645263,11.0,59.66461550120992,0.2567413333333333,0.07497782595520938,60.0,0.8,0.0,1,0,0
2024-01-01 21:00:00,1.0,20.0,0.8999020570962434,19.517176083786158,16.311649651266666,10.0,59.308013442729646,0.0,0.07454120778701491,60.0,0.8,0.0,1,0,0
2024-01-01 21:15:00,1.0,20.0,1.0061549631211553,19.798573681393343,16.32376379693704,10.0,59.227880753995414,0.0,0.0743811031110948,60.0,0.8,0.0,1,0,0
2024-01-01 21:30:00,2.0,15.666666666666666,1.0851348182724858,20.2948279054,16.34170299467882,10.0,59.14792017970016,0.12837066666666666,0.07431974361735125,60.0,0.8,0.0,1,0,0
2024-01-01 21:45:00,2.0,15.0,1.0687278045231918,20.308507248579655,16.363376866563467,10.0,59.790035123255336,1.5404480000000003,0.07714959858103204,60.0,0.8,0.0,1,0,0
2024-01-01 22:00:00,2.0,15.0,1.0491572570726164,20.249557987818207,16.383943993752972,10.0,59.341112716754,0.6418533333333334,0.07505105711152292,60.0,0.8,0.0,1,0,0
2024-01-01 22:15:00,2.0,15.0,1.0301324017761078,20.19168750590008,16.403341067908773,10.0,60.720455823060284,0.0,0.07813657453995997,60.0,0.8,0.0,1,0,0
2024-01-01 22:30:00,2.0,15.0,1.0116372077937992,20.13486572591924,16.421604166679607,10.0,61.06646284995236,1.155336,0.07713505992488236,60.0,0.8,0.0,1,0,0
2024-01-01 22:45:00,2.0,15.0,0.9936561175545163,20.0790634545325,16.438768297991203,10.0,59.74154173918744,1.7971893333333335,0.07451943004182408,60.0,0.8,0.0,1,0,0
2024-01-01 23:00:00,2.0,15.0,0.9761740327774303,20.024252355874637,16.454867431653835,10.0,59.23444918419742,0.8985946666666668,0.07574779908143757,60.0,0.8,0.0,1,0,0
2024-01-01 23:15:00,2.0,15.0,0.9591763009066084,19.970404926244004,16.46993453003622,10.0,61.19705284022551,0.385112,0.07783736714162638,60.0,0.8,0.0,1,0,0
2024-01-01 23:30:00,2.0,15.0,0.942648701946218,19.917494469535757,16.4840015778334,10.0,60.699376740813825,0.0,0.07732114408324592,60.0,0.8,0.0,1,0,0
2024-01-01 23:45:00,2.0,15.0,0.9265774356846008,19.865495073400705,16.497099610955335,10.0,60.61625558735596,0.5134826666666666,0.07641955618475403,60.0,0.8,0.0,1,0,0
2024-01-02 00:00:00,2.0,15.0,0.9109491092956981,19.81438158610833,16.50925874456217,10.0,59.98210365165807,0.2567413333333333,0.07542841594431193,60.0,0.8,0.0,1,0,0
2024-01-02 00:15:00,2.0,15.0,0.8957507253066967,19.76412959409314,16.520508200271397,10.0,59.625017203557405,0.0,0.07517457957566295,60.0,0.8,0.0,1,0,0
2024-01-02 00:30:00,2.0,15.0,0.8809696699210748,19.714715400164277,16.530876332561366,10.0,59.54420363258502,0.2567413333333333,0.07451675996939879,60.0,0.8,0.0,1,0,0
2024-01-02 00:45:00,2.0,15.0,0.8665937016865416,19.666116002358585,16.540390654394887,10.0,59.18809722554673,1.7971893333333335,0.07327842890548476,60.0,0.8,0.0,1,0,0
2024-01-02 01:00:00,2.0,15.0,0.8402222909204223,19.618309073418406,16.549077862085944,11.0,58.46733637268608,0.5134826666666666,0.07529961796997668,60.0,0.8,0.0,1,0,0
2024-01-02 01:15:00,2.0,15.0,0.8247547145455429,19.57200788387385,16.56204037432241,11.0,61.05942421767773,0.0,0.0780405169822426,60.0,0.8,0.0,1,0,0
2024-01-02 01:30:00,2.0,15.0,0.8105417263484943,19.526512449095847,16.574142856070914,11.0,60.975529729760844,0.2567413333333333,0.07737654172069308,60.0,0.8,0.0,1,0,0
2024-01-02 01:45:00,2.0,15.0,0.7967211711052193,19.48180048521062,16.585411997411388,11.0,60.61634902318104,0.12837066666666666,0.07698975006865204,60.0,0.8,0.0,1,0,0
2024-01-02 02:00:00,2.0,15.0,0.7956701809275164,19.437850362455748,16.595873696603736,10.0,60.39558412224722,0.0,0.07671416808492598,60.0,0.8,0.0,1,0,1
2024-01-02 02:15:00,2.0,15.0,0.7844667719891302,19.39390614287217,16.60047656859481,10.0,60.31311547523764,0.0,0.07654939617708663,60.0,0.0,0.0,0,0,0
2024-01-02 02:30:00,2.0,15.0,0.7727381538683621,19.350626395184108,16.604405467239168,10.0,60.23082395999712,0.0,0.07638497817755767,60.0,0.0,0.0,0,0,0
2024-01-02 02:45:00,2.0,15.0,0.7613250956258457,19.30799320194174,16.60768175122781,10.0,60.14870919606997,0.2567413333333333,0.07587152687546529,60.0,0.0,0.0,0,0,0
2024-01-02 03:00:00,2.0,15.0,0.7502183598234561,19.265989170313564,16.610326144462427,10.0,59.791146398425546,1.5404480000000003,0.07520398761211483,60.0,0.0,0.0,0,0,0
2024-01-02 03:15:00,2.0,15.0,0.7394089816453676,19.224597416603103,16.612358754815805,10.0,58.48430599129355,0.0,0.07587494245988871,60.0,0.0,0.0,0,0,0
2024-01-02 03:30:00,2.0,15.0,0.7288882608461975,19.183801551222988,16.613799092338052,10.0,61.19777057775569,0.2567413333333333,0.0779675458059186,60.0,0.0,0.0,0,0,0
2024-01-02 03:45:00,2.0,15.0,0.7186477539369703,19.143585664112763,16.61466608692503,10.0,60.83795453472495,0.2567413333333333,0.07739568768391263,60.0,0.0,0.0,0,0,0
2024-01-02 04:00:00,2.0,15.0,0.7086792666018845,19.103934310587416,16.614978105464928,10.0,60.47875324600598,0.385112,0.07675156327587107,60.0,0.0,0.0,0,0,0
2024-01-02 04:15:00,1.0,19.666666666666668,0.7469497275079064,19.064832497603835,16.61475296847829,10.0,59.982244398719445,0.2567413333333333,0.07575954130154401,60.0,0.0,0.0,0,0,0
2024-01-02 04:30:00,1.0,20.0,0.8719882746527432,19.538625291662274,16.617020947787463,10.0,59.62480198690459,0.0,0.07517414957396208,60.0,0.0,0.0,0,0,0
2024-01-02 04:45:00,1.0,20.0,0.9955354481930753,20.042274350457152,16.626057603559328,10.0,59.54398887818916,0.0,0.07501268542262315,60.0,0.0,0.0,0,0,0
2024-01-02 05:00:00,1.0,20.0,1.0513225785611708,20.50229468666864,16.641676962796108,10.0,59.46334934536504,0.2567413333333333,0.07483316807497026,60.0,0.0,0.0,0,0,0
2024-01-02 05:15:00,1.0,19.0,1.0325926072459213,20.444303518616866,16.65969869387812,10.0,59.10690279583389,0.0,0.0741393898091842,60.0,0.0,0.0,0,0,0
2024-01-02 05:30:00,1.0,20.0,1.0143826191373013,20.387344803181904,16.676610245886007,10.0,59.02720206622536,0.0,0.07501181457190179,60.0,0.0,0.0,0,0,0
2024-01-02 05:45:00,1.0,20.0,0.9966773451389673,20.331389880433107,16.692445969269215,10.0,60.881584969815044,0.0,0.07808615922275233,60.0,0.0,0.0,0,0,0
2024-01-02 06:00:00,1.0,20.0,0.9794619669171742,20.27641093201815,16.707239195659167,10.0,61.012643804859856,0.2567413333333333,0.07745069544072497,60.0,0.0,0.0,0,0,0
2024-01-02 06:15:00,1.0,20.0,0.9627221035872149,20.222380956318617,16.72102226797355,10.0,60.65338338214526,0.385112,0.0767879685783567,60.0,0.0,0.0,0,0,0
2024-01-02 06:30:00,1.0,20.0,0.946443798793108,20.169273744339403,16.733826569631336,10.0,60.15683539872371,0.0,0.07623714943486114,60.0,0.0,0.0,0,0,0
2024-01-02 06:45:00,1.0,20.0,0.9306135081689005,20.117063856310207,16.745682552904885,10.0,60.0748795524607,0.2567413333333333,0.07572401564939672,60.0,0.0,0.0,0,0,0
2024-01-02 07:00:00,1.0,20.0,0.9028294375930573,20.06572659897813,16.756619766434508,11.0,59.71747533114626,0.0,0.07535931041132587,60.0,0.0,0.0,0,0,0
2024-01-02 07:15:00,1.0,20.0,0.8859896368879345,20.015972946569377,16.77174339682086,11.0,59.63646317231899,0.0,0.07519744855894693,60.0,0.0,0.0,0,0,0
2024-01-02 07:30:00,1.0,20.0,0.8704436689752046,19.967100685784335,16.78592079502364,11.0,59.555625016916395,1.7971893333333333,0.07404951843060781,60.0,0.7371944444444445,0.716875,1,1,0
2024-01-02 07:45:00,1.0,20.0,0.8553282229311827,19.919085369714917,16.799181257616134,11.0,58.834035233605896,0.0,0.07643038109180281,60.0,0.7649027777777778,0.0,1,0,0
2024-01-02 08:00:00,1.0,20.0,0.8285832589226112,19.87190326926239,16.81155321220064,11.0,61.11689793907338,0.12837066666666666,0.0781001570764653,60.0,0.7926111111111112,0.0,1,0,0
2024-01-02 08:15:00,1.0,20.0,0.8136015326095136,19.82624388594359,16.82306875434088,11.0,60.89493933734284,0.7702240000000001,0.07616771626135867,60.0,0.8,0.0,1,0,1
2024-01-02 08:30:00,1.0,20.0,0.7998753736710355,19.78136258586278,16.833759604421246,11.0,59.98505813257072,0.12837066666666666,0.07583874730379964,60.0,0.0,0.0,0,0,0
2024-01-02 08:45:00,1.0,20.0,0.7865268435392386,19.737237925992588,16.843651428693832,11.0,59.76553057335737,0.0,0.0754553245236938,60.0,0.0,0.0,0,0,0
2024-01-02 09:00:00,1.0,20.0,0.7698621917535866,19.693849092517386,16.852769131777755,11.0,59.68441519821248,0.0,0.07529325644567406,60.0,0.0,0.0,0,0,0
2024-01-02 09:15:00,1.0,20.0,0.7570251559225973,19.651393690948975,16.861138258173956,11.0,59.603474048187266,0.385112,0.07450643730854314,60.0,0.0,0.0,0,0,0
2024-01-02 09:30:00,1.0,20.0,0.7447969364082561,19.60963132362991,16.868783770574673,11.0,59.10937873813268,0.2567413333333333,0.07412593672842037,60.0,0.0,0.0,0,0,0
2024-01-02 09:45:00,1.0,20.0,0.7329025681009685,19.568543033766943,16.875728327714675,11.0,58.96869485966208,0.0,0.07658478700246667,60.0,0.0,0.0,0,0,0
2024-01-02 10:00:00,3.0,19.933333333333334,0.6267902069526745,19.52811042041226,16.88199391558831,11.0,61.03638918801584,0.7702240000000001,0.07656052675561402,60.0,0.0,0.0,0,0,0
2024-01-02 10:15:00,1.0,19.966666666666665,0.658096296278654,19.49390723727136,16.887637269439065,11.0,60.126085707270434,0.0,0.07617571171871143,60.0,0.7907638888888889,0.7704444444444445,1,1,0
2024-01-02 10:30:00,1.0,20.0,0.7829828775245802,19.972607690392202,16.89573095045345,11.0,60.04419590728616,0.2567413333333333,0.07584659125738545,60.0,0.8,0.0,1,0,0
2024-01-02 10:45:00,1.0,20.0,0.8584151829983268,20.481172756059816,16.9105514304648,11.0,59.686659915728995,0.385112,0.07472774997980226,60.0,0.8,0.0,1,0,0
2024-01-02 11:00:00,1.0,20.0,0.8954923563288347,20.470574941266868,16.928900640643075,11.0,59.19232669190934,1.0269653333333335,0.07463605838021406,60.0,0.8,0.0,1,0,1
2024-01-02 11:15:00,1.0,20.0,0.8827037180263685,20.420977214240484,16.946288496796356,11.0,59.51310876006248,0.7702240000000001,0.076328994105323,60.0,0.0,0.0,0,0,0
2024-01-02 11:30:00,1.0,20.0,0.8666778276938941,20.372288218319497,16.96269037187448,11.0,61.183082846666885,0.2567413333333333,0.07819559679894811,60.0,0.0,0.0,0,0,0
2024-01-02 11:45:00,1.0,20.0,0.8510981913329696,20.324482612884744,16.978136663325508,11.0,60.82302164609467,0.8985946666666668,0.07596871448154575,60.0,0.0,0.0,0,0,0
2024-01-02 12:00:00,1.0,20.0,0.8298758880701257,20.277535801756535,16.9926568673073,12.0,59.77535437061284,1.0269653333333335,0.0750085045192384,60.0,0.8,0.7889166666666667,1,1,0
2024-01-02 12:15:00,1.0,20.0,0.8136447747105257,20.231785486483663,17.01135375631128,12.0,60.310738443633234,0.0,0.07797680514541747,60.0,0.8,0.0,1,0,0
2024-01-02 12:30:00,1.0,20.0,0.7982542291754487,20.186908020170204,17.029092037154495,12.0,61.086922002363664,0.12837066666666666,0.07783809726882436,60.0,0.8,0.0,1,0,0
2024-01-02 12:45:00,1.0,20.0,0.7832949603687678,20.142878912269424,17.04590112060947,12.0,60.86524511805653,1.7971893333333335,0.07624979982092708,60.0,0.8,0.0,1,0,0
2024-01-02 13:00:00,1.0,20.0,0.7871201880890364,20.099674392131373,17.06180954578268,12.0,60.35629239488544,0.0,0.07806782169206429,60.0,0.8,0.0,1,0,0
