,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,1.0,20.0,0.4414414763585437,20.0,16.0,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,1.0,20.0,0.46404907067866397,19.946352946845277,16.030374662232095,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,1.0,20.0,0.45505452036380295,19.893752448945627,16.059568007041463,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,16.666666666666668,0.44629599005566223,19.842171020383333,16.087613142875252,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.437767066851255,19.791581922123964,16.114542273039365,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.42946151267049687,19.74195914165536,16.140386720387664,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.42137325948886833,19.693277373181807,16.165176951337966,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.41349640470008764,19.645511998358334,16.188942599233062,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.4115858633434139,19.598639067550415,16.21171248706468,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.4049364512182467,19.551933125605615,16.228765507797345,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.3980715638454419,19.50602556115684,16.24495057672434,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.39138330953465317,19.460895805250598,16.260292383053386,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.38486689820351694,19.416523846811224,16.274814940126888,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.378517670329251,19.372890217434964,16.28854160385958,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.37233109338841924,19.329975976598845,16.301495090673313,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,1.0,15.333333333333334,0.36630275839378285,19.287762697272857,16.313697494942804,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.3802150935451396,19.43539852680865,16.325170305965557,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.666666666666668,0.4351230355627245,19.392129647264436,16.33826926488626,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,19.333333333333332,0.5161444076700291,20.665828643619317,16.358294508953467,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.0,0.5066432978458639,20.607319217746962,16.386014272557222,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,16.0,0.5031503650798551,20.54988626741144,16.412538080800868,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,15.0,0.49495928968650865,20.492799594656717,16.433150519842357,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,18.666666666666668,0.4865923626513145,20.436685973951953,16.452706042321143,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,20.0,0.47844061785411907,20.381520347313575,16.47123472319531,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,20.0,0.4704982200673602,20.327278336358738,16.488765814097444,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,20.0,0.46275949310910564,20.273936223781817,16.505327765795023,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,20.0,0.45521891550602944,20.221470935336033,16.520948250038327,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,17.333333333333332,0.4478711162746602,20.169860022306427,16.53565418081249,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,20.0,0.44054970076401617,20.11908164446075,16.54947173501003,10.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,20.0,0.4335625260307675,20.069134144507117,16.56242648666964,10.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,20.0,0.42676441213274224,20.019977011212532,16.574543324004075,10.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,20.0,0.4201389653911386,19.971590138111708,16.585846323945745,10.0,0.0,0.0,0,0,0
