,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.29453333333333337,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.298,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.20926666666666666,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.32899999999999996,0.0,0.0,0.4
2024-01-01 01:00:00,0.001,0.0,0.001,0.27286666666666665,0.0,0.0,2.4
2024-01-01 01:15:00,0.001,0.0,0.001,0.37606666666666666,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.24133333333333334,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.178,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.178,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.2278666666666667,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.10666666666666667,0.0,0.0,0.4
2024-01-01 02:45:00,0.001,0.0,0.001,0.23333333333333334,0.0,0.0,2.6
2024-01-01 03:00:00,0.001,0.0,0.001,0.15733333333333333,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.056,0.0,0.0,1.2
2024-01-01 03:30:00,0.001,0.0,0.001,0.056,0.0,0.0,2.2
2024-01-01 03:45:00,0.001,0.0,0.001,0.18266666666666664,0.0,0.13333333333333333,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.11933333333333333,0.0,2.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.19533333333333333,0.0,2.0,2.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.19533333333333333,0.0,2.0,0.8
2024-01-01 04:45:00,0.001,0.0,0.001,0.32253333333333334,0.0,1.4666666666666666,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.18926666666666667,0.0,0.4,2.8
2024-01-01 05:15:00,0.001,0.0,0.001,0.16999999999999998,0.0,1.2,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.132,0.0,2.0,2.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.15733333333333333,0.0,2.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.29786666666666667,0.0,2.0,2.6
2024-01-01 06:15:00,0.001,0.0,0.001,0.177,0.0,2.0,0.8
2024-01-01 06:30:00,0.001,0.0,0.001,0.177,0.0,2.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.2783333333333333,0.0,0.4,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.2717333333333333,0.0,1.7333333333333334,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.1484666666666667,0.0,2.0,0.8
2024-01-01 07:30:00,0.001,0.0,0.001,0.259,0.0,0.6666666666666666,2.8
2024-01-01 07:45:00,0.001,0.0,0.0283419891600648,0.09433333333333334,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.10681042737621244,0.056,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.23745119725150918,0.14466666666666667,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,1.1517212860473274,0.8278333333333332,0.0,0.0,0.0
2024-01-01 08:45:00,0.11525299393937072,0.0,0.11247319452245182,0.23003333333333334,0.0,0.0,1.6
2024-01-01 09:00:00,1.6984739823927635,0.0,0.252807102289962,0.3947,0.0,0.0,2.4
2024-01-01 09:15:00,1.9571921555028464,0.0,0.5250463032851831,0.26803333333333335,0.0,0.0,0.0
2024-01-01 09:30:00,1.9777871676156922,0.0,0.27769471884134433,0.2257347982352762,0.0,0.0,0.0
2024-01-01 09:45:00,1.2913192803479392,0.0,0.10995358341106361,2.423852197352914,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.3463290547485196,2.176318864019581,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,1.9364847608761733,0.2232521973529143,0.0,0.0,2.2
2024-01-01 10:30:00,0.001,0.0,0.08999815063567654,0.3732402929803886,0.0,0.0,3.0
2024-01-01 10:45:00,0.001,0.0,0.15052396454798453,0.8067,0.0,0.0,3.0
2024-01-01 11:00:00,0.001,0.0,0.24201605146578084,0.3137,0.0,1.8666666666666667,0.0
2024-01-01 11:15:00,0.001,0.0,0.7200375568180221,0.37703333333333333,0.0,2.0,1.6
2024-01-01 11:30:00,0.001,0.0,0.018447597393226975,0.4403666666666667,0.0,0.26666666666666666,0.8
2024-01-01 11:45:00,0.001,0.0,0.001,0.24863333333333332,0.0,0.0,0.6
2024-01-01 12:00:00,0.001,0.0,0.001,0.3310333333333333,0.0,0.0,2.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.3515805859607771,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.32498553068624764,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.0004,0.001,0.40791886401958094,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.7506666666666667,0.001,0.4965855306862476,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.4508,0.001,0.42378553068624764,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.001,0.5632483609686504,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.001,0.4248492730589211,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0002,0.001,0.3504226063922545,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.9226759397255878,6.533333333333333,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.6438988335883382,7.0,0.0,0.8
2024-01-01 14:45:00,0.001,0.0,0.001,0.5750059959320926,7.0,0.0,3.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.6239666666666667,7.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.8155000000000001,7.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.5487666666666667,7.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,1.0033472433896504,7.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.5461237423726735,0.0,0.5333333333333333,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.3245237423726735,0.0,2.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.34179040903934016,0.0,1.6,2.6
2024-01-01 16:45:00,0.001,0.0,0.001,0.3919472433896504,0.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.25503333333333333,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.2124333333333333,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,1.0231000000000001,0.0,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.31270000000000003,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.31270000000000003,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.4917666666666667,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,1.0667666666666666,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,2.17290407773996,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.5203904090393402,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.3837585406079497,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.48500927305892116,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.6868759397255878,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.6653464427765184,0.0,0.0,2.0
2024-01-01 20:15:00,0.001,0.0,0.001,1.5189057932353935,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,1.6131744748236447,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.6543426063922545,0.0,0.0,0.0
2024-01-01 21:00:00,0.11525299393937072,0.0,0.001,0.6900759397255878,0.0,1.0666666666666667,0.0
2024-01-01 21:15:00,1.6984739823927635,0.0,0.11920751533575101,0.7914092730589211,0.0,2.0,0.0
2024-01-01 21:30:00,1.9571921555028464,0.0,0.3770993350918567,1.3562013589346966,0.0,0.4,0.8
2024-01-01 21:45:00,1.9777871676156922,0.0,0.7261964883268495,0.5209346922680299,0.0,0.0,1.2
2024-01-01 22:00:00,1.1345905869897694,0.0,0.13009393002600678,0.7500918739412831,0.0,0.0,2.0
2024-01-01 22:15:00,0.001,0.0,0.20773299504554338,0.6374092730589211,0.0,0.0,0.4
2024-01-01 22:30:00,0.001,0.0,1.216813004506753,0.6120759397255878,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.5173311925843554,0.6754092730589212,0.0,0.0,1.4
2024-01-01 23:00:00,0.001,0.0,0.11589228021551379,0.7899426063922543,0.0,0.0,2.8
2024-01-01 23:15:00,0.001,0.0,0.2885587116668161,0.9838759397255877,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.9191785643369471,0.6784759397255878,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.7092626063922545,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.4780759397255878,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.8211971061372495,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.7579666666666667,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.9253666666666666,0.0,0.0,1.2
2024-01-02 01:00:00,0.001,0.0,0.001,1.3736333333333333,0.0,0.0,3.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.8125666666666667,0.0,0.0,0.0
