,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-05 07:00:00,0.001,0.001,0.0,0.164,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.36666666666666664,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,1.788,0.0
2024-01-05 07:45:00,0.001,0.001,0.0,1.2217333333333333,0.0
2024-01-05 08:00:00,0.001,0.001,0.0,0.063,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.12633333333333333,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.26566666666666666,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.2878,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.16,0.0
2024-01-05 09:15:00,0.001,0.001,0.0,0.06466666666666668,0.0
2024-01-05 09:30:00,0.001,0.001,0.0,0.10066666666666667,0.0
2024-01-05 09:45:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-05 10:00:00,0.001,0.001,0.0,0.126,0.0
2024-01-05 10:15:00,0.001,0.001,0.0,0.26599999999999996,0.0
2024-01-05 10:30:00,0.001,0.001,0.0,0.13799999999999998,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.08800000000000001,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,0.23999999999999996,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,0.13866666666666666,0.0
2024-01-05 11:30:00,0.001,0.001,0.0,0.05,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.29,0.0
