,TumbleDryer,WashingMachine,BaseLoad,P_EV
2024-01-01 16:45:00,0.001,0.001,1.3356092730589213,0.0
2024-01-01 17:00:00,0.001,0.001,1.885483612494116,0.0
2024-01-01 17:15:00,0.001,0.001,0.33825219735291434,0.0
2024-01-01 17:30:00,0.001,0.001,0.41582869633593744,0.0
2024-01-01 17:45:00,0.001,0.001,2.9697426063922543,0.0
2024-01-01 18:00:00,0.001,0.001,3.555275939725588,0.0
2024-01-01 18:15:00,1.568549757829581,0.001,0.6734689800785325,0.0
2024-01-01 18:30:00,1.9363518725068227,0.001,0.3185237423726735,0.0
2024-01-01 18:45:00,1.9801249026137313,0.030364887719969622,0.3185237423726735,0.0
2024-01-01 19:00:00,1.553999046848477,0.11640013629473317,0.4451904090393402,0.0
2024-01-01 19:15:00,0.001,0.3054680546714754,1.7378570757060068,0.0
2024-01-01 19:30:00,0.001,1.0758094750348788,1.769834894964729,0.0
2024-01-01 19:45:00,0.001,0.11981635502885384,0.45492294175954157,0.0
2024-01-01 20:00:00,0.001,0.2712441244073021,0.45807593972558786,0.0
2024-01-01 20:15:00,1.4491974914579884,0.5786271619195081,0.45807593972558786,0.0
2024-01-01 20:30:00,1.9244796209905488,0.20181991422085735,0.635409273058921,0.0
2024-01-01 20:45:00,1.97843492348752,0.11383771399667887,0.4626092730589211,0.0
2024-01-01 21:00:00,1.653646877195888,0.3925103414932591,0.45807593972558786,0.0
2024-01-01 21:15:00,0.03426666666666667,1.8792154530222958,0.45807593972558786,0.0
2024-01-01 21:30:00,0.001,0.09771364591106028,0.45807593972558786,0.0
2024-01-01 21:45:00,0.001,0.1428084692726008,0.33934114149031164,0.0
2024-01-01 22:00:00,0.001,0.24201605146578084,0.5018585406079497,0.0
2024-01-01 22:15:00,0.001,0.7295518208779157,0.37304260639225445,0.0
2024-01-01 22:30:00,0.001,0.00893333333333332,0.32237593972558776,0.0
2024-01-01 22:45:00,0.001,0.001,0.3215876902340762,0.0
2024-01-01 23:00:00,0.001,0.001,0.32237593972558776,0.0
2024-01-01 23:15:00,0.001,0.001,0.9441092730589211,0.0
2024-01-01 23:30:00,0.001,0.001,0.4881759397255878,0.0
2024-01-01 23:45:00,0.001,0.001,0.2091759397255878,0.0
2024-01-02 00:00:00,0.001,0.001,0.2143759397255878,0.0
2024-01-02 00:15:00,0.001,0.001,0.6909759397255879,0.0
2024-01-02 00:30:00,0.001,0.001,0.08496202043147733,0.0
2024-01-02 00:45:00,0.001,0.001,0.19509040903934016,0.0
2024-01-02 01:00:00,0.001,0.001,0.1794863312993796,0.0
2024-01-02 01:15:00,0.001,0.001,0.5700666666666667,0.0
2024-01-02 01:30:00,0.001,0.001,0.037,0.0
2024-01-02 01:45:00,0.001,0.001,0.037,0.0
2024-01-02 02:00:00,0.001,0.001,0.43679999999999997,0.0
2024-01-02 02:15:00,0.001,0.001,0.3602666666666667,0.0
2024-01-02 02:30:00,0.001,0.001,0.12566666666666668,0.0
2024-01-02 02:45:00,0.001,0.001,0.037,0.0
2024-01-02 03:00:00,0.001,0.001,0.037,0.0
2024-01-02 03:15:00,0.001,0.001,0.037,0.0
2024-01-02 03:30:00,0.001,0.001,0.08766666666666666,0.0
2024-01-02 03:45:00,0.001,0.001,0.227,0.0
2024-01-02 04:00:00,0.001,0.001,0.6080666666666666,0.0
2024-01-02 04:15:00,0.001,0.001,0.037,0.0
2024-01-02 04:30:00,0.001,0.001,0.037,0.0
2024-01-02 04:45:00,0.001,0.001,0.4368,0.0
2024-01-02 05:00:00,0.001,0.001,0.13833333333333334,0.0
2024-01-02 05:15:00,0.001,0.001,0.6141333333333333,0.0
2024-01-02 05:30:00,0.001,0.001,0.037,0.0
2024-01-02 05:45:00,0.001,0.001,0.43679999999999997,0.0
2024-01-02 06:00:00,0.001,0.001,0.037,5.133333333333334
2024-01-02 06:15:00,0.001,0.001,0.037,0.0
2024-01-02 06:30:00,0.001,0.001,0.189,0.0
2024-01-02 06:45:00,0.001,0.001,0.16366666666666668,0.0
2024-01-02 07:00:00,0.001,0.001,0.037,0.0
2024-01-02 07:15:00,0.001,0.001,0.037,0.0
2024-01-02 07:30:00,0.001,0.001,0.046046666666666666,0.0
2024-01-02 07:45:00,0.001,0.001,0.18623333333333333,0.7333333333333333
2024-01-02 08:00:00,0.001,0.001,0.3757,0.0
2024-01-02 08:15:00,0.001,0.001,0.2617,0.0
2024-01-02 08:30:00,0.001,0.001,0.1857,0.0
2024-01-02 08:45:00,0.001,0.001,0.1857,0.0
2024-01-02 09:00:00,0.001,0.001,0.1857,0.0
2024-01-02 09:15:00,0.001,0.001,0.2490333333333333,0.0
2024-01-02 09:30:00,0.001,0.001,0.4241,0.0
2024-01-02 09:45:00,0.001,0.001,2.5711,0.0
2024-01-02 10:00:00,0.001,0.001,0.5867666666666665,0.0
2024-01-02 10:15:00,0.001,0.001,0.9509196646327129,0.0
2024-01-02 10:30:00,0.001,0.001,0.42339040903934017,0.0
2024-01-02 10:45:00,0.001,0.001,2.0325237423726734,0.0
2024-01-02 11:00:00,0.001,0.001,1.6831904090393401,0.0
2024-01-02 11:15:00,0.001,0.001,1.86339040903934,0.0
2024-01-02 11:30:00,0.001,0.001,2.4275237423726734,0.0
2024-01-02 11:45:00,0.001,0.001,1.5459237423726735,0.0
2024-01-02 12:00:00,0.001,0.001,0.22661774644058097,0.0
2024-01-02 12:15:00,0.001,0.001,0.21878,0.0
2024-01-02 12:30:00,0.001,0.001,0.8374376616667839,0.0
2024-01-02 12:45:00,0.001,0.001,0.7474426063922546,0.0
2024-01-02 13:00:00,0.001,0.001,0.2143759397255878,0.0
2024-01-02 13:15:00,0.001,0.001,0.33537593972558777,0.0
2024-01-02 13:30:00,0.001,0.001,0.3042426063922544,0.0
2024-01-02 13:45:00,0.001,0.001,0.39570519531896053,0.0
2024-01-02 14:00:00,0.001,0.001,0.2577153841960534,0.0
2024-01-02 14:15:00,0.001,0.001,0.08539999999999999,0.0
2024-01-02 14:30:00,0.001,0.001,0.037,0.0
2024-01-02 14:45:00,0.001,0.001,0.037,0.0
2024-01-02 15:00:00,0.001,0.001,0.113,0.0
2024-01-02 15:15:00,0.001,0.001,0.227,0.0
2024-01-02 15:30:00,0.001,0.001,0.049666666666666665,0.0
2024-01-02 15:45:00,0.001,0.001,0.10310983231635647,0.0
2024-01-02 16:00:00,0.001,0.001,0.1698237423726735,2.2
2024-01-02 16:15:00,0.001,0.001,0.19716898007853256,0.7333333333333333
2024-01-02 16:30:00,0.001,0.001,0.32804260639225447,0.0
2024-01-02 16:45:00,0.001,0.001,0.3049759397255878,0.0
2024-01-02 17:00:00,0.001,0.001,0.07643469226802996,0.0
2024-01-02 17:15:00,0.001,0.001,0.500618864019581,0.0
2024-01-02 17:30:00,0.001,0.001,0.16220695964705525,0.0
2024-01-02 17:45:00,0.001,0.001,0.158,0.0
2024-01-02 18:00:00,0.001,0.001,0.3353333333333333,0.0
2024-01-02 18:15:00,0.001,0.001,0.6114666666666667,0.0
2024-01-02 18:30:00,0.001,0.001,2.7006507324509714,0.0
2024-01-02 18:45:00,0.001,0.001,0.643418864019581,0.0
2024-01-02 19:00:00,0.001,0.001,1.9074188640195808,0.0
2024-01-02 19:15:00,0.001,0.001,1.5738855306862476,0.0
2024-01-02 19:30:00,0.001,0.001,0.3308855306862476,0.0
2024-01-02 19:45:00,0.001,0.001,0.30475219735291426,0.0
2024-01-02 20:00:00,0.001,0.001,0.3168581932850068,0.0
2024-01-02 20:15:00,0.001,0.001,0.32237593972558776,0.0
2024-01-02 20:30:00,0.001,0.001,0.7221759397255879,0.0
2024-01-02 20:45:00,0.001,0.001,0.4047321669216716,0.0
2024-01-02 21:00:00,0.001,0.001,0.4808237423726735,0.0
2024-01-02 21:15:00,0.001,0.001,0.2908237423726735,0.0
2024-01-02 21:30:00,0.001,0.001,0.31396202043147725,0.0
2024-01-02 21:45:00,0.001,0.001,1.2552426063922546,0.0
2024-01-02 22:00:00,0.001,0.001,1.121975939725588,0.0
2024-01-02 22:15:00,0.001,0.001,0.38516802560136326,0.0
2024-01-02 22:30:00,0.001,0.001,0.4569797761098517,0.0
2024-01-02 22:45:00,0.001,0.001,0.4037959397255878,0.0
2024-01-02 23:00:00,0.001,0.001,0.9455605555295344,0.0
2024-01-02 23:15:00,0.001,0.001,0.4475585406079497,0.0
2024-01-02 23:30:00,0.001,0.001,0.45807593972558786,0.0
2024-01-02 23:45:00,0.001,0.001,0.5337502791607823,0.0
2024-01-03 00:00:00,0.001,0.001,0.41391886401958095,0.0
2024-01-03 00:15:00,0.001,0.001,0.23651886401958097,0.0
2024-01-03 00:30:00,0.001,0.001,0.5746034798235277,0.0
2024-01-03 00:45:00,0.001,0.001,0.30596666666666666,0.0
2024-01-03 01:00:00,0.001,0.001,0.22336666666666666,0.0
2024-01-03 01:15:00,0.001,0.001,0.36269999999999997,0.0
2024-01-03 01:30:00,0.001,0.001,0.2107,0.0
2024-01-03 01:45:00,0.001,0.001,0.4392333333333333,0.0
2024-01-03 02:00:00,0.001,0.001,0.30596666666666666,0.0
2024-01-03 02:15:00,0.001,0.001,0.1727,0.0
2024-01-03 02:30:00,0.001,0.001,0.27403333333333335,0.0
2024-01-03 02:45:00,0.001,0.001,0.3500333333333333,0.0
2024-01-03 03:00:00,0.001,0.001,0.1727,0.0
2024-01-03 03:15:00,0.001,0.001,0.1727,0.0
2024-01-03 03:30:00,0.001,0.001,0.1727,0.0
2024-01-03 03:45:00,0.001,0.001,0.08223333333333334,0.0
2024-01-03 04:00:00,0.001,0.001,0.7220666666666666,0.0
2024-01-03 04:15:00,0.001,0.001,0.16366666666666668,0.0
2024-01-03 04:30:00,0.001,0.001,0.037,0.0
2024-01-03 04:45:00,0.001,0.001,0.43679999999999997,0.0
2024-01-03 05:00:00,0.001,0.001,0.037,0.0
2024-01-03 05:15:00,0.001,0.001,0.4494666666666667,0.0
2024-01-03 05:30:00,0.001,0.001,0.227,0.0
2024-01-03 05:45:00,0.001,0.001,0.113,0.0
2024-01-03 06:00:00,0.001,0.001,0.037,0.0
2024-01-03 06:15:00,0.001,0.001,0.037,0.0
2024-01-03 06:30:00,0.001,0.001,0.037,0.0
2024-01-03 06:45:00,0.001,0.001,0.10033333333333333,0.0
2024-01-03 07:00:00,0.001,0.001,0.227,0.0
2024-01-03 07:15:00,0.001,0.001,0.06666666666666667,0.0
2024-01-03 07:30:00,0.001,0.001,0.05,0.0
2024-01-03 07:45:00,0.001,0.001,0.05,0.0
2024-01-03 08:00:00,0.001,0.001,0.05,0.0
2024-01-03 08:15:00,0.001,0.001,0.15706666666666666,0.0
2024-01-03 08:30:00,0.001,0.001,0.21466666666666664,0.0
2024-01-03 08:45:00,0.001,0.001,0.05,0.0
2024-01-03 09:00:00,0.001,0.001,0.4498,0.0
2024-01-03 09:15:00,0.001,0.001,0.4472,0.0
2024-01-03 09:30:00,0.001,0.001,0.037,0.0
2024-01-03 09:45:00,0.001,0.001,0.6092666666666666,0.0
2024-01-03 10:00:00,0.001,0.001,0.164,0.0
2024-01-03 10:15:00,0.001,0.001,0.05,0.0
2024-01-03 10:30:00,0.001,0.001,0.05,0.0
2024-01-03 10:45:00,0.001,0.001,0.048266666666666666,0.0
2024-01-03 11:00:00,0.001,0.001,0.16184666666666664,0.0
2024-01-03 11:15:00,0.001,0.001,0.36269999999999997,0.0
2024-01-03 11:30:00,0.001,0.001,0.23603333333333332,0.0
2024-01-03 11:45:00,0.001,0.001,0.24529999999999996,0.0
2024-01-03 12:00:00,0.001,0.001,0.2954333333333333,0.0
2024-01-03 12:15:00,0.001,0.001,0.33825219735291434,0.0
2024-01-03 12:30:00,0.001,0.001,0.41425219735291435,0.0
2024-01-03 12:45:00,0.001,0.001,0.536318864019581,0.0
2024-01-03 13:00:00,0.001,0.001,0.423518864019581,0.0
2024-01-03 13:15:00,0.001,0.001,0.33825219735291434,0.0
2024-01-03 13:30:00,0.001,0.001,0.31004029298038854,0.0
2024-01-03 13:45:00,0.001,0.001,0.4115347982352762,0.0
2024-01-03 14:00:00,0.001,0.001,0.4775855306862476,0.0
2024-01-03 14:15:00,0.001,0.001,0.4902521973529143,0.0
2024-01-03 14:30:00,0.001,0.020933333333333335,0.33825219735291434,0.0
2024-01-03 14:45:00,0.001,0.31359415481395836,0.6047855306862477,0.0
2024-01-03 15:00:00,0.001,0.7784300551217537,0.47309536300260413,0.0
2024-01-03 15:15:00,0.001,0.19031532135688214,0.3405426063922545,0.0
2024-01-03 15:30:00,0.001,0.16125635070014202,0.5144092730589211,0.0
2024-01-03 15:45:00,0.001,0.9356263301377817,0.4479426063922544,0.0
2024-01-03 16:00:00,0.001,0.8501022392556616,0.32120260639225445,0.0
2024-01-03 16:15:00,0.001,0.11419909048795261,0.41085697897655404,0.0
2024-01-03 16:30:00,0.001,0.2357076404471998,0.42769999999999997,0.0
2024-01-03 16:45:00,0.001,0.6393256247629363,0.4657,0.0
2024-01-03 17:00:00,0.001,0.3796138767187912,0.5802333333333334,0.0
2024-01-03 17:15:00,0.001,0.001,0.3685666666666666,0.0
2024-01-03 17:30:00,0.001,0.001,0.29369999999999996,0.0
2024-01-03 17:45:00,0.001,0.001,0.29369999999999996,0.0
2024-01-03 18:00:00,0.001,0.001,0.3596256605648055,0.0
2024-01-03 18:15:00,0.001,0.001,0.39419040903934016,0.0
2024-01-03 18:30:00,0.001,0.001,0.5123515809608944,0.0
2024-01-03 18:45:00,0.001,0.001,0.3370759397255878,0.0
2024-01-03 19:00:00,0.001,0.001,0.3323464427765184,0.0
2024-01-03 19:15:00,0.001,0.001,0.32525219735291433,0.0
2024-01-03 19:30:00,0.001,0.001,0.25440842454899815,0.0
2024-01-03 19:45:00,0.001,0.001,0.3120333333333333,0.0
2024-01-03 20:00:00,0.001,0.001,0.3120333333333333,0.0
2024-01-03 20:15:00,0.001,0.001,0.1727,0.0
2024-01-03 20:30:00,0.001,0.001,0.6289666666666667,0.0
2024-01-03 20:45:00,0.001,0.0320847911347406,0.29369999999999996,0.0
2024-01-03 21:00:00,0.001,0.17024573764765996,0.8241265183125219,0.0
2024-01-03 21:15:00,0.001,0.6549454171780517,1.047875939725588,0.0
2024-01-03 21:30:00,0.001,0.6899985656358884,0.5467426063922545,0.0
2024-01-03 21:45:00,0.001,0.14051531329240405,0.38766260639225447,0.0
2024-01-03 22:00:00,0.001,0.26725347411247097,0.3143092730589211,0.0
2024-01-03 22:15:00,0.001,0.6694765650804625,0.31396202043147725,0.0
2024-01-03 22:30:00,0.001,0.09643487810921333,0.3414904090393402,0.0
2024-01-03 22:45:00,0.001,0.16095998638317108,0.7768057932353936,0.0
2024-01-03 23:00:00,0.001,0.18378802564796845,0.38070927305892116,0.0
2024-01-03 23:15:00,0.001,0.001,0.13684260639225446,0.0
2024-01-03 23:30:00,0.001,0.001,0.08037593972558779,0.0
2024-01-03 23:45:00,0.001,0.001,0.08037593972558779,0.0
2024-01-04 00:00:00,0.001,0.001,0.15436403535306206,0.0
2024-01-04 00:15:00,0.001,0.001,0.22379232723147213,0.0
2024-01-04 00:30:00,0.001,0.001,0.037,0.0
2024-01-04 00:45:00,0.001,0.001,0.037,0.0
2024-01-04 01:00:00,0.001,0.001,0.037,0.0
2024-01-04 01:15:00,0.001,0.001,0.4368,0.0
2024-01-04 01:30:00,0.001,0.001,0.45553333333333335,0.0
2024-01-04 01:45:00,0.001,0.001,0.4302,0.0
2024-01-04 02:00:00,0.001,0.001,0.037,0.0
2024-01-04 02:15:00,0.001,0.001,0.037,0.0
2024-01-04 02:30:00,0.001,0.001,0.17026666666666668,0.0
2024-01-04 02:45:00,0.001,0.001,0.4494666666666667,0.0
2024-01-04 03:00:00,0.001,0.001,0.227,0.0
2024-01-04 03:15:00,0.001,0.001,0.113,0.0
2024-01-04 03:30:00,0.001,0.001,0.037,0.0
2024-01-04 03:45:00,0.001,0.001,0.037,0.0
2024-01-04 04:00:00,0.001,0.001,0.037,0.0
2024-01-04 04:15:00,0.001,0.001,0.10033333333333333,0.0
2024-01-04 04:30:00,0.001,0.001,0.227,2.933333333333333
2024-01-04 04:45:00,0.001,0.001,0.06233333333333333,4.4
2024-01-04 05:00:00,0.001,0.001,0.037,0.0
2024-01-04 05:15:00,0.001,0.001,0.037,0.0
2024-01-04 05:30:00,0.001,0.001,0.037,0.0
2024-01-04 05:45:00,0.001,0.001,0.151,0.0
2024-01-04 06:00:00,0.001,0.001,0.7347333333333333,0.0
2024-01-04 06:15:00,0.001,0.001,0.037,0.0
2024-01-04 06:30:00,0.001,0.001,0.037,0.0
2024-01-04 06:45:00,0.001,0.001,0.037,0.0
2024-01-04 07:00:00,0.001,0.001,0.037,0.0
2024-01-04 07:15:00,0.001,0.001,0.20166666666666666,0.0
2024-01-04 07:30:00,0.001,0.001,0.151,0.0
2024-01-04 07:45:00,0.001,0.001,0.037,0.0
2024-01-04 08:00:00,0.001,0.001,0.037,0.0
2024-01-04 08:15:00,0.001,0.001,0.43679999999999997,0.0
2024-01-04 08:30:00,0.001,0.001,0.06233333333333334,0.0
2024-01-04 08:45:00,0.001,0.001,0.7910874396405861,0.0
2024-01-04 09:00:00,0.001,0.001,0.14370927305892112,4.4
2024-01-04 09:15:00,0.001,0.001,0.08037593972558779,0.0
2024-01-04 09:30:00,0.001,0.001,0.1045759397255878,0.0
2024-01-04 09:45:00,0.001,0.001,0.19494810113736685,0.0
2024-01-04 10:00:00,0.001,0.001,0.24857649898302314,0.0
2024-01-04 10:15:00,0.001,0.001,0.361,0.0
2024-01-04 10:30:00,0.001,0.001,0.7167333333333333,0.0
2024-01-04 10:45:00,0.001,0.001,0.16493333333333335,0.0
2024-01-04 11:00:00,0.001,0.001,0.0782,0.0
2024-01-04 11:15:00,0.001,0.001,0.0618237423726735,0.0
2024-01-04 11:30:00,0.001,0.001,0.7892904090393402,0.0
2024-01-04 11:45:00,0.001,0.001,2.57389040903934,0.0
2024-01-04 12:00:00,0.001,0.001,0.18282374237267351,0.0
2024-01-04 12:15:00,0.001,0.001,0.18282374237267351,0.0
2024-01-04 12:30:00,0.001,0.001,0.171,0.0
2024-01-04 12:45:00,0.001,0.001,0.18282374237267351,0.0
2024-01-04 13:00:00,0.001,0.001,0.3440237423726735,0.0
2024-01-04 13:15:00,0.001,0.001,0.3115023134118659,0.0
2024-01-04 13:30:00,0.001,0.001,0.8014426063922545,0.0
2024-01-04 13:45:00,0.001,0.001,0.4615426063922545,0.0
2024-01-04 14:00:00,0.001,0.001,0.4572876902340763,0.0
2024-01-04 14:15:00,0.001,0.001,0.3793855306862477,0.0
2024-01-04 14:30:00,0.001,0.001,0.6362521973529144,0.0
2024-01-04 14:45:00,0.001,0.001,0.48640146490194286,0.0
2024-01-04 15:00:00,0.001,0.001,0.4462521973529144,0.0
2024-01-04 15:15:00,0.001,0.001,0.5877188640195811,0.0
2024-01-04 15:30:00,0.11525299393937072,0.001,3.0511581932850067,0.0
2024-01-04 15:45:00,1.6984739823927635,0.001,2.1841426063922547,0.0
2024-01-04 16:00:00,1.9571921555028464,0.001,0.3850411414903116,0.0
2024-01-04 16:15:00,1.9777871676156922,0.001,0.2329237423726735,0.0
2024-01-04 16:30:00,0.13000464732106576,0.001,0.32866202043147735,0.0
2024-01-04 16:45:00,0.001,0.001,1.1491426063922545,0.0
2024-01-04 17:00:00,0.001,0.001,2.2303426063922545,0.0
2024-01-04 17:15:00,0.001,0.001,1.1434759397255878,0.0
2024-01-04 17:30:00,0.001,0.001,0.8769426063922545,0.0
2024-01-04 17:45:00,0.001,0.001,0.3806092730589211,0.0
2024-01-04 18:00:00,0.001,0.001,0.3370759397255878,0.0
2024-01-04 18:15:00,0.001,0.001,0.6131761424222868,0.0
2024-01-04 18:30:00,0.001,0.001,0.30596666666666666,0.0
2024-01-04 18:45:00,0.001,0.001,0.44020146490194284,0.0
2024-01-04 19:00:00,0.001,0.001,0.43811886401958094,0.0
2024-01-04 19:15:00,0.001,0.001,0.9793188640195809,0.0
2024-01-04 19:30:00,0.001,0.001,0.4462521973529144,0.0
2024-01-04 19:45:00,0.001,0.001,0.4462521973529144,0.0
2024-01-04 20:00:00,0.001,0.001,0.48665421227449907,0.0
2024-01-04 20:15:00,0.001,0.09392164779051025,1.7618333333333334,0.0
2024-01-04 20:30:00,0.001,0.2165984273480836,2.3457,0.0
2024-01-04 20:45:00,0.001,1.1430523432723534,0.9172333333333332,0.0
2024-01-04 21:00:00,0.001,0.1447400146355617,0.31963418184325637,0.0
2024-01-04 21:15:00,0.001,0.1411019904780345,0.3935426063922545,0.0
2024-01-04 21:30:00,0.001,0.2720530160899676,0.5594092730589212,0.0
2024-01-04 21:45:00,0.001,0.6309848638715755,0.635409273058921,0.0
2024-01-04 22:00:00,0.001,0.12937987831482983,0.45807593972558786,0.0
2024-01-04 22:15:00,0.001,0.27823892558351815,0.4538689800785326,0.0
2024-01-04 22:30:00,0.001,1.6536739716103108,0.7295237423726735,0.0
2024-01-04 22:45:00,0.001,0.4373188138364432,0.5787217274510889,0.0
2024-01-04 23:00:00,0.001,0.16762203730679656,0.6100759397255878,0.0
2024-01-04 23:15:00,0.001,0.23982869028390835,0.5839543569007428,0.0
2024-01-04 23:30:00,0.001,0.5993692209683182,0.4462521973529144,0.0
2024-01-04 23:45:00,0.001,0.15725309728029072,0.4462521973529144,0.0
2024-01-05 00:00:00,0.001,0.001,0.34665421227449905,0.0
2024-01-05 00:15:00,0.001,0.001,0.3063666666666666,0.0
2024-01-05 00:30:00,0.001,0.001,0.43529999999999996,0.0
2024-01-05 00:45:00,0.001,0.001,0.3697,0.0
2024-01-05 01:00:00,0.001,0.001,0.6935,0.0
2024-01-05 01:15:00,0.001,0.001,0.29369999999999996,0.0
2024-01-05 01:30:00,0.001,0.001,0.5602333333333332,0.0
2024-01-05 01:45:00,0.001,0.001,0.5751666666666666,0.0
2024-01-05 02:00:00,0.001,0.001,0.7625,0.0
2024-01-05 02:15:00,0.001,0.001,0.5978333333333333,0.0
2024-01-05 02:30:00,0.001,0.001,0.1727,0.0
2024-01-05 02:45:00,0.001,0.001,0.1727,0.0
2024-01-05 03:00:00,0.001,0.001,0.7057666666666667,0.0
2024-01-05 03:15:00,0.001,0.001,0.16004666666666667,0.0
2024-01-05 03:30:00,0.001,0.001,0.20166666666666666,0.0
2024-01-05 03:45:00,0.001,0.001,0.037,0.0
2024-01-05 04:00:00,0.001,0.001,0.037,0.0
2024-01-05 04:15:00,0.001,0.001,0.037,0.0
2024-01-05 04:30:00,0.001,0.001,0.037,0.0
2024-01-05 04:45:00,0.001,0.001,0.20166666666666666,0.0
2024-01-05 05:00:00,0.001,0.001,0.151,0.0
2024-01-05 05:15:00,0.001,0.001,0.037,0.0
2024-01-05 05:30:00,0.001,0.001,0.037,0.0
2024-01-05 05:45:00,0.001,0.001,0.037,0.0
2024-01-05 06:00:00,0.001,0.001,0.06233333333333334,0.0
2024-01-05 06:15:00,0.001,0.001,0.227,0.0
2024-01-05 06:30:00,0.001,0.001,0.10033333333333334,0.0
2024-01-05 06:45:00,0.001,0.001,0.037,1.4666666666666666
2024-01-05 07:00:00,0.001,0.001,0.037,0.0
2024-01-05 07:15:00,0.001,0.001,0.037,0.0
2024-01-05 07:30:00,0.001,0.001,0.113,0.0
2024-01-05 07:45:00,0.001,0.001,0.227,0.0
2024-01-05 08:00:00,0.001,0.001,0.07559999999999999,0.0
