,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.4116620204314773,0.0,1.4
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.44919040903934015,0.0,2.8
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.36215491615817824,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.2745133333333333,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.175,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.16546666666666668,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.8976,0.0,2.0
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.07933333333333333,0.0,0.8
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.6058,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.06133333333333333,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.164,0.0,2.8
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.07600000000000001,0.0,3.0
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.054,0.0,1.4
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.168,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.6504,1.8666666666666667,0.0
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.08333333333333333,0.5333333333333333,0.0
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.164,1.8666666666666667,1.4
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.054,3.7333333333333334,1.4
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.06666666666666667,0.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.21866666666666665,1.6,0.0
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.10533333333333333,0.8,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.142,2.6666666666666665,0.0
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.054,0.0,1.4
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.4538,0.0,3.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.16163932926542587,0.0,3.0
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.21515707570600684,0.0,2.0
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.1318237423726735,0.0,0.4
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.4656237423726735,0.0,3.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.06582374237267351,0.0,1.2
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.16693333333333332,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.18143681315686097,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.4922188640195809,0.0,1.8
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.2635521973529143,0.0,3.0
2024-01-01 09:00:00,0.7920347860576631,0.001,0.0,0.001,0.2195521973529143,0.0,3.0
2024-01-01 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.9869521973529144,2.1333333333333333,2.0
2024-01-01 09:30:00,0.7920347860576631,0.001,0.0,0.001,1.6024855306862476,0.26666666666666666,1.0
2024-01-01 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.22688553068624764,0.0,3.0
2024-01-01 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.4138855306862476,0.0,3.0
2024-01-01 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.3203718619856272,0.0,0.0
2024-01-01 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.2183759397255878,0.0,0.0
2024-01-01 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.15455707570600685,0.0,0.0
2024-01-01 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.0999759397255878,0.0,0.0
2024-01-01 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.2445759397255878,0.0,0.2
2024-01-01 11:30:00,0.7920347860576631,0.001,0.0,0.001,0.4707013589346966,0.0,2.6
2024-01-01 11:45:00,0.7920347860576631,0.001,0.0,0.001,1.063218864019581,0.0,0.0
2024-01-01 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.48608553068624766,0.0,0.0
2024-01-01 12:15:00,0.7920347860576631,0.001,0.0,0.10380772589538387,1.5168055306862476,0.0,0.0
2024-01-01 12:30:00,0.7920347860576631,0.001,0.0,0.20671234924320997,3.179285530686248,0.0,0.8
2024-01-01 12:45:00,0.7920347860576631,0.001,0.0,1.1731496535286334,2.5364855306862477,0.0,3.0
2024-01-01 13:00:00,0.7920347860576631,0.001,0.0,0.1215106793706645,1.251018864019581,0.0,0.8
2024-01-01 13:15:00,0.7920347860576631,0.001,0.0,0.15265282371868386,2.418806959647055,0.0,0.0
2024-01-01 13:30:00,0.7920347860576631,0.001,0.0,0.30594172154070426,0.4134863312993796,0.0,0.0
2024-01-01 13:45:00,0.05373565240384421,0.001,0.0,0.5891640288904405,0.3208237423726735,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.125838916766587,0.2871481011373669,0.0,2.4
2024-01-01 14:15:00,0.001,0.001,0.0,0.28592485526772343,0.29170927305892114,0.0,1.0
2024-01-01 14:30:00,0.001,0.001,0.0,1.7786189899076337,0.20370927305892114,1.3333333333333333,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.30575700752031626,0.0973759397255878,0.5333333333333333,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.16873927696341465,1.189858193285007,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.24449967983169618,1.9417472526274437,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.636472797972938,0.054,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.10634643225247319,0.14933333333333335,0.0,0.8
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.098,0.0,3.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.054,0.0,1.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.11733333333333333,0.0,1.8
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.5678,0.0,0.8
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.1636510797739143,0.0,0.0
2024-01-01 17:15:00,0.7920347860576631,0.001,0.0,0.001,0.4178237423726735,0.0,0.0
2024-01-01 17:30:00,0.7920347860576631,0.001,0.0,0.001,0.32982374237267353,0.0,0.0
2024-01-01 17:45:00,0.7920347860576631,0.001,0.0,0.001,0.3078237423726735,0.0,2.8
2024-01-01 18:00:00,0.7920347860576631,0.001,0.0,0.001,0.3227640777399606,0.0,0.0
2024-01-01 18:15:00,0.7920347860576631,0.001,0.0,0.001,0.47883333333333333,0.0,0.0
2024-01-01 18:30:00,0.7920347860576631,0.001,0.0,0.001,0.2836701464901943,1.3333333333333333,1.6
2024-01-01 18:45:00,0.7920347860576631,0.001,0.0,0.001,0.5136521973529143,0.8,1.4
2024-01-01 19:00:00,0.7920347860576631,0.001,0.0,0.001,0.4762521973529143,0.0,0.0
2024-01-01 19:15:00,0.7920347860576631,0.001,0.0,0.001,0.4684521973529143,0.0,0.0
2024-01-01 19:30:00,0.7920347860576631,0.001,0.0,0.001,0.46325219735291434,0.0,0.0
2024-01-01 19:45:00,0.7920347860576631,0.001,0.0,0.001,0.513918864019581,0.0,0.0
2024-01-01 20:00:00,0.7920347860576631,0.001,0.0,0.001,0.6170521973529143,0.0,0.0
2024-01-01 20:15:00,0.7920347860576631,0.001,0.0,0.001,0.5123111912510531,0.0,0.0
2024-01-01 20:30:00,0.528356524038442,0.001,0.0,0.001,0.4750759397255878,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.4750759397255878,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.4589426063922545,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.3540759397255878,0.0,2.2
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.5625356467451993,0.0,2.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.5476418334183351,0.0,0.0
2024-01-01 22:00:00,0.001,0.4021083233660059,0.0,0.001,0.5360521973529143,0.0,0.0
2024-01-01 22:15:00,0.001,1.8406756085268738,0.0,0.001,0.5542521973529143,0.0,0.0
2024-01-01 22:30:00,0.001,1.876675357220152,0.0,0.0320847911347406,0.5542521973529143,0.0,0.0
2024-01-01 22:45:00,0.001,1.0562196165049882,0.0,0.17024573764765996,0.9550797761098517,0.0,1.0
2024-01-01 23:00:00,0.001,0.8785710521150513,0.0,0.6549454171780517,1.0485356467451994,0.0,1.6
2024-01-01 23:15:00,0.001,0.001,0.0,0.6899985656358884,0.5058570757060068,0.0,3.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.14051531329240405,0.33465707570600683,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.26725347411247097,0.3355237423726735,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.6694765650804625,0.2816059959320925,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.09643487810921333,0.21003333333333335,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.16095998638317108,0.3118333333333333,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.6840029394128664,0.33836666666666665,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,1.519195949822883,0.24036666666666665,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.13219224463900603,0.31876666666666664,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.1423001883100892,0.4317,0.0,2.4
2024-01-02 01:45:00,0.001,0.001,0.0,0.2842216236540919,0.4610333333333333,0.0,3.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.6613092642575037,1.0747666666666666,0.0,3.0
