,TumbleDryer,WashingMachine,BaseLoad
2024-01-06 04:00:00,0.001,0.001,0.048
2024-01-06 04:15:00,0.001,0.001,0.048
2024-01-06 04:30:00,0.001,0.001,0.44780000000000003
2024-01-06 04:45:00,0.001,0.001,0.19393333333333335
2024-01-06 05:00:00,0.001,0.001,0.238
2024-01-06 05:15:00,0.001,0.001,0.12399999999999999
2024-01-06 05:30:00,0.001,0.001,0.048
2024-01-06 05:45:00,0.001,0.001,0.048
2024-01-06 06:00:00,0.001,0.001,0.048
2024-01-06 06:15:00,0.001,0.001,0.16199999999999998
2024-01-06 06:30:00,0.001,0.001,0.21266666666666667
2024-01-06 06:45:00,0.001,0.001,0.048
2024-01-06 07:00:00,0.001,0.001,0.048
2024-01-06 07:15:00,0.001,0.001,0.048
2024-01-06 07:30:00,0.001,0.001,0.08633333333333333
2024-01-06 07:45:00,0.001,0.001,0.251
2024-01-06 08:00:00,0.001,0.001,0.12433333333333334
2024-01-06 08:15:00,0.001,0.001,0.055799999999999995
2024-01-06 08:30:00,0.001,0.001,0.048
2024-01-06 08:45:00,0.001,0.001,0.048
2024-01-06 09:00:00,0.001,0.001,0.5744666666666667
2024-01-06 09:15:00,0.001,0.001,0.2
2024-01-06 09:30:00,0.001,0.001,0.048
2024-01-06 09:45:00,0.001,0.001,0.048
2024-01-06 10:00:00,0.001,0.001,0.048
2024-01-06 10:15:00,0.001,0.001,0.08600000000000001
2024-01-06 10:30:00,0.001,0.001,1.1976
2024-01-06 10:45:00,0.001,0.001,2.417666666666667
2024-01-06 11:00:00,0.001,0.001,0.048
2024-01-06 11:15:00,0.001,0.001,0.05430599593209253
2024-01-06 11:30:00,0.001,0.001,0.0598237423726735
2024-01-06 11:45:00,0.001,0.001,0.2959570757060069
2024-01-06 12:00:00,0.001,0.001,0.4411570757060069
2024-01-06 12:15:00,0.001,0.001,2.2504724599020607
2024-01-06 12:30:00,0.001,0.001,1.896516945827449
2024-01-06 12:45:00,0.001,0.001,0.28121886401958096
2024-01-06 13:00:00,0.001,0.001,0.2864255306862476
2024-01-06 13:15:00,0.001,0.001,0.5270404468444259
2024-01-06 13:30:00,0.001,0.001,0.3860759397255878
2024-01-06 13:45:00,0.001,0.001,0.43049883358833824
2024-01-06 14:00:00,0.001,0.001,0.4375237423726735
2024-01-06 14:15:00,0.001,0.001,0.445937661666784
2024-01-06 14:30:00,0.001,0.001,0.5404092730589212
2024-01-06 14:45:00,0.001,0.001,0.47001310944318503
2024-01-06 15:00:00,0.001,0.001,0.2996759397255878
2024-01-06 15:15:00,0.001,0.001,0.2270759397255878
2024-01-06 15:30:00,0.001,0.001,0.21655854060794968
2024-01-06 15:45:00,0.001,0.001,0.25885707570600686
2024-01-06 16:00:00,0.001,0.001,0.909919664632713
2024-01-06 16:15:00,0.001,0.001,0.25743333333333335
2024-01-06 16:30:00,0.001,0.001,0.7339487175293866
2024-01-06 16:45:00,0.001,0.001,0.33625219735291434
2024-01-06 17:00:00,0.001,0.001,0.344318864019581
2024-01-06 17:15:00,0.001,0.001,0.621918864019581
2024-01-06 17:30:00,0.001,0.001,0.5305716113921372
2024-01-06 17:45:00,0.001,0.020933333333333335,0.34996666666666665
2024-01-06 18:00:00,0.001,0.31359415481395836,0.41156
2024-01-06 18:15:00,0.001,0.7784300551217537,0.19813333333333333
2024-01-06 18:30:00,0.001,0.19031532135688214,0.3467333333333333
2024-01-06 18:45:00,0.001,0.16125635070014202,0.5183461921830282
2024-01-06 19:00:00,0.001,0.9356263301377817,0.3460426063922544
2024-01-06 19:15:00,0.001,0.8501022392556616,0.25270927305892116
2024-01-06 19:30:00,0.001,0.11419909048795261,0.3253092730589211
2024-01-06 19:45:00,0.001,0.2357076404471998,2.4108959397255876
2024-01-06 20:00:00,0.001,0.6393256247629363,2.0547243495268996
2024-01-06 20:15:00,0.001,0.3796138767187912,0.4060333333333333
2024-01-06 20:30:00,0.001,0.001,0.3336611719215543
2024-01-06 20:45:00,0.001,0.001,0.2524521973529143
2024-01-06 21:00:00,0.001,0.001,0.28471886401958096
2024-01-06 21:15:00,0.001,0.001,0.4418601114771388
2024-01-06 21:30:00,0.001,0.001,0.5484759397255877
2024-01-06 21:45:00,0.001,0.001,0.32073070201972875
2024-01-06 22:00:00,0.001,0.001,0.3165237423726735
2024-01-06 22:15:00,0.001,0.001,0.22779040903934017
2024-01-06 22:30:00,0.001,0.001,0.18685299796604626
2024-01-06 22:45:00,0.001,0.001,0.3737
2024-01-06 23:00:00,0.001,0.001,0.27236666666666665
2024-01-06 23:15:00,0.001,0.001,0.1837
2024-01-06 23:30:00,0.001,0.001,0.1837
2024-01-06 23:45:00,0.001,0.001,0.1837
2024-01-07 00:00:00,0.001,0.001,0.28503333333333336
2024-01-07 00:15:00,0.001,0.001,0.3610333333333333
2024-01-07 00:30:00,0.001,0.001,0.1837
2024-01-07 00:45:00,0.001,0.001,0.1837
2024-01-07 01:00:00,0.001,0.001,0.13846666666666665
2024-01-07 01:15:00,0.001,0.001,0.06066666666666667
2024-01-07 01:30:00,0.001,0.001,0.238
2024-01-07 01:45:00,0.001,0.001,0.12399999999999999
2024-01-07 02:00:00,0.001,0.001,0.048
2024-01-07 02:15:00,0.001,0.001,0.048
2024-01-07 02:30:00,0.001,0.001,0.048
2024-01-07 02:45:00,0.001,0.001,0.16199999999999998
2024-01-07 03:00:00,0.001,0.001,0.21266666666666667
2024-01-07 03:15:00,0.001,0.001,0.048
2024-01-07 03:30:00,0.001,0.001,0.048
2024-01-07 03:45:00,0.001,0.001,0.048
2024-01-07 04:00:00,0.001,0.001,0.07333333333333333
2024-01-07 04:15:00,0.001,0.001,0.238
2024-01-07 04:30:00,0.001,0.001,0.11133333333333333
2024-01-07 04:45:00,0.001,0.001,0.048
2024-01-07 05:00:00,0.001,0.001,0.048
2024-01-07 05:15:00,0.001,0.001,0.048
2024-01-07 05:30:00,0.001,0.001,0.17466666666666666
2024-01-07 05:45:00,0.001,0.001,0.2
2024-01-07 06:00:00,0.001,0.001,0.1812666666666667
2024-01-07 06:15:00,0.001,0.001,1.7539333333333333
2024-01-07 06:30:00,0.001,0.001,1.4926
2024-01-07 06:45:00,0.001,0.001,0.09899999999999999
2024-01-07 07:00:00,0.001,0.001,0.251
2024-01-07 07:15:00,0.001,0.001,0.11166666666666666
2024-01-07 07:30:00,0.001,0.001,0.05753333333333333
2024-01-07 07:45:00,0.001,0.001,0.048
2024-01-07 08:00:00,0.001,0.001,1.4221243587646935
2024-01-07 08:15:00,0.001,0.001,1.6582855306862476
2024-01-07 08:30:00,0.001,0.001,0.21888553068624764
2024-01-07 08:45:00,1.5960292412518486,0.001,0.0795521973529143
2024-01-07 09:00:00,1.9486174013484907,0.001,0.0795521973529143
2024-01-07 09:15:00,1.5492703100199001,0.001,0.05010347982352762
2024-01-07 09:30:00,0.13689916402912125,0.001,0.1004
2024-01-07 09:45:00,0.001,0.001,0.251
2024-01-07 10:00:00,0.001,0.001,0.09899999999999999
2024-01-07 10:15:00,0.001,0.001,0.061000000000000006
2024-01-07 10:30:00,0.001,0.001,0.06013333333333334
2024-01-07 10:45:00,0.001,0.001,0.048
2024-01-07 11:00:00,0.001,0.001,0.20173333333333332
2024-01-07 11:15:00,0.001,0.030528685607001272,0.7207333333333333
2024-01-07 11:30:00,0.001,0.13127529386954348,0.3808666666666667
2024-01-07 11:45:00,0.001,0.4035889908621166,2.46
2024-01-07 12:00:00,0.001,0.967440270205737,0.3808666666666667
2024-01-07 12:15:00,0.001,0.127732778090345,0.11566666666666665
2024-01-07 12:30:00,0.001,0.2795297395044324,0.251
2024-01-07 12:45:00,0.001,0.6215710321512413,0.09685073245097144
2024-01-07 13:00:00,0.001,0.14483182563310534,0.0925521973529143
2024-01-07 13:15:00,0.001,0.12370632987967563,0.0925521973529143
2024-01-07 13:30:00,0.001,0.4627587167084743,0.08301886401958097
2024-01-07 13:45:00,0.001,1.057179098637131,0.24421886401958096
2024-01-07 14:00:00,0.001,0.001,0.19355219735291432
2024-01-07 14:15:00,0.001,0.001,0.05010347982352762
2024-01-07 14:30:00,0.001,0.001,0.048
2024-01-07 14:45:00,0.001,0.001,0.048
2024-01-07 15:00:00,0.001,0.001,0.12399999999999999
2024-01-07 15:15:00,0.001,0.001,0.238
2024-01-07 15:30:00,0.001,0.001,0.06066666666666667
2024-01-07 15:45:00,0.001,0.001,0.048
2024-01-07 16:00:00,0.001,0.001,0.048
2024-01-07 16:15:00,0.001,0.001,0.048
2024-01-07 16:30:00,0.001,0.001,0.22533333333333333
2024-01-07 16:45:00,0.001,0.001,0.14933333333333332
2024-01-07 17:00:00,0.001,0.001,0.048
2024-01-07 17:15:00,0.001,0.001,0.048
2024-01-07 17:30:00,0.001,0.001,0.048
2024-01-07 17:45:00,0.001,0.001,0.13666666666666666
2024-01-07 18:00:00,0.001,0.001,0.238
2024-01-07 18:15:00,0.001,0.001,0.048
2024-01-07 18:30:00,0.001,0.001,0.048
2024-01-07 18:45:00,0.001,0.001,0.048
2024-01-07 19:00:00,0.001,0.001,0.048
2024-01-07 19:15:00,0.001,0.001,0.238
2024-01-07 19:30:00,0.001,0.001,0.13666666666666666
2024-01-07 19:45:00,0.001,0.001,0.048
2024-01-07 20:00:00,0.001,0.001,0.048
2024-01-07 20:15:00,0.001,0.001,0.048
2024-01-07 20:30:00,0.001,0.001,0.14933333333333332
2024-01-07 20:45:00,0.001,0.001,0.22533333333333333
2024-01-07 21:00:00,0.001,0.001,0.048
2024-01-07 21:15:00,0.001,0.001,0.048
2024-01-07 21:30:00,0.001,0.001,0.048
2024-01-07 21:45:00,0.001,0.001,0.06066666666666667
2024-01-07 22:00:00,0.001,0.001,0.238
2024-01-07 22:15:00,0.001,0.001,0.12399999999999999
2024-01-07 22:30:00,0.001,0.001,0.048
2024-01-07 22:45:00,0.001,0.001,0.048
2024-01-07 23:00:00,0.001,0.001,0.048
2024-01-07 23:15:00,0.001,0.001,0.16199999999999998
2024-01-07 23:30:00,0.001,0.001,0.21266666666666667
2024-01-07 23:45:00,0.001,0.001,0.048
