,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref,SoC_arr,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.99779864064147,14.978133237945352,12.0,115.46061667588917,537.7234567901235,537.7234567901235
2024-01-01 01:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.99267826285913,14.934953136254242,12.0,112.33951692304952,1661.2185185185187,1661.2185185185187
2024-01-01 02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.984801156027446,14.886334861305077,11.0,146.12056928395705,891.462962962963,891.462962962963
2024-01-01 03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.97397631818308,14.83229988908175,11.0,140.77110454849253,950.893827160494,950.893827160494
2024-01-01 04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.961841676132542,14.780450157297771,11.0,135.15368621213452,534.8777777777779,534.8777777777779
2024-01-01 05:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.946920406242747,14.723343202117357,10.0,168.4661264553938,475.446913580247,475.446913580247
2024-01-01 06:00:00,2.0,0.0,0.0,0.0,0.0,0.0,15.0,14.929029637054667,14.660991103753839,10.0,162.6721579814622,475.446913580247,475.446913580247
2024-01-01 07:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.90986086200001,14.600987565878828,10.0,156.62864575048323,1188.6172839506173,1188.6172839506173
2024-01-01 08:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.893134308609044,14.54322050454884,10.0,150.66699545553493,237.7234567901235,237.7234567901235
2024-01-01 09:00:00,3.0,0.0,0.0,0.0,0.0,0.0,19.5,14.884030174391802,14.487759445773186,10.0,144.32838324450503,178.2925925925926,178.2925925925926
2024-01-01 10:00:00,3.0,0.0,0.0,0.0,0.0,0.0,19.5,14.89112832158094,14.44213372708477,11.0,98.47185825770562,800.0,800.0
2024-01-01 11:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.918907033641528,14.413941412632385,12.0,52.348648065946776,319.7555555555556,319.7555555555556
2024-01-01 12:00:00,3.0,0.0,0.0,0.0,0.0,0.0,19.5,14.951573219189166,14.395551400848026,12.0,46.38267063390189,1557.4790123456792,1557.4790123456792
2024-01-01 13:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.977997203428696,14.378988152547212,12.0,41.88195027904161,353.7395061728395,353.7395061728395
2024-01-01 14:00:00,1.0,1.0,0.0,0.0,0.7572222222222236,0.635,20.0,14.990076167654577,14.36389824913308,12.0,38.819803832612436,237.7234567901235,237.7234567901235
2024-01-01 15:00:00,1.0,0.0,0.0,0.0,0.0,0.0,20.0,14.978318269894006,14.349526371359781,12.0,37.97757957133235,594.3086419753088,594.3086419753088
2024-01-01 16:00:00,1.0,1.0,0.0,0.0,0.8488888888888896,0.7908333333333334,20.0,14.953175549034746,14.327901390309025,11.0,76.78440018210837,713.1703703703704,713.1703703703704
2024-01-01 17:00:00,1.0,1.0,0.0,0.0,1.0322222222222248,0.0,20.0,14.926051230652849,14.299029158362044,11.0,76.13992768579901,872.6012345679013,872.6012345679013
2024-01-01 18:00:00,1.0,1.0,0.0,0.0,1.2155555555555602,0.0,20.0,14.898961862179023,14.270638698495466,11.0,74.88748327781745,197.15432098765436,197.15432098765436
2024-01-01 19:00:00,3.0,1.0,0.0,0.0,1.3988888888888955,0.0,19.5,14.871921241553844,14.242708548666227,11.0,73.69016921729562,1248.0481481481481,1248.0481481481481
2024-01-01 20:00:00,1.0,1.0,0.0,0.0,1.5822222222222309,0.0,20.0,14.844942023331095,14.215218696415418,11.0,72.54427104333072,1248.0481481481481,1248.0481481481481
2024-01-01 21:00:00,1.0,1.0,0.0,0.0,1.7655555555555662,0.0,20.0,14.816445835329397,14.180852549341656,10.0,110.00579235423704,475.446913580247,475.446913580247
2024-01-01 22:00:00,2.0,1.0,0.0,0.0,1.9488888888889015,0.0,15.0,14.786155673529924,14.139738894621365,10.0,108.06194109092851,713.1703703703704,713.1703703703704
2024-01-01 23:00:00,2.0,1.0,0.0,0.0,2.1322222222222367,0.0,15.0,14.755628298831091,14.099579138426574,10.0,105.59537212150921,178.2925925925926,178.2925925925926
